"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	UNSECURED OTHR BRW MAT LE 1 YR	UNSECURED OTHR BRW MAT 1 TO 3 YR	UNSECURED OTHR BRW MAT 3 TO 5 YR	UNSECURED OTHR BRW MAT GT 5 YR	SUB NOTES & DBNTR MAT LE 1 YR	SUB NOTES AND DBNTR MAT 1 TO 3 YR	SUB NOTES AND DBNTR MAT 3 TO 5 YR	SUB NOTES & DBNTR MAT GT 5 YR	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	UNSECURED OTHR BRW MAT LE 1 YR	UNSECURED OTHR BRW MAT 1 TO 3 YR	UNSECURED OTHR BRW MAT 3 TO 5 YR	UNSECURED OTHR BRW MAT GT 5 YR	SUB NOTES & DBNTR MAT LE 1 YR	SUB NOTES AND DBNTR MAT 1 TO 3 YR	SUB NOTES AND DBNTR MAT 3 TO 5 YR	SUB NOTES & DBNTR MAT GT 5 YR	RECIPROCAL BROKERED DEPOSITS	AMT NONINT ACTS GT 250K DODD FRANK A	NBR NONINT ACT GT 250K DODD FRANK AC	PB/PSA FDIC CERTIFICATE NUMBER	
3185579																0	5704	365	286	1	80386	6992	19402	40	105778	0			0	0	0	0	0	0	0	0	0	1189	3		
3185896																0	2863	70	362	1	61379	2395	73346	116	137950	0			0	0	0	0	0	0	0	0	0	12586	21		
3187395																0	0	0	0	0	66099	2967	11075	23	77174	0	76282	0	0	0	0	0	0	0	0	0	8588	1694	3		
3187612																0	4555	184	539	1	112966	5086	70608	107	188669	0			0	0	0	0	0	0	0	0	878	21148	38		
3187630																0	2942	82	547	2	99026	2514	103305	150	205820	0			0	0	0	0	0	0	0	0	971	18779	26		
3188646																0	11361	519	528	2	302100	15407	173447	219	487436	0	483172	0	0	0	0	0	0	0	0	5000	0	53307	27		
3188712																0	3432	347	0	0	72899	2908	9131	23	85462	0			0	0	0	0	0	0	0	0	0	2089	4		
3189063																0	0	0	0	0	106263	1409	115449	205	221712	0			0	0	0	0	0	0	0	0	35144	11722	24		
3189634																0	3383	115	0	0	100423	3009	25884	66	129690	0			0	0	0	0	0	0	0	0	12304	4661	7		
3192960																2270	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	Zions First National Bank	
3194638																0	0	0	0	0	69195	1496	24509	51	93704	0			0	0	0	0	0	0	0	0	0	5521	8		
3194692																0	16809	545	1075	4	143548	14924	23796	57	185228	0			0	0	0	0	0	0	0	0	0	2208	5		
3195037																0	0	0	0	0	145438	5856	66142	122	211580	0	205963	0	0	0	0	0	0	0	0	0	0	34977	54		
3195064																0	2817	79	0	0	30524	1641	17725	37	51066	0	50107	0	0	0	0	0	0	0	0	0	0	928	2		
3198421																0	14212	430	539	2	141911	5940	22178	44	178840	0	180594	0	0	0	0	0	0	0	0	0	0	4623	8		
3198980																0	3469	293	0	0	66063	6488	10881	22	80413	0			0	0	0	0	0	0	0	0	0	3667	8		
3199811																0	927	76	0	0	27267	2788	2507	7	30701	0			0	0	0	0	0	0	0	0	0	789	2		
3200034																0	2671	114	251	1	173529	6074	21431	69	197882	0			0	0	0	0	0	0	0	0	0	6175	10		
3201527																0	11520	425	0	0	189841	7232	18150	53	219511	0	217977	0	0	0	0	0	0	0	0	0	0	2352	5		
3201853																0	281	8	252	1	64717	802	17156	25	82406	0			0	0	0	0	0	0	0	0	0	0	0		
3202702															5356	0	0	0	0	0	1225526	687142	26927	29	1252454	0	1210279	0	0	0	0	0	0	0	0	0	0	26927	29		
3202962																0	3062	111	0	0	99477	5373	83031	146	185570	0			0	0	0	0	0	0	0	0	0	34967	56		
3203996																0	2986	52	0	0	26606	512	7045	12	36637	0			0	0	0	0	0	0	0	0	0	0	0		
3204993																0	0	0	0	0	75880	1380	78724	98	154604	0			0	0	0	0	0	0	0	0	33934	48799	36		
3205253																0	10178	493	0	0	113361	6530	33162	44	156702	0			0	0	0	0	0	0	0	0	1683	2422	5		
3205909																0	4824	335	514	2	74736	4932	23881	39	103955	0			0	0	0	0	0	0	0	0	0	1247	2		
3206399																0	0	0	0	0	119429	3182	90456	135	209885	0			0	0	0	0	0	0	0	0	0	29598	40		
3206465																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0		
3207921																0	3213	64	0	0	106972	2619	36878	78	147064	0			0	0	0	0	0	0	0	0	22484	8585	19		
3208049																0	5782	187	251	1	167993	9506	26510	63	200535	0			0	0	0	0	0	0	0	0	21956	8106	15		
3211937																0	4071	122	256	1	115711	3832	35318	63	155356	0			0	0	0	0	0	0	0	0	33307	7891	12		
3212149															6497049	0	5689208	624212	1461279	3204	12052219	777813	8368656	10380	27571362	0	27737882	0	16383	51229	25500	20000	0	0	0	0	0	0	0		
3212402																0	2973	65	892	3	355115	10945	99035	192	458015	0			0	0	0	0	0	0	0	0	0	31925	61		
3213333																0	3950	151	251	1	41582	2350	10114	18	55899	0			0	0	0	0	0	0	0	0	0	452	1		
3213735																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0		
3214059																0	252	9	0	0	103956	2635	176743	269	280953	0			0	0	0	0	0	0	0	0	0	36640	60		
3216017																0	8417	437	535	2	276051	12792	48068	106	333071	0			0	0	0	0	0	0	0	0	0	6332	14		
3216316																0	0	0	0	0	68020	1805	38006	72	106026	0			0	0	0	0	0	0	0	0	0	2740	6		
3217331																0	16424	498	2060	7	156510	13425	60519	80	235512	0			0	0	0	0	0	0	0	0	0	1913	5		
3217957																0	4820	230	277	1	119247	7593	38898	56	163242	0			0	0	0	0	0	0	0	0	4618	9261	8		
3219175																0	3832	83	1538	2	97229	1832	46063	89	148662	0			0	0	0	0	0	0	0	0	680	13758	12		
3219214																0	1075	31	1114	2	62189	2350	99261	139	163638	0			0	0	0	0	0	0	0	0	0	21370	31		
3219335																0	59685	1775	1025	4	539310	26638	102594	158	702614	0			0	0	0	0	0	0	0	0	0	16028	18		
3220500																0	1668	21	0	0	62470	1303	50251	76	114389	0			0	0	0	0	0	0	0	0	0	27347	24		
3220818																0	5377	135	0	0	79631	2636	4613	12	89621	0			0	0	0	0	0	0	0	0	0	0	0		
3220863																0	0	0	0	0	48791	275	34643	121	83434	0			0	0	0	0	0	0	0	0	0	0	0		
3221468																0	3823	97	1317	2	159574	5545	121118	242	285832	0			0	0	0	0	0	0	0	0	10423	29117	47		
3223305																0	1567	102	334	1	87510	3695	34706	58	124117	0	123955	0	0	0	0	0	0	0	0	0	4407	10489	21		
3223408																0	10167	393	290	1	79657	6263	20051	27	110165	0			0	0	0	0	0	0	0	0	0	1735	4		
3223417																0	1758	80	0	0	61730	2978	19299	33	82786	0			0	0	0	0	0	0	0	0	0	9237	10		
3224302																0	4186	186	0	0	133298	12516	48221	98	185705	0			0	0	0	0	0	0	0	0	0	7626	10		
3224375																0	1464	31	0	0	72063	1277	27893	53	101420	0			0	0	0	0	0	0	0	0	0	10688	22		
3224478																0	4684	162	262	1	90848	4753	6163	15	101958	0			0	0	0	0	0	0	0	0	0	999	2		
3224580																0	0	0	0	0	264728	193007	0	0	264728	0			0	0	0	0	0	0	0	0	0	0	0		
3227442																0	0	0	0	0	21825	1383	238104	270	259929	0			0	0	0	0	0	0	0	0	0	33138	45		
3228908																0	0	0	0	0	496916	495465	0	0	496916	0			0	0	0	0	0	0	0	21	0	0	0		
3229875																7888	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	First National Bank of Pennsylvania	
3232204																0	26411	772	1562	6	422893	11514	148615	251	599482	0			0	0	0	0	0	0	0	0	5651	19509	16		
3232370																0	3160	124	256	1	51804	3020	29998	45	85218	0			0	0	0	0	0	0	0	0	0	1758	5		
3233407																0	2894	110	0	0	58846	9086	3766	6	65506	0			0	0	0	0	0	0	0	0	0	2496	3		
3235410																0	3133	121	0	0	156203	7967	92968	166	252304	0			0	0	0	0	0	0	0	0	357	36139	64		
3235689																0	3974	82	251	1	91633	3186	19340	54	115198	0			0	0	0	0	0	0	0	0	0	655	2		
3236396																0	13372	310	252	1	83069	3279	2385	8	99078	0			0	0	0	0	0	0	0	0	0	0	0		
3242575																0	4144	100	1833	6	87075	4050	103809	116	196861	0			0	0	0	0	0	0	0	0	200	17269	23		
3243282																0	0	0	0	0	49437	2361	52699	69	102137	0			0	0	0	0	0	0	0	0	14269	9694	13		
3247589																0	4651	138	0	0	119869	7055	76949	116	201469	0			0	0	0	0	0	0	0	0	18673	14179	22		
3247598																0	0	0	0	0	90160	2610	183753	198	273913	0			0	0	0	0	0	0	0	0	7480	72233	102		
3248849																0	4640	130	540	2	148862	3843	62757	122	216799	0			0	0	0	0	0	0	0	0	0	26554	48		
3251081																0	0	0	0	0	143596	4018	69241	102	212837	0			0	0	0	0	0	0	0	0	0	27636	52		
3252510																0	2927	42	253	1	160340	2848	93004	161	256525	0			0	0	0	0	0	0	0	0	0	39402	56		
3253571																0	5699	328	251	1	198632	5984	172810	204	377391	0			0	0	0	0	0	0	0	0	0	45828	50		
3253834																0	2513	98	0	0	36503	2288	8714	22	47730	0	48601	0	0	0	0	0	0	0	0	0	0	812	2		
3254297																0	3631	98	1004	2	49096	3401	13788	27	67520	0			0	0	0	0	0	0	0	0	0	1762	3		
3255098																0	3910	88	508	2	81718	4571	24284	36	110422	0			0	0	0	0	0	0	0	0	0	3493	6		
3258286																0	2810	66	297	1	46715	1362	24814	47	74636	0	73411	0	0	0	0	0	0	0	0	0	4618	4924	13		
3259171																0	1166	128	0	0	29163	4410	2111	5	32441	0	32440	0	0	0	0	0	0	0	0	0	0	747	2		
3261549																0	34856	1459	1430	5	548778	39391	89972	216	675036	0			0	0	0	0	0	0	0	0	0	13116	26		
3262788																0	3636	103	0	0	85563	4560	29536	41	118734	0			0	0	0	0	0	0	0	0	0	1000	3		
3263833																0	25247	492	3919	11	320463	8312	176939	332	526568	0			0	0	0	0	0	0	0	0	42126	1300	2		
3264782																0	5630	138	0	0	50591	2633	8428	23	64649	0			500	0	0	0	0	0	0	0	0	342	1		
3265257																0	6710	240	0	0	86942	5001	24554	46	118205	0			0	0	0	0	0	0	0	0	3839	6190	7		
3266487																0	1004	51	261	1	14989	1010	8085	7	24339	0			0	0	0	0	0	0	0	0	0	0	0		
3266825																22953	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	Mercantil Commercebank Trust Company	
3267738																0	1935	42	272	1	85226	1791	71885	78	159318	0			0	0	0	0	0	0	0	0	8302	5129	9		
3268173																0	0	0	0	0	0	0	500	1	500	0			0	0	0	0	0	0	0	0	0	0	0		
3268249																21591	0	0	0	0	18475	356	129522	77	147997	0			0	0	0	0	0	0	0	0	0	978	2	The Bank of Greene County	
3269590																0	7465	135	253	1	333301	6110	259111	364	600130	0			0	0	0	0	0	0	0	0	22433	53686	74		
3269844																0	2026	80	0	0	22666	997	2374	7	27066	0			0	0	0	0	0	0	0	0	0	1062	3		
3269974																0	2971	85	0	0	53121	1961	5262	15	61354	0			0	0	0	0	0	0	0	0	0	590	1		
3270046																0	7452	324	1014	4	76409	4080	30555	55	115430	0			0	0	0	0	0	0	0	0	0	3669	9		
3271007																0	9790	402	685	1	160430	9610	52158	89	223063	0			0	0	0	0	0	0	0	0	0	5057	13		
3271799																0	3024	148	0	0	215572	2835	104400	121	322996	0			0	0	0	0	0	0	0	550	31493	21384	31		
3271986																0	2346	75	0	0	100240	3604	51233	107	153819	0			0	0	0	0	0	0	0	0	5917	5229	9		
3272956																0	2783	94	607	2	41261	2038	12886	23	57537	0			0	0	0	0	0	0	0	0	0	4719	6		
3274709																0	12945	331	2561	8	208433	8898	88125	189	312064	0	307030	0	0	0	0	0	0	0	0	0	8303	13232	20		
3274772																0	3544	104	261	1	171380	4448	269644	254	444829	0			0	0	0	0	0	0	0	0	8016	82005	88		
3275939																0	8637	221	518	2	161833	5367	110124	191	281111	0			0	0	0	0	0	0	0	0	0	26343	28		
3276543																0	2193	81	281	1	157667	3210	26654	52	186796	0			0	0	0	0	0	0	0	0	0	2925	6		
3277241																0	6384	177	0	0	105789	4810	27719	75	139892	0			0	0	0	0	0	0	0	0	0	6447	15		
3277876	1140059	0	1161441	0	0	0	0	0	0	0	0	0	0	0	118250	0	50005	1241	1598	6	850304	20072	238152	473													0	32654	48		
3277988																0	24093	797	591	1	236740	9840	159238	238	420662	0			0	0	0	0	0	0	0	0	4970	37857	49		
3278547																0	6275	271	0	0	101741	2499	20113	41	128129	0			0	0	0	0	0	0	0	0	0	4984	7		
3280335																0	2648	89	639	1	63611	3331	48008	80	114906	0			0	0	0	0	0	0	0	0	0	24215	37		
3280625																0	15780	495	782	3	227875	10217	69781	134	314218	0			0	0	0	0	0	0	0	0	22086	10984	23		
3281293																0	6321	184	0	0	92644	4257	56677	68	155642	0			0	0	0	0	0	0	0	0	0	4138	6		
3281510																0	2718	76	0	0	88517	2108	37558	81	128793	0	131444	0	0	0	0	0	0	0	0	0	0	6109	14		
3282012																0	3603	155	0	0	49975	4135	11893	24	65471	0			0	0	0	0	0	0	0	0	0	1076	2		
3282021																0	4316	184	1656	4	82825	4352	30189	66	118986	0			0	0	0	0	0	0	0	0	0	1355	4		
3282692																0	0	0	0	0	110639	17957	22644	35	133283	0			0	0	0	0	0	0	0	0	0	16451	21		
3282852																0	3098	194	0	0	155906	5735	84936	158	243940	0			0	0	0	0	0	0	0	0	500	25486	40		
3283372																0	1769	72	0	0	39947	3600	10090	27	51806	0			0	0	0	0	0	0	0	0	0	5457	13		
3283765																0	364	3	0	0	52697	705	8975	15	62036	0			0	0	0	0	0	0	0	0	0	1607	3		
3284070															2161486	0	0	0	0	0	32579683	10626659	4101286	7703	36680969	0	36653565	0	2250891	0	0	0	0	0	0	0	0	417204	7		
3284100																0	0	0	0	0	51479	343	2520	5	53999	0			0	0	0	0	0	0	0	0	0	0	0		
3284397															223052	0	362	18	0	0	2352702	9931	234452	114	2587516	0	2592508	0	0	0	0	0	0	0	0	0	0	0	0		
3284445																0	6010	100	264	1	53001	1339	33432	58	92708	0			0	0	0	0	0	0	0	0	0	8480	6		
3284490																0	3686	85	550	2	143077	5724	96620	107	243933	0			0	0	0	0	0	0	0	0	0	5620	12		
3284780																0	2645	58	0	0	57984	1234	10005	16	70634	0			0	0	0	0	0	0	2000	0	10	0	0		
3285246																0	4554	148	0	0	25491	2346	6102	14	36559	412			0	0	0	0	0	0	0	0	0	265	1		
3285778																0	8487	223	276	1	113531	6086	36559	49	158853	0			0	0	0	0	0	0	0	862	2314	864	3		
3286999																0	2117	68	0	0	46378	2489	15759	17	64254	0			0	0	0	0	0	0	0	0	0	1188	3		
3287503																0	2805	198	263	1	93774	3181	68434	85	165276	0			0	0	0	0	0	0	0	0	0	5061	11		
3287660																0	0	0	0	0	380377	4000	255215	190	635592	0			27000	0	0	0	0	0	0	0	0	0	0		
3288452																0	3389	131	274	1	138888	5463	78926	126	221477	0			0	0	0	0	0	0	0	0	0	16289	19		
3288742																0	3768	132	265	1	63042	2668	29962	42	97037	0			0	0	0	0	0	0	0	0	1009	1369	4		
3290231																0	8601	272	269	1	85702	3116	22027	53	116599	0			0	0	0	0	0	0	0	0	0	3887	5		
3290240																0	1103	22	253	1	100967	2908	79768	143	182092	0			0	0	0	0	0	0	0	0	2615	23029	34		
3293540																0	4568	119	314	1	91345	3276	50187	84	146414	0			0	0	0	0	0	0	0	0	0	14124	20		
3293746																0	3709	142	0	0	86006	3033	19487	24	109202	0			0	0	0	0	0	0	0	0	0	2424	3		
3294583																0	10647	415	1100	4	138887	9777	52932	104	203566	0			0	0	0	0	0	0	0	0	0	10071	21		
3295320																0	7067	152	0	0	181895	4702	54662	93	243624	0			0	0	0	0	0	0	0	0	0	4473	9		
3296149																0	0	0	0	0	11965	639678	6836	1	18802	0			2176	0	0	0	0	0	0	0	0	0	0		
3296859																0	1246	27	0	0	62173	1173	12786	28	76205	0			0	0	0	0	0	0	0	0	0	5956	12		
3297490																0	7334	148	848	2	53350	1519	16255	32	77787	0			0	0	0	0	0	0	0	0	700	5372	8		
3299168																0	7981	150	296	1	75993	1873	25159	62	109430	1			0	0	0	0	0	0	0	0	0	617	2		
3299814																0	6527	191	252	1	342844	5651	50318	108	399942	0			0	0	0	0	0	0	0	0	2129	7071	8		
3301641																0	3847	119	251	1	85913	3733	20670	51	110681	0	111762	0	0	0	0	0	0	0	0	0	0	1280	4		
3301865																0	284	29	0	0	47929	1047	24589	39	72802	0	73795	0	0	0	0	0	0	0	0	0	11536	2212	5		
3302312																0	1726	33	376	1	81925	2117	59720	86	143747	0			0	0	0	0	0	0	0	0	13218	23302	30		
3303298	76049658	1223723	71777466	715432	501329	7003883	16994	4928	0	404726	260000	700000	1223723	715432	18147810	0	4643507	349109	109681	270	41704986	5374662	28367761	18744													0	6975382	5597		
3303917																0	6240	144	926	3	135437	4628	54855	103	197458	0			0	0	0	0	0	0	0	0	19356	12700	25		
3303944																0	1884	42	0	0	44790	1635	7856	18	54531	0			0	0	0	0	0	0	0	0	0	2682	6	NO	
3303953																0	0	0	0	0	2398	99	52339	62	54737	0	53140	0	0	0	0	0	0	0	0	0	0	6109	11		
3304428																0	3369	140	0	0	44787	1389	8974	24	57130	0			0	0	0	0	0	0	0	0	0	0	0		
3306280																0	3967	127	0	0	97671	4535	102380	100	204018	0	204018	0	0	0	0	0	0	0	0	0	0	34748	20		
3306299																0	7285	244	260	1	113223	2346	15336	42	136104	0			0	0	0	0	0	0	0	0	0	4354	9		
3306598																0	4260	165	485	1	101040	8186	9283	20	115068	0	112908	0	0	0	0	0	0	0	0	0	0	774	2		
3307410																0	463	13	252	1	129452	2773	26736	57	156902	0			0	0	0	0	0	0	0	0	24447	11057	25		
3308145																0	0	0	0	0	63152	939	31987	47	95500	361			0	0	0	0	0	0	0	0	1252	4645	7		
3308314																0	2282	77	526	2	92717	2647	57717	125	153241	0			0	0	0	0	0	0	0	0	1753	12210	12		
3308471																0	7538	201	1171	4	72465	4401	8335	20	89509	0			0	0	0	0	0	0	0	0	0	1281	2		
3308529																0	2232	80	0	0	48836	2102	14055	34	65123	0			0	0	0	0	0	0	0	0	0	1057	2		
3308574																0	1298	70	0	0	41379	1387	2155	7	44832	0			0	0	0	0	0	0	0	0	0	0	0		
3309393																0	2604	73	0	0	56952	3497	60836	74	120391	0			0	0	0	0	0	0	0	0	0	3310	7		
3309571																0	1930	53	0	0	73456	1443	9418	24	84804	0			0	0	0	0	0	0	0	0	0	877	3		
3310287																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0		
3312124																0	303	20	0	0	47122	1883	19427	29	66852	0	67164	0	0	0	0	0	0	0	0	0	0	1410	3		
3313943															0	3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bank of America, National Association	
3314043																0	750	29	0	0	8101	288	837	2	9689	0			0	0	0	0	0	0	0	0	0	579	1		
3314119																0	1926	44	0	0	37092	2184	7943	21	46961	0			0	0	0	0	0	0	0	0	0	1324	2		
3316739																0	945	57	260	1	34613	2876	11435	19	47253	0			0	0	0	0	0	0	0	0	0	367	1		
3317192																0	2705	107	0	0	62029	1626	16845	27	81579	0			0	0	0	0	0	0	0	0	0	1655	2		
3317932																0	6614	260	527	2	292926	12394	208525	311	508592	0			0	0	0	0	0	0	0	0	0	45661	63		
3320576																0	385	4	330	1	134492	1250	26058	56	161265	0			0	0	0	0	0	0	0	0	0	3791	4		
3320781																0	14670	1120	256	1	338822	25193	145137	151	498884	0	497589	0	0	0	0	0	0	0	0	0	11177	36799	25		
3322468																0	2655	47	0	0	116611	3272	81475	130	200741	0	207729	0	0	0	0	0	0	0	0	0	0	3679	7		
3324994																0	2019	66	0	0	82042	1845	20462	59	104523	0			0	0	0	0	0	0	0	0	3764	3175	9		
3325759																0	11986	633	838	3	309409	10303	114818	202	437051	0	430183	0	0	0	0	0	0	0	0	0	0	13210	18		
3327164																0	4050	87	1769	4	214328	4244	312859	343	533006	0	533870	0	0	0	0	0	0	0	0	0	36188	145152	151		
3328376																0	2097	32	0	0	84207	1235	16867	45	103171	0	103171	0	0	0	0	0	0	0	0	0	0	0	0		
3329702																0	2375	68	1193	2	206098	4733	192481	244	402147	0			0	0	0	0	0	0	0	0	0	61456	88		
3333848																0	12282	397	255	1	199447	7977	52877	98	264861	0			0	0	0	0	0	0	0	0	8940	13449	21		
3335301																0	2429	57	262	1	22331	2193	3670	11	28692	0			0	0	0	0	0	0	0	0	0	501	1		
3336607																0	1474	38	0	0	147019	2361	104631	170	253124	0			0	0	0	0	0	0	0	0	28538	24542	27		
3337097																0	0	0	0	0	210245	3059	139395	153	349640	0			0	0	0	0	0	0	0	0	4060	18147	31		
3338357																0	5246	242	0	0	85308	7042	21017	48	111571	0			0	0	0	0	0	0	0	0	0	6188	13		
3338704																0	1768	60	0	0	42784	9936	3054	10	47607	0			0	0	0	0	0	0	0	0	0	875	2		
3339046																0	11878	342	354	1	373559	7616	206141	322	591932	0			0	0	0	0	0	0	0	0	144720	35302	48		
3339925																0	3681	113	0	0	77169	1835	6453	18	87302	0			0	0	0	0	0	0	0	0	0	0	0		
3340903																0	2364	130	0	0	60685	2921	3490	10	66539	0			0	0	0	0	0	0	0	0	0	547	2		
3341393																0	7012	184	251	1	77316	3083	25805	49	110384	0			0	0	0	0	0	0	0	0	0	6531	8		
3342671																0	489	18	0	0	124746	2016	15646	36	140881	0			0	0	0	0	0	0	0	0	4752	5864	11		
3343146																0	4179	158	539	2	89126	4731	23895	59	117739	0			0	0	0	0	0	0	0	0	10472	5705	9		
3344321																0	937	14	4113	2	58905	1468	71864	110	135819	0	140107	0	0	0	0	0	0	0	0	0	0	17575	24		
3344536																0	3338	67	298	1	68868	1474	41741	90	114245	0			0	0	0	0	0	0	0	0	0	3129	6		
3344611															52392	0	1508498	15077	0	0	7520787	396288	5704498	13043	14733783	0	14958552	0	0	0	0	0	0	0	0	0	0	0	0	N/A	
3345065																0	2466	63	252	1	69572	2901	14456	35	86746	0			0	0	0	0	0	0	0	0	12176	2256	6		
3345168																0	13810	459	524	2	242549	13677	113145	208	370028	0	362777	0	0	0	0	0	0	0	0	0	1826	36291	61		
3345449															1171025	0	0	0	0	0	90998	1689	1276533	649	1367531	0	1400236	0	0	0	0	0	0	0	0	0	7275	798347	448		
3345944																0	0	0	0	0	88134	1078	110867	122	199001	0	192075	0	0	0	0	0	0	0	0	0	46506	45209	47		
3346268																0	2959	88	0	0	57146	2194	5661	15	65767	0			0	0	0	0	0	0	0	0	0	909	3		
3346633																0	63	13	269	1	6745	952	17339	15	24416	0	22759	0	0	0	0	0	0	0	0	0	0	7177	5		
3347603																0	4636	126	0	0	86588	2223	15914	36	107138	0			0	0	0	0	0	0	0	0	11959	1019	3		
3347911																0	0	0	0	0	25138	1153	5435	11	30572	0			0	0	0	0	0	0	0	0	0	1139	3		
3348468																0	9175	328	794	3	95941	4040	24642	43	130552	0			0	0	0	0	0	0	0	0	0	6550	5		
3348888															877646	0	13166	293	2459	8	515319	17179	1162378	1139	1693322	0	1684602	0	0	0	0	0	0	0	0	4941	0	164340	206		
3349241																0	4982	200	0	0	85817	2169	23667	52	114466	0			0	0	0	0	0	0	0	0	6253	332	1		
3349643																0	1290	24	0	0	28835	819	5130	14	35255	0			0	0	0	0	0	0	0	0	6508	835	3		
3350546																0	851	23	563	2	71173	3688	29131	52	101718	0			0	0	0	0	0	0	0	0	0	9970	15		
3350658																0	7191	153	867	3	74592	3991	19877	40	102527	0			0	0	0	0	0	0	0	0	0	3632	6		
3350724																0	16847	570	331	1	336969	12520	40795	107	394942	0			0	0	0	0	0	0	0	0	800	11308	20		
3350779																0	2623	90	506	2	50780	2593	1802	6	55711	0			0	0	0	0	0	0	0	0	0	0	0		
3351440																0	2544	52	508	2	57603	1124	23160	50	83815	0			0	0	0	0	0	0	0	0	0	4743	6		
3353154																0	0	0	0	0	0	0	500	1	500	0			0	0	0	0	0	0	0	0	0	500	1		
3353172																0	2393	70	0	0	239064	8389	419236	539	660693	0			0	0	0	0	0	0	0	0	18937	179773	241		
3353266																0	9715	268	505	2	65143	3789	5212	13	80574	0			0	0	0	0	0	0	0	0	0	591	1		
3354599																0	15449	403	512	2	344125	6141	54297	113	414384	0			0	0	0	0	0	0	0	0	54608	10753	16		
3355587																0	14227	585	889	3	202553	4623	25629	63	243298	0	231551	0	0	0	0	0	0	0	0	0	0	6993	13		
3356191																0	15587	511	2040	6	350763	17222	382587	418	750977	0			0	0	0	0	0	0	0	0	17520	55966	75		
3357077																0	2881	53	0	0	22124	618	6659	18	31664	0			0	0	0	0	0	0	0	0	0	0	0		
3357219																0	297	6	0	0	75891	1401	37146	61	113334	0	105836	0	0	0	0	0	0	0	0	0	0	17571	31		
3357385																0	0	0	0	0	42348	843	52866	71	95214	0	93022	0	0	0	0	0	0	0	0	0	8693	23230	28		
3357620																0	0	0	0	0	3986	25051	0	0	3986	0			953200	0	0	0	0	0	0	0	0	0	0		
3357705																0	2709	84	293	1	91963	2849	41695	80	136660	0			0	0	0	0	0	0	0	0	78	9020	13		
3357871																0	3792	117	0	0	144205	4401	120424	151	268421	0			0	0	0	0	0	0	0	0	0	47720	40		
3357899																0	3421	119	0	0	139151	3287	47304	80	189875	0			0	0	0	0	0	0	0	0	0	17897	21		
3357910																0	10148	410	268	1	231437	8429	66568	139	308421	0			0	0	0	0	0	0	0	0	13253	11248	16		
3357947																0	2227	60	0	0	28217	1493	2428	8	32872	0			0	0	0	0	0	0	0	0	0	294	1		
3358252																0	2877	65	0	0	58190	1182	22258	39	83325	0			0	0	0	0	0	0	0	0	0	4118	4		
3358270																0	3042	90	0	0	41028	2855	9728	23	53798	0			0	0	0	0	0	0	0	0	0	1467	4		
3358289																0	1972	61	0	0	112841	3783	187538	236	302352	0			0	0	0	0	0	0	0	0	0	85889	101		
3359062																0	8009	286	0	0	117887	2508	41931	80	167827	0			0	0	0	0	0	0	0	0	0	8765	17		
3363920																0	66929	2668	4062	12	385547	19588	27389	80	483927	0			0	0	0	0	0	0	0	0	0	1687	5		
3363939																0	90188	3377	2914	9	568178	30337	56157	149	717437	0			0	0	0	0	0	0	0	0	0	2298	4		
