RIAD4097,RIAD4235,RIAD4239,RIAD4341,RIAD4797,RIAD4843,RIAD4844,RIAD4845,RIAD4846,RIADB523,RIADB524,RIADB525,RIADC899,RIADC900,RIADC902,RIADC903,RIADC904,RIADC905,RIADC907,RIADC908,RIADC909,RIADC911,RIADC913,RIADC914,RIADGW64,RIADJA28,RIADKW02,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,870913,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,871358,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,871648,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,871769,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,871956,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,872047,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,872551,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,872953,2008-12-31
,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,873138,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,873259,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,873679,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,873914,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,873950,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,874050,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,874452,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,874649,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,874845,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875048,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875057,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875132,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875253,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875655,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875758,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875909,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875918,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875936,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,875954,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,876157,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,876634,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,876700,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,877015,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,877042,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,877154,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,877350,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,877369,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,877752,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,877958,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,879000,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,879336,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,879439,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,879457,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,879532,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,879550,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,879644,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,879747,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,880332,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,880556,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,880659,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,880855,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,881012,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,881441,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,881478,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,881544,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,881656,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,881852,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,881900,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,882130,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,882242,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,882541,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,882701,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,882952,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,883137,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,883351,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,883753,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,883874,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,883959,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,884303,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,884358,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,884442,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,884639,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,884648,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,884657,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,885225,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,885252,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,885430,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,885579,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,885869,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,886044,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,886204,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,886624,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,887340,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,887555,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,887827,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,887854,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,888002,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,888141,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,888253,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,888552,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,888833,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,888954,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,889456,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,889652,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,890050,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,890603,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,890649,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,890742,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,890957,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,891226,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,891253,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,891673,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,891721,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,892223,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,892250,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,893248,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,893538,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,893640,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,893855,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,894151,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,894245,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,894348,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,894544,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,894553,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,894834,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,894946,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,895055,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,895448,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,895710,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,895831,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,896155,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,896258,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,896427,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,896566,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,896856,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,897237,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,897330,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,897451,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,897648,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,897657,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,897853,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,898010,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,898140,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,898458,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,898533,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,898627,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,898850,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899008,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899156,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899343,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899370,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899428,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899642,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899651,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899736,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,899754,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,900034,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,900146,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,900258,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,900306,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,900454,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,900502,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,901134,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,901358,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,901451,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,901938,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,902645,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,902672,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,903062,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,903240,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,903455,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,903558,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,903754,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,903950,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,904171,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,904359,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,904425,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,904667,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,904845,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,904957,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,905356,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,906063,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,906241,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,906410,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,906559,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,906652,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,907257,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,907444,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,907547,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,907958,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,908450,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,908553,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,908759,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,908861,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,909055,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,909541,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,909756,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,910042,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,910118,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,910239,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,910314,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,910659,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,911160,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,911339,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,911405,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,911740,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,911759,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,911825,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,912550,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,912578,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,912756,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,912943,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913146,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913203,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913267,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913436,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913520,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913641,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913753,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913838,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913856,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,913940,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,914330,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,914349,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,914545,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,914648,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,914853,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,914956,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,915056,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,915065,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,915252,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,915261,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,915645,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,915935,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,916147,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,916259,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,916343,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,916745,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,916857,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,917032,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,917050,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,917331,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,917500,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,917555,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,917630,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,917742,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,917854,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,918132,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,918150,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,918356,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,918459,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,918477,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,918655,2008-12-31
,,,,,,,,,,,,27920,11885,0,0,0,0,0,0,7184,10775,0,10775,,,,918918,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,918954,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,919241,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,919344,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,919456,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,919568,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,919755,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,919858,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,919942,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,920210,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,920359,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,920733,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,920854,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,920975,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,921039,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,921655,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,921833,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,921842,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,921936,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,922157,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,922344,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,922456,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,922559,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,922924,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,923257,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,923350,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,923707,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,923752,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,923855,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,923949,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924058,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924236,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924254,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924348,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924357,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924553,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924656,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924759,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924843,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,924937,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,925037,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,925055,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,925354,2008-12-31
,,,,,,,,,,,,2,11535,0,0,0,3535,3089,0,-4529,-6558,0,-6558,,,,925411,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,925439,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,925653,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,925710,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,925859,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,926155,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,926342,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,926360,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,926632,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,926650,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,926959,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,927134,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,927255,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,927479,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,928056,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,928421,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,928618,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,928645,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,929044,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,929352,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,929802,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,929932,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,930358,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,930442,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,930853,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,930871,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,930965,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931038,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931047,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931159,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931207,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931270,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931319,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931355,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931458,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,931944,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,932277,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,932633,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,932642,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,932745,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,932978,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933023,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933041,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933135,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933256,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933340,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933377,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933621,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933863,2008-12-31
,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,933957,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933966,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,933975,2008-12-31
,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,934329,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,934646,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,934954,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,935111,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,935250,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,935308,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,935559,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,935719,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,935858,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,936136,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,936426,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,936462,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,936556,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,936640,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,936837,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,936855,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,937339,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,937553,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,937674,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,937740,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,937759,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,937834,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,937843,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,938354,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,938550,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,938840,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,938859,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,939155,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,939249,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,939351,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,939753,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,940021,2008-12-31
,,,,,,,,,,,,183000,31000,42000,0,0,24000,115000,0,11000,42000,-7000,35000,,,,940311,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,940674,2008-12-31
