"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
907958																																							0	1372	0	0	188	12842	41	1089	0	0	840	42937	37598	307	0	561	38466	0	430	0	0	0	4471	429	42937	0	0	3061	0	682	0	3993	33605		0	26995	26565	299	
908003																																							18248	9576	5402	113083	0	382042	0	8936	0	0	58009	1621371	1241393	39066	0	13657	1489625	0	12640	11909	195509	0	131746	620	1621371	0	0	53973	0	72058	5449	134857	1106536		0	1021357	1008717	5095	
908450																																							18	3604	0	8311	3802	0	0	1639	392	0	769	68309	61543	0	0	727	62670	0	586	0	400	0	5639	690	68309	0	0	2039	0	2910	1230	12321	49222		0	49130	48544	0	
908553																																							0	4820	0	6367	10990	21198	0	1838	215	0	2490	124364	99896	0	0	838	111734	0	676	0	11000	0	12630	1808	124364	0	0	8570	0	1808	0	10711	89185		0	77122	76446	444	
908759																																							0	498	0	3295	0	8950	0	81	0	0	237	16030	12665	0	0	205	12870	0	75	0	0	0	3160	100	16030	0	0	2666	0	250	0	1176	11489		0	3044	2969	144	
908861																																							0	2752	0	3978	0	24357	300	1909	22	0	1351	73666	64938	0	0	1864	66802	0	318	1893	0	0	6864	1500	73666	0	0	10	0	4989	0	13924	51014		0	37422	37104	365	
909055																																							177	8153	569	10651	18440	22646	0	2475	8	0	5339	238561	191393	5468	0	2016	222821	0	1382	0	23944	0	15740	308	238561	0	0	14817	0	460	1241	37406	153987		0	170244	168862	155	
909541																																							2100	1220	0	1579	5778	1106	0	711	0	0	1276	47249	31942	0	0	299	44718	0	210	0	12477	0	2531	30	47249	0	0	183	0	2303	0	5210	26732		0	33689	33479	15	
909756																																							0	1517	0	0	728	1311	0	1407	0	0	855	49622	41925	700	0	536	45411	0	349	0	2250	0	4211	120	49622	0	0	786	0	3283	0	3550	38375		0	44153	43804	22	
909859																																							141	7746	0	5343	0	15997	0	1253	0	0	2361	111895	102552	0	0	458	103010	0	806	0	0	0	8885	2800	111895	0	0	4114	0	1543	0	26969	75583		0	79860	79054	428	
910042																																							1016	2636	159	12450	0	19617	0	1984	0	0	1338	92743	79690	1027	0	944	85661	0	690	12	4000	0	7082	353	92743	0	0	2890	0	3633	0	8893	70797		0	54221	53531	206	
910118																																							0	3561	0	0	3682	57207	5	1625	0	0	3348	160711	125180	5520	0	1619	140790	0	1271	0	8471	0	19921	400	160711	0	0	17910	0	350	0	14301	110879		0	92554	91283	1261	
910145																																							0	1205	0	7115	341	3519	0	466	8	0	929	30954	27137	0	0	276	27413	0	1026	0	0	0	3541	250	30954	0	0	1452	0	1850	0	3260	23877		0	18397	17371	-11	
910239																																							1490	1429	0	1625	0	26799	0	1735	0	0	1894	58184	47500	0	0	578	49086	0	519	0	1008	0	9098	248	58184	0	0	6074	0	2500	0	9510	37990		0	23731	23212	276	
910314																																							4304	9376	0	3000	0	6038	0	1116	293	0	3215	66772	57089	0	0	4561	61650	0	484	0	0	0	5122	1831	66772	0	0	1362	0	1917	3787	13323	43766		0	36127	35643	12	
910350																																							35	2435	0	5900	0	14487	0	639	0	0	3499	66310	58230	0	0	581	58811	0	430	0	0	0	7499	500	66310	0	0	6182	0	625	0	5412	52818		0	39745	39315	192	
910659																																							28	437	0	1835	400	1280	0	91	0	0	363	14742	12061	0	0	42	13453	0	209	0	1350	0	1289	90	14742	0	0	276	0	910	0	1498	10563		0	10517	10308	13	
911160																																							185	5241	0	0	0	28515	0	9564	314	0	2811	194408	166997	420	0	1378	179795	0	1284	71	11000	0	14613	1586	194408	0	0	4292	0	8414	0	17827	149170		0	148991	147707	321	
911339																																							7	2536	0	0	4223	4151	0	4149	0	0	3516	101502	89431	0	0	1272	90814	0	819	0	111	0	10688	546	101502	0	0	8575	0	1500	0	13590	75841		0	83739	82920	67	
911405																																							2	7101	0	6207	144986	20602	0	3208	24	0	16327	437596	277547	4474	0	3505	385843	0	3910	0	100317	0	51753	500	437596	0	0	-6736	0	57740	1532	14468	263079		0	241517	237607	249	
911740																																							200	2347	0	3200	95	24224	0	420	0	0	785	51289	44162	0	0	570	44732	0	95	0	0	0	6557	525	51289	0	0	5133	0	500	0	11831	32331		0	20113	20018	399	
911759																																							0	831	0	0	749	4122	0	201	0	0	1760	29091	22612	2700	0	578	25890	0	350	0	0	0	3201	200	29091	0	0	1628	0	1200	0	2527	20086		0	21778	21428	173	
911807	51	17795	0	90000	3207988	1486432	0	36854	0	0	165669	5223530	1809679	0	76786	4866653	0	100	80912	675546	0	356877	10000	5223530	0	0	137585	0	210550	0		0	137929	137829	-1258	17	17	0				90000						0		5223513	2304625	1809679	0		4866636				675546											527631	1776994						
911825																																							195	5969	0	1835	1918	15449	0	2453	433	0	3214	108307	94695	3063	0	696	98454	0	1031	0	0	0	9853	1000	108307	0	0	7430	0	1163	0	18523	76172		0	77872	76841	260	
912055																																							878	734	0	0	0	4650	0	659	0	0	332	23541	19387	115	0	440	20084	0	210	1332	142	0	3457	500	23541	0	0	286	0	2497	0	1882	17505		0	15166	14956	174	
912242																																							30	2802	0	5820	30299	1029	0	2079	55	0	2619	113114	85425	0	0	914	98116	0	1063	0	11777	0	14998	170	113114	0	0	11949	0	2860	0	11388	74037		0	69444	68381	19	
912550																																							12	583	0	3915	601	1026	0	658	35	0	1160	30644	27998	0	0	167	28165	0	308	145	0	0	2479	40	30644	0	0	808	0	1610	0	4271	23727		0	22817	22509	21	
912578																																							1777	293	0	3178	0	10874	0	1163	0	0	1517	71165	62687	0	0	931	64618	0	671	0	1000	0	6547	493	71165	0	0	3978	0	1762	0	3309	59378		0	53034	52363	314	
912756																																							196	949	0	1700	0	4327	0	325	0	0	239	19881	17813	0	0	138	17951	0	163	0	0	0	1930	75	19881	0	0	891	0	925	0	2072	15741		0	12308	12145	39	
912943																																							0	2123	0	1056	0	19243	0	2336	106	0	892	60798	53880	0	0	446	54326	0	361	0	0	0	6472	90	60798	0	0	2224	0	3910	0	4181	49699		0	35403	35042	248	
913034																																							40	3780	0	3850	7056	3427	0	3992	207	0	1737	111876	100245	221	0	1488	101954	0	1198	0	0	0	9922	1225	111876	0	0	3088	0	5565	1662	12299	87946		0	87323	86125	44	
913146																																							0	754	0	1000	3905	2	0	30	0	0	154	12327	9750	0	0	116	9866	0	84	0	0	0	2461	75	12327	0	0	2286	0	100	0	3098	6652		0	6566	6482	0	
913203																																							100	558	0	52000	0	0	0	43041	0	0	182972	278671	100	52000	0	176613	228713	0	0	0	0	0	49958	1000	278671	0	0	40157	0	8801	0	0	100		0	0	0	0	
913267																																							1415	29314	0	19008	0	111575	0	42414	328	0	23669	793245	685017	38268	0	3719	727004	0	8087	5476	0	0	66241	2063	793245	0	0	17816	0	44000	483	81472	603545		0	567650	559563	2362	
913436																																							0	1219	24	1603	13889	0	0	519	63	0	415	33681	29037	0	0	168	29205	0	142	0	0	0	4476	135	33681	0	0	4126	0	215	0	4537	24500		0	16091	15949	0	
913520																																							163	2516	0	6065	2834	3723	114	151	644	0	674	75501	64679	0	0	363	67642	0	1006	0	2600	0	7859	742	75501	0	0	-4876	0	11997	0	18643	46036		0	59623	58617	-4	
913641																																							73	270	0	1200	0	6345	0	34	0	0	424	18101	14113	0	0	260	16243	0	125	0	1870	0	1858	64	18101	0	0	865	0	811	0	1252	12861		0	9880	9755	118	
913753																																							21113	29682	0	21775	10626	831	0	7382	366	0	6495	574804	514551	0	0	1946	516497	0	4583	15333	0	0	58307	787	574804	0	0	20493	0	37010	0	176131	338420		0	465784	461201	17	
913847																																							133	10260	175	11200	0	32782	0	6394	52	0	5353	307832	254845	9394	0	2832	277230	0	3532	6404	10159	0	30602	83	307832	0	0	17305	0	12631	0	37013	217832		0	238611	235079	583	
913856																																							2438	57424	4508	26800	101	182214	96	16847	397	0	26167	1386891	1186262	31197	0	12281	1258497	0	17984	10788	28757	0	128394	24895	1386891	0	0	44305	0	56015	5931	172206	1014056		0	1071164	1053180	3179	
913940	4124	1181846	392003	3153992	0	3150426	0	253579	19662	0	641943	24841616	1655217	3034	356656	22831835	0	233708	199791	2351207	250000	2009781	16378	24841616	0	0	1009350	0	943671	171561		0	15906397	15672689	40382	7312	0	7311				3153992						0		24841616	18208409	1655217	3034		22831835				2351207											2368215	15840194						
914237																																							5546	953	0	1692	4023	9823	855	238	0	0	722	57270	51542	0	0	101	51643	0	171	0	0	0	5627	1200	57270	0	0	1222	0	2900	0	5710	45832		0	33589	33418	305	
914330																																							5733	1923	0	6307	9177	16475	0	669	0	0	1258	92023	73217	2981	0	870	77068	0	262	0	0	0	14955	1000	92023	0	0	12151	0	1000	0	5491	67726		0	50743	50481	804	
914349																																							560	5641	0	9316	0	13386	0	3503	65	0	1971	117265	102808	0	0	1236	105233	0	845	764	1189	0	12032	160	117265	0	0	-156	0	11997	0	9193	93615		0	82904	82059	31	
914545																																							2222	4948	0	7425	6888	26863	0	1683	0	0	2316	124012	104374	0	0	1129	108503	0	950	0	3000	0	15509	700	124012	0	0	12036	0	2300	0	15691	88683		0	72617	71667	473	
914648																																							100	12970	0	21978	0	37777	0	8178	175	0	6763	264353	209520	10234	0	2196	243620	0	1560	152	21670	0	20733	532	264353	0	0	3543	0	16305	697	26012	183508		0	177123	175563	353	
914853																																							112	1290	0	1953	1136	2460	0	1221	0	0	1078	51970	41416	0	0	297	47096	0	447	660	5383	0	4874	500	51970	0	0	1454	0	2900	0	4598	36818		0	42507	42060	20	
914956																																							300	2015	0	11717	1408	4856	0	1022	44	0	672	40432	34949	0	0	302	35251	0	222	0	0	0	5181	891	40432	0	0	1570	0	2623	0	10983	23966		0	18620	18398	97	
915056																																							145	230	0	341	0	8776	0	99	0	0	471	24365	20484	0	0	230	22114	0	264	0	1400	0	2251	100	24365	0	0	1961	0	90	0	2093	18391		0	14567	14303	100	
915065																																							100	22542	0	34500	38790	287	0	4301	371	72	7017	326764	297191	0	72	1625	299888	0	4239	0	1000	0	26876	5910	326764	0	0	13216	0	7750	999	87242	209949		0	222024	217785	0	
915252																																							1889	929	0	381	0	2786	0	6	64	0	318	14785	13046	0	0	123	13169	0	132	0	0	0	1616	100	14785	0	0	1345	0	100	0	1793	11253		0	8544	8412	71	
915261																																							0	3850	0	1525	0	29942	0	295	0	0	736	82394	66655	0	0	623	67278	0	583	0	0	0	15116	1000	82394	0	0	12651	0	1000	0	9513	57142		0	46629	46046	465	
915645																																							0	127	0	2261	702	8693	0	90	0	0	384	25229	20046	0	0	175	20221	0	130	0	0	0	5008	120	25229	0	0	3427	0	1380	0	1181	18865		0	13102	12972	81	
915935																																							91	620	0	600	2881	8	0	210	56	0	252	17691	15747	0	0	88	16085	0	68	0	250	0	1606	350	17691	0	0	706	0	550	0	1646	14101		0	13041	12973	0	
916053																																							74	20575	128	38025	0	71859	210	16864	86	0	6589	481225	418357	2785	0	4301	428892	0	5086	18096	3449	0	52333	500	481225	0	0	-2137	0	52846	0	74009	344348		0	313805	308719	1124	
916147																																							968	1490	0	8905	17776	0	0	1442	37	0	978	84629	74208	0	0	299	75507	0	497	0	1000	0	9122	118	84629	0	0	6122	0	2882	0	7490	66718		0	53530	53033	0	
916259																																							0	809	0	2629	2474	0	0	178	0	0	1603	24119	20357	0	0	585	20942	0	173	0	0	0	3177	25	24119	0	0	927	0	2225	0	2486	17871		0	16599	16426	0	
916343																																							0	644	0	2001	1601	17435	0	374	0	0	2659	45755	36165	0	0	565	36730	0	386	0	0	0	9025	400	45755	0	0	7098	0	1100	0	3147	33018		0	21427	21041	427	
916745																																							72	7496	0	4000	27461	70679	0	2988	24	0	6103	271949	232502	0	0	1265	233774	0	2443	0	7	0	38175	8559	271949	0	0	3238	0	25299	0	18875	213627		0	155569	153126	1079	
916857																																							1139	753	0	0	99	3946	0	769	18	0	1104	33936	29906	0	0	182	31088	0	409	0	1000	0	2848	225	33936	0	0	1792	0	726	0	4939	24967		0	26517	26108	105	
917032																																							4457	3135	209	10825	7705	31052	0	2835	204	0	1453	128149	113680	0	0	1127	114807	0	1185	0	0	0	13342	575	128149	0	0	8654	0	4000	0	11747	101933		0	67459	66274	113	
917050																																							299	1161	0	2000	187	6682	0	1562	215	0	1037	45561	37889	0	0	733	41323	0	429	0	2701	0	4238	250	45561	0	0	1343	0	2500	0	4178	33711		0	32847	32418	145	
917331																																							47	3236	0	8312	3025	10731	0	2911	487	0	2466	101766	90725	0	0	921	93171	0	520	0	1525	0	8595	362	101766	0	0	7255	0	917	0	13566	77159		0	71071	70551	61	
917359																																							0	1158	0	300	0	20176	0	205	0	0	725	36368	30616	200	0	540	31356	0	246	0	0	0	5012	64	36368	0	0	3567	0	1136	0	3091	27526		0	14050	13804	245	
917452																																							1684	1905	1400	6569	0	11539	0	1241	0	0	1381	64603	56975	0	0	1162	58137	0	394	0	0	0	6466	50	64603	0	0	546	0	5557	0	6564	50411		0	39278	38884	313	
917500																																							0	2316	0	8450	9479	8699	0	1953	0	0	754	76941	67190	0	0	377	67567	0	484	0	0	0	9374	300	76941	0	0	8604	0	300	0	9999	57191		0	45774	45290	170	
917555																																							6600	4064	0	12573	2621	26965	0	2894	388	0	1512	120905	110280	0	0	468	110748	0	900	0	0	0	10157	1085	120905	0	0	5589	0	2915	0	22975	87305		0	64188	63288	568	
917630																																							5066	1776	0	1925	0	22923	0	1343	27	0	1094	77904	61465	287	0	1319	64549	0	683	0	1478	0	13355	200	77904	0	0	4060	0	8000	0	10317	51148		0	44433	43750	1095	
917742																																							20039	253447	1429	651275	0	2269710	0	91362	1474	0	316857	9614880	5697975	924688	0	107934	8955473	0	86807	18510	2224876	0	659407	215	9614880	0	0	147205	0	470638	34282	796259	4901716		0	6043302	5956495	41349	
917854																																							817	3857	1089	2425	11260	17499	0	967	0	0	2073	95394	79932	3223	0	1326	84481	0	901	0	0	0	10913	1420	95394	0	0	5223	0	4042	0	10551	69380		0	56308	55407	228	
918132																																							57	3516	0	5800	2041	11445	0	1190	0	0	1272	82167	73590	0	0	437	74027	0	513	0	0	0	8140	300	82167	0	0	7152	0	500	0	9247	64343		0	57359	56846	188	
918150																																							0	1105	0	5300	11147	0	0	410	0	0	948	42941	35098	0	0	211	35512	0	525	0	203	0	7429	300	42941	0	0	6729	0	400	0	4712	30386		0	24556	24031	0	
918356																																							0	730	0	2480	103	1963	0	578	14	0	550	35801	28067	0	0	300	32367	0	405	0	4000	0	3434	125	35801	0	0	1863	0	1375	0	5083	22984		0	29788	29383	71	
918459																																							2	2270	0	750	499	0	0	1205	0	0	494	36161	31088	0	0	168	32256	0	462	116	1000	0	3905	618	36161	0	0	2490	0	797	0	10338	20750		0	31287	30825	0	
918477																																							23165	1000	0	0	147788	12376	0	5778	11	0	9396	501069	441316	0	0	2205	456079	0	2088	204	12558	0	44990	0	501069	0	0	44949	0	0	0	5191	436125		0	303439	301351	41	
918655																																							12	1073	0	0	545	11485	41	516	0	0	1786	37994	32991	175	0	366	34044	0	462	0	512	0	3950	1000	37994	0	0	1157	0	1332	0	2850	30141		0	22998	22536	461	
918918	123901	42991	165	475412	646560	1523459	0	12488	0	5314	204530	4386987	870050	5314	239826	4012492	0	11510	3261	0	0	374495	18956	4386987	13039	0	109962	0	233677	0		0	1347377	1335867	11900	355731	0	355731				109399						5314		3603945	2541571	652737	5314		3229450				0											177331	2364240						
918954																																							200	3371	0	5325	0	24250	0	1518	77	0	2630	99636	81771	1711	0	1017	86616	0	638	0	2117	0	13020	600	99636	0	0	9671	0	1700	0	9696	72075		0	62903	62265	1049	
919241																																							3922	1788	0	0	12792	10039	0	1109	0	0	1406	54363	50254	0	0	481	50735	0	314	0	0	0	3628	500	54363	0	0	1747	0	1300	0	6401	43853		0	23621	23307	81	
919308	8	204714	24116	26149	0	1318482	0	110608	6061	1116	285016	6809121	171953	1116	66688	6233456	0	77697	70098	67023	22920	575665	9200	6809121	0	0	-45003	0	581391	0		-96	4840450	4762753	30173	0	0	0				26149						1116		6809121	5903756	171953	1116		6233456				67023											231315	5672441						
919344																																							33	1225	0	400	0	24641	0	460	30	0	1342	60990	47930	200	0	388	51253	0	745	0	2735	0	9737	240	60990	0	0	3002	0	5385	0	5755	42175		0	33604	32859	1110	
919456																																							0	1506	0	2745	0	1153	75	1098	0	0	949	36454	30972	0	0	283	33755	0	442	11	2500	0	2699	50	36454	0	0	462	0	2185	0	2689	28283		0	29359	28917	2	
919568																																							0	1282	0	8150	2616	12491	0	282	49	0	629	36191	32783	0	0	227	33010	0	128	0	0	0	3181	300	36191	0	0	2269	0	400	0	5053	27730		0	10820	10692	212	
919652																																							9180	2252	0	0	0	2887	0	1183	1056	0	1147	45849	41838	0	0	236	42074	0	461	0	0	0	3775	946	45849	0	0	44	0	2754	0	12314	29524		0	28605	28144	31	
919755																																							0	960	0	450	0	5032	0	249	61	0	886	24522	20966	0	0	76	22042	0	284	142	1000	0	2480	200	24522	0	0	1870	0	300	0	3443	17523		0	17026	16742	110	
919858																																							0	1301	0	1100	0	4705	0	117	0	0	644	15375	13898	0	0	194	14092	0	151	0	0	0	1283	100	15375	0	0	910	0	200	0	2193	11705		0	7659	7508	73	
919942																																							86	4707	0	2461	0	36774	0	616	0	0	2511	112427	96466	0	0	601	104067	0	629	0	7000	0	8360	800	112427	0	0	4979	0	2000	161	10558	85908		0	65740	65111	581	
920050																																							0	176	0	1210	0	4201	0	12	0	0	92	8494	7317	0	0	110	7427	0	29	109	0	0	1067	50	8494	0	0	74	0	887	0	320	6997		0	2723	2694	56	
920210																																							3444	1989	0	3095	3840	25101	0	933	55	0	2476	96361	75364	0	0	982	86846	0	534	0	10500	0	9515	280	96361	0	0	8701	0	383	0	7722	67642		0	55962	55428	151	
920274																																							797	429	0	0	0	4719	0	1303	16	0	1087	53817	38204	0	0	680	49424	0	268	0	10540	0	4393	0	53817	0	0	4415	0	0	0	915	37289		0	45734	45466	-22	
920359																																							200	1440	0	1800	10729	4415	0	29	0	0	674	43357	38243	0	0	374	38617	0	297	0	0	0	4740	240	43357	0	0	3377	0	1010	0	3935	34308		0	24367	24070	113	
920733																																							229	1272	0	3969	2849	4956	0	587	0	0	1232	45409	37497	0	0	796	39335	0	329	277	1042	0	6074	1200	45409	0	0	3406	0	1400	0	4446	33051		0	30367	30038	68	
920854																																							12	2714	75	1374	0	11724	249	1395	69	0	3872	131755	111882	0	0	1002	120094	0	1154	713	7210	0	11661	235	131755	0	0	2330	0	8706	0	9231	102651		0	110712	109558	390	
920863																																							50	10228	0	2050	7747	21454	2000	6932	554	0	3438	208252	167525	0	0	2665	184055	0	1807	4050	13865	0	24197	1000	208252	0	0	5914	0	17042	0	49325	118200		0	151556	149749	241	
920975																																							9283	1433	0	1480	572	19422	0	1177	164	0	836	59104	52622	0	0	587	53209	0	213	0	0	0	5895	884	59104	0	0	4219	0	220	0	7538	45084		0	24950	24737	572	
921039																																							556	5174	0	1932	0	77660	0	3596	258	0	3828	175074	122266	22159	0	1347	152000	0	1510	0	6228	0	23074	2418	175074	0	0	11822	0	7791	0	17512	104754		0	83580	82070	1043	
921655																																							0	498	428	2942	3564	0	0	181	0	0	528	19809	17056	0	0	133	17189	0	321	0	0	0	2620	100	19809	0	0	1145	0	1375	0	3763	13293		0	11989	11668	0	
921833																																							0	1618	0	9196	232	195	0	449	0	0	242	26308	23370	0	0	136	23506	0	222	0	0	0	2802	1046	26308	0	0	1266	0	487	0	7655	15715		0	14598	14376	3	
921842																																							124	3300	63	11	267	46522	0	3021	0	0	4863	165118	121513	9329	0	1384	147976	0	1109	523	15750	0	17142	1125	165118	0	0	7683	0	7596	0	7720	113793		0	107533	106424	738	
921936																																							0	527	0	1542	587	6410	0	620	0	0	861	31488	27279	84	0	329	27692	0	167	0	0	0	3796	150	31488	0	0	2633	0	850	0	1593	25686		0	21108	20941	163	
922157																																							36	1035	0	5850	0	14259	0	458	21	0	1544	56892	46104	850	0	493	51822	0	460	0	4375	0	5070	600	56892	0	0	3629	0	600	0	2628	43476		0	34149	33689	241	
922344																																							7	2448	0	2716	0	26150	0	2162	72	0	3451	110438	98498	250	0	1217	99965	0	1294	443	0	0	10473	600	110438	0	0	7640	0	1900	0	10169	88329		0	74283	72989	333	
922456																																							96	793	0	200	1404	1857	0	250	0	0	183	15981	14896	0	0	98	14994	0	105	11	0	0	987	100	15981	0	0	51	0	800	0	1835	13061		0	11292	11187	36	
922559																																							110	1120	0	3250	2472	7784	41	1412	424	0	1540	70548	64371	0	0	765	65136	0	1036	0	0	0	5412	500	70548	0	0	1138	0	3600	0	6890	57481		0	53431	52395	174	
922728	204849	183391	239	429000	0	1324160	0	194732	908	5348	184512	5398460	502750	5348	131136	4928930	0	33002	6856	11777	0	469530	20771	5398460	0	0	155224	0	293022	10489		0	2886978	2853976	513	739521	26178	713343				429000						0		4852337	3538398	502750	0		4382807				11125											511387	3027011						
922924																																							0	4686	0	27717	0	20634	0	1229	0	0	1867	133476	113007	1435	0	841	115507	0	859	0	224	0	17969	330	133476	0	0	12787	0	4670	0	20179	92828		0	78202	77343	182	
922942																																							45	3735	302	640	1043	14903	0	2203	78	0	4409	172542	123010	0	0	1109	160149	0	1129	0	36030	0	12393	831	172542	0	0	4623	0	6744	0	17590	105420		0	146313	145184	195	
923257																																							100	369	0	1906	1000	0	0	105	0	0	240	16388	14197	0	0	208	14405	0	365	0	0	0	1983	37	16388	0	0	946	0	1000	0	1445	12752		0	13033	12668	0	
923350																																							0	906	0	620	50	8156	0	203	58	0	1041	25167	18719	0	0	455	21944	0	153	0	2770	0	3223	50	25167	0	0	2914	0	100	0	2746	15973		0	14286	14133	159	
923556																																							1805	2462	0	0	0	2873	0	3914	0	0	1146	41689	37719	0	0	160	37884	0	386	0	5	0	3805	689	41689	0	0	-930	0	4011	0	4448	33271		0	29875	29489	35	
923707																																							0	11170	0	30570	0	192140	0	14437	0	0	15419	557650	472482	0	0	8023	480505	0	5261	0	0	0	77145	0	557650	337	0	0	0	70655	0	12234	460248		0	298838	293577	6490	
923743																																							31	1121	0	0	200	5723	0	146	0	0	1718	44781	37918	1324	0	400	40642	0	504	0	1000	0	4139	320	44781	0	0	2046	0	1680	0	5849	32069		0	36346	35842	93	
923752																																							14	8898	0	400	13812	14629	0	8778	1022	0	7134	261755	222876	1040	0	2284	244196	0	2341	931	17996	0	17559	1080	261755	0	0	9219	0	6955	0	18589	204287		0	208478	206137	305	
923855																																							1926	1418	0	1050	0	14031	0	547	62	0	697	43150	37046	0	0	188	37406	0	430	0	172	0	5744	100	43150	0	0	5025	0	200	0	3938	33108		0	23849	23419	419	
923949																																							108	1130	0	2272	801	7489	0	392	32	0	515	35369	28331	0	0	247	31578	0	246	0	3000	0	3791	50	35369	0	0	2671	0	950	0	2936	25395		0	22876	22630	120	
924058																																							202	1451	0	2380	2078	30384	0	1504	8	0	1253	85333	77434	0	0	657	78091	0	657	328	0	0	7242	300	85333	0	0	5778	0	800	0	11718	65716		0	46402	45745	364	
924236																																							0	8332	0	0	3906	98206	0	5260	813	0	7751	260103	222085	450	0	1657	226192	0	2591	0	2000	0	33911	740	260103	0	0	3719	0	27942	0	23940	198145		0	138426	135835	1510	
924254																																							9	1476	0	500	2050	7310	0	315	0	0	509	35142	30730	0	0	320	31050	0	419	83	0	0	4092	250	35142	0	0	969	0	2748	0	4777	25953		0	23309	22890	125	
924348																																							0	901	0	3193	0	11651	0	1559	0	0	1454	51314	39020	833	0	916	47185	0	468	0	6416	0	4129	300	51314	0	0	1930	0	1700	328	8234	30786		0	32696	32228	199	
924357																																							0	3585	0	5500	4766	35281	0	1062	55	0	1798	109011	95609	0	0	529	96138	0	686	116	0	0	12873	1000	109011	0	0	9390	0	1000	0	13346	82263		0	57534	56848	1483	
924553																																							89	479	0	0	0	35476	355	13	0	0	910	46264	30952	400	0	874	39326	0	229	0	7100	0	6938	50	46264	0	0	4136	0	2100	0	1129	29823		0	9171	8942	652	
924656																																							195	1564	0	900	4197	20370	0	262	0	0	915	47903	38890	0	0	574	39464	0	370	0	0	0	8439	300	47903	0	0	6146	0	1700	0	5766	33124		0	19870	19500	293	
924759																																							539	4738	0	12700	50	11827	0	3614	326	0	5130	174295	153910	493	0	1340	157743	0	2336	0	2000	0	16552	500	174295	0	0	15324	0	600	0	22037	131873		0	137707	135371	128	
924843																																							0	4759	0	0	8174	24195	0	2653	392	0	3687	119046	102819	2400	0	577	105796	0	1290	0	0	0	13250	564	119046	0	0	2708	0	9632	0	12684	90135		0	76476	75186	346	
924937																																							0	463	0	4721	8272	8428	0	850	0	0	614	56136	48205	0	0	434	48639	0	262	0	0	0	7497	300	56136	0	0	6456	0	575	0	4497	43708		0	33050	32788	166	
925037																																							0	40899	0	4213	0	16585	0	2338	0	0	2792	169958	150144	650	0	829	152015	0	1110	68	392	0	17943	150	169958	0	0	-29	0	17390	147	58817	91327		0	104026	102916	432	
925055																																							510	1594	0	0	7269	11583	0	527	0	0	1363	48664	37106	0	0	625	40731	0	423	0	3000	0	7933	500	48664	0	0	4625	0	2500	0	2678	34428		0	26241	25818	308	
925354																																							108	1319	0	5850	206	13641	0	1819	30	0	2951	66587	53134	0	0	882	60089	0	742	0	6073	0	6498	400	66587	0	0	3098	0	2640	0	7462	45672		0	41405	40663	360	
925411	200	6377	0	829900	50680	65547	0	3739	0	0	17323	973790	0	0	4280	860671	0	50	0	0	0	113119	67900	973790	0	86	36424	0	10000	0		0	74	24	-1205	113346	0	113346				829900						0		973790	742959	0	0		860671				0											734289	8670						
925439																																							0	866	0	1650	76	3951	0	79	0	0	260	16322	14735	0	0	160	14895	0	105	0	0	0	1427	300	16322	0	0	694	0	300	0	2779	11956		0	9545	9440	133	
925653																																							0	799	0	950	0	2815	0	441	0	0	263	14277	13239	0	0	77	13316	0	182	0	0	0	961	200	14277	0	0	384	0	300	0	3512	9727		0	9191	9009	77	
925710																																							15482	54053	29922	23212	0	600139	0	28085	985	0	37120	1764250	1458791	92678	0	8626	1609126	0	13762	2764	49031	0	155124	3038	1764250	0	0	40260	0	108421	1375	271783	1187008		0	984875	971113	3405	
925831																																							100	4046	0	9500	12563	8332	0	1281	0	0	1002	70374	61799	0	0	625	62424	0	1310	0	0	0	7950	210	70374	0	0	1789	0	5790	0	10245	51554		0	34860	33550	161	
925840																																							1900	42435	922	34913	2107	262066	0	30440	433	0	21424	1169512	949768	18101	0	9466	1045035	0	7502	27726	67700	0	124477	600	1169512	0	0	8602	0	111983	10908	136642	813126		0	741740	734238	3292	
925859																																							0	780	0	75	1971	0	0	430	0	0	358	19641	18247	0	0	92	18339	0	124	0	0	0	1302	100	19641	0	0	402	0	800	0	1816	16431		0	16151	16027	0	
926025																																							0	7868	0	42579	0	95331	0	6707	0	0	2773	216082	186333	5287	0	2472	194092	0	1070	8231	0	0	21990	1881	216082	0	0	6626	0	10844	0	33817	152516		0	53663	52593	2639	
