"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
208169																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	4022	2	0	0	0	0	0	0	false	0	0		
208244																								17474	0	9138	240500	14789	1122342	true	0	0	0	2685	338	399	2078	0	6323	62354	6	14789	0	193461	378467	115000	50000	true	0	144914		
208329																								27510	0	310	0	0	0	true	0	0	0	27510	207	0	103	0	0	648	0	0	0	0	0	0	0	true	0	0		
208347																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	false	0	0		
208440																								0	0	0	354	0	2636	false	0	0	0	0	0	0	0	0	0	1614	2	0	0	116	2166	0	0	false	0	0		
208459																								0	127	0	0	0	15	true	0	127	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	false	0	15		
208655																								0	0	21	0	0	9500	true	0	0	0	0	0	0	0	0	21	4015	1	0	0	0	9500	0	0	false	0	0		
208927																								9098	0	0	0	6	268942	true	0	0	0	9092	0	0	0	0	0	131186	6	6	0	0	0	0	213942	true	2977597	55000		
208972																								0	0	60	0	0	6000	false	0	0	0	0	0	0	60	0	0	644	0	0	0	1000	5000	0	0	false	0	0		
209139																								0	0	1387	500	0	6500	false	0	0	0	0	0	0	253	120	1014	0	0	0	0	1500	4500	0	0	false	0	0		
209148																								1821	0	29	0	228	0	true	0	0	0	1593	0	0	29	0	0	3235	2	228	0	0	0	0	0	true	0	0		
209335																								70	0	432	0	0	0	false	0	0	0	70	0	0	0	0	432	1252	2	0	0	0	0	0	0	false	0	0		
209362																								0	0	169	0	0	0	false	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	false	0	0		
209447																								0	0	470	0	0	0	false	0	0	0	0	0	0	0	0	470	159	0	0	0	0	0	0	0	false	0	0		
209559																								0	0	0	0	0	1553	true	0	0	0	0	0	0	0	0	0	474	0	0	0	686	867	0	0	false	0	0		
209652																								0	0	0	0	0	9	true	0	0	0	0	0	0	0	0	0	2457	2	0	0	0	0	0	0	true	0	9		
209830																								0	0	62	0	0	3000	false	0	0	0	0	0	0	62	0	0	1466	1	0	0	3000	0	0	0	false	0	0		
209858																								0	0	180	0	0	0	false	0	0	0	0	180	0	0	0	0	1280	2	0	0	0	0	0	0	false	0	0		
210238																								484	0	302	0	0	5861	true	0	0	0	484	157	0	145	0	0	2545	2	0	0	0	5000	0	0	true	0	861		
210256																								469	0	0	105	0	8603	true	0	0	0	469	0	0	0	0	0	444	0	0	0	1845	6503	0	0	true	0	150		
210434	28061	0	197	150000	0	3228076	true	0	0	0	28061	119737	8	0	0	135000	625974	250000	28846	true	44724490	2038256	0						2480515						0	0	197	0	0													
210443																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	false	0	0		
210452																								0	0	0	4450	0	4450	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
210555																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	false	0	0		
211114																								0	59	61	500	0	4769	false	0	0	59	0	0	0	61	0	0	4010	3	0	0	528	3741	0	0	false	0	0		
211338																								0	0	61	0	0	0	false	0	0	0	0	0	0	61	0	0	1387	1	0	0	0	0	0	0	false	0	0		
211628																								784	0	240	0	769	30140	true	0	0	0	15	15	0	86	0	139	2994	1	769	0	30	30091	0	0	true	0	19		
211851																								0	0	0	337	0	6557	false	0	0	0	0	0	0	0	0	0	574	0	0	0	1241	4979	0	0	false	0	0		
211954																								0	1	505	0	0	0	false	0	0	1	0	305	0	63	0	137	452	1	0	0	0	0	0	0	false	0	0		
212018																								6	0	28	0	0	8108	true	0	0	0	6	0	0	28	0	0	1425	0	0	0	0	8000	0	0	true	0	108		
212120																								247	0	119	0	0	0	false	0	0	0	247	0	0	75	0	44	862	0	0	0	0	0	0	0	false	0	0		
212335																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	false	0	0		
212344																								0	0	46	0	0	1463	false	0	0	0	0	0	0	46	0	0	351	0	0	0	100	1363	0	0	false	0	0		
212456																								0	0	0	0	0	161	true	0	0	0	0	0	0	0	0	0	1514	3	0	0	0	0	0	0	false	0	161		
212465	50592	127	3308	22000	1304	238816	true	0	0	127	49288	46551	4	2487	0	6582	1000	13289	41152	true	0	154793	0						238763						3081	0	227	0	0													
212522																								383	0	256	6575	338	65569	true	0	0	0	45	0	0	130	0	126	7637	5	338	0	26000	32500	0	0	true	0	494		
213538																								0	0	2	0	0	0	false	0	0	0	0	2	0	0	0	0	1875	1	0	0	0	0	0	0	false	0	0		
213912																								128	0	0	1000	128	1000	false	0	0	0	0	0	0	0	0	0	1147	1	128	0	0	0	0	0	false	0	0		
213921																								0	36	22	0	0	3000	false	0	0	36	0	0	0	0	0	22	1409	0	0	0	3000	0	0	0	false	0	0		
213958																								0	0	0	0	0	849	true	0	0	0	0	0	0	0	0	0	81	0	0	0	250	599	0	0	false	0	0		
214106																								0	0	0	5500	0	8000	true	0	0	0	0	0	0	0	0	0	327	0	0	0	2500	0	0	0	true	0	0		
214414																								393	0	594	5119	393	27139	true	0	0	0	0	10	0	480	0	104	34349	6	624	0	5000	17020	0	0	true	0	0		
214571																								283	0	67	9000	283	13000	false	0	0	0	0	0	0	67	0	0	1338	1	283	0	2000	2000	0	0	true	0	0		
214722																								0	1	0	0	0	5919	true	0	0	1	0	0	0	0	0	0	9466	4	0	0	0	5919	0	0	false	0	0		
214807	29000	0	60000	0	0	103000	false	0	0	0	29000	4000	1	0	0	0	0	18000	0	false	0	85000	0						62000						0	0	0	6000	54000													
214843																								0	0	80	0	0	1714	true	0	0	0	0	0	0	0	0	80	59	0	0	0	0	1714	0	0	true	0	0		
215130																								0	0	231	0	0	0	false	0	0	0	0	0	0	0	0	231	893	0	0	0	0	0	0	0	false	0	0		
215251																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	319	1	0	0	0	0	0	0	false	0	0		
215345																								1405	150	13	2941	0	24709	true	0	150	0	1405	0	0	13	0	0	103	3	0	0	5061	16703	0	0	true	0	4		
215354																								0	0	1189	1350	0	7100	false	0	0	0	0	0	0	860	0	329	4074	5	0	0	2200	3550	0	0	false	0	0		
215653																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	281	1	0	0	0	0	0	0	false	0	0		
215662																								0	0	94	0	0	0	true	0	0	0	0	94	0	0	0	0	1312	1	0	0	0	0	0	0	true	0	0		
215710																								0	0	0	2800	0	2800	true	0	0	0	0	0	0	0	0	0	3282	2	0	0	0	0	0	0	true	0	0		
215756																								0	0	1240	42903	0	42903	false	0	0	0	0	0	0	327	0	913	6	0	0	0	0	0	0	0	false	0	0		
215952																								0	0	592	0	0	0	false	0	0	0	0	0	360	12	0	220	690	1	0	0	0	0	0	0	false	0	0		
216164																								0	0	0	0	0	2410	true	0	0	0	0	0	0	0	0	0	977	2	0	0	0	2410	0	0	false	0	0		
216230																								0	0	324	0	0	0	false	0	0	0	0	0	0	0	0	324	1232	1	0	0	0	0	0	0	false	0	0		
216258																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1193	1	0	0	0	0	0	0	false	0	0		
216445																								0	0	0	0	0	10035	false	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	2435	5300	false	0	2300		
216632																								0	0	28	1500	0	1500	true	0	0	0	0	28	0	0	0	0	444	0	0	0	0	0	0	0	false	0	0		
216922																								1223	0	601	35000	0	46000	false	0	0	0	1223	199	0	382	0	20	15224	6	0	0	3000	8000	0	0	true	0	0		
217059																								0	0	0	500	0	8468	true	0	0	0	0	0	0	0	0	0	420	1	0	0	1200	6768	0	0	true	0	0		
217479																								0	0	0	5000	0	29000	false	0	0	0	0	0	0	0	0	0	2121	1	0	0	0	24000	0	0	true	0	0		
217620																								1542	0	0	0	0	17226	true	0	0	0	1542	0	0	0	0	0	5681	2	0	0	0	17068	0	0	false	0	158		
218131																								0	366	40	0	0	1175	true	0	0	366	0	0	0	0	0	40	261	0	0	0	0	1175	0	0	true	0	0		
218261																								0	0	101	0	0	0	false	0	0	0	0	0	0	101	0	0	746	0	0	0	0	0	0	0	false	0	0		
218757																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	false	0	0		
218775																								0	0	13	0	0	4888	false	0	0	0	0	0	0	13	0	0	560	2	0	0	1130	3758	0	0	false	0	0		
218832																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
218850																								0	0	70	1800	0	2300	true	0	0	0	0	0	0	19	0	51	38	0	0	0	500	0	0	0	false	0	0		
218878																								560	0	0	0	560	11700	true	0	0	0	0	0	0	0	0	0	918	0	560	0	0	0	2000	2700	false	0	7000		
219044																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	false	0	0		
219259																								0	0	425	0	0	0	true	0	0	0	0	230	0	195	0	0	768	0	0	0	0	0	0	0	false	0	0		
219343																								128	0	1054	0	0	5000	true	0	0	0	128	0	0	905	0	149	14051	3	0	0	5000	0	0	0	false	0	0		
219651																								0	0	41	2250	0	2250	true	0	0	0	0	0	0	36	0	5	8048	3	0	0	0	0	0	0	false	0	0		
219857																								0	0	0	0	0	37	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	37		
220040																								0	15	0	0	0	0	false	0	0	15	0	0	0	0	0	0	427	0	0	0	0	0	0	0	false	0	0		
220059																								68	0	750	5170	68	5187	true	0	0	0	0	0	0	0	0	750	1671	4	68	0	0	0	17	0	true	0	0		
220527																								391	0	1557	6000	391	58533	true	0	0	0	0	583	0	849	0	125	10664	5	391	0	5000	47000	120	0	true	0	413		
220545																								0	0	548	5192	0	44824	true	0	0	0	0	280	0	213	55	0	14160	4	0	0	17971	21008	0	653	true	0	0		
220554																								0	0	0	1000	0	1000	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
220844																								0	0	0	950	0	8600	false	0	0	0	0	0	0	0	0	0	588	0	0	0	1150	6500	0	0	false	0	0		
221476																								1074	0	38	0	907	36467	true	0	0	0	75	0	0	38	0	0	394	0	907	92	0	35500	0	967	false	0	0		
221533																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5412	3	0	0	0	0	0	0	true	0	0		
221654																								0	0	0	2000	0	13825	true	0	0	0	0	0	0	0	0	0	120	0	0	0	5150	1350	0	0	true	0	5325		
222053																								0	5	913	500	0	14000	true	0	0	5	0	0	0	0	0	913	1740	2	0	0	500	13000	0	0	false	0	0		
222147																								17689	0	3239	25000	0	618879	true	0	0	0	17689	0	0	3239	0	0	19029	3	0	0	260000	294326	0	106	true	554848	39447		
222156																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1191	1	0	0	0	0	0	0	true	0	0		
222446																								1699	0	1098	0	0	24000	true	0	0	0	1699	0	0	347	0	751	1459	1	0	0	0	24000	0	0	true	0	0		
222558																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	false	0	0		
222754																								0	0	0	2500	0	12000	true	0	0	0	0	0	0	0	0	0	156	0	0	0	3000	6500	0	0	true	0	0		
223005																								0	0	0	2750	0	22000	true	0	0	0	0	0	0	0	0	0	261	0	0	0	13250	6000	0	0	true	0	0		
223238																								1207	0	0	0	0	2000	true	0	0	0	1207	0	0	0	0	0	2238	1	0	0	0	2000	0	0	false	0	0		
223322																								1933	0	484	0	464	17790	true	0	0	0	1469	125	0	124	0	235	6424	3	464	0	2790	15000	0	0	true	0	0		
223331																								575	0	233	0	0	0	true	175	0	0	575	8	0	50	0	0	871	0	0	0	0	0	0	0	true	0	0		
223452																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	false	0	0		
223751																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1155	1	0	0	0	0	0	0	false	0	0		
223845																								541	285	28	0	0	2000	true	0	0	285	541	0	0	28	0	0	70	0	0	0	0	2000	0	0	true	0	0		
224552																								0	0	86	0	0	0	true	0	0	0	0	0	43	43	0	0	553	2	0	0	0	0	0	0	false	0	0		
224637																								0	0	420	992	0	29135	true	0	0	0	0	202	0	0	0	218	3688	3	0	0	9100	16000	0	0	true	0	3043		
224655																								4	0	0	12000	0	24000	true	0	0	0	4	0	0	0	0	0	5660	2	0	0	6000	6000	0	0	true	0	0		
224749																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2625	6	0	0	0	0	0	0	false	0	0		
224954																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	false	0	0		
225054																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	286	1	0	0	0	0	0	0	false	0	0		
225157																								0	0	156	0	0	1989	true	0	0	0	0	0	35	72	0	49	1100	4	0	0	0	0	0	0	true	0	1989		
225241																								0	0	0	0	0	49	false	0	0	0	0	0	0	0	0	0	366	1	0	0	0	0	43	0	false	0	6		
225250																								0	0	45	0	0	0	true	0	0	0	0	0	0	45	0	0	3419	1	0	0	0	0	0	0	false	0	0		
225335																								0	0	0	0	0	39014	true	0	0	0	0	0	0	0	0	0	4989	3	0	0	26000	13000	0	0	false	0	14		
225559																								0	50	3699	0	0	10061	true	0	0	50	0	921	1207	571	0	1000	388	0	0	0	6785	3276	0	0	true	0	0		
225773																								101	0	122	0	101	0	true	0	0	0	0	0	0	122	0	0	437	1	101	0	0	0	0	0	false	0	0		
225942																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	false	0	0		
226051																								255	0	871	0	0	0	true	0	0	0	255	0	0	159	0	712	35	0	0	0	0	0	0	0	false	0	0		
226659																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
226734																								0	0	121	0	0	0	false	0	0	0	0	0	0	26	0	95	154	1	0	0	0	0	0	0	false	0	0		
226752																								0	0	0	0	0	3443	false	0	0	0	0	0	0	0	0	0	338	0	0	0	0	3443	0	0	false	0	0		
226949																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
227151																								166	0	83	800	0	2448	true	0	0	0	166	0	0	0	0	83	80	0	0	0	400	1248	0	0	true	0	0		
227179																								0	0	4964	0	0	0	true	0	0	0	0	613	375	539	28	3409	14532	2	0	0	0	0	0	0	false	0	0		
227357																								0	0	1466	0	0	5362	true	0	0	0	0	0	0	0	0	1466	150	0	0	0	0	5362	0	0	true	0	0		
227405																								555	0	0	12000	555	73956	true	0	0	0	0	0	0	0	0	0	1000	0	555	0	15764	46192	0	0	true	0	0		
227656																								0	0	784	0	0	3000	false	0	0	0	0	382	0	402	0	0	564	1	0	0	0	3000	0	0	false	0	0		
228000																								458	0	116	0	458	555	true	0	0	0	0	0	0	101	0	15	220	0	458	0	0	0	119	436	true	0	0		
228055																								0	0	213	0	0	0	false	0	0	0	0	0	0	170	0	43	301	0	0	0	0	0	0	0	true	0	0		
228158																								0	0	482	61	0	4035	true	0	0	0	0	0	0	76	0	406	1661	1	0	0	133	3841	0	0	true	0	0		
228345																								0	0	0	0	0	16	false	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	false	0	16		
228952																								0	0	22	0	0	0	false	0	0	0	0	0	0	0	0	22	87	0	0	0	0	0	0	0	true	0	0		
229146																								0	0	788	0	0	4000	true	0	0	0	0	0	0	13	0	775	884	0	0	0	4000	0	0	0	true	0	0		
229342																								0	0	60	0	0	0	true	0	0	0	0	0	0	0	0	60	1213	0	0	0	0	0	0	0	false	0	0		
229427																								0	0	0	0	0	153	true	0	0	0	0	0	0	0	0	0	9664	4	0	0	0	0	0	153	true	0	0		
229454																								0	0	53	0	0	0	false	0	0	0	0	0	40	13	0	0	392	1	0	0	0	0	0	0	false	0	0		
229801																								32146	0	211	205000	29756	1038180	true	0	0	0	238	0	120	39	0	52	44127	9	29756	2152	92000	708500	0	3193	false	0	29487		
229913	436	393	0	0	0	82566	false	0	0	393	436	0	0	0	0	0	0	39055	40252	false	0	3259	0						82566						0	0	0	0	0													
229940																								900	0	0	0	0	0	false	0	0	0	900	0	0	0	0	0	1155	2	0	0	0	0	0	0	false	0	0		
229959																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	false	0	0		
230254																								0	0	90	0	0	0	false	0	0	0	0	0	0	90	0	0	1034	0	0	0	0	0	0	0	false	0	0		
230357																								0	0	22	0	0	0	false	0	0	0	0	0	0	22	0	0	1121	3	0	0	0	0	0	0	false	0	0		
230423																								0	0	0	0	0	75	true	0	0	0	0	0	0	0	0	0	3660	3	0	0	0	0	0	0	false	0	75		
230508																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	830	2	0	0	0	0	0	0	false	0	0		
230535																								0	86	258	0	0	0	false	0	0	86	0	13	0	193	0	52	324	0	0	0	0	0	0	0	false	0	0		
230553																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	false	0	0		
230610																								0	0	0	77	0	2263	true	0	0	0	0	0	0	0	0	0	3495	1	0	0	164	2022	0	0	false	0	0		
230740																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	389	1	0	0	0	0	0	0	false	0	0		
230759																								0	0	733	275000	0	275000	true	0	0	0	0	587	0	146	0	0	11856	6	0	0	0	0	0	0	true	0	0		
231149																								0	0	147	0	0	7929	false	0	0	0	0	0	0	147	0	0	95	0	0	0	0	7929	0	0	false	0	0		
231242																								0	0	1102	0	0	1000	true	0	0	0	0	0	0	0	0	1102	8036	2	0	0	0	0	0	0	false	0	1000		
231279																								0	0	0	0	0	5000	true	0	0	0	0	0	0	0	0	0	311	0	0	0	0	5000	0	0	true	0	0		
231336																								0	0	0	1500	0	6000	true	0	0	0	0	0	0	0	0	0	1693	2	0	0	3000	1500	0	0	false	0	0		
231961																								0	0	0	80000	0	100000	true	0	0	0	0	0	0	0	0	0	3922	1	0	0	20000	0	0	0	true	0	0		
232258																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
232548																								0	0	19	0	0	0	true	0	0	0	0	0	0	19	0	0	314	0	0	0	0	0	0	0	true	0	0		
232744																								0	0	0	0	0	8	false	0	0	0	0	0	0	0	0	0	1054	1	0	0	0	0	0	0	true	0	8		
232847																								98	0	37	0	98	2000	false	0	0	0	0	4	0	0	0	33	35	0	98	0	0	2000	0	0	true	0	0		
232856																								1457	0	341	0	221	7960	true	0	0	0	1236	0	0	0	0	341	5118	3	221	0	0	7960	0	0	false	0	0		
233022																								0	0	0	0	0	10789	true	0	0	0	0	0	0	0	0	0	2348	2	0	0	0	10500	0	0	false	0	289		
233031	128304	143480	56887	54	123901	4571542	true	0	142761	719	4403	748	0	120864	0	2902645	1102202	744	407799	true	2501376	158098	0						4571542						4214	0	30055	0	22618													
233246																								277	0	0	4050	0	5550	false	0	0	0	277	0	0	0	0	0	874	0	0	0	250	1250	0	0	false	0	0		
233358																								260	0	4	0	260	0	false	0	0	0	0	0	0	0	0	4	3327	3	260	0	0	0	0	0	false	0	0		
233442																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	308	2	0	0	0	0	0	0	false	0	0		
233451																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	706	3	0	0	0	0	0	0	false	0	0		
233527																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	true	0	0		
233554																								47	0	0	0	0	8002	true	0	0	0	47	0	0	0	0	0	298	0	0	0	8000	0	0	0	true	0	2		
234056																								0	0	3	0	0	0	false	0	0	0	0	0	0	3	0	0	195	0	0	0	0	0	0	0	false	0	0		
234355																								9090	0	697	0	9090	16332	true	0	0	0	0	354	0	296	0	47	5173	3	9090	0	1350	14503	0	0	true	0	479		
234506																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	715	0	0	0	0	0	0	0	false	0	0		
234645																								16	0	0	3400	0	7400	true	0	0	0	16	0	0	0	0	0	2298	2	0	0	4000	0	0	0	false	0	0		
234739																								485	0	1076	0	0	29	false	0	0	0	485	0	0	604	206	266	1739	1	0	0	0	0	29	0	true	0	0		
234841																								0	0	0	3000	0	20000	false	0	0	0	0	0	0	0	0	0	6	0	0	0	8000	9000	0	0	false	0	0		
235017																								433	0	294	0	0	0	true	0	0	0	433	0	0	25	0	269	1182	1	0	0	0	0	0	0	false	0	0		
235231																								0	206	52	0	0	0	false	0	0	206	0	0	0	0	0	52	1752	1	0	0	0	0	0	0	false	0	0		
235316																								0	0	0	750	0	4750	false	0	0	0	0	0	0	0	0	0	889	2	0	0	0	4000	0	0	false	0	0		
235446																								0	0	486	0	0	0	true	0	0	0	0	0	394	92	0	0	1011	0	0	0	0	0	0	0	true	0	0		
235521																								147	0	1500	0	147	20153	true	0	0	0	0	0	0	0	0	1500	1999	1	147	0	0	20000	0	0	true	0	153		
235530																								0	0	682	0	0	10352	true	0	0	0	0	0	0	682	0	0	6024	4	0	0	0	9900	0	452	true	0	0		
235558																								0	0	0	150	0	450	false	0	0	0	0	0	0	0	0	0	318	2	0	0	0	300	0	0	false	0	0		
235950																								0	0	109	0	0	0	true	0	0	0	0	109	0	0	0	0	100	1	0	0	0	0	0	0	false	0	0		
236050																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	431	5	0	0	0	0	0	0	false	0	0		
236153																								1274	190	85	7300	0	57395	false	0	0	190	1274	0	0	85	0	0	1033	1	0	0	21250	28512	0	0	true	0	333		
236256																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	false	0	0		
236452																								0	0	0	9632	0	9632	true	0	0	0	0	0	0	0	0	0	308	1	0	0	0	0	0	0	true	0	0		
236519																								531	0	0	0	531	8000	true	0	0	0	0	0	0	0	0	0	1771	1	531	0	8000	0	0	0	true	0	0		
236603																								0	0	75	0	0	0	true	0	0	0	0	0	0	0	0	75	1457	0	0	0	0	0	0	0	true	0	0		
236649																								2441	0	2456	0	2441	68000	true	0	0	0	0	0	0	670	0	1786	14631	4	2441	0	0	68000	0	0	true	0	0		
236667																								118	0	0	0	1	2784	true	0	0	0	0	0	0	0	0	0	1	0	52	117	0	0	0	0	true	0	2784		
236706																								0	0	0	17500	0	47934	true	0	0	0	0	0	0	0	0	0	1365	0	0	0	3000	27434	0	0	false	0	0		
236751																								831	50	1334	112797	0	146696	true	0	0	50	831	0	0	866	0	468	12593	5	0	0	28087	4932	95	742	false	0	43		
236957																								0	0	233	0	0	0	false	0	0	0	0	0	0	0	0	233	1049	0	0	0	0	0	0	0	false	0	0		
237066																								0	35	93	0	0	0	true	0	0	35	0	0	0	0	0	93	7644	1	0	0	0	0	0	0	true	0	0		
237150																								710	0	0	0	0	0	true	0	0	0	710	0	0	0	0	0	383	0	0	0	0	0	0	0	false	0	0		
237619																								103	0	59	0	103	5307	true	0	0	0	0	1	0	58	0	0	0	0	103	0	0	5307	0	0	true	0	0		
237637																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1046	0	0	0	0	0	0	0	false	0	0		
237936																								943	0	8232	7500	0	54452	true	0	0	0	943	338	0	1238	0	6656	6703	5	0	0	23065	23887	0	0	true	0	0		
237954																								0	0	327	6800	0	14277	false	0	0	0	0	95	232	0	0	0	1117	1	0	0	2000	5477	0	0	false	0	0		
238045																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	150	4	0	0	0	0	0	0	false	0	0		
238139																								0	0	0	0	0	43	true	0	0	0	0	0	0	0	0	0	1761	0	0	0	0	0	0	0	false	0	43		
238241																								1119	0	1195	6819	609	21819	true	0	0	0	510	0	0	314	0	881	3511	2	609	0	0	15000	0	0	true	15453	0		
238250																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
238371																								0	0	0	700	0	17700	false	0	0	0	0	0	0	0	0	0	6788	3	0	0	10500	6500	0	0	false	0	0		
238661																								0	0	147	6000	0	17964	true	0	0	0	0	82	0	0	0	65	7154	2	0	0	0	11964	0	0	true	0	0		
238737																								0	0	1006	0	0	0	true	0	0	0	0	1006	0	0	0	0	217	0	0	0	0	0	0	0	false	0	0		
238755																								0	0	89	0	0	0	false	0	0	0	0	0	0	0	0	89	88	0	0	0	0	0	0	0	false	0	0		
238812																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	506	1	0	0	0	0	0	0	false	0	0		
239015																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1805	2	0	0	0	0	0	0	false	0	0		
239042																								0	0	175	0	0	0	false	0	0	0	0	0	0	175	0	0	365	0	0	0	0	0	0	0	false	0	0		
239275																								1792	0	1549	30000	1792	115000	true	0	0	0	0	78	0	540	0	931	3847	2	1792	0	15000	70000	0	0	true	0	0		
