"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
2846453																																	0	421	0	1668	5309		1014		0	0			522	832	1472	0	0	14792	0	0			12	3275	279	1116	4042	982	820	1154	319	0	0	5780	1209	2299	2146	83	0								0	0			0	0	
2847085																																	0	1759	593	356	6081		22		0	0			2139	314	4298	0	0	26803	0	0			0	11100	141	46	9508	917	1134	6324	2579	0	0	4151	3160	6646	1452	294	0								0	0			0	0	
2847142																																	0	9747	0	0	49889		8		0	0			5547	4023	11483	0	0	87090	345	0			0	6519	219	0	10946	0	1972	3477	167	417	486	17981	4025	6250	2652	6963	42894								0	0			0	0	
2847432																																	0	11250	2863	715	14441		1375		580	0			15429	7926	8726	0	313	94399	324	0			0	27533	1192	3814	32138	4542	2555	5227	10603	4607	0	34037	6296	10165	13125	3208	356								0	2380			0	0	
2847553																																	0	14629	0	2108	7319		14		0	0			872	2294	366	0	0	31207	0	0			0	3348	257	0	23912	0	0	0	3348	0	0	23683	229	2372	1241	334	0								0	0			0	0	
2847900																																	0	29841	0	4060	25525		123		1648	0			15662	988	900	0	0	82749	181	169			1692	2148	1621	1128	37496	829	0	1049	107	163	0	42614	4136	20303	11364	2366	0								221	24		0	0	0	
2848037																																	0	25711	0	1687	44712		24		0	0			16722	1769	1436	0	0	94980	0	0			0	2315	570	820	38253	505	820	990	0	0	0	42283	4578	18596	20590	6003	420								0	34			0	0	
2848055																																	0	533	5630	1	6013		0		2294	0			10583	916	895	0	79	32617	0	0			0	5497	165	4923	6137	400	1356	3246	66	0	429	7784	3614	8179	4771	1218	1193								0	11			0	0	
2848493																																	0	11271	0	5792	24134		12		0	0			1490	100	613	0	0	45578	83	0			0	2235	14	1800	9070	1614	221	280	0	83	37	32239	4905	2415	1006	1240	0								0	0			0	0	
2848671																																	0	37508	150	7991	81587		78		0	0			22848	22281	2651	0	0	211762	365	0			0	31367	3722	24387	61482	12667	3837	11133	2856	874	0	88818	10045	45280	29605	6188	144								0	1944			0	0	
2848756																																	0	39891	0	1382	12766		81		0	0			8916	4148	2054	0	0	82787	0	0			0	12978	216	7211	38969	5293	2334	2400	2545	0	0	42729	6786	8785	10183	936	0								0	355			0	0	
2848895																																	0	1799	4110	2003	11432		122		4158	0			14468	973	1711	0	0	46490	0	0			0	5460	224	4516	10141	402	2258	2435	103	142	120	12630	17679	5260	3323	1353	752								0	30			0	0	
2849212																																	0	66003	0	7179	83143		0		0	0			10512	20699	370	0	0	214316	329	147			0	22028	1686	16392	69020	8980	2127	5907	5014	0	0	89745	13512	50986	37674	700	0								0	2878			0	0	
2849285																																	0	8358	0	3832	32331		912		0	0			11219	5050	943	0	0	70745	0	0			1739	3735	4280	1990	19034	1028	509	692	247	1259	0	15954	8267	16279	21192	3811	73								0	85			0	0	
2849605																																	0	61072	3060	2830	74651	0	186	186	371	0	29638	0	29638	12036	4584	0	0	205127	247	629	629	0	3641	13766	2522	2456	53546	2595	313	6038	3955	309	555	88636	13837	39979	44324	4196	0	0	0	0	0	0	0	0	0	29	0		0	0	
2849801																																	0	68611	1751	1649	133347	0	45	45	0	0	60088	0	60088	37594	3897	0	0	390360	0	0	0	0	6266	75509	3263	13050	105350	12590	5323	22485	10513	24387	0	146901	17413	54902	74137	21010	50	0	0	0	0	0	0	0	0	4606	0		0	0	
2849829																																	0	102527	1622	4978	142466	0	61	61	2154	0	21285	0	21285	10161	1392	0	0	289208	1262	0	0	0	2355	1422	46	1230	115303	633	13	0	776	0	0	128042	20945	28519	69572	41972	0	0	0	0	0	0	0	0	0	2356	0		0	0	
2850535																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2850722																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1779796	0	0	1899649	91400	0	0	0	0	0	0	0	220907	0	0	0	0	0	0	209919	10988	325177	1397693	42462	0	0	0	0	0	0	0	0	211253	0	0		0	0	
2850768																																	0	13835	0	3426	39672		0		0	0			22060	10053	51	0	0	109635	75	0			0	17670	2935	559	25922	0	1086	1454	2602	2301	10227	42110	5517	7775	19723	14722	2193								0	8			0	0	
2851028																																	0	38970	0	0	169343		25		195	0			6066	14285	2667	0	0	247075	346	0			0	15228	621	12184	44645	6855	4369	3609	395	0	0	79214	31845	86282	26204	8288	358								0	21			0	0	
2851185																																	0	28782	308	1628	24760		0		1921	0			26535	3872	10603	0	964	125697	0	0			0	23487	2003	4709	61030	5495	3407	4831	9525	229	0	50738	12759	19554	17162	1757	0								479	355			0	0	
2853358																																	0	116658	569	0	76360	0	0	0	0	0	41462	0	41462	5109	4887	0	482	254037	593	0	0	0	0	7755	1238	1001	137679	667	4076	2552	264	31	165	127788	28191	67687	19780	2433	956	0	0	0	0	0	0	0	0	110	0		0	0	
2854113																																	0	139	0	0	0	0	0	0	0	551	13545	0	13545	0	0	0	0	364489	0	350805	350805	0	0	0	0	0	24511	0	0	0	0	0	0	6973	17538	134718	165151	32970	3979	0	0	0	0	0	0	0	0	0	0		0	0	
2854140																																	0	23667	0	10174	59926	0	78	78	0	0	53946	0	53946	33385	44628	0	0	498049	0	292	292	0	207	250033	21727	42879	39215	0	0	698	16346	148986	83461	107664	18097	21635	61936	37587	454	0	0	0	0	0	0	0	0	193	0		0	0	
2854494																																	0	26017	379	1284	20144		81		0	0			33846	2854	1611	0	0	86798	1144	0			0	452	810	0	35663	0	0	0	0	97	355	60008	2842	7029	11931	5571	0								386	78			0	0	
2855071																																	0	15563	850	623	29906		0		0	0			13488	2955	4637	0	0	78756	0	25			0	9489	1141	1964	28781	2362	3174	3772	181	0	0	37157	10115	19770	2133	92	0								0	79			0	0	
2855156																																	0	21596	859	255	28947		1057		10	0			12380	20607	2668	0	269	96516	0	0			0	4722	3030	2657	34499	732	2430	749	744	65	0	11506	19831	29913	20068	10293	183								29	87			0	0	
2855307																																	0	4081	0	3081	11051		0		0	0			6040	3094	1967	0	1365	35080	0	0			0	3721	675	0	9964	677	619	1036	888	501	0	11505	1605	10926	5065	2103	0								0	5			0	0	
2855866																																	0	20865	0	1350	26886		21		25	0			21588	1256	1713	0	0	80049	0	0			0	5121	760	0	18124	1191	402	1099	2290	139	0	7235	10039	16479	34862	4476	1499								0	464			0	0	
2855884																																	0	14896	0	1932	20990		78		0	0			5530	0	469	0	0	48662	0	0			0	3807	951	982	15984	1157	955	453	936	29	277	15411	8335	10683	9166	1262	0								0	9			0	0	
2855893																																	0	30295	1964	0	76911		36		0	0			29614	502	858	0	0	152313	0	0			0	11133	995	3164	69436	6194	1303	1880	1140	0	0	48914	26283	33168	30352	0	1259								0	5			0	0	
2855914																																	0	65754	14	1818	33345		302		56	0			5430	8355	2303	0	0	145217	0	0			0	26113	1606	13261	64212	14835	3197	5613	202	81	2185	75290	10140	24498	7141	1506	476								0	121			0	0	
2855978																																	0	52001	0	9459	92851		21614		0	0			99321	24541	2690	0	0	316626	0	0			0	12563	1573	6719	225756	5145	1891	3339	2188	0	0	210104	16263	48865	17055	8373	2717								0	13			0	0	
2856032																																	0	28447	0	4807	65496		21		0	0			10607	2553	926	0	0	115032	0	0			0	1513	616	1261	45954	1513	0	0	0	0	0	50738	3955	13669	26524	18521	0								0	46			0	0	
2856395																																	0	20140	2080	1236	29737		317		1104	0			16233	653	1476	0	0	75603	314	0			0	2039	608	311	5280	354	260	661	266	498	0	25264	5244	15325	20199	6038	1804								0	294			0	0	
2856500																																	0	76954	3445	8608	128356	0	108	108	37	0	85788	0	85788	30682	44963	0	0	552316	0	0	0	0	0	155521	17054	79	134493	16627	12801	20078	6970	9070	89648	227595	31014	64093	33515	23669	16862	0	0	0	0	0	0	0	0	800	0		0	0	
2856685																																	0	4036	603	1772	16655		38		282	0			11189	2358	4919	0	0	54426	0	0			0	11091	1318	2390	21158	2099	1285	2657	281	4536	233	23033	3394	12141	4418	349	0								0	165			0	0	
2856694																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
2856939																																	0	1886	2542	194	7027		406		879	0			2116	741	141	0	0	18478	0	0			0	1568	907	0	7627	0	259	1149	160	0	0	5579	2696	4507	2976	1152	0								0	71			0	0	
2857600																																	0	9211	0	2449	36577		0		0	0			35529	13018	2916	0	8	127517	0	0			1963	23349	4056	0	45424	656	3106	9383	5119	4272	813	40343	16341	35505	8893	1287	470								397	7			0	0	
2857794																																	0	58093	0	16775	160432		0		0	0			2966	7677	276	0	0	258469	1282	0			0	12984	0	0	554	0	0	149	0	12314	521	72772	2609	22434	5939	143013	0								402	146			0	0	
2857806																																	0	35834	1337	926	26812		773		4667	0			22026	4876	498	0	1992	111090	213	7593			0	650	2325	82	41829	523	0	0	126	0	0	66687	6268	11898	16054	8933	372								0	994			0	0	
2858205																																	0	17922	0	1263	49310		106		0	0			26690	8802	1780	0	0	130718	323	0			0	23253	1915	10931	21138	749	401	1857	6038	13089	1119	31653	9211	19998	38048	8128	493								0	0			0	0	
2858492																																	0	6143	10004	5302	24137		805		3783	0			14741	11116	18163	0	876	188543	0	0			0	89915	3485	66072	29327	8703	8547	24530	34201	5593	7697	27541	13261	22336	31351	3807	258								0	73			0	0	
2858960																																	0	242335	0	536	279982	0	553	553	0	0	127086	0	127086	26114	65650	0	0	947500	0	93447	93447	0	0	91130	20558	0	396218	10331	1998	7250	2364	67186	2000	521410	73560	170573	81974	8758	95	0	0	0	0	0	0	0	0	109	0		0	0	
2859574																																	0	105570	100	3603	118508		0		0	0			24655	13639	6010	0	0	339978	554	0			1081	64771	2848	37554	119203	26397	2826	15700	15011	3504	1318	169976	6733	42255	53376	2307	0								0	828			0	0	
2859903																																	0	64683	2119	3022	149989	0	107	107	0	0	45378	0	45378	27278	1415	0	0	472981	1538	1915	1915	0	0	166886	11727	15037	252482	61764	14202	43895	33982	12359	683	157107	19409	56597	57983	16537	0	0	0	0	0	0	0	0	0	0	0		0	0	
2860039																																	0	3678	0	0	33106		11		0	0			4301	2209	902	0	0	48574	101	0			0	4304	141	3102	9818	663	919	802	1830	90	0	17109	1946	12486	11077	1753	0								0	23			0	0	
2860066																																	0	200097	85	4644	195006	0	3	3	0	0	85339	0	85339	14485	7875	0	1629	522692	633	0	0	0	0	12252	1910	5474	302742	7253	1655	2117	1227	0	0	323871	30168	113510	31241	9409	2658	0	0	0	0	0	0	0	0	0	0		0	0	
2860271																																	0	9220	0	573	32787		129		0	0			121935	3997	2602	0	428	179498	0	0			1444	2844	4918	1844	125758	2844	0	0	0	0	0	155506	6201	8060	3981	1084	0								0	65			0	0	
2860440																																	0	71598	745	695	75080		1447		0	54			44223	21807	3869	0	19	242951	0	0			0	16661	4022	16025	88494	3941	690	9125	2642	0	263	161145	20770	7133	16520	18170	2008								0	2785			0	0	
2861317																																	0	19973	763	268	35717		25		969	0			5043	245	5654	0	0	81865	0	0			0	12399	809	2603	52445	1584	3533	6876	117	163	126	26466	18007	14512	7602	466	2327								0	0			0	0	
2864729																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
2866255																																	0	72899	0	6402	65959		0		0	0			13883	8681	3991	0	0	179936	0	0			0	7631	413	0	83287	1546	2218	3463	0	0	0	42107	56886	43732	27341	1214	0								0	77			0	0	
2866385																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
2867056																																	0	2142	12356	56718	676018	0	0	0	0	0	0	0	0	0	0	0	0	12936907	0	0	0	0	0	12189651	22	1730984	23396	113089	195548	812283	742657	6021583	4282913	16533	35795	104858	122897	171704	292089	0	0	0	0	0	0	0	0	0	0	0	0	0	
2867337																																	0	47524	2212	1545	120426		0		0	0			4379	6574	3892	0	0	192874	463	0			0	6611	174	6281	56618	2	6281	0	0	328	0	88669	21397	17559	11196	45880	2025								0	0			0	0	
2868259																																	0	14054	0	4484	13158		484		0	0			61847	9789	1489	0	0	171487	1342	46833			0	17263	3411	3912	108910	7784	4020	3062	325	0	2008	70873	36865	26680	17428	3143	63								0	17			0	0	
2868352																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
2869162																																	0	67421	6738	30282	154787	799	860	61	0	0	42836	0	42836	11340	902	0	1467	393021	286	0	0	0	0	73770	2859	10868	110152	13587	5418	25935	25642	2436	752	115055	13209	93932	86366	10823	152	0	0	0	0	0	0	0	0	45	0		0	0	
2869180																																	0	21783	11495	1647	10428		5		11250	0			18126	159	1153	0	931	79621	0	0			1777	2409	169	0	44492	151	849	906	503	0	0	45097	6559	14838	8807	1885	0								0	66			0	0	
2869199																																	0	10004	0	9526	57555		1132		0	0			38186	3374	1076	0	0	138199	346	12			0	16428	1227	640	55497	10543	1824	546	1353	0	0	97460	6219	10256	8182	0	0								0	25			0	0	
2869667																																	0	9152	4605	2498	23654		510		214	0			19189	1643	10895	0	0	102278	0	0			0	29466	163	27899	20925	5067	7070	1107	488	2751	12818	27516	9508	6908	5681	10017	12323								223	66			0	0	
2871099																																	0	4330	2207	1881	20996		47		119	0			9111	2495	6433	0	240	75945	0	0			1578	26106	848	1187	31122	2695	7753	7282	4667	2544	1166	18638	8634	10030	9480	3058	0								0	1132			0	0	
2871558																																	0	4037	0	0	55802		63		0	0			4389	3795	224	0	0	69601	0	0			0	0	1275	0	7494	0	0	0	0	0	0	13763	5002	16625	31988	1670	0								0	16			0	0	
2872340																																	0	35193	4349	10434	46493		250		85	0			13560	1456	3533	0	0	162166	0	0			499	40514	6299	11154	91880	12592	12213	12054	96	0	3284	54367	31041	31543	4580	0	31								0	0			0	0	
2872845																																	0	26967	0	3488	38228		47		61	0			20940	3072	2992	0	165	104463	123	0			0	5069	2632	2841	38868	2573	0	1225	965	66	240	44291	2484	14764	29980	7409	589								0	925			0	0	
2873075																																	0	11361	470	9750	65619		144		211	0			17365	8379	1212	0	0	180080	202	0			0	63740	1935	25043	20287	7436	5013	10884	1895	9712	28408	31366	12880	36603	27322	5189	862								0	96			0	0	
2873860																																	0	4843	2450	3175	42848		16		200	0			35956	1363	1524	0	0	120546	0	0			0	23045	4983	2605	40394	3879	504	5422	3216	9473	551	31141	4870	20132	23206	15178	2763								0	143			0	0	
2873981																																	0	10832	1472	1387	18361		1566		201	0			22191	3307	590	0	1384	79023	0	807			756	16400	479	5705	23593	1754	2135	4417	3219	4875	0	19731	10837	15432	15173	694	0								0	46			0	0	
2874634																																	12100	64397	407	1093	63713	0	0	0	100	955	317727	0	317727	4386	2156	0	0	490778	129	7060	7060	0	2395	15665	702	2703	161966	1060	492	5940	7940	82	151	144090	16344	102394	196432	13174	0	12100	0	12100	0	0	0	0	418	983	0		0	0	
2875592																																	0	23491	0	2228	30796		0		0	0			8696	1392	4518	0	0	101534	0	0			0	29953	460	0	66135	7298	9202	13255	198	0	0	27343	22291	16634	5219	42	0								0	0			0	0	
2876311																																	0	10042	734	3656	27373		6		103	0			29491	9216	4059	0	160	126265	0	0			596	38877	1725	37869	41169	3146	9953	9075	270	1652	14719	44378	19282	17379	4412	1631	275								804	19			0	0	
2876889																																	0	142282	0	4508	10799		74		0	0			69857	1524	4403	0	0	290473	487	0			0	56973	426	56289	149914	56289	327	357	0	0	0	186689	13878	18821	5433	2487	6500								0	114			0	0	
2877345																																	0	9527	120	5643	23259		0		0	0			12529	1690	608	0	0	64084	0	1815			0	7919	333	2656	16311	2673	0	1669	3423	154	0	18730	2666	12417	16500	5444	408								0	641			0	0	
2877484																																	0	4269	0	712	5140		2349		0	0			10011	455	5750	0	0	32888	59	0			0	3672	589	1540	16279	1540	491	420	1081	0	0	16057	2291	4076	5766	1076	0								0	0			0	0	
2877831																																	0	970	319	0	6327		484		151	0			23134	0	4614	0	0	44386	0	0			0	7781	405	744	24228	1289	3253	3150	89	0	0	11061	9345	12403	3745	45	0								201	0			0	0	
2877840																																	0	8528	0	215	91055		924		0	0			9045	1805	1695	0	0	113099	667	0			0	0	499	0	12765	0	0	0	0	0	0	69686	2106	7200	19495	14371	0								0	0			0	0	
2877886																																	0	158109	189	2253	44096	350	350	0	0	0	51357	0	51357	22037	4455	0	831	337657	775	0	0	0	2089	48999	5609	34610	216879	34561	3207	7506	850	1160	1715	255878	9578	15143	5250	1700	39	0	0	0	0	0	0	0	0	147	0		0	0	
2879992																																	0	6467	0	176	53615		20		0	0			17594	9379	1503	0	0	108028	0	0			0	7872	11391	0	12191	0	0	36	139	7697	0	26269	3902	19153	21016	29666	0								0	11			0	0	
2880019																																	0	36627	0	35	6265		89		0	0			1493	866	1064	0	0	46810	0	0			0	196	164	97	35565	121	29	42	0	4	0	41142	344	3605	790	579	154								0	11			0	0	
2881593																																	0	1832	889	0	8763		11		0	0			3147	1746	444	0	0	20921	0	0			1675	3750	339	1207	5548	218	163	1082	1730	125	393	4337	3842	4433	2548	1652	352								0	0			0	0	
2882125																																	0	9457	0	4913	36737		56		0	200			19506	416	30	0	0	86531	0	0			0	13073	2271	0	29439	6717	618	2860	2878	0	0	26724	2937	8910	31236	3083	0								67	5			0	0	
2882983																																	0	2155	5941	2154	12556		32		5172	0			24581	7112	4363	0	0	85333	0	0			0	19910	834	15555	20596	68	741	4079	7187	6766	1069	21364	6157	14323	20371	3053	138								198	325			0	0	
2883001																																	0	10873	0	0	100169		556		0	0			26580	13779	328	0	0	157222	0	0			0	3779	1097	1455	61281	205	2240	1095	131	108	0	79748	20028	30525	17516	5626	0								0	61			0	0	
2883038																																	0	4364	59	256	18050		7		1197	0			12267	1950	9643	0	324	61595	0	0			0	12957	450	280	11946	1229	112	3481	5103	2073	959	17419	1055	10157	12974	6296	592								0	71			0	0	
2883047																																	0	32150	0	1798	12675		6		0	0			4028	6900	835	0	0	66547	0	0			0	7706	449	2021	46331	1889	1971	1292	0	1149	1404	18549	24707	7284	7266	680	0								0	0			0	0	
2883971																																	0	2245	476	449	8176		3		0	0			5383	224	714	0	0	19842	0	0			0	2018	154	1067	8097	1727	147	49	57	0	38	13580	2320	814	47	587	476								0	0			0	0	
2885171																																	0	111120	0	0	64238		268		0	0			34637	3382	5201	0	0	229690	112	0			0	10756	200	3458	177241	4937	1908	3798	113	0	0	137750	32759	34703	10835	178	2695								0	0			0	0	
2886178																																	0	13022	6222	7138	38010		4		3227	0			4100	11021	2583	0	441	120677	0	0			0	26830	7370	2602	52043	3672	5126	10835	6496	701	0	29389	13856	26797	22098	1689	18								689	20			0	0	
2886187																																	0	19363	735	16097	60695		0		0	0			26363	10105	2662	0	0	183476	63	0			0	43695	3725	3428	87548	7213	7153	17364	11450	43	270	51472	21710	46215	16665	3193	104								0	99			0	0	
2887335																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
2887399																																	0	5429	0	369	19671		0		0	0			16533	4153	593	0	0	51973	17	0			0	4646	596	4406	6937	781	1279	681	1722	183	0	13978	3666	12478	14329	2228	0								0	0			0	0	
2887661																																	0	57200	0	0	47274		0		0	0			73182	20128	3291	0	0	216353	194	0			0	14523	75	8935	99547	10969	2691	714	149	0	0	127060	35917	21932	14093	1926	1026								0	874			0	0	
2888789																																	0	39188	0	895	104514		152		0	0			64992	6765	2517	0	0	239637	88	0			0	11455	8438	4633	2146	4517	24	1232	1298	3416	967	75537	15042	45720	42549	49150	272								0	809			0	0	
2889227																																	0	10919	0	2340	19620		0		0	0			3442	744	6245	0	0	83172	0	0			0	36075	2973	33638	9375	13714	10136	5353	5017	1637	218	20144	7640	1814	8007	9487	0								0	814			0	0	
2895835																																	0	20833	1119	3901	25662		325		4	10			21827	9198	4058	0	0	115635	39	0			982	26856	1516	341	52708	16136	1926	3274	4236	578	0	63116	3331	7914	10444	3004	179								0	375			0	0	
2896216																																	0	24696	0	2186	49831		28		0	0			14829	1988	941	0	0	103646	253	0			0	7029	2223	4255	26715	3454	1139	1945	491	0	0	28770	7698	36964	16786	5755	0								0	148			0	0	
2896298																																	0	50190	0	0	14569		0		0	0			10381	207	832	0	0	81441	219	0			0	4347	905	1800	60403	1689	280	0	0	2377	0	55123	9408	6609	2227	3946	0								89	140			0	0	
2896430																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
2897400																																	0	12866	0	3304	9489		2271		0	113			26959	8719	2506	0	2080	72431	0	0			0	1062	2190	478	26729	478	0	376	0	0	208	43768	814	6757	8503	8808	1293								0	985			0	0	
2897503																																	0	14873	508	0	10554		60		80	0			16351	4692	2525	0	0	57750	125	0			0	6620	1548	4575	14456	1035	644	1215	2259	290	1128	28038	3172	8134	8578	1862	1176								0	64			0	0	
2897633																																	0	5188	615	172	30129		410		11	0			12524	2226	7776	0	0	80291	0	0			0	20928	105	15342	26991	6200	7749	4149	2306	208	68	28599	16835	8091	3785	1972	42								0	207			0	0	
2897736																																	0	407	0	0	46660		4		0	105			45925	0	0	0	0	92936	60	0			0	0	0	0	35372	0	0	0	0	0	0	47824	4996	14250	24935	96	0								0	0			0	0	
2897754																																	0	9154	0	2206	54001		536		556	0			15646	2059	960	0	0	133867	95	0			0	43224	5620	5624	22293	6038	487	3235	8496	11352	13616	18893	1181	8294	21657	38546	2167								0	0			0	0	
2900092																																	0	17255	730	0	28994		112		0	0			13620	3580	728	0	0	69486	0	0			0	1643	2720	312	25610	234	78	907	425	0	0	30325	8592	16372	8638	2206	691								0	104			0	0	
2901343																																	0	21169	742	0	14178		0		0	0			7137	4794	2306	0	0	62163	0	0			0	10497	785	599	35370	2286	3886	3957	77	103	0	30502	7220	11401	2039	43	0								0	555			0	0	
2901558																																	0	10620	0	364	2171		0		0	0			623	158	437	0	0	18837	0	0			0	3128	1306	3051	12898	3051	0	77	0	0	0	13315	329	535	953	201	259								0	30			0	0	
2901688																																	0	70815	0	1207	50908		0		0	0			3178	0	0	0	0	180224	0	444			3178	53462	210	38189	81396	5279	7090	17435	23425	0	0	99589	13164	1118	12408	0	0								0	0			0	0	
2902041																																	0	7575	0	1748	25965		128		0	0			14675	6050	621	0	0	69682	0	701			2357	10011	2181	1969	21106	2215	984	6563	0	168	0	26139	2503	14503	13091	3137	0								0	27			0	0	
2903123																																	0	33350	2285	1506	18324		0		0	0			46272	11396	3595	0	0	149160	163	0			0	28875	3571	6840	63488	3717	2506	3564	3315	7879	7894	82795	3689	8652	18008	5389	1756								0	149			0	0	
2904344																																	0	272942	2934	2724	93885	0	0	0	1863	0	14241	0	14241	39238	3907	0	0	535139	0	0	0	0	0	98885	4390	90649	238732	435	15034	35496	12274	19433	16105	93701	115019	133735	65514	11630	15949	0	0	0	0	0	0	0	0	130	0		0	0	
2905163																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	
2905565																																	0	3040	1123	65	12612		0		0	0			11937	2005	9679	0	0	47743	0	0			0	6793	380	0	12744	1378	675	1591	2828	109	184	15841	2888	7071	13975	742	0								0	109			0	0	
2905604																																	0	64776	661	1582	20248		80		294	0			2130	1693	813	0	0	107304	0	0			0	14106	897	2875	88110	3994	5578	2491	94	1136	749	54956	23582	10023	2046	2591	0								0	24			0	0	
2905613																																	0	40709	0	362	38258		0		0	0			13040	2084	1213	0	0	101558	217	0			0	5361	748	3764	43609	4012	140	721	417	71	0	58628	6276	23943	6620	947	0								0	0			0	0	
2905761																																	0	2130	0	142	22202		359		21	0			4609	0	449	0	0	30767	113	0			0	821	138	95	10351	262	290	189	0	80	0	11792	10170	5295	1030	69	743								0	9			0	0	
2906311																																	0	82457	165	2697	47414		194		0	0			26127	5140	2790	0	0	175998	98	128			0	8926	0	6238	129247	6756	491	1580	98	0	0	132104	12281	18085	4701	0	0								0	58			0	0	
2907019																																	0	12651	3569	2770	8881		1186		621	0			13827	769	5097	0	0	72164	3	0			0	19506	3196	5525	29968	2975	3833	2419	3549	4165	2565	19980	13681	3517	5447	7584	2238								0	94			0	0	
2907046																																	0	42710	715	17062	10518		18		753	0			5338	674	476	0	0	81585	138	0			0	3350	106	300	53111	922	246	624	643	564	351	38902	13035	7244	1951	17232	0								0	3			0	0	
2907309																																	0	5544	0	910	45181		0		0	0			28251	8672	4715	0	0	104511	0	0			0	8749	2197	2051	11946	1485	369	0	2429	4466	0	42923	7217	10123	15021	20341	137								29	263			0	0	
2907439																																	0	0	0	0	0		0		0	172			0	0	0	0	0	108740	0	108740			0	0	0	0	54351	0	0	0	0	0	0	19220	35131	32493	19380	2516	0								0	0			0	0	
2907484																																	0	135827	454	5450	130183	0	0	0	3194	0	73590	0	73590	8777	9162	0	4710	406192	0	0	0	0	0	28110	4360	7949	101586	10382	4406	8406	2249	2395	250	159983	49194	104108	55524	5718	3410	0	0	0	0	0	0	0	432	1943	0		0	0	
2907493																																	0	4774	143	1245	6215		0		2	0			8580	179	3915	0	0	33246	0	0			0	7776	323	0	15448	257	2903	4088	495	33	0	6861	5894	10342	2204	167	0								0	94			0	0	
2907943																																	0	2787	0	6531	33419		43		0	0			13093	8063	1270	0	0	74242	0	0			0	8595	441	4007	11794	710	370	4190	410	1980	935	30471	3131	15914	9646	5521	474								0	0			0	0	
2908575																																	0	0	0	160	0		0		0	0			0	0	0	0	0	160	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160								0	0			0	0	
2910121																																	0	28300	0	0	15422		33		0	0			41100	968	6203	0	0	129451	230	0			0	23677	13969	10814	27715	7032	3365	10363	774	819	1324	56694	8530	24149	10652	5436	543								0	9			0	0	
2910194																																	0	6562	6410	3086	14528		66		5276	0			9052	11714	1469	0	0	65084	0	0			0	3789	3061	1494	18191	454	669	787	1720	75	84	25281	3851	9342	20146	1824	351								0	71			0	0	
2911128																																	0	17613	1445	1603	30931		510		0	0			16925	9124	1542	0	0	118797	0	0			5179	38109	995	32651	42232	7487	6635	20441	937	200	756	44157	7205	21887	4067	1558	20								0	0			0	0	
2911511																																	0	2012	0	705	5506		7		0	0			3385	424	167	0	0	13032	0	0			0	467	351	263	5200	263	0	0	0	204	0	6061	825	3438	1161	397	0								0	8			0	0	
2911856																																	0	32353	0	829	40134		0		0	0			913	9017	659	0	0	94388	184	0			0	10528	139	10528	15776	2101	590	2917	2147	507	2266	32275	5594	16279	15949	4062	9885								0	0			0	0	
