"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
17110																																	0	0	0	0	0		5875		0	0			5228	657	77439	0	0	89862	0	0			0	663	0	663	46375	663	0	0	0	0	0	89199	0	0	0	0	0								0	0			0	0	
17147																																	0	30497	5930	15223	152015	9	2008	1999	5902	56	145716	0	145716	18484	58633	0	3603	620029	0	3825	3825	0	0	157434	16331	85206	153278	14607	18333	17246	32196	39962	34650	241856	35457	40353	84097	47346	9892	0	0	0	0	0	0	0	0	4428	0		0	0	
17259																																	0	772	5714	513	6436		40		1276	0			3495	15	6437	0	0	33670	41	105			772	8501	407	5038	29330	3638	3627	722	236	278	0	18081	3984	2154	495	472	0								0	0			0	0	
17464																																	0	288247	3486	18243	446256	0	252	251	118	44	252968	0	252968	34812	12397	0	16358	1132369	0	0	0	0	0	23727	8273	7290	296824	7729	2552	5277	2345	4188	1637	515051	24898	112542	129813	187126	139212	0	0	0	0	0	0	0	3835	23397	0		0	0	
17839																																	0	18911	11620	2648	26541		54		4228	0			31042	15201	5471	0	0	133444	0	0			0	16699	1029	3744	53018	4302	2958	4443	4361	628	0	67032	11010	17277	17115	4046	237								0	0			0	0	
17950																																	0	850	15201	994	35529	47	47	0	9663	124	9975	0	9975	1401	7113	0	3288	104996	0	587	587	0	0	18674	1520	1692	24376	2325	2336	5090	6814	1977	132	28476	20494	21010	8751	3289	4100	0	0	0	0	0	0	0	0	154	0	0	0	0	
18050																																	0	11314	12595	807	34187		309		3410	0			9518	57	10782	0	1792	155358	0	0			0	67206	3381	63637	18420	12036	45839	4839	1458	2257	140	17221	44777	13190	6501	3556	2314								0	0			0	0	
18135																																	0	0	0	157	5873		0		0	0			32106	13823	14368	0	0	103982	0	0			0	15498	22146	8354	8606	323	260	3169	4405	4106	3189	25718	2584	8282	17293	31183	2845								0	11			0	0	
18368																																	0	136747	0	0	142456	0	18	18	0	0	63753	0	63753	42637	234	0	172	424550	1537	20621	20621	0	0	295	18570	295	154857	101	194	0	0	0	0	289170	6038	14874	44058	71530	122	0	0	0	0	0	0	0	0	584	0		0	0	
18377																																	0	407	1432	0	75		0		0	0			0	0	0	0	0	13114	40	0			0	10439	801	0	0	0	0	102	75	4011	6251	0	0	24	148	1360	1183								0	0			0	0	
18827																																	0	381	66	3780	22006		48		158	0			7361	4147	12328	0	1373	82039	9	0			0	27095	3028	4136	3486	86	344	291	910	15542	9922	4305	2134	10979	16350	16603	3764								0	277			0	0	
18836																																	0	4369	3717	0	19521		0		126	0			2308	0	26268	0	1725	109459	0	0			0	47685	3613	37423	19918	3618	11469	23146	2561	4353	2512	4527	17834	17484	11034	8560	2292								0	127			0	0	
18854																																	0	0	3822	0	8700		54		1304	0			4670	0	939	0	2	20179	0	0			0	576	111	526	6783	182	359	4	5	0	25	9958	4415	2585	2253	186	127								1	0			0	0	
18957																																	0	1051	4410	0	5251		42		2450	0			11913	0	2854	0	569	36206	0	0			0	7552	0	856	11539	671	2251	3634	732	181	0	7231	8839	5547	2707	3271	0								114	0			0	0	
19356																																	0	460	1801	1104	14130		944		335	0			10356	0	3003	0	0	42367	13	0			0	10077	170	3468	10310	4015	1048	4243	704	43	0	21631	2649	3152	3397	1412	62								0	0			0	0	
19730																																	0	406426	4815	21960	448756	112	12612	12500	3203	245	200407	0	200407	126512	14023	0	597	1341005	1749	734	734	0	14273	86116	16138	31195	558646	13042	10365	15228	10757	30717	5305	772099	16063	155399	215309	88391	2136	0	0	0	0	0	0	0	0	455	0		0	0	
19936																																	0	12907	8338	4519	28318		2491		4107	0			13922	3341	9280	0	1315	121774	0	0			0	32907	0	5231	45243	9252	3663	13986	5408	577	0	34867	13892	21733	12211	5164	259								0	329			0	0	
19972																																	0	0	0	0	0		0		0	0			0	0	237	0	0	27132	0	0			0	23401	3494	0	0	0	2	226	126	4946	18101	237	6	169	360	2640	319								0	0		0	0	0	
20053																																	0	4362	1209	200	4727		9		3505	0			4404	0	1916	0	1220	31146	0	0			0	9494	0	9494	16584	2239	3036	395	603	1662	1449	10450	6020	1751	2091	1213	0								60	40			0	0	
20147																																	0	1001	8003	0	6484		0		1180	0			2779	1544	4297	0	0	32549	0	0			0	6265	505	78	6510	129	178	738	569	1988	2663	5197	3633	2300	4291	5302	5252								458	33			0	0	
20259																																	0	2113	878	0	4123		33		1142	0			5038	0	3024	0	0	24806	279	0			0	7571	1128	0	11664	986	3641	220	264	1663	797	4729	3995	2951	3823	1737	282								0	35			310	0	
20370																																	0	29021	147	4019	38129		0		0	0			9502	1925	1818	0	25	103074	708	0			8703	13361	5742	6692	58088	7727	2388	3098	148	0	0	72323	8703	8293	939	0	0								93	0		0	0	0	
20512																																	0	139	21	456	10788		283		0	0			1196	483	3390	0	1376	52894	0	0			0	34481	281	7577	1411	240	1474	2278	2799	23819	3701	334	1140	2745	1610	11930	141								0	0			0	0	
20633																																	0	7443	0	5104	51898	0	0	0	0	112	1982	0	1982	1967	10216	0	5432	123812	0	0	0	0	0	39328	442	72	25624	1078	926	8448	19499	8401	591	17294	6346	10804	35444	10648	3822	0	0	0	0	0	0	0	0	0	0	0	0	0	
20754																																	0	0	477	231	53		0		2141	0			2413	0	1194	0	0	8510	3	0			0	2004	0	0	3378	177	535	1158	0	0	124	1017	2237	2836	327	92	0								0	0			0	0	
20839																																	0	38619	3561	3111	64371		371		438	0			22839	4363	3534	0	417	165519	0	0			0	23190	653	9544	63613	10528	4937	6343	735	481	79	77812	13141	34246	12689	3431	894								0	52			0	0	
20857																																	0	207	4234	0	4091		620		11295	0			2656	0	1179	0	642	26730	0	0			0	1717	54	0	8087	100	481	1033	26	66	0	8343	7323	2813	3766	2706	0								0	35			0	0	
20866																																	0	12484	1078	1288	49254		35		0	0			26146	3642	2012	0	0	149922	0	0			0	51154	2619	757	36367	1212	4591	7042	4347	7141	26821	20774	22029	27201	14294	10656	3813								164	46			0	0	
21256																																	0	74	319	321	576		1		112	0			646	17	563	0	0	4865	0	0			0	2215	21	188	1031	141	274	502	1234	64	0	405	474	621	685	245	221								0	0			0	0	
21359																																	0	0	1864	0	388		5		2831	0			1746	0	1667	0	85	11791	0	0			0	3140	65	0	2805	380	453	2099	102	17	89	4703	636	2099	734	440	34								0	0			0	0	
21630																																	0	356	367	140	4324		0		689	0			2096	0	2747	0	0	24280	0	0			0	13512	49	535	5774	600	49	299	2951	9613	0	3565	1560	2818	2339	486	0								0	0			0	0	
21658																																	0	1139	15849	119	15196		35		5221	727			13216	568	6540	0	557	84924	0	0			0	25114	1110	0	35404	3363	4297	15097	1746	142	5	15980	17408	19915	4605	1499	0								167	93			0	0	
22048																																	0	8912	1655	258	21417		18		11598	0			36698	47	0	0	0	119956	12	556			0	25617	3622	8422	53116	1977	7845	12980	1682	110	0	18926	24368	33126	10868	3899	45								0	9570			0	0	
22235																																	0	44624	9107	1697	103249	0	1193	1193	5014	0	2081	0	2081	3112	19264	0	1531	239628	0	0	0	0	0	45433	3217	4655	83609	11737	6924	21267	1843	1558	958	77577	28110	52157	29999	2389	30	0	0	0	0	0	0	0	0	106	0		0	0	
22356																																	0	12144	18133	862	37904		60		15957	0			32956	18360	7964	0	0	159312	0	0			0	9571	2689	2409	27727	639	823	2355	4461	533	760	82490	17741	33464	10113	2357	172								2369	343			0	0	
22459																																	0	2935	3810	299	6632		37		1937	0			7812	1782	23201	0	0	73127	0	592			1515	23341	464	20867	12078	2212	6930	12992	1089	0	0	8930	7931	14504	15386	2676	78								206	79			0	0	
22543																																	0	7052	300	349	19245		9		0	0			1933	6002	2705	0	80	52064	0	0			0	12751	1581	5004	22012	2293	4494	2364	328	364	2908	23623	5265	6038	3377	837	0								0	57			0	0	
22552																																	0	426	8703	0	6928		0		12104	77			5946	0	1880	0	0	39490	0	0			0	3503	0	0	18310	117	520	2420	187	110	149	10083	5811	10695	4339	2801	2159								0	0			0	0	
22730																																	0	627	162	2185	11961		0		0	0			3837	4117	5097	0	0	49809	0	0			0	21647	176	19990	2800	2287	6592	5551	5146	1559	512	9447	4791	4488	5354	3916	0								0	0			0	0	
22936																																	0	41190	7157	3267	42292		152		6019	0			15856	5380	8235	0	0	176902	44	0			0	44697	2606	19971	90276	12471	12408	19041	597	174	0	47988	42779	35517	3587	1576	0								0	95			0	0	
22954																																	0	10454	7925	253	7167		130		7717	0			8277	2538	5436	0	115	60752	0	0			0	8699	1894	185	23708	911	316	3841	2153	896	517	18206	4198	17782	8391	3062	320								0	147		0	0	0	
23036																																	0	171474	4963	4053	97250	129	10022	9893	70	1947	40923	0	40923	6636	6021	0	1208	389238	83	0	0	0	0	43316	3152	0	242586	9006	11851	16456	5490	443	70	171659	80462	79408	9319	4658	499	0	0	0	0	0	0	0	0	233	0		0	0	
23045																																	0	0	683	0	3020		2		150	0			509	0	217	0	167	8309	0	0			0	3399	162	165	2636	693	498	1693	350	165	0	522	924	3330	134	0	0								0	0			0	0	
23241																																	0	219879	65783	27989	288943	1919	3866	1947	29148	0	293425	0	293425	138598	202122	0	8192	1748110	0	5476	5476	0	0	395597	66758	332810	391051	39095	58794	121441	73833	79734	18775	621978	58256	182757	194915	253745	22790	0	0	0	0	0	0	0	0	2334	0		0	0	
23456																																	0	6077	5878	541	8518		110		6286	0			8656	2145	4711	0	167	56365	0	0			0	12470	806	3560	21233	2618	3261	5088	839	185	479	9130	16415	12812	3202	1139	1157								0	0			0	0	
23504																																	0	14934	0	1461	143243	0	228	228	0	0	33837	0	33837	57129	8341	0	0	300723	0	0	0	0	0	39895	1310	15187	31089	694	6960	7743	2208	11098	11192	72614	26418	54866	59650	32907	14021	0	0	0	0	0	0	0	0	345	103	0	0	0	
23540																																	0	2329	0	100	4334	21	21	0	0	0	3690	0	3690	3255	5437	0	1450	39200	0	17	17	0	0	16727	1749	269	6375	65	301	1800	991	7563	6008	8625	625	4834	4160	4228	0	0	0	0	0	0	0	0	0	91	0	0	0	0	
23643																																	0	9462	1139	22	15337		1290		342	0			20675	10	32833	0	0	100424	0	0			0	17709	1605	10496	42936	1645	2378	7735	4446	1191	99	16557	22356	20543	20874	1993	0								0	0			0	0	
23755																																	0	11674	1278	279	34375		35		70	0			7536	14691	4329	0	695	88358	0	0			0	9049	4035	4157	24784	565	2430	5417	256	0	293	33806	20346	15260	8030	1154	647								0	312			0	0	
23812																																	0	57430	2034	17043	255801	0	4191	4191	49	0	93263	0	93263	57679	5613	0	0	685607	565	16703	16703	0	0	128937	42316	60593	224782	17221	2133	20027	42317	41223	5851	174541	30887	108619	131526	93911	10620	0	0	0	0	0	0	0	0	5113	0		0	0	
24006																																	0	37426	0	18253	110960	0	0	0	0	0	32915	0	32915	7158	2298	0	5761	377505	0	0	0	0	5967	162601	133	14691	57454	104	2920	7726	4214	56435	91202	68653	23754	45869	51523	19309	5676	0	0	0	0	0	0	0	0	0	0		0	0	
24266																																	0	280034	48626	19831	566291	0	5593	5593	37034	0	169798	0	169798	175627	18005	0	11702	1555006	0	16926	16926	0	70015	190768	11387	0	338709	7954	19114	51053	65296	33798	13553	654286	68525	184774	219307	223785	11861	0	0	0	0	0	0	0	0	3384	0		0	0	
24453																																	0	7535	1634	106	23633		0		0	0			9346	0	3482	0	0	67058	0	0			0	20441	847	0	36828	14272	1008	2240	2484	181	63	15960	5588	6591	15262	2370	819								34	0			0	0	
24659																																	0	0	2243	0	4111		32		3997	0			6276	0	2678	0	0	23652	0	0			0	3632	648	820	10610	726	97	330	255	1690	534	12620	1697	1277	1687	2047	674								35	0			0	0	
24668																																	0	7820	5310	121	14765		43		2393	0			5996	0	7481	0	3160	81583	0	0			0	32213	2259	31295	14459	4465	17510	8046	653	902	602	10865	17952	9546	5822	4484	42								0	22			0	0	
24855																																	0	0	232	0	61		0		2306	0			485	0	1137	0	0	4949	0	0			0	728	0	10	2354	0	11	21	32	664	0	782	1665	438	881	448	0								0	0			0	0	
24949																																	0	52583	3618	3753	126277	0	303	303	3612	0	91562	0	91562	18391	34666	0	2699	448337	0	1661	1661	0	0	84354	24305	4990	230668	17460	27975	29910	4164	1744	991	152261	74188	80046	33259	15421	2	0	0	0	0	0	0	0	393	160	0		0	0	
25357																																	0	6805	0	0	13307		367		1289	0			2859	0	2642	0	0	33042	0	0			0	5773	0	0	21232	557	821	1985	1025	1385	0	13032	6822	5743	1672	0	0								0	0			0	0	
25647																																	0	8131	596	4368	26221		43		0	0			4642	121	1142	0	0	57802	0	0			0	10988	1550	0	24899	238	2579	3640	3341	1190	0	3895	18113	10676	10481	3575	0								0	0			0	0	
25852																																	0	60706	7469	5491	90840	0	591	591	6378	0	26023	0	26023	40573	10858	0	5730	305965	0	0	0	0	0	40973	9269	8695	119248	7732	11051	15738	2846	3116	150	150060	33573	54590	13814	5504	6444	0	0	0	0	0	0	0	567	497	0		0	0	
26149																																	0	246	1556	0	14505		0		247	0			5961	905	3626	0	49	32002	0	0			0	4403	465	1088	18361	733	1518	1483	335	59	275	7306	8804	9637	475	565	637								0	39			0	0	
26233																																	0	32512	0	23457	89685	0	1378	1378	0	2192	22526	0	22526	12147	213165	0	0	405376	1213	0	0	0	22526	10152	1297	4639	73354	583	1334	1522	2720	601	3392	62727	8710	108648	161107	42630	12200	0	0	0	0	0	0	0	0	270	0		0	0	
26242																																	0	14181	9107	2338	57423	0	217	217	4088	45	18310	0	18310	2051	11846	0	1904	187093	0	0	0	0	0	63347	1528	7032	62777	1605	8794	25322	15521	11093	333	30199	22179	36985	18397	15332	573	0	0	0	0	0	0	0	753	0	0		0	0	
26457																																	0	566	6324	56	642		0		939	0			528	27	780	0	0	15386	0	0			0	5524	0	0	5755	443	1557	3460	64	0	0	2012	1779	5429	641	0	0								0	0			0	0	
26765																																	0	500	705	0	970		4		1718	0			220	0	2359	0	516	8242	0	0			0	1229	0	180	2289	0	0	26	71	1048	84	1666	1165	1617	580	1969	0								0	21			0	0	
26859																																	0	87799	545	3496	118620	0	17	17	189	3190	46210	0	46210	0	2952	0	0	268777	773	20	20	0	0	9547	155	7938	132052	8104	712	277	118	335	0	229290	9541	4872	2254	9827	1586	0	0	0	0	0	0	0	0	0	0		0	0	
26916																																	0	29876	4550	2166	70642	0	2084	2084	0	0	13223	0	13223	37340	8856	0	1209	281574	0	0	0	0	0	92402	16300	71953	30569	5453	4311	20545	29784	28426	3679	79590	6477	43100	41951	15737	2268	0	0	0	0	0	0	0	2124	802	0		0	0	
27548																																	0	30155	1731	5907	69161	182	615	433	856	685	44153	0	44153	17880	13261	0	253	274358	95	0	0	0	44153	78277	12007	21563	73382	4265	6972	17932	19819	26451	2635	77570	13624	45296	47855	10873	48	0	0	0	0	0	0	0	0	197	0		0	0	
27614																																	0	1998	2642	42	20077		5175		15	0			4523	12043	6325	0	2111	133876	0	0			0	73011	4953	11886	4558	773	6773	3432	2243	23866	35511	22217	5209	8997	9122	9140	5363								267	694			0	0	
27838																																	0	21024	0	4726	49421		0		0	0			85424	25289	1439	0	0	232230	0	0			0	44164	693	21091	60185	1054	3828	16012	16661	2560	4049	102828	6813	33670	39652	4872	220								0	50			0	0	
27847																																	0	4648	19694	354	21899		363		6624	0			9905	0	23031	0	98	135376	0	40			0	48234	0	1619	42193	1886	4251	14199	8130	13649	5557	11485	24571	26998	16737	5669	517								484	2			0	0	
28013																																	0	50089	0	15527	178652	0	599	599	0	0	11119	0	11119	10601	3650	0	0	400511	0	0	0	0	0	124615	5659	48189	62185	3882	5792	7967	2955	57149	46554	62277	32994	20033	64869	46416	47826	0	0	0	0	0	0	0	0	0	0		0	0	
28152																																	0	3559	6407	166	9761		0		1554	0			5229	0	3519	170	0	47774	197	17			0	14126	3283	0	9493	173	25	4925	6958	1939	51	6986	2309	7778	12319	2464	1845								0	180			0	0	
28255																																	0	2109	5165	3470	16524		75		4813	0			21079	0	3297	0	0	60200	6	0			181	3325	27	1271	15923	253	1339	678	332	690	0	35076	14672	3800	2900	176	230								0	322			0	0	
28349																																	0	8240	604	381	15584		0		833	0			16628	1259	7242	0	955	72443	59	0			0	20109	667	7024	42433	4479	6143	8676	776	35	0	31360	8743	9118	1858	961	0								0	0			0	0	
28406																																	0	638	0	4587	685	0	6	6	0	0	31	0	31	368	495	0	0	170193	0	0	0	0	31	161808	1486	19370	170	0	920	16247	2751	47388	94502	505	264	910	612	4784	1310	0	0	0	0	0	0	0	0	89	0		0	0	
28572																																	0	4801	142	7607	4128		22		0	0			0	5767	1574	0	0	64462	0	0			0	40168	253	33373	5178	5766	10356	17138	3074	2073	779	10512	7212	4853	1154	317	158								0	0		0	0	0	
28732																																	0	5335	3083	0	11188		0		626	0			7687	366	5701	0	0	42255	0	0			0	7722	459	0	19735	1358	988	3728	1438	210	0	12828	6907	8528	4931	821	0								0	88			0	0	
29104																																	0	45676	0	6693	133310	9919	10326	407	0	0	40668	0	40668	37526	758	0	0	500567	0	0	0	0	0	197086	28524	65750	132198	1686	3214	10002	46907	98341	36936	118153	9876	64492	44345	60325	5907	0	0	0	0	0	0	0	0	0	0		0	0	
29159																																	0	10394	919	0	4472		0		554	0			5075	0	785	0	0	23020	0	0			0	799	17	372	14360	241	181	319	58	0	0	17940	2002	1139	943	0	189								0	5			0	0	
29252																																	0	4870	294	2036	20245		0		41	0			11828	980	3204	0	0	64740	0	0			1400	19112	2130	2105	31735	6547	964	7061	4343	0	0	21958	2266	11038	9507	670	0								0	0			0	0	
29636																																	0	8479	54863	12888	79583	679	1656	977	2877	0	38910	0	38910	0	66384	0	30	370860	1397	0	0	0	0	103643	2170	3459	103590	6909	11245	26660	33688	24017	0	92689	43092	55277	62000	12381	0	0	0	0	0	0	0	0	774	0	0		0	0	
29850																																	0	7330	92	28	8104		12		0	0			4204	0	4170	0	237	37355	0	0			0	11584	1594	7231	11819	1880	3544	2815	3263	35	0	11214	4946	3842	5718	40	0								0	0			0	0	
29944																																	0	4381	0	0	2866		587		0	0			35117	0	4952	0	0	92384	0	0			1932	37738	6743	7954	45708	11394	7199	15543	3160	286	0	22792	12086	16066	3416	16	75								0	0			0	0	
29953																																	0	6868	8557	1438	14098		16		3529	0			8758	113	2905	0	33	58682	0	0			0	11427	940	1929	20005	1443	2772	4468	2662	82	0	15448	5368	8697	9362	8379	0								0	0			0	0	
30052																																	0	3178	0	82	3248		5		20	0			1633	0	806	0	0	10487	0	0			0	1458	57	0	7003	287	168	791	97	115	0	5066	1482	1682	553	246	0								0	0			0	0	
30155																																	0	179	12330	23	2728		135		27626	763			8248	0	2875	0	110	57638	0	0			0	3003	46	18	27282	145	154	708	1392	604	0	28577	4568	4476	6994	7287	2670								270	65			0	0	
30258																																	0	26091	217	152	130460	0	386	386	293	0	42896	0	42896	16347	10926	0	3966	263520	0	0	0	0	0	15480	15638	5810	112869	1843	5432	4025	2223	477	1437	106416	48897	56276	27442	7549	143	0	0	0	0	0	0	0	174	494	0	0	0	0	
30418																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	
30502																																	0	12818	0	1501	160386	0	2351	2351	0	0	18815	0	18815	17436	56915	0	16651	460784	154	0	0	0	0	166630	6963	40423	21355	4273	24467	6493	6074	58677	66130	95014	14898	76373	41106	22782	41725	0	0	0	0	0	0	0	0	472	84		0	0	
30650																																	0	59685	198	2432	29778		187		0	0			23971	5920	2473	0	0	137426	0	0			0	10312	2269	1672	82549	1906	3731	3689	547	0	346	67443	27194	22719	6702	0	0								0	201			0	0	
30810																																	300000	6	0	0	0	0	526	526	0	0	0	0	0	3928	41021	0	0	17026728	0	0	0	0	0	65545	11798	2257	302230	110	501	1282	430	7515	55468	10990493	2967373	2886182	59571	12212	371	300000	300000	0	0	0	0	0	16603904	0	0	1017430	0	0	
30856																																	0	24069	5758	394	29981		107		288	0			33575	2653	3754	0	0	141126	0	0			920	36323	4117	24690	102907	23685	11605	716	126	21	0	81853	15432	3958	2246	875	0								0	107			0	0	
31134																																	0	829	91	373	8191		206		1230	0			4839	72	10986	0	0	42018	0	0			0	13986	990	13980	15903	873	1377	3909	3734	3818	268	10392	3482	6425	5333	2155	7								216	9			0	0	
31255																																	0	8650	466	14989	89632	0	0	0	87	0	37905	0	37905	0	3671	0	0	158636	458	0	0	0	0	3215	308	1894	48059	1144	266	1106	270	101	56	119306	5608	18084	9958	972	125	0	0	0	0	0	0	0	0	171	0		0	0	
31657																																	0	990	2307	0	4795		72		986	0			6646	0	10108	0	0	34073	0	0			0	8169	0	0	15647	600	1359	2573	3235	247	0	5173	8515	6583	4851	624	0								0	0			0	0	
31826																																	0	3152	3340	0	46309		18		61	64			38601	1668	16069	0	5273	166482	43	0			0	50881	1153	10360	20470	832	1359	6327	5270	17589	18989	33098	11678	18963	15922	28581	7276								0	0			0	0	
31835																																	0	33	2289	0	2683		93		28829	0			7157	0	6548	0	81	52255	388	0			0	4556	374	4453	30696	4401	15	0	0	64	0	35277	3600	2259	2157	3892	108								0	0			0	0	
