"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	AMT NONINT ACTS GE 250K	NBR NONINT ACT GE 250K	PB/PSA FDIC CERTIFICATE NUMBER	
733540								0	1026		0	0	13197		8607	36	22831	0						
733559								0	1197		0	0	16639		5279	26	23115	0			0	0		
733661								26647	0		0	0	25487		4790	34	30277	0			0	0	Firstrust Bank	
733755								0	3251		544	1	35797		11478	68	51070	0			0	0		
733951								0	1773		0	0	28138		30826	91	60738	0			339	1		
734051								0	3153		0	0	31702		11860	62	46716	0			2669	3		
734248								0	17166		0	0	86909		69980	237	174055	0			2001	4		
734350								0	2079		390	1	53350		88785	439	144604	0			8416	15		
734538								0	0		0	0	2596		96983	92	115002	15423			92197	62		
734613								0	24635		1787	6	118738		27654	152	172814	0			0	0		
734855								0	1814		0	0	18240		8885	52	28940	0			293	1		
734949								0	1894		0	0	30696		16952	57	49540	0			2389	4		
735049								0	4718		256	1	25421		12871	56	43266	0			0	0		
735067								0	1274		0	0	15432		15816	51	32623	101			0	0		
735142								0	2986		266	1	23001		9781	46	36034	0			253	1		
735357								0	293		0	0	6043		5210	16	11547	0			839	1		
735414								0	3708		0	0	25424		11424	55	40556	0						
735441								0	38277		1610	5	206363		130173	547	376423	0	377964	0	3707	8		
735656								0	4328		0	0	37766		19160	106	61254	0	60685	0	3825	6		
735768								0	8437		670	1	155313		274418	851	438838	0			45617	87		
735852								0	34428		261	1	259780		209733	948	504202	0			5779	9		
736158								0	2280		353	1	13104		5132	34	20869	0			0	0		
736206								0	15695		353	1	312083		475984	1759	804115	0			54947	80		
736448								0	39627		1775	5	452721		242055	994	766476	30298	769303	25000	30728	32		
736550								0	3758		321	1	62178		29649	121	95906	0			5252	4		
736662								0	0		0	0	10969		17320	66	28288	0			1133	1		
736877								0	44756		2632	7	288090		100857	633	436335	0			7288	10		
737548								0	16280		0	0	192371		148478	390	357129	0			11044	23		
737632								0	7298		1317	3	166154		110879	363	285648	0			30493	58		
737753								0	3455		0	0	24527		8555	39	36537	0			1370	4		
738013								0	4077		313	1	232406		181365	796	418161	0	399992	0	11803	27		
738040								0	37792		2798	4	330182		210986	1059	581758	0			25773	42		
738143								0	7293		496	1	96961		96280	321	201030	0						
738255								0	5072		0	0	55556		19497	106	80125	0			2429	6		
738303								0	46267		6745	15	353212		262310	1338	668534	0			11701	21		
738611								0	381		0	0	24904		12058	36	37343	0						
738657								0	1211		0	0	19855		6451	54	27517	0			371	1		
738769								0	9333		297	1	144706		112709	483	267045	0			24394	32		
739159								0	999		0	0	9234		5068	16	15301	0			1748	3		
739346								0	2068		274	1	18782		22639	101	43763	0			2411	5		
739355								0	6409		698	2	76464		78144	355	161716	0			4648	10		
739430								0	16650		1220	4	109348		92243	298	219461	0			7273	12		
739560							1003976	0	24324		1147	4	479600		1223685	2448	1728756	0	1647010	0	388319	333		
739832								0	4734		340	1	37177		17961	138	60212	0			0	0		
739850								0	167		578	1	19392		12776	76	32913	0			698	2		
740249								0	6425		0	0	67233		45258	187	118916	0			0	0		
740258								0	415		0	0	20700		3687	30	24802	0			0	0		
740931							1711854	0	0		0	0	1256474		2069852	642	3326326	0	2884622	0	1834469	521		
741068								0	2514		0	0	37805		30418	111	70737	0			0	0		
741152								0	661		0	0	22034		11557	61	34252	0			2457	6		
741330								0	27682		1104	4	343946		253280	1080	626012	0			0	0		
741358								0	325		452	1	5550		4127	17	10454	0						
741639								0	1172		0	0	15111		6212	37	22495	0			0	0		
741648								0	1566		0	0	26163		7889	44	35618	0			434	1		
741657								0	7263		537	1	62687		21702	119	92191	0			3163	8		
741844								0	6652		0	0	67479		45236	189	119367	0			2520	7		
741871							1019068	0	337368		13301	44	2950368		4897778	12615	8198840	25	8067013	33	761872	641		
741956								0	1301		0	0	20585		13148	70	35035	0						
742056								0	2663		0	0	36017		37421	184	76101	0			3082	7		
742355								0	5481		0	0	46338		22433	82	74252	0			3886	4		
742542								0	1850		295	1	37332		25192	93	64669	0						
742560	272482	0			0			0	0		0	0	13044		259438	284								
742636								0	1089		332	1	48191		103430	226	153042	0			36112	41		
742944								0	10254		271	1	87165		33153	173	130843	0	133114	0	3931	11	NO	
743053								0	3206		0	0	29019		28526	98	60751	0			1912	2		
743679								0	16896		1146	4	124166		103321	297	245529	0			7527	16		
743857								0	7980		899	3	187020		96770	584	292669	0			4032	7		
743950								0	3063		0	0	32666		3179	23	38908	0			0	0		
744144								0	4241		0	0	61518		45068	133	110827	0			5748	7		
744238								0	3879		0	0	96132		58043	237	158054	0			18395	23		
744256								0	7559		0	0	109182		51715	217	168456	0			14305	17		
744854								0	6121		0	0	122093		120083	418	248297	0			46967	63		
745150								0	809		329	1	11926		5557	37	18621	0			0	0		
745347								0	2556		0	0	41275		40659	120	84490	0			745	2		
745570								0	5760		0	0	116918		110189	486	232870	3			12747	11		
745646								0	2828		0	0	59670		29211	119	91709	0			2245	6		
745954								0	1765		737	1	15955		4878	30	23335	0			0	0		
746054								0	2086		0	0	22812		10703	55	35601	0			313	1		
746157								0	3117		1011	3	59071		29391	90	92590	0			1294	4		
746223								0	19975		1818	5	90585		77704	307	190082	0			0	0		
746429								0	7892		287	1	100882		40011	194	149072	0			6183	10		
746513								0	20055		860	3	201780		94262	471	316957	0			3126	8		
746755								0	3482		0	0	46188		71553	222	121223	0			6967	13		
746942								0	3744		593	2	27814		12096	42	44248	0						
747051								0	3595		0	0	28210		13482	26	45287	0			3595	6		
747257								0	4882		0	0	34354		19294	77	58530	0			1358	4		
747435								0	931		0	0	125157		258031	1059	384119	0			51707	81		
747743								0	2929		463	1	37675		17423	94	58490	0			540	2		
747846								0	2783		712	1	50985		21996	114	76476	0			264	1		
748254								0	10045		0	0	130751		67987	354	208783	0			3292	10		
748357								0	550		0	0	9010		5840	21	15400	0						
748441								0	7201		1026	3	58912		36278	154	103417	0			3630	3		
748964								0	5007		0	0	80808		63342	269	149157	0						
749046								0	17020		1297	5	218796		197402	972	434515	0			19036	26		
749242							1171761	0	111976		3939	11	1098034		1486104	3585	2700053	0	2564462	0	165274	181		
749550								0	1418		0	0	15838		20941	154	38197	0			540	2		
749635								0	26967		6435	11	251545		327078	772	623398	11373			28196	40		
749840								0	2277		0	0	13582		7219	40	23078	0			0	0		
749943								0	8788		0	0	70468		40413	264	119669	0			698	2		
749952								0	2929		0	0	29840		34948	113	67717	0			256	1		
750051								0	18808		1251	3	151308		62254	299	233621	0			10481	13		
750127								0	14027		1372	3	99236		54564	260	169199	0			2823	7		
750154								0	8541		657	2	95102		75749	321	180049	0			0	0		
750239								0	56259		3767	11	427178		360083	1404	847288	0			40930	75		
750305							683370	0	25042		5140	12	362496		880112	1922	1272790	0	1132248	0	54820	91		
750341								0	10268		640	1	120222		59039	206	190169	0			16109	25		
750444								0	2409		0	0	36833		8210	60	47452	0			0	0		
750846								0	1694		0	0	19225		30798	120	51717	0			1484	4		
750864	978091	140998	993348	146665	140998	146665	299508	0	0		0	0	325978		511115	1588					52714	55		
751254								0	4138		1689	4	75830		29443	123	111177	77			2573	3		
751656								0	22356		632	2	178971		63597	312	265556	0			4735	12		
751759							333007	0	20194		519	2	358588		414373	1581	793674	0	786927	0	83545	89		
751852								0	1492		250	1	58591		78877	195	139210	0			24010	24		
751955								0	715		0	0	24833		14021	62	39569	0			1212	2		
752644								0	14566		1238	3	87892		56740	206	160436	0			0	0		
752653								0	8163		352	1	99198		75185	294	182898	0			31962	39		
752831								0	10461		0	0	77767		109449	293	197677	0			4414	9		
752970							516096	0	435601		7178	19	9370932		853743	3610	10667454	0	10689464	0	161823	177		
753052								0	1460		0	0	21212		7410	56	30082	0						
753324								0	5707		0	0	244004		152368	641	402079	0			11179	25		
753548								0	9087		0	0	58415		36005	122	103507	0			656	2		
753641								0	6832		2761	4	28117		6167	40	43877	0						
753856								0	955		0	0	16762		13432	59	31149	0						
754068								0	2289		652	2	88706		85920	377	177567	0			25281	31		
754246								0	529		0	0	14601		9064	20	24194	0			0	0		
754433							164651	0	132224		5048	16	1138276		309180	1771	1584728	0	1576827	0	19057	18		
754536								0	3788		887	1	43005		35404	107	83084	0			10729	19		
754826								0	56711		3477	11	347539		211982	1017	619709	0	434420	0	7217	12		
754853								0	36268		1822	5	183462		145611	476	367438	275			45726	48		
754929								0	53084		616	2	441798		363076	1274	858574	0			25587	49		
755047								0	22110		825	2	191849		133629	544	348413	0			29057	26		
755252								0	8210		790	1	110456		88306	425	207762	0			4775	12		
755421								0	857		533	2	23910		5539	45	30839	0			0	0		
755458								0	14355		374	1	60205		26540	149	101474	0			893	3		
755850								0	7099		0	0	65414		58955	215	131468	0	127285	0	5300	15		
756343								0	3183		709	2	27355		10838	59	42085	0			1160	3		
756848								0	6057		0	0	50269		37890	174	94216	0						
757377								0	85809		2925	7	390408		124778	835	603920	0			696	2		
757452								0	7220		0	0	93372		33742	164	134334	0			3985	11		
757612								0	24920		321	1	109428		53175	297	187844	0			7255	9		
757779								0	9514		362	1	74267		17241	108	101384	0						
758703							671888	0	135401		16212	42	756665		781251	3232	1689529	0	1660154	0	34396	55		
758842								0	4682		267	1	54371		24994	83	84314	0						
758851								0	3550		0	0	20987		11416	77	35953	0			0	0		
759045								0	21385		257	1	131279		109046	512	261967	0			10012	22		
759250								0	1825		324	1	20757		7416	49	30573	251			0	0		
759540								0	823		0	0	36515		38461	81	75799	0			1456	4		
759625								0	41472		3949	13	164377		65316	327	275114	0			8499	20		
760108								0	16611		0	0	152725		75940	436	245276	0			4783	10		
760210								0	5085		0	0	38947		18537	76	62569	0			2402	4		
760331								0	13930		578	2	222441		121174	467	358123	0			27188	27		
760340								0	1537		0	0	19325		18604	82	39466	0						
760434								0	3412		587	2	43587		22909	85	70495	0			0	0		
760649								0	5047		0	0	43034		22653	92	70734	0			1228	3		
760854								0	28678		0	0	323900		121085	481	473664	1			8604	21		
760939								0	2931		0	0	24909		7275	37	35115	0						
760957								0	6208		0	0	31329		14279	64	51817	0			0	0		
761178								0	4407		0	0	59962		22231	106	86600	0			0	0		
761244								0	5091		341	1	98325		56701	235	160458	0			1369	4		
761347								0	2808		268	1	38599		20627	98	62302	0			1709	4		
761459								0	5791		0	0	52634		33479	127	91904	0			2880	5		
761543								0	4819		301	1	54991		30189	138	90300	0			1233	2		
761806	13142098	102807	12768056	129469	102807	129469	2648873	0	663266		19295	56	7149476	1294167	5207254	17936					741502	973		
761833								0	7162	398	278	1	73723	10029	42367	219	123530	0			10092	7		
761851								0	19497		1087	4	85303		20315	127	126202	0			0	0		
761954								0	1898		0	0	30976		19397	95	52271	0						
762045								0	2471		837	2	37276		31744	129	72326	0			1803	4		
762054								0	2123		0	0	14394		15235	82	31752	0			5639	7		
762353								0	1300		0	0	14988		2860	18	19148	0						
762447							185122	0	38681		1985	4	501688		317187	1279	864692	5150	843317	5009	28419	30		
762625								0	6984		318	1	59097		27716	146	94115	0			1871	2		
763211								0	8004		264	1	69960		47008	208	125236	0			12543	10		
763556								0	8843		0	0	81013		37575	221	127431	0			1826	5		
763752								0	2810		0	0	54067		36027	160	92904	0			652	2		
763930								0	28005		4231	12	193500		343768	938	569504	0			0	0		
764030							806308	0	78214		7801	21	925250		1077827	3611	2089092	0	2062610	0	105121	90		
764058								0	7270		0	0	247553		168226	637	423049	0			30560	35		
764067								0	3669		0	0	42198		22431	108	68298	0						
764142								0	7403		0	0	57829		22550	120	87782	0						
764151								0	1560		0	0	17910		8433	64	27903	0						
764441								0	2756		0	0	25861		10630	53	39246	0			683	1		
764647								0	3222		345	1	70693		31451	165	105711	0			0	0		
764816								0	4807		960	3	60667		25702	138	92136	0			890	3		
764843								0	3437		0	0	23407		7820	50	34664	0			0	0		
764982								0	21417		880	2	193705		107095	482	323097	0			4539	9		
765019							388083	0	12735		0	0	411210		468133	1459	892078	0	876013	0	71370	84		
765046								0	64251		396	1	340		409	3	65396	0						
765130								0	115		0	0	15413		23154	80	38682	0	34082	0	11207	21		
765318								0	6950		343	1	55536		27627	106	90456	0			0	0		
765354								0	5907		0	0	56855		60890	202	123652	0			0	0		
765505								0	18684		1866	5	276270		132725	583	429545	0			12360	22		
765662								0	3155		503	1	42428		47291	203	93377	0			16687	29		
766052								0	5508		0	0	44650		25406	99	75564	0						
766164								0	18493		285	1	143642		72464	506	234884	0						
766258								0	11850		1781	5	258963		282519	957	555113	0			37208	60		
766735								0	7396		254	1	97992		137691	460	243333	0			27228	48		
767040								0	3353		0	0	43421		33667	77	80441	0			6295	7		
767152								0	2587		0	0	19897		9836	81	32320	0			577	2		
767246								0	1405		0	0	10593		2149	14	14147	0						
767255								0	9913		1725	4	61941		29406	125	102985	0			10060	15		
767554								0	3823		0	0	52097		51115	226	107035	0			3819	9		
767611								0	3089		0	0	67407		29920	110	100416	0						
767705								0	1758		0	0	44557		49418	193	95733	0			5406	11		
767732								0	18910		627	2	159949		79330	343	258816	0			21635	30		
767769								0	1800		0	0	45260		22366	94	69426	0			4780	12		
767817								0	12501		0	0	83336		57060	191	152897	0			1299	4		
768074							313519	0	61915		12491	33	278432		535737	2220	888575	0	875184	0	1417	2		
768252								0	7026		1826	5	50034		62174	180	121060	0			0	0		
768458								0	2041		0	0	53617		73404	192	129062	0			2249	5		
768953								0	3283		0	0	30252		31531	119	65066	0			5676	12		
769156								0	10212		257	1	48883		15627	80	74981	0			1798	2		
769334								0	7223		622	2	36715		13774	77	58334	0			400	1		
770068								0	4686		0	0	40968		27776	128	73430	0			0	0		
770367							1211875	0	27332		1998	4	556635		1320598	3266	1906563	0	1842908	0	283241	318	7	
770433								0	1341		0	0	147559		41776	268	190676	0						
770451								0	4908		709	2	49591		24719	88	79927	0			1555	5		
770545								0	567		309	1	14639		3339	13	18855	0			0	0		
770639								0	4309		0	0	73243		64473	252	142025	0			4957	11		
770657								0	37400		2892	8	384016		132518	619	556826	0	548865	0	11057	25	NO	
770853								0	7961		0	0	79267		104483	348	191711	0			7110	15		
771047								0	1818		0	0	23187		13631	89	38636	0			2111	3		
771140								0	8964		0	0	139614		79033	382	227612	0			2552	5		
771458								0	7766		0	0	161828		332245	778	501839	0			112458	114		
771609								0	39876		6246	16	249060		204859	739	500041	0			18360	31		
771636								0	5670		0	0	69688		39338	208	114696	0			6016	10		
771748								0	5521		0	0	44288		24172	38	73981	0						
772008								0	46191		4657	10	364729		223818	1069	639395	0			20252	30		
772240								0	3263		0	0	48951		26375	87	78590	0			4386	6		
772446								0	0		0	0	31		500	1	531	0			500	1		
772558								0	11014		0	0	138200		43178	239	192392	0			3351	8		
772745								0	770		0	0	18464		19196	61	38430	0			1452	4		
772754								0	4124		0	0	35576		12021	68	51721	0			0	0		
773032								0	5487		2306	7	44927		40405	161	93125	0			1105	3		
773247								0	18320		820	3	259923		208234	709	487297	0			17060	16		
773443								0	19879		260	1	182687		101156	324	303982	0			7062	13		
773546								0	7567		0	0	44722		34987	110	87472	196			267	1		
773742								0	15479		261	1	139026		85475	344	240239	-2			23889	20		
774105								0	5361		571	2	66808		88821	276	161561	0					Williamstown Savings Bank	
774132								0	14286		1373	5	187119		63210	323	265988	0			3924	9		
774235								0	2885		0	0	43392		38008	198	84285	0			1566	3		
774253								0	4862		298	1	25447		16784	80	47391	0			0	0		
774262								0	8281		501	1	150980		509104	925	668866	0			118236	131		
774347								0	6641		301	1	55513		25656	98	88111	0			465	1		
774655								0	3346		0	0	27952		12879	73	44177	0			406	1		
774851								0	535		0	0	13454		3592	25	17581	0			0	0		
775054								0	5796		833	3	75385		55312	231	137326	0			4396	11		
775214							704933	0	23700		257	1	763452		884333	2247	1671742	0	1614233	0	66617	103		
775241								0	3222		0	0	25297		14675	85	43194	0	41128	0				
775456								0	16246		842	3	277856		161387	523	456331	0			20092	37		
775540								0	682		0	0	23138		16510	65	40330	0			1843	4		
775755								0	5287		691	2	54265		48476	191	108719	0			2753	4		
776248								0	6830		0	0	41996		11411	72	60237	0			0	0		
776275								0	4167		0	0	16470		4753	27	25390	0						
776350								0	9148		1217	3	120859		149229	525	282386	1933			27125	50		
776369								0	4165		0	0	37926		36298	162	78389	0						
776547								0	5347		329	1	47720		53515	115	106911	0						
776659								0	1725		0	0	70515		79182	339	151422	0			12966	27		
776734								0	2960		729	2	24891		23434	153	52014	0						
776752								0	2060		0	0	19570		8508	55	30138	0			536	1		
777254								0	5427		0	0	27407		8015	40	40849	0			275	1		
777366	597308	5143			5143			0	23187		0	0	338053		230925	1132					12001	29		
777441								0	2192		0	0	27249		21143	68	50584	0			0	0		
777553								0	5548		0	0	31283		15390	57	52221	0						
777870								0	13602		597	2	125004		23386	157	162589	0			542	2		
777964								0	367		0	0	7812		3284	22	11463	0			789	1		
778466								0	2108		251	1	131114		671680	1340	805153	0	785697	0	242794	208		
778738								0	25784		1150	4	293015		181543	563	501492	0			36669	21		
