"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
458544																																																										0	15207	261		5600	0			12623	0	11472	0	264	165266	0	0	0	45555	3119	22	99525	9357	15797	16312	1671	89	892	34014	40357	34628	2860	2008	0								140	0			0	0	2921	19734	28285	19914			0			0	0	22655	15207	0	45555	3119	261	48199	12623	140	0	11472	6035	22655	15207	0	45555	3119	261	48199	12623	140	0	11472	6035	0	0	0	0	0	0	0	0	0	0	0	0	0	164691		0	171							0	
458553																																																										0	5627	0		9876	0			2000	0	1432	0	0	24303	0	0	0	1766	0	944	8319	196	595	241	131	604	0	3463	11796	1593	3375	1717	271								0	0			0	0	443	2593	349	105			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9924		0	112								
458665																																																										0	4634	0		6890	0			3777	0	3400	0	217	21812	0	0	0	1329	0	0	8595	7	115	755	170	76	206	6874	1796	5731	5339	466	143								0	0			0	0	0	49	0	1502			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		469		0	14								
458946																																																										0	9232	589		2052	0			10322	0	1558	0	590	36866	0	0	158	5838	774	0	15124	380	658	4264	527	9	0	4731	9631	10758	2725	2247	653								0	52			0	0	189	1068	4180	408			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		5031		0	14								
459046																																																										0	5235	4450		560	1326			12106	376	6531	0	68	103010	0	0	0	23015	1952	2215	41366	5367	6364	9794	271	622	186	17660	19657	27430	9664	5276	277								0	103			0	0	1852	9942	22423	14286			0			65	411																									0	0	0	0	0	0	0	0	0	0	0	0		96321		0	111								
459130																																																										0	1708	2185		1120	0			19105	0	30966	0	582	211197	0	0	2637	49156	7339	1848	54403	3251	6165	12747	18749	7973	0	39188	26284	52186	39578	3809	0								0	22			0	0	7598	1352	27569	62136			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		59	300								
459354																																																										0	26986	200		10911	0			12747	680	8634	0	2071	107912	46	57	0	27014	1317	26309	26085	2903	1622	842	835	10356	10220	23479	11585	7872	5424	19003	12563								455	0			0	0	960	6501	7522	1559			0			0	8																									0	0	0	0	0	0	0	0	0	0	0	0		25655		0	344								
459372																																																										0	0	2194	0	0	0	1518	0	1518	6357	604	0	0	165648	330	0	1518	104549	4612	2480	7220	6	1205	2629	4327	77974	18365	12297	8864	19801	13453	6911	79	0	0	0	0	0	0	0	0	0	0		0	0	1678	0	688	43778	0	0	0			0	24																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0								
459448																																																										0	5555	772		1359	0			905	0	1499	0	1436	21644	0	0	0	7852	132	3932	11471	859	3073	3920	0	0	0	2498	5041	4278	1486	422	35								42	0			0	0	338	0	1463	275			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	16								
459644																																																										0	2502	686		5562	0			7197	53	4994	0	277	49240	0	0	0	19265	580	0	12064	916	1996	3966	7782	2064	2541	7214	2801	4966	7105	4642	2846								121	68			0	0	454	393	1338	5372			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		12135		338	40								
459671																																																										0	0	0	0	0	0	38650	0	38650	31393	1143	0	2368	448286	0	0	0	236009	23792	69916	24003	1965	4821	17017	29622	92162	89724	54564	6122	21817	25303	45379	57572	0	0	0	0	0	0	0	0	135	0		0	0	17188	9901	68556	19064	0	0	0			0	849																									0	0	0	0	0	0	0	0	0	0	0	0		0	86	0	87								
460033																																																										0	34326	7062	0	2031	283	31974	0	31974	11137	23720	0	0	420270	9	0	0	82202	9573	6418	142621	18888	20396	31406	10362	232	0	68873	67845	134207	39068	23621	1749	0	0	0	0	0	0	0	0	342	0		0	0	4793	55835	82276	75008	0	0	0			228	952																									0	0	0	0	0	0	0	0	0	0	0	0	0	396208	0	0	0							0	
460332																																																										0	12235	9000		0	0			983	3552	839	0	166	148824	0	0	0	60414	3777	48671	15947	5674	34420	11086	2610	5715	775	10719	29582	25107	9023	7694	0								0	7			0	0	1639	16111	23657	16406			0			540	331																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	38								
460341																																																										0	13550	0		19902	0			9632	0	1804	0	0	70965	0	0	0	11083	332	0	40892	1446	2924	3175	619	2287	0	3341	33181	11012	1712	7931	2078								0	0			0	0	123	7448	0	7091			0			0	542																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
460350																																																										0	2580	603		2149	0			1940	134	844	0	0	23988	0	201	0	5943	90	0	6529	75	980	704	98	591	3495	1699	6011	7331	1491	1469	46								0	0		0	0	0	0	0	6160	3339			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	5								
460556																																																										0	1196	0		16732	0			4422	0	746	0	53	29262	0	0	0	369	104	0	15249	48	0	0	52	59	210	5500	12181	3008	2564	2646	2994								0	0			0	0	325	94	2927	2288			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	6								
460770																																																										0	0	5349		646	1106			23	0	792	0	0	100490	224	0	0	31816	1128	16941	31190	7538	4471	16473	3334	0	0	9358	10186	28204	19064	0	0								0	0			0	0	2900	27126	18283	12651			0			446	113																									0	0	0	0	0	0	0	0	0	0	0	0	6379	6394		0	0							101	
461058																																																										0	5711	0		5887	0			4105	0	8579	0	179	48843	0	0	16	14255	547	10455	10678	316	634	3096	2370	6131	1674	3976	9424	7611	5867	6974	701								0	0			0	0	840	639	5282	2782			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	37								
462756																																																										0	9500	5437		10378	272			25403	5425	12283	0	511	217873	0	966	0	47944	3971	11052	63505	10933	8593	19235	3183	5232	139	37140	32797	58869	25089	9585	1231								0	0			0	0	4031	13411	45992	32472			0			0	493																									0	0	0	0	0	0	0	0	0	0	0	0		40942		0	149								
463203																																																										0	0	7418		0	0			5485	11277	370	0	1250	91310	72	87	0	7750	0	508	18515	188	1714	1483	2509	1274	120	7637	15436	26323	20623	3526	441								0	0			0	0	10419	0	15612	31697			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	17								
463342																																																										0	29005	3402	0	15881	0	100671	0	100671	11888	2475	0	0	327931	619	63	0	28090	7132	7209	140512	8720	8337	4599	1001	2472	2096	68699	55514	62003	32979	10164	59896	0	0	0	0	0	0	0	0	223	0		0	0	4003	16759	72546	36120	0	63	0			0	392																									0	0	0	0	0	0	0	0	0	0	0	0		25650	292	0	292								
463605																																																										0	14518	1240		1562	1276			6157	2457	3370	0	5300	157617	286	0	15	67575	7029	0	29089	1946	731	2058	2653	15386	42336	24797	6844	8705	15545	25084	5754								0	0			0	0	619	6495	25903	15637			0			237	1435																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	41								
463650																																																										1446	51968	7926	0	86805	4891	67770	0	67770	2465	13200	0	4641	452823	0	0	0	58044	5901	1153	139549	3108	5745	16444	27264	3276	1375	52150	96179	95200	122690	19570	4378	1446	0	1446	0	0	0	0	0	1663	0		0	0	4990	22240	55805	67959	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		275314	0	0	0								
463735																																																										0	4235	24765	0	72	1631	176514	0	176514	307194	245952	0	266140	2884143	6903	50153	0	649197	37921	25735	393501	145450	111124	198329	87517	83967	7110	837390	344035	564548	221866	179235	11321	0	0	0	0	0	0	0	10253	11217	2896		1224929	830580	92845	375509	445111	192040	0	50153	0			0	5527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1928	0	1928								
464255																																																										0	1857	0		17415	0			8607	0	1688	0	294	31022	0	0	0	1127	0	0	14476	248	2	304	371	202	0	16744	3953	4926	3468	694	110								0	9			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	25								
464750																																																										0	9055	35		14270	0			10076	0	4449	0	1054	51098	0	0	0	6502	1097	1752	14102	1539	15	260	664	3502	454	16890	4193	3832	10176	7011	283								0	0			0	0	0	243	3453	750			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	114								
464853																																																										0	2535	194		2985	0			14210	0	712	0	0	25852	0	0	0	3750	49	2827	4702	222	437	43	850	1295	903	3144	4439	2721	6580	3070	1761								0	0			0	0	0	0	364	1053			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
465038																																																										0	0	12427	0	0	3656	6678	0	6678	13928	860	0	53	144202	0	0	0	60021	2931	0	28319	4025	4289	6172	4167	9628	27437	4150	15855	18923	20686	8330	6021	0	0	0	0	0	0	0	269	0	0		0	0	5831	2032	26844	12314	0	0	0			754	2045																									0	0	0	0	0	0	0	0	0	0	0	0		41029	14	0	14								
465243																																																										250	4338	3938		1414	0			5202	848	3459	0	1142	119926	53	0	249	81693	3547	46263	8882	731	2536	4879	5228	50079	18072	2282	4613	4029	7187	18216	1557								323	70			0	0	2237	177	9157	2125			0			0	168																									0	0	0	0	0	0	0	0	0	0	0	0		70702		59	0								
465337																																																										0	8679	1102		2695	205			6156	372	5142	0	983	50274	0	0	0	16794	836	14337	9755	1161	4423	8014	2521	628	0	5342	7831	12953	4752	1640	0								0	236			0	0	379	32	4985	1705			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	178								
465524																																																										0	7714	344		5336	879			8292	992	8992	0	106	61242	0	0	0	13349	1069	10675	24454	994	1808	6616	2603	1030	158	10184	11468	11389	10591	2255	669								0	355			0	0	1431	481	7237	5544			0			63	279																									0	0	0	0	0	0	0	0	0	0	0	0		6248		0	0								
465618																																																										0	1738	911	0	2032	271	51880	0	51880	11000	47669	0	5572	384813	261	0	554	112297	22477	71092	46516	5210	10435	21887	27792	31414	14844	64539	25959	56710	46183	55603	21844	0	0	0	0	0	0	0	524	140	0		0	0	6990	445	76893	44506	0	0	0			30	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7500	0	0	0								
465672																																																										0	0	0		0	0			1812	1628	1536	0	960	43395	0	0	0	16598	3460	11722	6609	1454	4100	1724	575	1928	6388	8278	4805	6240	3071	2702	920								8	70			0	0	1537	3084	8898	3803			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	1								
466044																																																										0	14048	1425		13649	0			1904	1435	862	0	545	48261	0	0	55	8591	1682	6541	11407	433	2355	3328	348	366	1671	7645	7100	12500	7480	3344	1591								0	0			0	0	393	0	3727	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		8107		0	0								
466240																																																										0	9091	10284	0	277	2533	24715	0	24715	18132	18431	0	66	314097	0	0	0	62568	1948	7415	130706	11635	10997	19623	2132	7644	9705	52986	73618	90114	11465	8282	10529	0	0	0	0	0	0	0	0	46	0		0	0	7067	31636	55421	74273	0	0	0			127	131																									0	0	0	0	0	0	0	0	0	0	0	0		0	142	0	142								
466549																																																										0	18040	4224		2544	0			5210	1216	2437	0	1555	95822	0	0	5210	32443	1376	15112	18682	597	2373	3594	2117	13514	9808	8990	9686	13305	6848	16076	7166								0	36			0	0	458	7754	3741	14647			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		70084		0	141								
466642																																																										0	40747	15204	0	15095	0	49136	0	49136	363	20865	0	21580	646987	0	0	0	128328	9539	66798	292962	19166	56471	41917	1622	5354	2623	146610	122284	120905	35568	25945	61017	0	0	0	0	0	0	0	308	79	0		0	0	4153	44238	94048	202939	0	0	0			165	451																									0	0	0	0	0	0	0	0	0	0	0	0		117341	365	0	365								
466754																																																										0	29870	699		9646	1305			6867	14326	17356	0	319	225562	0	0	0	75817	2741	10093	95200	16609	20906	22585	6737	4108	4276	18914	43698	35003	23556	20631	5290								0	384			0	0	6460	25139	21099	14839			0			2469	713																									0	0	0	0	0	0	0	0	0	0	0	0	0	179712		0	0							0	
466857																																																										0	62252	29129	0	176536	306	229807	0	229807	648	53365	0	9504	945855	0	2287	5078	109820	16520	24894	299156	4494	5623	9707	25893	36146	27955	139833	178968	130329	201886	134711	48050	0	0	0	0	0	0	0	0	805	0		0	0	21862	35964	101902	94504	0	2287	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		244678	950	0	950								
466932																																																										0	658	78		1274	0			13013	932	13419	0	521	77265	0	0	0	17815	1426	4207	25562	2913	2344	4881	2396	3298	1954	10069	15151	17872	8921	5434	1102								0	0			0	0	2181	41	20541	5366			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
467144																																																										0	2687	0		3001	0			1989	0	2047	0	551	42986	0	0	0	24879	3030	0	10825	1628	1621	5447	3478	12144	148	2266	5397	4067	3233	2550	0								76	0			0	0	144	0	107	4475			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		24000		0	0								
467265																																																										0	1692	0		9266	0			3030	0	2177	0	84	21082	0	0	800	2533	0	0	8954	0	7	78	702	1746	0	11672	1662	2280	1500	1435	0								0	0			0	0	0	681	42	739			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		800	38								
467658																																																										0	34508	3155	0	11061	0	55397	0	55397	35117	20896	0	8540	436636	0	0	1139	111826	14798	36582	100285	9537	12244	39403	37867	8117	3316	70470	55278	81838	84183	22122	10392	0	0	0	0	0	0	0	0	243	0		0	0	17780	1487	55992	61535	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		106535	4301	0	4301								
467733																																																										0	9897	2733	0	28	0	10680	0	10680	7057	7519	0	9	139898	0	0	430	20674	1391	9142	37361	3246	2655	7111	2245	901	1635	12339	26390	29817	24081	14926	2264	0	0	0	0	0	0	0	423	765	0		0	0	86	37785	21389	19314	0	0	0			0	1732																									0	0	0	0	0	0	0	0	0	0	0	0	0	6065	148	0	148							0	
467957																																																										0	2280	0		10461	23			9287	0	1801	0	0	24959	0	0	0	55	45	0	8648	46	9	0	0	0	0	7279	4494	5372	3629	2716	1322								35	0			0	0	0	0	995	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
468673																																																										0	2384	825		11	0			18896	4990	10479	0	1285	135360	0	0	19152	70151	4331	53860	8803	6490	17306	27089	931	12963	5175	13490	9242	14348	12903	11579	1711								0	44			0	0	393	3490	11573	6251			0			493	0																									0	0	0	0	0	0	0	0	0	0	0	0		87975		0	257								
468806																																																										0	965	18427	0	1712	0	26221	0	26221	25669	64340	0	1396	384167	0	0	0	116222	15051	35868	34224	12821	14852	9837	9200	23621	42918	76725	12221	46104	63742	45751	17377	0	0	0	0	0	0	0	0	161	23		0	0	3215	13529	44503	52756	0	0	0			0	1472																									0	0	0	0	0	0	0	0	0	0	0	0		106910	0	0	0								
468954																																																										0	47	3579	0	370	1424	18216	0	18216	0	5156	0	0	250989	451	0	0	26039	1998	0	108789	2307	4548	11578	5590	1920	0	69334	33324	72744	44600	2069	0	0	0	0	0	0	0	0	0	0	0		0	0	13655	47546	65061	69705	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	68							0	
469250																																																										0	1317	0		1222	0			1695	0	849	0	0	8773	0	0	0	2591	0	1552	2095	43	287	863	35	1081	283	1051	1771	1086	573	1407	229								0	0			0	0	187	0	0	909			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	3								
469362																																																										0	177	0		177	0			1722	0	10176	0	0	17652	0	0	0	4816	0	371	3282	168	3	238	99	2628	1615	1613	1667	3023	5470	844	143								0	0		0	0	0	188	0	227	169			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
469559																																																										0	29318	364		23383	0			24741	440	6853	0	96	128763	0	0	0	19028	118	0	42610	959	1675	7111	8598	637	0	12795	27182	28080	35912	5179	202								0	38			0	0	2758	2008	10408	9136			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		18660		0	74								
469737																																																										0	3412	148		1654	0			900	628	2152	0	16	49921	0	0	0	24505	311	0	15776	2022	7984	9461	223	2867	0	2591	7825	9647	2315	0	381								0	0			0	0	1197	954	736	13254			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	54								
470032																																																										0	17299	587		843	333			11946	1087	6299	0	1648	75827	120	0	0	19115	571	12990	11917	744	1176	3770	7050	4909	1415	6157	3840	21595	18964	6138	68								588	25			0	0	299	702	12845	2047			0			94	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	46								
470050																																																										0	18237	2396	634	11179	0	108690	0	108690	1818	83968	0	31309	425339	0	0	4404	62608	7373	1231	106084	3395	4881	4983	7626	30888	10294	124257	23853	51582	95186	64082	3377	0	0	0	0	0	0	0	0	1016	0		0	0	8803	10078	57926	12219	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	7085	0	7719								
470434																																																										0	169	0		105	0			320	0	1953	0	0	4736	0	0	0	1541	2	0	857	4	143	905	489	0	0	230	481	1899	400	5	0								0	0		0	0	0	0	358	165	123			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
470452																																																										0	44457	8061	0	16214	2285	32330	0	32330	6681	40156	0	0	381429	0	3187	34	80556	11648	59865	69089	7259	22340	14797	2699	23421	6873	60905	68451	63276	31799	57097	12899	0	0	0	0	0	0	0	72	0	0		0	0	7471	18101	70054	41069	0	3187	0			1706	2623																									0	0	0	0	0	0	0	0	0	0	0	0	2013	107591	1372	0	1372							19	
