"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ651	RCONJ652	TEXTA545	
43454																0	945	103	0	0	14636	1908	1999	5	17580	0			0	0	0	0	0	0	0	0	0	6	0.02		
43511																0	21422	1946	993	3	308976	31298	67267	102	398658	0			0	0	0	0	0	0	0	6000	13871	20385	31.00		
43744																0	4655	216	0	0	59321	4852	6818	18	70794	0			0	0	0	0	0	0	0	0	0	533	0.93		
43856																0	1156	81	286	1	25054	2675	14025	21	40521	0			0	0	0	0	0	0	0	0	0	1915	3.00		
43959																0	1758	116	0	0	58816	5106	44222	64	104796	0			0	0	0	0	0	0	0	0	0				
44040																0	17128	665	254	1	157606	12084	73906	180	248894	0			454	0	0	0	0	0	0	0	0				
44433																0	2911	107	544	2	100161	3751	86530	122	190146	0			0	0	0	0	0	0	0	0	0	0	0.00		
44741																0	18829	1251	979	3	199506	24868	81501	86	300816	0			0	0	0	0	0	0	0	0	1766	11803	27.47		
44750																0	11727	857	543	1	100595	6443	43345	34	156210	0			0	0	0	0	0	0	0	0	0	0	0.00		
44929																0	8388	527	1246	4	89267	14172	17695	28	116596	0			0	0	0	0	0	0	0	0	0				
45038																0	14221	602	518	2	69361	6589	19788	22	103888	0			0	0	0	0	0	0	0	0	670	1742	3.00		
45047																0	5650	253	257	1	77651	8846	17234	35	100792	0			0	0	0	0	0	0	0	0	0	2481	6.15		
45056																0	3169	324	598	1	34297	3375	7700	14	45764	0			0	0	0	0	0	0	0	0	0	1967	4.91		
45430																0	10014	388	530	2	69765	6899	13926	30	94235	0			0	0	0	0	0	0	0	0	0	2394	1.00		
45458																0	507	38	0	0	4581	169	3612	8	8700	0			0	0	0	0	0	0	0	0	0	0	0.00		
45551																0	29627	2141	0	0	327131	30927	135730	194	492488	0			0	0	0	0	0	0	0	0	0	34094	49.00		
45560																0	12295	586	859	3	341787	21487	291802	363	646743	0			0	0	0	0	0	0	0	0	0	100118	153.71		
45775																0	14033	711	258	1	113527	7921	12386	33	140204	0			0	0	0	0	0	0	0	0	0	3379	5.50		
46053																0	12295	601	272	1	100804	10754	41076	52	154447	0			0	0	0	0	0	0	0	0	200	0	0.00		
46941																0	6835	454	256	1	61670	6596	13148	15	81911	0			0	0	0	0	0	0	0	0	0				
47153																0	1052	51	0	0	14072	1359	1826	6	16950	0			0	0	0	0	0	0	0	0	0	458	1.00		
47247																0	23412	1003	4285	12	145520	13632	56775	86	229992	0			0	0	0	0	0	0	0	0	0	9455	16.31		
47256																0	2383	148	262	1	22085	2663	2777	6	27507	0			0	0	0	0	0	0	0	0	0	1687	2.00		
47452																0	2206	59	257	1	24505	1461	18120	25	45088	0			0	2000	0	0	0	0	0	0	0	4843	7.00		
47500																0	26907	1417	1814	6	209042	23771	15087	36	252849	0			0	0	0	0	0	0	0	0	5199	3138	6.78		
48057																0	4309	190	0	0	73041	6414	11637	21	88987	0			0	0	0	0	0	0	0	0	0	2392	5.00		
48150																0	1137	59	0	0	15443	1725	3912	7	20492	0			0	0	0	0	0	0	0	0	0	270	1.00		
48374																0	31740	1143	1879	6	402068	27442	77185	143	512872	0			0	0	0	0	0	0	0	0	8504	12880	35.00		
48440																0	6133	333	0	0	49247	6663	11158	19	66538	0			0	0	0	0	0	0	0	0	0	259	1.00		
48730																0	9052	316	0	0	165992	14036	59888	72	234932	0			0	0	0	0	0	0	0	0	0	18577	18.00		
49054																0	0	0	0	0	167393	2062	23871	44	191264	0			0	0	0	0	0	0	0	0	0	6550	6.29		
49148																0	5251	269	594	2	48949	4841	13965	18	68759	0			0	0	0	0	0	0	0	0	0				
49241																0	12364	678	0	0	212185	29930	102364	112	326913	0			0	0	0	0	0	0	0	0	40599	24224	32.67		
49344																0	3596	193	0	0	53167	4917	24268	25	81031	0			0	0	0	0	0	0	0	0	0	3478	4.00		
49643																0	873	47	0	0	25254	2736	4409	7	30673	137			0	0	0	0	0	0	0	0	0	1513	1.00		
49652																0	2949	182	0	0	55074	5281	27651	36	85674	0			0	0	0	0	0	0	0	0	0	8933	11.00		
49821																0	43627	1541	4922	14	377933	26104	186524	248	613006	0			0	0	0	0	0	0	0	0	63390	38064	64.00		
49858																0	2735	246	0	0	56227	3874	8693	21	67655	0			0	0	0	0	0	0	0	0	0	4007	10.00		
49951																0	3015	127	299	1	65702	3414	15496	33	84512	0			0	0	0	0	0	0	0	0	0	1176	2.89		
50144																0	6395	325	761	2	37313	4302	5707	11	50176	0			0	0	0	0	0	0	0	0	0				
50461																0	288	35	336	1	57327	983	19116	30	77066	0			0	0	0	0	0	0	0	0	0	0	0.00		
50546																0	3428	112	283	1	22802	2216	10827	22	37340	0			0	0	0	0	0	0	0	0	0				
50854																0	1693	75	0	0	44209	3860	9702	19	55605	0			0	0	0	0	0	0	0	0	0				
50957																0	2731	216	0	0	83660	2459	6589	12	92980	0			0	0	0	0	0	0	0	0	0	5057	8.00		
51253																0	7606	2227	326	1	99412	9686	19603	28	126947	0			0	0	0	0	0	0	0	0	0	5251	11.03		
51356																0	1340	63	0	0	37622	4068	21783	34	60745	0			0	0	0	0	0	0	0	0	0				
51459																0	8959	535	256	1	127947	10863	46282	49	183444	0			0	0	0	0	0	0	0	0	4058				
51730																0	5705	256	0	0	42289	5503	4803	8	52797	0			0	0	0	0	0	0	0	0	0	1878	3.00		
51842																0	24525	1546	0	0	116887	14262	107518	349	248930	0			0	0	0	0	0	0	0	0	1852	16450	16.57		
52410																0	2307	122	0	0	45381	6137	1905	5	49593	0			0	0	0	0	0	0	0	0	0	769	2.00		
52719															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00		
52951																0	2066	60	0	0	42708	3378	24041	26	68815	0			6	0	0	0	0	0	0	0	0				
53015																0	3437	134	0	0	16052	2499	1881	4	21370	0			0	0	0	0	0	0	0	0	0				
53033															918381	0	14415	523	1748	3	652606	27699	1227663	1217	1896432	0	1855947	0	0	0	0	0	0	0	0	0	0	384206	496.00		
53051																0	3661	248	0	0	38786	4036	5663	12	48110	0			0	0	0	0	0	0	0	0	0	2440	6.00		
53239																0	8083	242	1413	4	84889	7827	14062	21	108447	0			0	0	0	0	0	0	0	0	0	9679	13.00		
53453																0	1696	68	0	0	30675	2303	5009	11	37379	0			0	0	0	0	0	0	0	0	0	314	1.00		
53752																0	2219	74	0	0	34852	2186	5163	8	42234	0			0	0	0	0	0	0	0	0	0				
54049																0	4883	216	830	2	57369	7898	11445	19	74527	0			0	0	0	0	0	0	0	0	149	1141	2.17		
54058																0	17257	782	1093	4	175706	10459	39836	74	233892	0			0	0	0	0	0	0	0	0	0	2496	4.44		
54357																0	0	0	0	0	37161	1634	3120	9	40281	0			0	0	0	0	0	0	0	0	0	0	0.00		
54375																0	22317	1312	1230	4	330229	31231	163428	144	517204	0			0	0	0	0	0	0	0	0	0	24803	14.63		
54441																0	8290	372	0	0	89453	8108	9429	20	107173	0			0	0	0	0	0	0	0	0	0	0	0.00		
54656																0	39574	1114	3208	11	213511	16022	85671	113	341965	0			0	0	0	0	0	0	0	0	0	11572	18.74		
55176																0	37798	969	4839	14	155454	9951	56104	74	254198	3			0	0	0	0	0	0	0	0	0	1958	7.00		
55336																0	12745	831	1330	3	223828	20381	53521	111	291424	0			0	0	0	0	0	0	0	0	0	17886	41.84		
55635																0	318	34	0	0	61854	3488	9977	19	72149	0			0	0	0	0	0	0	0	0	24391	5047	10.00	CITIZENS SAVINGS BANK & TRUST COMPANY	
55653																0	3318	285	258	1	53754	4499	18406	32	75736	0			0	0	0	0	0	0	0	0	0	10815	15.00		
56258																0	6909	499	0	0	102189	10341	58427	64	167525	0			0	0	0	0	0	0	0	0	0	4084	9.00		
56351																0	32601	1917	1032	4	514039	91960	207758	287	755430	0			0	0	0	0	0	0	0	0	0	71902	98.04		
56427																0	6953	378	1072	3	51139	5447	4426	8	63590	0			0	0	0	0	0	0	0	0	0				
56548																0	7146	474	385	1	281035	10768	21977	44	310543	0			0	0	0	0	0	0	0	4000	2000	6318	11.55		
56557	1939526	149107	1980206	169814	0	0	0	0	0	0	0	0	149107	169814	938872	0	11004	351	842	2	702851	22293	1075722	1193													155186	540048	536.00		
56717																0	35301	1245	4422	10	319695	28172	102885	150	462303	0			0	0	0	0	0	0	0	0	4626				
57040																0	6122	287	0	0	61527	6335	6498	13	74147	0			0	0	0	0	0	0	0	0	0	265	1.00		
57228																0	8354	461	1399	4	178720	19311	24053	48	212526	0			0	0	0	0	0	0	0	0	0	5484	11.00		
57255																0	274	19	0	0	61626	5508	21482	31	83382	0			0	0	0	0	0	0	0	0	0	7820	13.64		
57451																0	28093	942	1311	5	222472	21231	84424	107	336300	0			0	0	0	0	0	0	0	0	1841	15423	28.33		
57572																0	3275	446	254	1	35923	4938	2654	7	42106	0			0	0	0	0	0	0	0	0	0	0	0.00		
57956																0	1898	109	293	1	72297	5708	55251	84	129739	0	131776	0	0	0	0	0	0	0	0	0	0	23174	28.27		
58074																0	15645	1132	2092	7	111949	16009	19663	39	149349	0			0	0	0	0	0	0	0	0	0				
58207																0	13324	500	760	3	159437	11772	24866	58	198389	0			0	0	0	61	0	0	0	0	0	9201	18.59		
58225																0	21549	637	2772	8	176870	17979	21700	49	222891	0			0	0	0	0	0	0	0	0	0	1372	4.00		
58243	4395538	353194	4287314	409170	316	1738	0	0	0	0	0	25000	353194	409170	1579302	0	153046	7371	10128	29	2528596	117551	1350574	1439													125458	487928	439.74		
58355																0	659	19	0	0	4998	796	817	2	6474	0			0	0	0	0	0	0	0	0	0				
58551																0	2121	68	846	2	76545	4911	40619	69	120131	0			0	0	0	0	0	0	0	0	0				
58636																0	7913	424	284	1	145979	21240	38854	59	193030	0			0	0	0	0	0	0	0	0	0	17327	32.87		
58757																0	6684	842	0	0	38661	3742	1101	3	46446	0			0	0	0	0	0	0	0	0	0	0	0.00		
58971															1281641	0	67044	4125	3891	9	1693500	143558	1591353	1751	3355788	0	3403473	0	0	0	0	0	0	0	0	0	54398	483502	516.00		
59316																0	25074	2270	267	1	293182	28580	81855	133	400378	0			0	0	0	0	0	0	0	0	0	7838	19.29		
59352																0	9392	625	253	1	187890	13901	65995	94	263530	0			0	0	0	0	0	0	0	0	0	6684	14.64		
59679																0	2484	130	260	1	14279	2140	4911	7	21934	0			0	0	0	0	0	0	0	0	0				
59754																0	1130	39	0	0	8525	1185	3571	6	13226	0			0	0	0	0	0	0	0	0	0				
60143	41683765	1846197	40135682	1562104	859697	157740	0	0	0	0	286211	1729823	1846008	1561482	20170806	0	691167	63451	38260	101	15164845	1278108	23943296	15142													0				
60330																0	26093	1286	0	0	301667	42181	91593	153	419353	0			0	0	0	0	0	0	0	0	6244	6037	22.13		
60433																0	5528	347	253	1	64990	1786	10386	30	81157	0			0	0	0	0	0	0	0	0	0	499	1.17		
60545																0	24440	748	3686	9	106916	7737	20997	33	156039	0	0	0	0	0	0	0	0	0	0	0	0	1262	2.76		
60554																0	2981	142	0	0	37470	3933	10366	22	50817	0			0	0	0	0	0	0	0	0	0	2889	5.74		
60648																0	16008	577	2450	6	142594	18445	47147	64	208199	0			3	0	0	0	0	0	0	0	214	4502	9.30		
61122															370548	0	65528	3972	1835	6	899174	65053	431878	297	1398415	0	1399018	0	0	0	0	0	0	0	0	0	69191	32276	53.46		
61355																0	32536	2499	971	3	391385	45912	70667	122	495559	0			0	0	0	0	0	0	0	0	0	10309	16.00		
61476																0	13647	439	3637	9	93708	7333	34114	74	145106	0			0	0	0	0	0	0	0	0	0				
61757																0	9778	1221	897	2	125026	15054	42005	42	177705	0			0	0	0	0	0	0	0	0	0				
61832																0	7185	300	0	0	131842	10934	26901	63	165928	0			0	0	0	0	0	0	0	0	0	9451	16.00		
61953																0	7903	504	0	0	40775	5405	11078	20	59808	52			0	0	0	0	0	0	0	0	0	1153	2.63		
62044																0	985	112	0	0	14320	612	6124	8	21431	0			0	0	0	0	0	0	0	0	0	0	0.00		
62110																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0				
62147																0	3098	323	0	0	43531	5068	11102	18	57731	0			0	0	0	0	0	0	0	0	0	0	0.00		
63050																0	5069	277	0	0	82748	11817	14089	38	101906	0			0	0	0	0	0	0	0	0	0	1315	4.00		
63069	18453628	0	18356511	0	0	0	0	0	155629	0	104559	74845	0	0	11805766	0	95608	4741	10135	28	4618952	195388	13728933	10713													8741				
63078															170200	0	85996	2998	3035	11	1205707	78823	320173	496	1614911	0	1396701	0	0	0	0	0	0	0	0	0	17343	70486	140.20		
63201																0	4469	598	0	0	67231	10043	21848	42	93548	0			0	0	0	0	0	0	0	0	0	2447	5.81		
63359																0	6893	450	256	1	130648	7271	48546	103	186343	0			0	0	0	0	0	0	0	0	0	5934	13.89		
63573																0	25787	1929	1997	5	186996	11035	44330	101	259110	0			0	0	0	0	0	0	0	0	0	2639	5.50		
63733																0	36730	1186	3597	10	265875	25693	47431	163	353633	0			0	0	0	0	0	0	0	0	0				
63742																0	1717	105	504	1	110464	8862	35606	61	148291	0			0	0	0	0	0	0	0	0	0	9833	24.00		
63751																0	445	135	0	0	5912	1047	1495	5	7853	0			0	0	0	0	0	0	0	0	0	259	1.00		
64150																0	705	24	262	1	65012	3919	41824	65	107803	0			0	0	0	0	0	0	0	0	0	11097	18.61		
64543																0	18759	750	0	0	236386	21507	97980	127	353125	0			0	0	0	0	0	0	0	0	0	5354	10.82		
64552																0	1431	46	277	1	57573	2810	12531	20	71812	0			0	0	0	0	0	0	0	0	23750				
64619	1877397	0	1825790	117	0	0	0	0	0	0	0	0	0	117	863984	0	22463	622	1737	2	785284	28710	1067913	913													8719	477057	426.00		
64730																0	14082	695	287	1	119703	9167	35991	38	170064	0			0	0	0	0	0	0	0	0	0	17326	19.02		
65205																0	81632	5063	1098	3	553504	36254	33216	76	669450	0	667486	0	0	0	0	0	0	0	0	0	0	2020	5.00		
65241																0	4786	256	0	0	72970	7155	22445	25	100201	0	100886	0	0	0	0	0	0	0	0	0	0	1142	3.00		
65513	301432	0			13200	0	0	0	0	0	0	0	0			0	0	0	0	0	62335	2715	239097	147													0				
65559																0	9612	516	586	1	220239	17157	130585	170	361022	0			552	0	0	0	0	0	0	0	0	0	0.00		
65746																0	21494	1206	3133	10	356330	26371	169336	138	550293	0	552366	0	0	0	0	0	0	0	0	0	0	14473	19.00		
65858															323855	0	61092	3410	1636	5	754186	83842	389655	416	1206569	0	1228942	0	0	0	0	0	0	0	0	0	44224	120293	155.73		
66015	284901	12678			0	0	0	0	0	0	0	0	12648			0	0	0	0	0	107431	2167	164792	211													0	0	0.00		
66154																0	12755	307	3337	9	44931	5138	8098	26	69121	0			0	0	0	0	0	0	0	0	0				
66172																0	18460	1215	515	2	259144	21682	60183	126	338302	0			0	0	0	0	0	0	0	0	0	3692	14.00		
66275																0	6694	294	1038	3	98907	6816	29766	65	136405	0			0	0	0	0	0	0	0	0	0	3331	6.00		
66837																0	9254	604	992	3	206644	9186	33872	56	250762	0			0	0	0	0	0	0	0	0	0	23804	33.05		
67142																0	6486	523	0	0	74073	7064	17878	28	98437	0			77	0	0	0	0	0	0	0	0				
67151																0	6706	268	2068	7	216878	12574	176657	174	402309	0			0	0	0	0	0	0	0	0	27327	20329	32.05		
67209																0	32448	1072	4836	13	318590	22311	98384	138	454258	0			0	0	0	0	0	0	0	0	0	7696	15.97		
67254																0	0	0	0	0	12185	15751	495	1	12680	0			0	0	0	0	0	0	0	0	0				
67311															2052548	0	569882	36763	12396	37	8225212	873262	2674805	3362	11482295	0	11657136	0	0	0	0	0	0	0	0	0	0	0	0.00		
68345																0	17080	640	4827	9	114501	12758	29159	33	165567	0			0	0	0	0	0	0	0	0	0				
68448																0	6243	307	259	1	49435	6159	19008	29	74943	0			0	0	0	0	0	0	0	0	0				
68756																0	6689	236	594	1	117923	9647	61420	110	186627	0			0	0	0	0	0	0	0	0	0	0	0.00		
68831																0	5884	432	577	2	61973	6115	19356	26	88150	360			0	0	0	0	0	0	0	0	0	7223	7.83		
68840																0	9863	600	0	0	118393	11797	37941	53	166197	0			0	0	0	0	0	0	0	0	0	1085	3.00		
68859																0	11245	783	2008	6	238519	24952	91844	176	343622	4			0	0	0	0	0	0	0	0	2148	17933	30.86		
68943																0	6137	353	0	0	72342	6202	7883	17	86362	0			0	0	0	0	0	0	0	0	0	4330	7.00		
69333															136545	0	41166	2123	1576	5	683500	57419	252677	293	978919	0	976540	0	205	0	0	0	0	0	0	0	25317	47464	90.00		
69678																0	21777	1019	666	2	265131	21034	124472	197	412046	0			0	0	0	0	0	0	0	0	0	33453	45.96		
69847																0	458	52	0	0	13740	1210	961	2	15159	0			0	0	0	0	0	0	0	0	0				
70049																0	7988	379	752	1	145805	14527	56374	100	210446	-473			0	0	0	0	0	0	0	0	0	14176	23.74		
70058																0	5644	221	0	0	53127	5521	22979	21	81750	0			0	0	0	0	0	0	0	0	0	899	2.00		
70218																0	1282	287	0	0	71336	4724	12652	24	85270	0			0	0	0	0	0	0	0	0	0				
70414																0	27648	968	1103	4	275173	25501	70183	110	374108	0			0	0	0	0	0	0	0	0	0	2900	5.00		
70638																0	12162	582	0	0	138129	14840	31050	36	181342	0			0	0	0	0	0	0	0	0	15766	3128	8.00		
70955																0	0	0	0	0	9969	825	1446	4	11415	0			0	0	0	0	0	0	0	0	0				
71318																0	23641	1453	1503	5	338356	26475	131283	220	494783	0			0	0	0	626	0	0	0	0	0	4506	7.67		
71457																0	12640	602	2790	8	112878	9153	30261	56	158569	0			0	0	0	0	0	0	0	0	0				
71859																0	0	0	0	0	5334	546	722	2	6056	0			0	0	0	0	0	0	0	0	0				
72258																0	5081	518	256	1	157425	12368	94928	121	257690	0			0	0	0	0	0	0	0	0	0	1390	4.00		
72351																0	5051	461	0	0	40909	4127	2821	7	48781	0			0	0	0	0	0	0	0	0	0	0	0.00		
72454																0	13446	1574	303	1	46553	6246	10145	18	70447	0			0	0	0	0	0	0	0	0	0	299	1.00		
72678																0	32422	977	3264	10	236951	13368	23255	39	295892	0			0	0	0	0	0	0	0	0	0	0	0.00		
73031																0	344	43	0	0	78588	3498	43304	71	122236	0			0	0	0	0	0	0	0	0	0	13729	23.00		
73116																0	53153	2855	834	3	461936	35534	45951	125	561874	0			0	0	0	0	0	0	0	0	0	18307	45.77		
73152																0	2446	135	0	0	49730	4584	12929	23	65105	0			0	0	0	0	0	0	0	0	0	2760	6.00		
73554																0	6309	274	571	2	97193	6916	20176	43	124249	0			0	0	0	0	0	0	0	0	0	1160	3.42		
73956																0	1736	87	0	0	33635	3341	5583	15	40954	0			0	0	0	0	0	0	0	0	0	1134	3.00		
74056																0	3409	182	0	0	70162	7651	899	3	74470	0			0	0	0	0	0	0	0	0	0	5074	12.00		
74140															131211	0	52368	3934	2573	7	616360	66893	192763	254	864064	0	848799	0	0	0	0	0	0	0	0	0	13496	26358	44.00		
74159																0	0	0	0	0	20721	2519	3104	7	23825	0			0	0	0	0	0	0	0	0	0	811	2.00		
74403																0	29380	2142	0	0	372965	38071	50279	115	452623	0			0	0	0	0	0	0	0	0	16403	7567	22.00		
74449																0	894	45	0	0	13063	3111	3761	6	17718	0			0	0	0	0	0	0	0	0	0	0	0.00		
74458																0	2885	155	0	0	67870	5455	13817	27	84572	0			0	0	0	0	0	0	0	0	360	3986	8.67		
75053																0	17717	676	809	3	176179	13441	59607	68	254312	0			0	0	0	0	0	0	0	0	0				
75259																0	1034	15	1020	2	40158	1496	27636	56	69849	0			0	0	0	0	0	0	0	0	0				
75446																0	10087	426	252	1	127791	10345	43027	61	181157	0			0	0	0	0	0	0	0	0	0	5562	10.32		
75455																0	2362	164	0	0	20129	2444	3604	8	26095	0			0	0	0	0	0	0	0	0	0				
75558																0	6082	260	0	0	123227	9426	42824	89	172133	0			0	0	0	0	0	0	0	0	0	14194	27.67		
75633	32366422	1478320	32069293	1382427	1936504	1100000	0	0	0	0	100000	100000	1478320	1382427	11186485	0	1067429	55585	63799	179	16171404	1225976	13585470	9851													204126	0	0.00		
75651																0	5057	196	413	1	24105	5993	4655	13	34230	0			0	0	0	0	0	0	0	0	0	889	2.00		
76135																0	925	115	0	0	65846	4777	30097	29	96868	0			0	0	0	0	0	0	0	0	0	2125	4.00		
76153																0	2295	114	0	0	23935	2792	3830	8	30060	0			0	0	0	0	0	0	0	0	0				
76443																0	5450	692	0	0	59002	7557	21279	20	85731	0			0	0	0	0	0	0	0	0	0				
76854																0	3203	156	0	0	131193	5221	45042	65	179440	0			0	0	0	0	0	0	0	0	7719	7216	23.00		
77150																0	295	35	0	0	18612	3855	10040	16	28947	0			0	0	0	0	0	0	0	0	0	184	0.50		
77253																0	3064	140	0	0	99164	5415	25955	68	128182	0			0	0	0	0	0	0	0	0	0	2736	7.00		
77422																0	0	0	0	0	66051	33014	58598	64	124649	0			0	0	0	0	0	0	0	0	0	55383	60.00		
77758																0	30890	1888	1126	3	218775	28038	106011	106	356802	0			0	0	0	0	0	0	0	0	100	13540	23.82		
77851																0	29013	2528	254	1	543933	36144	123608	138	696808	0	678172	0	136	0	0	0	0	0	0	0	8152	32025	40.39		
78036																0	5816	353	1804	4	69745	5098	6421	12	83786	0			0	0	0	0	0	0	0	0	0	320	1.00		
78157																0	805	51	0	0	29886	3973	7341	17	38032	0			0	0	0	0	0	0	0	0	0	1020	3.00		
78241																0	2849	483	0	0	31338	2808	7432	15	41619	0			0	0	0	0	0	0	0	0	0	3162	5.00		
78559																0	3497	144	0	0	45991	4382	14563	26	64051	0			0	0	0	0	0	0	0	0	0				
78858															239536	0	9096	437	0	0	692034	17001	339547	401	1040677	0	1052475	0	0	0	0	0	0	0	0	0	0	70551	80.00		
79042																0	3280	249	256	1	54906	5869	14261	18	72703	0			0	0	0	0	0	0	0	0	0				
79127																0	4911	256	0	0	38482	3688	6208	12	49601	0			0	0	0	0	0	0	0	0	0	0	0.00		
79145																0	13436	731	626	2	69758	8467	14054	23	97876	0			0	0	0	0	0	0	0	0	0	1860	4.00		
79257																0	600	93	0	0	14339	1175	3629	9	18568	0			0	0	0	0	0	0	0	0	0	675	1.15		
79855																0	20108	646	1328	5	124553	8683	11044	16	157033	0			0	0	0	0	0	0	0	0	0	5076	7.00		
80020																0	0	0	0	0	17372	2130	0	0	17372	0			0	0	0	0	0	0	0	0	0	0	0.00		
80150																0	12967	708	252	1	173981	17589	52930	83	240130	0			0	0	0	0	0	0	0	0	0				
80431																0	5406	200	265	1	55980	5905	9774	15	71425	0			0	0	0	0	0	0	0	0	0				
80552																0	2096	66	0	0	15147	1647	1058	3	18302	0			0	0	0	0	0	0	0	0	0				
80936																0	7703	315	1006	2	84076	8852	21204	54	113989	0			0	0	0	0	0	0	0	0	0	609	1.39		
81429																0	11289	373	334	1	95258	9254	17375	39	124256	0			0	0	0	0	0	0	0	0	890	4999	11.00		
82033																0	8054	212	817	2	111004	9367	33949	44	153824	0			0	0	0	0	0	0	0	0	0	6160	8.55		
82257																0	1105	68	1134	2	11113	796	3351	8	16703	0			0	0	0	0	0	0	0	0	0	658	2.00		
82350																0	3173	120	0	0	27214	3000	6812	13	37199	0			0	0	0	0	0	0	0	0	0	161	0.48		
82659																0	4878	410	439	1	41842	6378	6220	10	53379	0			0	0	0	0	0	0	0	0	0	3484	2.75		
83151																0	4938	96	413	1	67579	3356	35405	54	108335	0			0	0	0	0	0	0	0	0	0	3004	6.00		
83236																0	1299	64	0	0	38121	4008	12224	15	51655	11			0	0	0	0	0	0	0	0	0				
