"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIREMT DEP ACCTS $250,000 OR L	NMBR RETIREMT DEP ACCTS $250,000 OR 	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIREMT DEP ACCTS MOR THAN $250	AMT OF DEPOSIT ACCOUNTS $100,000 OR 	NBR OF OTH DEP ACCTS OF $100,000 OR 	AMT OF OTH DEP ACCTS MORE THAN $100,	NBR OF DEP ACCTS OF MOR THN $100,000	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	PB/PSA FDIC CERTIFICATE NUMBER	
85258								0	5818		0	0	51027		19763	138	76608	0				
85454								0	0		0	0	33455		13394	62	46850	0	46540	0		
85856								0	760		0	0	9115		4448	28	14323	0				
85931								0	7834		0	0	79641		78377	310	165852	0				
86349								0	8479		0	0	84950		34148	156	127577	0				
86358								0	1219		0	0	25268		8014	57	34501	0				
86527								0	48938		7949	19	244991		350332	1019	652265	55				
86554								0	1692		0	0	28666		9357	54	39715	0				
87047								0	5140		0	0	63970		35931	225	105041	0				
87159								0	6574		608	2	49371		43631	122	100184	0				
87234								0	19378		3405	8	131133		86310	496	240226	0				
87476								0	7268		0	0	56499		27663	145	91430	0				
87533								0	6960		554	2	80743		176124	353	264381	0	251934	37		
88240								0	2282		0	0	25912		15417	74	43611	0				
88259								0	3429		0	0	25082		9698	40	38209	0				
88352								0	3924		799	2	46054		19803	133	70580	0				
88455								0	7970		0	0	78799		36417	147	123186	0				
88530								0	8269		778	2	110867		85336	281	205250	0				
88950								0	1748		0	0	16539		3376	16	21663	0				
89032								0	8420		947	3	38118		48649	181	96578	444				
89135								0	1602		0	0	33254		30357	150	65213	0				
89162								0	0		0	0	0		505	1	505	0				
89452								0	3648		612	2	35829		31195	122	71284	0				
89751								0	17881		1670	5	237200		219338	995	476089	0				
89854								0	3460		0	0	53755		22333	120	79548	0	78942			
89957								0	1349		0	0	21482		17254	67	40086	0	35906	0		
90047								0	2737		268	1	17369		8766	56	29140	0				
90328								0	33080		1344	4	190905		87457	537	312786	0				
90337								0	7576		0	0	108051		135934	277	251561	0				
90467								0	7328		1460	2	49896		39543	192	98226	0				
90645								0	3645		0	0	49448		20888	106	73981	0				
90739								0	5322		538	2	53749		33842	157	93451	0				
91147								0	4075		0	0	37122		14902	71	56099	0				
91156								0	11762		652	2	125005		77456	391	214875	0	210916	0		
91259								0	4090		0	0	48355		20280	80	72725	0				
91615								0	5237		317	1	36189		14904	53	56647	0	58635	0		
91651								0	2933		0	0	44578		24004	120	71515	0				
91754								0	2574		0	0	65935		75381	236	143890	0				
91950								0	1740		0	0	22200		14082	76	38022	0				
91969								0	2507		0	0	140695		589504	1013	732716	10				
92050								0	2367		0	0	36699		31509	155	70574	0				
92144								0	3141		0	0	17561		5831	35	26533	0				
92630							148325	0	9694		326	1	183291		563453	944	756762	0				
92706								0	14001		300	1	99077		44233	239	157611	0				
92854								0	2072		0	0	20936		5532	24	28540	0				
92902								0	476		0	0	8092		5932	11	14509	9				
93244								0	12526		0	0	114167		39866	264	166559	0				
93413								0	12752		619	2	127066		45793	180	186230	0				
93543								0	17241		1257	2	121967		71884	167	212349	0				
93619								14	0		0	0	0		0	0	0	0			State Street Bank and Trust Company	
93721							2217581	0	236674		28374	38	2964930		2033231	7382	5263209	0	5189444	0		
93758								0	3267		283	1	35267		28803	104	67620	0				
94139								0	9746		944	3	182303		206437	603	399430	0				
94456								0	623		0	0	18356		5216	30	24195	0				
94522								0	28540		1723	5	201256		99990	339	331509	0				
94755								0	4572		0	0	55508		36553	141	96633	0				
94858								0	3494		425	1	48998		23853	122	76770	0				
95051								0	4441		664	1	56727		48251	120	110083	0				
95659								0	2495		0	0	27616		19942	83	50054	0				
96553								0	1039		0	0	22381		8453	46	31873	0				
97055								0	2349		342	1	30091		39642	98	72424	0				
97279								0	1204		0	0	21818		5717	39	28739	0				
97457								0	1326		0	0	24007		7814	62	33147	0				
97804								0	25548		1334	4	99995		85813	306	212690	0				
97943								0	7239		0	0	79381		52452	164	139072	0				
98351								0	2289		0	0	40502		21934	93	64725	0				
98454								0	710		0	0	47235		51947	204	99892	0				
98463								0	5625		0	0	117462		157647	523	280734	0				
98548								0	1366		0	0	23345		30404	37	55115	0				
98641								0	4386		0	0	81100		82635	477	168121	0				
98717								0	4100		0	0	92192		51475	168	147767	0				
99004								0	799		423	1	46292		79802	153	127316	0				
99059								0	2952		251	1	59930		122162	334	185295	0				
99143								0	7055		669	1	81915		65538	280	155203	26				
99255								0	836		0	0	15777		11948	68	28561	0				
99442								0	4462		0	0	57425		82856	405	144743	0				
99536								0	24419		1196	3	207517		79594	377	312726	0				
99853								0	2301		642	2	31778		15390	52	50112	0				
99974								0	5850		0	0	67456		38561	190	111867	0				
100236								0	7467		379	1	89939		54185	216	151970	0				
100357								0	19012		326	1	221716		177788	793	418842	0				
100553								0	2106		315	1	16693		13568	88	32682	0				
100562							451656	0	10659		0	0	838191		680769	2475	1536116	6497	1519719	4024		
100843								0	14932		732	2	207013		79361	377	302038	0				
101019	2988511	0	3173482	0	0	0	1790453	0	8119		1135	4	363466		2615791	5732						
101037								0	28990		1227	3	392455		179825	757	602497	0				
101233							461022	0	66267		6156	15	1361114		1402849	3896	2836386	0	2817998	0		
101345								0	4431		0	0	32280		25323	116	62034	0				
101439								0	8888		337	1	94183		50990	196	154398	0				
101671								0	3192		577	2	214859		188668	661	407296	0				
101738								0	18955		1152	4	129647		73584	285	223338	0				
101952								0	1963		0	0	35932		33252	113	71147	0				
102155								0	1099		295	1	19385		7382	39	28161	0				
102333								0	999		0	0	13682		19768	49	34449	0				
102342								0	8765		0	0	96880		48954	173	154599	0				
102539								0	1406		0	0	29776		10919	52	42101	0				
102557								0	718		0	0	10575		725	5	12018	0				
103134								0	2195		444	1	16199		19245	79	38083	0				
103255								0	9089		578	2	213242		151823	540	374734	0				
103536								0	11326		2175	3	169335		146768	526	329604	0	329307	0		
103554								0	7643		257	1	49376		21306	95	78582	0				
103563								0	2698		359	1	21771		40353	137	65182	0				
103602								15975	0		0	0	4124		44689	63	48813	0			Oneida Savings Bank	
104038							355481	0	74272		4285	13	454121		442361	1401	975039	0	971450	0		
104056								0	2437		0	0	45314		38586	147	86337	0				
104234								0	2028		256	1	39090		22545	98	63919	0				
104430								0	33551		9272	24	109930		82373	514	235126	0				
104542								0	1067		349	1	19302		9492	47	30210	0				
104663								0	417		0	0	86818		135084	456	222319	0				
105026								0	32418		1578	5	140704		50395	300	225095	0				
105044								0	799		0	0	12257		4790	17	17846	0				
105053								0	4841		327	1	70838		58467	222	134473	0				
105071								0	18492		963	3	131880		46408	270	197743	0				
105222								0	5764		0	0	82454		50256	243	138474	0				
105530								0	9184		1692	6	59152		29236	149	99264	0				
105633								0	3679		455	1	43457		32029	144	79620	0				
106359							211898	0	18215		1130	2	445553		348515	1209	813414	0	814080	0		
106377							300058	0	46116		2266	8	416522		325856	1449	790760	0				
106452								0	8099		0	0	201619		106248	437	315968	2				
106519								0	4625		0	0	42677		23334	83	70636	0				
106546								0	2368		0	0	63765		77443	206	143576	0				
106555								0	289		0	0	12852		4889	25	18030	0				
106658								0	10664		0	0	107566		126587	477	244817	0	240995	0		
107057								0	2832		962	3	11907		3960	24	19661	0				
107150								0	5720		0	0	60351		52823	185	118894	0				
107226								0	4242		2450	4	35179		13838	64	55709	0				
107244							66828	0	69335		5872	17	914133		1224484	2503	2213824	0	2101830	0		
107431								0	4862		734	2	91869		61907	224	159372	0				
107459								0	406		0	0	7338		2174	16	9918	0				
107758								0	2111		0	0	20894		8507	32	31512	0				
108269								0	1208		0	0	16289		11457	46	28954	0				
108652								0	450		311	1	14623		6146	28	21530	0				
108746								0	4326		0	0	35850		14300	67	54476	0				
108951								0	4564		0	0	61270		45148	154	110982	0				
109136								0	25160		5446	7	170257		221591	598	422454	0				
109154								0	1333		549	2	24286		10372	57	36540	0				
109453								0	1325		0	0	23896		16775	108	41996	0				
109574								0	11465		2832	7	67653		59612	251	141562	0				
109659								0	2888		0	0	72110		62717	226	137715	0				
109855								0	1435		260	1	25108		8919	48	35722	0				
110413								0	7580		259	1	131692		135496	281	275027	0				
110655								0	466		0	0	6365		7019	27	13850	0				
110936								0	2355		666	2	36797		47305	221	87123	0				
110945								0	11261		0	0	110545		68429	390	190235	0				
111157								0	2433		0	0	14923		5215	32	22571	0				
111205								0	26530		2652	5	184238		90134	471	303554	0				
111559								0	0		0	0	13486		6237	35	19723	0				
111661								0	5789		1107	3	59008		34395	64	100299	0				
111942								0	11656		1038	3	111750		68894	255	193338	0				
111979								0	18091		308	1	194904		124060	550	337363	0				
112163								0	26223		1064	3	287528		218635	830	533450	0				
112332								0	7153		317	1	42938		39373	201	89781	0				
112444								0	7717		0	0	58630		142869	135	209216	0				
112510								0	1055		0	0	17622		4432	24	23109	0				
112556								0	1501		300	1	19371		6874	27	28046	0				
112837	74159000	1774748	72916311	1739207	1774748	1739207	26781773	0	1798271		66737	164	29512792		41006452	86526						
113003								0	18517		572	2	93731		33413	207	146233	0				
113030								0	10664		1828	6	62647		35427	229	110566	0				
113441								0	33797		2723	8	232129		119485	413	388134	0				
113601								0	3774		1230	2	191669		220745	920	417418	0				
113740								0	44813		4350	12	332365		217781	829	608966	9657				
113937								0	14597		1574	5	115379		81187	338	212737	0				
114149								0	4712		0	0	38146		14771	83	57629	0				
114158								0	6331		0	0	65412		98225	122	169968	0	172014	0		
114251								0	760		0	0	14333		24106	26	39199	0				
114260							382044	0	8506		0	0	701405		607643	2256	1317575	20	1288569	130		
114457								0	9748		254	1	106492		90884	457	207378	0				
114756								0	5336		1188	3	61156		47450	232	115130	0				
114774								0	1005		0	0	16566		3117	20	20688	0				
114840								0	6010		401	1	56813		73481	248	136705	0				
114859								0	4239		606	2	26448		10213	52	41506	0				
115100								0	5620		326	1	103764		39434	189	149144	0				
115146								0	15668		291	1	47218		19720	116	82897	0				
115155								0	3298		0	0	35919		12717	50	51934	0				
115221								0	26418		969	3	119912		92298	458	239597	0				
115575								0	9418		661	2	70991		54416	207	135486	0				
115641							610137	0	47801		4618	8	527485		823017	2156	1402921	0	1418153	0		
116077								0	5187		1518	3	76752		44287	218	127744	0				
116358								0	3287		0	0	31425		10642	56	45355	0				
116554								0	0		0	0	5001		3453	12	8454	0				
116639								0	3169		434	1	24134		9809	59	37546	0				
116732								0	4130		0	0	28961		12245	47	45336	0				
116741								0	5468		0	0	60042		22905	94	88415	0				
117038								0	7582		0	0	46896		29239	165	83717	0				
117458								0	8096		0	0	115248		78898	308	202242	0				
117672								0	5678		318	1	46314		20112	75	72422	0				
117841								0	5054		816	3	133288		52383	222	191541	0				
118156								0	8809		1496	3	74533		52281	200	137119	0				
118174								0	15550		339	1	125487		61496	318	202872	0				
118660								0	20055		261	1	52559		23032	187	95907	0				
118736								0	14795		1643	4	96911		74055	304	187554	151				
119153								0	6504		0	0	87767		136424	453	230695	0				
119274								0	3409		0	0	114763		138981	412	257153	0				
119528								0	16840		0	0	172020		63509	314	252369	0				
119779								0	19322		2757	5	205616		149514	683	377209	0				
120542								0	7579		277	1	60887		86978	162	155721	0				
120609								0	40673		1391	5	271971		96626	649	410661	0				
120953								0	7245		595	2	75253		21519	116	104611	0				
121576								0	6230		407	1	74716		42673	185	124026	0				
121642							417661	0	41692		2017	5	720640		745370	1982	1509719	0	1476974	0		
121651								0	5001		551	2	42507		43176	92	91235	0				
121914								0	31233		3268	8	123691		32665	214	190857	0				
122153								0	2162		0	0	26792		14914	48	43868	0				
122546								0	1208		0	0	24679		4437	20	30324	0				
122658								0	3908		0	0	120247		163113	561	287268	0	286765	0		
122751								0	2592		0	0	20037		4928	24	27557	0				
122854								0	16071		3172	5	238489		177910	751	435642	0				
123178								0	2079		0	0	266683		205411	572	475266	1093				
123440								0	2383		286	1	54673		45088	223	102430	0				
123646								0	19176		1054	2	337890		257822	895	615942	0	626713	0		
124344								0	13997		541	2	111290		108564	451	234392	0				
124353								0	992		0	0	10585		1546	10	13123	0				
124773								0	1877		288	1	46063		44624	238	92852	0				
124830								0	4724		0	0	47379		12730	61	64833	0				
125154								0	5342		0	0	182216		32393	181	219951	0				
125855								0	9648		1108	3	248409		271977	1003	531142	0				
125958								0	744		0	0	9980		4331	32	15055	0				
126012								0	3713		591	1	89949		60619	211	154872	0				
126049								0	3110		0	0	52139		21958	101	77207	0				
126254							309349	0	35056		6176	8	458757		467551	1051	967540	0	950844	0		
126553								0	6171		0	0	114073		50121	241	170366	0				
126740								0	28305		1816	6	238526		83070	327	351717	0				
126834								0	32922		2468	8	251272		134086	468	420748	0				
127055								0	2099		0	0	34587		43889	137	80575	0				
127224								0	16885		1628	5	115702		54483	249	188698	0				
127260							781971	0	76903		7992	20	768975		1214808	5420	2068678	0	2079485	0		
127701								0	7412		0	0	68978		26883	144	103273	0				
128164								0	1401		0	0	177863		331875	564	513903	2764				
128258								0	1544		0	0	9457		9731	32	20732	0				
128511	14430	325			325			0	0		0	0	15		14090	3						
128904							1823356	0	110805		2533	7	2159212		2564374	7418	5575861	738937	5384622	691872		
128959								0	11862		272	1	162630		113630	481	288394	0	276691	0		
129349								0	13411		261	1	80473		34024	114	128169	0				
129358								0	3258		0	0	15128		4942	33	23328	0				
129394								0	4726		936	2	268254		203963	750	477880	0				
129479								0	3770		0	0	83462		69155	323	156392	4				
129732								0	9418		683	2	246838		197157	804	454098	0				
129853								0	4438		353	1	60827		33241	125	98859	0				
129910								0	12651		1065	2	132537		80779	377	227032	0				
130345								0	11781		373	1	121579		67892	271	221827	20202				
130541							405000	0	36554		1177	2	372349		476207	1107	886287	0	808091	0		
130635								0	6843		1244	4	181663		287901	611	477825	174	484055	115		
130813								0	7098		0	0	105830		46826	207	159754	0				
130943	2890996	0	2937989	0	0	0	1122024	0	25497		3986	12	1131685		1729828	2348						
131034								0	4604		2626	6	89410		125277	308	221917	0				
131155								0	4549		0	0	53635		69227	233	127411	0				
131173								0	25216		1101	4	273870		134066	522	434253	0				
131418								0	14528		564	2	170547		66770	318	252410	0				
131436								0	5764		727	2	75875		108932	298	191298	0				
131650							1008643	0	106995		3958	11	1547131		1243543	5351	2901628	0	2852962	0		
131717								0	1755		529	1	25242		11816	57	39342	0				
131940								0	1402		475	1	19220		7174	32	28271	0				
132107								0	30880		1371	4	237780		138907	714	408938	0	400309	0		
132152								0	1830		0	0	26250		4477	27	32558	0				
132219								0	5348		265	1	36000		12818	66	54431	0				
132451								0	2092		0	0	35020		34293	79	71405	0				
132554								0	10519		0	0	245723		71914	365	328156	0				
132778								0	3186		309	1	33864		24522	80	61881	0				
132853								0	5544		0	0	206892		145567	719	358003	0				
132938								0	7365		410	1	38801		27236	112	73812	0				
133243								0	0		0	0	5453		1669	8	7122	0	7156	0		
133850								0	35047		318	1	297811		354167	1143	687343	0				
133971								0	35140		1741	3	196939		111640	641	345460	0				
134156								0	4483		0	0	35915		17319	63	57717	0				
134437								0	13442		2311	7	164165		255461	448	435379	0				
134455								0	3907		1319	3	41381		35867	154	82474	0				
134848								0	9068		0	0	87025		32078	143	128171	0				
135359								0	0		0	0	7696		2846	15	10542	0				
135751								0	1078		0	0	13912		2164	21	17154	0				
135836								0	3452		0	0	54658		44484	145	102594	0				
135854								0	677		0	0	25359		13637	84	39673	0				
136048								0	2832		0	0	31236		9401	52	43469	0				
