"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RIADG377	
2806635																																																										0	2691	0		100		1316	0			20091	10428	6020	0	759	107780	186	0	0	24646	1547	470	33051	4815	3723	8504	6307	845	0	13510	17218	24756	15917	10050	1697								0	174			0	0	6208	13244	10762	9980			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	13902	0	
2806840																																																										0	6017	252		123		12577	0			9859	738	5848	0	836	74067	23	0	0	8334	2203	466	22109	384	876	3508	2337	463	132	7265	15850	15675	13184	11766	1006								0	133			0	0	2757	4269	9971	10173			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2807173																																																										0	606	0		0		908	0			1636	0	1269	0	0	5978	0	0	0	802	145	0	2911	117	24	479	170	12	0	421	2349	1538	656	166	0								0	0		0	0	0	0	0	0	612			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2808602																																																										0	0	4219		173		0	546			28822	13402	616	0	0	186652	0	0	0	17050	2476	7151	76943	1113	5079	3352	4686	2820	0	35732	35019	34003	37639	24047	1350								0	937			0	0	31142	15092	33379	39344			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	23216	77008	0	
2808787																																																										0	0	2654		4		0	445			8055	1427	2966	0	0	81088	0	0	2126	1815	474	397	16900	390	330	0	92	598	0	14366	10182	19508	12378	12406	337								0	434			0	0	0	10758	35167	17334			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2808808																																																										0	2046	4065		2		127	1695			16078	5130	658	0	0	71483	0	0	385	15147	581	1477	32897	3818	2925	3861	2535	36	0	19320	11082	13384	4734	1670	182								0	48			0	0	1754	3896	16622	5329			0			314	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	12022	0	
2810007																																																										0	10113	4382	0	9250	9250	1427	3634	53201	0	53201	42403	10636	0	239	545925	0	0	2032	120197	10601	31283	189165	15568	24081	27152	38523	6908	5399	65873	102197	83146	110043	41880	643	0	0	0	0	0	0	0	0	409	0		0	0	52016	68324	66538	96189	0	0	0			0	518	0	0	0	5172	0	0	0	0	0	0	0	0	0	0	0	5100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319895	0	
2811086																																																										0	2058	0		6		136	0			8400	0	3276	0	3	36925	0	0	0	10280	0	59	8804	370	1100	3020	5501	0	0	4580	3052	9138	8531	1133	0								0	59			0	0	0	0	651	12056			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2813491																																																										0	0	1184		12		0	0			16881	17004	854	0	0	79931	21	0	0	8892	954	1190	30455	2354	1200	2355	2983	0	0	20029	19447	15529	14082	1446	0								0	6			0	0	113	6174	11531	16347			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2814210																																																										0	0	727	0	325	325	0	8435	124264	0	124264	21752	1611	0	0	420438	536	1771	0	19121	4320	1540	89883	3740	4797	5919	1689	1655	982	55959	53668	104086	86435	90658	0	0	0	0	0	0	0	0	0	409	0		0	0	0	41211	156830	48633	0	1771	0			0	339																									0	0	0	0	0	0	0	0	0	0	0	0	0	127106	0	
2815879																																																										0	1900	3842		0		37	313			5570	107	999	0	0	55133	304	0	675	13912	4134	952	8213	3153	4599	4259	985	0	916	5060	10840	12874	4931	6697	423								0	10			0	0	1431	3867	15964	3664			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2816474																																																										0	0	21069	0	45	45	0	852	102067	0	102067	15558	1386	0	0	427650	0	0	0	27272	2191	9152	41329	17599	667	6136	2870	0	0	132104	44919	103675	90444	24391	1389	0	0	0	0	0	0	0	0	48	0		0	0	27136	17730	139985	73163	0	0	0			255	0																									0	0	0	0	0	0	0	0	0	0	0	0	477	90142	11	
2817323																																																										0	1024	8167		172		0	0			5221	4669	1067	0	388	96971	0	0	0	19843	1728	12250	25503	2105	4214	6912	2381	621	3125	29357	9210	19799	16671	1813	0								0	15			0	0	5213	21778	20574	7112			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	5324	55695	138	
2817677																																																										0	795	245		195		0	0			3413	1109	1891	0	0	53442	0	0	3477	12622	1017	3610	20950	3027	2358	4836	602	361	235	8165	9350	11790	7112	2064	36								0	50			0	0	3810	12401	10494	5400			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2817837																																																										0	12690	2785		184		1152	1143			5149	1915	2263	0	0	75139	0	0	0	17606	2660	13498	11089	1410	5428	9082	673	816	56	18376	12695	22475	2348	1046	0								0	9			0	0	1261	2953	11290	13222			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		30464		
2818731																																																										0	3229	2536		2		1101	0			7139	6613	3187	0	0	83038	0	0	0	14638	1633	3955	18702	2263	1957	4411	4884	71	111	19421	4865	16515	22385	3510	48								0	608			0	0	6684	1002	34666	0			0			461	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2820604																																																										3000	744	2489		0		0	102			35356	10301	3365	0	0	130888	189	11	0	21726	2039	10118	58137	3970	7205	3332	5965	1007	0	34375	24383	9874	28848	9183	0								0	151			0	0	3151	21845	13701	13198			0			0	248																									0	0	0	0	0	0	0	0	0	0	0	0	2100	18110	24	
2823221																																																										0	11136	2040		60		2499	190			10988	963	6208	0	0	97738	29	0	0	30992	1325	1885	43796	3186	3877	12972	5258	4180	896	24592	12220	16545	9721	2599	0								0	54			0	0	1031	3684	26787	0			0			15	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2823230																																																										0	2402	0		28		3653	0			12718	0	7445	0	150	48783	0	0	0	9125	23	3006	23862	1154	1000	3570	2276	527	259	16134	5981	7044	5199	2350	788								0	74			0	0	2125	397	5386	5257			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2826017																																																										0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2826316																																																										0	1313	14264	892	5006	4114	1113	0	91032	0	91032	11755	7425	0	0	504133	495	0	1329	46798	7170	36924	216611	8982	5480	14189	12600	1605	1243	252691	74171	48901	45668	6876	5970	0	0	0	0	0	0	0	361	881	0		0	0	45652	114503	78958	78397	0	0	0			375	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2830135																																																										0	740	11131		0		0	0			3329	7191	17	0	0	105796	4	0	0	35618	2223	23674	26253	4031	1267	4591	6289	15202	1165	21233	6612	16298	13401	4232	2760								0	54			0	0	13766	6463	12308	12960			0			0	862																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2830537																																																										0	0	0		0		377	0			18013	7612	2020	0	0	56695	0	0	0	7305	5908	0	25786	709	1876	2068	2501	0	0	13179	11038	14006	8071	1516	0								0	0			0	0	0	0	15460	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		11441		
2833882																																																										0	0	2224		1229		0	0			20381	3188	16	0	0	182334	0	0	0	277	0	0	32383	0	0	0	0	0	277	37679	18265	60277	37424	5718	12421								27319	70			0	0	13079	12124	54981	47446			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2834179																																																										0	0	2520		0		0	564			14974	7705	1233	0	0	137763	0	0	360	15352	228	5784	57852	3151	1742	1959	5789	1234	0	41217	23718	13485	30673	5052	0								0	114			0	0	10187	43640	19088	22722			0			3376	700																									0	0	0	0	0	0	0	0	0	0	0	0	7725	137763	65	
2834759																																																										0	0	4897	0	11	11	0	0	5885	0	5885	58832	158973	0	0	292337	0	0	0	11312	15401	1813	44731	92	245	1687	817	3504	4967	23015	21379	8222	71884	155016	50	0	0	0	0	0	0	0	0	63	0		0	0	2007	23086	7706	4164	0	0	0			5256	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2835103																																																										0	17100	1416		72		6329	0			14343	1211	5025	0	0	83262	80	0	0	20605	1005	0	38991	1885	4507	8891	3956	171	1110	18264	14335	15010	10369	4093	42								0	97			0	0	3469	2919	4804	4947			0			0	51																									0	0	0	0	0	0	0	0	0	0	0	0		34926		
2835756																																																										0	0	27364		59		0	0			21633	97	219	0	0	204454	618	0	0	35405	0	9530	33352	145	1881	20643	7883	420	202	34814	24874	53700	17750	16745	0								0	0			0	0	3159	30379	27314	59443			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2836306																																																										0	0	4183		0		8	1264			41305	8860	1414	0	0	119261	0	0	3521	13501	338	9626	30012	874	1886	6074	3694	266	707	23592	15972	17037	29251	8210	5859								0	37			0	0	7678	376	29779	11782			0			857	0																									0	0	0	0	0	0	0	0	0	0	0	0		39425		
2837077																																																										0	0	1682		0		0	421			20304	3310	9870	0	0	77811	0	0	0	12506	263	4741	10399	1085	1320	2226	1881	1568	4260	12103	5073	8508	23340	10489	4957								0	0			0	0	598	3885	18677	6716			0			334	128																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2837200																																																										0	0	6786	0	13	13	0	15269	27648	0	27648	13304	3840	0	0	281471	0	0	0	31738	5666	7513	132078	4686	11041	7577	1324	415	6332	59568	62911	69732	10520	33234	144	0	0	0	0	0	0	0	0	71	0		0	0	11089	44225	80227	56864	0	0	0			542	0																									0	0	0	0	0	0	0	0	0	0	0	0	23003	281471	2	
2837406																																																										0	0	5380		137		346	0			36139	5597	4488	0	0	216400	4	0	0	50003	11142	0	124405	9312	18015	17799	2123	0	0	38794	58284	60384	6848	102	0								0	0			0	0	698	7769	57619	37086			0			0	2754																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2838207																																																										0	0	9974	0	126	126	0	0	30386	0	30386	127335	0	0	0	486355	0	0	0	57350	462	13985	93215	41701	4208	2299	236	250	3265	266158	33868	13658	12968	3013	74	0	0	0	0	0	0	0	0	28	0	0	0	0	48005	149808	9721	53160	0	0	0			0	2603																									0	0	0	0	0	0	0	0	0	0	0	0	165976	151368	158	
2839053																																																										0	335	1431		0		0	0			9199	1175	3506	0	0	58451	0	0	0	11412	1829	1745	7292	437	2125	2711	1510	2660	1848	3745	3066	13211	14435	8746	1444								0	38			0	0	460	1965	11312	15789			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		5468		
2839790																																																										0	12028	9963	27	1212	1185	34	57	45887	0	45887	31596	7295	0	545	415683	312	0	1977	62640	4747	15109	136940	13097	6176	15965	14435	809	10115	98833	61232	75961	80445	11048	2472	0	0	0	0	0	0	0	0	648	0		0	0	13371	64195	105789	56045	0	0	0			363	1769																									0	0	0	0	0	0	0	0	0	0	0	0	1766	146156	45	
2841702																																																										0	477	0		0		0	0			27066	0	19254	0	0	117804	16	0	0	18909	326	0	29499	2288	2195	5316	2618	4104	2388	52216	8567	17472	17844	2617	0								0	0			0	0	170	28204	9491	13923			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2843706																																																										0	0	3255		23		0	0			4534	3577	363	0	0	44423	16	0	4557	5138	2521	549	14171	746	2574	18	1142	109	0	3844	9487	7869	12814	4401	0								0	0			0	0	728	3044	21085	171			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2843724																																																										0	941	3682	151	154	3	499	0	66334	0	66334	14107	1976	0	775	261717	0	0	6322	36992	6520	19669	78667	3759	9243	12676	5324	1426	3840	49373	46164	55009	45993	20073	3102	0	0	0	0	0	0	0	0	52	0		0	0	15231	25517	44538	44399	0	0	0			993	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87439	0	
2845205																																																										0	0	0		246		0	0			1427	150	293	0	0	4686	0	0	0	753	0	343	1950	0	343	0	0	209	201	1520	829	956	628	0	0								0	0			0	0	1112	701	0	4			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2845755																																																										0	637	6671		0		0	0			10855	305	149	0	0	91887	0	0	0	5892	84	1055	32091	987	1055	1551	76	2063	160	14974	15097	7877	11335	29202	1023								0	0			0	0	1500	9030	46564	10200			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2845782																																																										0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2846444																																																										0	656	3730		3700		0	249			28457	11107	5477	0	0	132091	37	0	766	18094	3742	2343	36726	1611	2825	3695	5110	547	1241	21737	15613	28460	36568	2540	249								0	997			0	0	2025	7457	30096	16590			0			0	152																									0	0	0	0	0	0	0	0	0	0	0	0	0	14215	0	
2846453																																																										0	0	3532		1581		0	0			24347	1807	158	0	0	55422	0	0	0	11912	1334	157	21056	4056	4706	1718	1282	0	0	13581	7475	8253	4451	172	311								0	1076			0	0	3660	250	1124	4641			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2847085																																																										0	1454	405		5		241	0			4547	0	3233	0	241	35343	0	0	0	12933	238	40	8470	518	1539	6660	3789	427	0	1796	4617	8238	6922	682	0								0	0			0	0	1407	0	10639	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2847142																																																										0	0	0		44		0	7643			9273	2613	8561	0	0	159832	417	0	0	12636	0	6835	29695	2587	2449	1571	288	0	5039	13154	11505	12010	2497	19500	84781								0	0			0	0	1497	13086	82548	29991			0			965	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2847432																																																										0	3624	423		63		205	105			19321	10195	7675	0	431	132420	0	0	0	36598	2666	3155	46195	2484	5044	7503	14906	4911	1055	21974	19059	13188	20091	16539	2358								0	5370			0	0	2260	18858	16918	7813			0			0	289																									0	0	0	0	0	0	0	0	0	0	0	0	4711	7026	79	
2847900																																																										0	0	4077		124		3857	155			10128	2049	150	0	0	83004	136	0	0	11104	2668	507	23165	1462	3874	3865	841	125	0	9934	13120	10498	23252	3628	0								220	288		0	0	0	3757	14014	12409	18295			0			2016	445																									0	0	0	0	0	0	0	0	0	0	0	0	17770	29007	51	
2848037																																																										0	0	754		24		0	3299			17054	4350	806	0	0	89387	0	0	6302	5984	909	920	26635	412	590	2017	1310	63	0	26798	13696	11205	4543	14768	337								0	172			0	0	277	14269	24281	20507			0			0	1592																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2848493																																																										0	752	6061		32		0	626			758	180	585	0	0	79315	95	0	0	26522	0	23916	9026	22566	145	881	324	0	2606	43006	2479	2836	970	851	814								0	0			0	0	4173	10850	17112	12385			0			1841	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	43053	0	
2848756																																																										0	0	1420		0		0	1956			19266	4013	2879	0	0	107778	0	0	0	25294	572	5251	36534	2987	3505	16520	2107	111	0	23396	17239	26212	11542	2492	631								0	543			0	0	9114	11982	20947	11748			0			4357	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2848895																																																										0	4905	1022		288		4245	0			15153	640	1101	0	0	50160	0	0	0	5069	277	1355	10329	139	754	445	157	1987	1585	5860	10521	7438	4879	10063	5655								0	28			0	0	1539	355	7228	8310			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2849212																																																										0	0	1371	0	0	0	0	0	15340	0	15340	34599	1437	0	0	272417	196	0	0	41708	787	21800	67991	7264	10462	7091	9368	0	1700	91686	32467	55289	35985	1856	797	0	0	0	0	0	0	0	0	1437	0		0	0	0	53007	65657	57270	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	28826	77300	0	
2849285																																																										0	1080	8991		0		0	485			15160	3905	938	0	0	88098	0	0	1009	7693	4502	1939	22620	501	404	3421	2644	81	528	8025	20897	24206	16988	7969	354								0	130			0	0	1965	8273	20281	15180			0			425	0																									0	0	0	0	0	0	0	0	0	0	0	0		24109		
2849801																																																										0	2960	6571	0	489	489	0	0	94595	0	94595	74732	5156	0	0	574269	0	0	5403	95376	7282	32793	142131	11651	12423	30832	18963	18200	0	131864	64363	109385	109331	55517	0	0	0	0	0	0	0	0	0	4870	0		0	0	15816	55174	120934	90314	0	0	0			0	2233																									0	0	0	0	0	0	0	0	0	0	0	0	2555	204733	20	
2849829																																																										0	989	9388	0	359	359	1808	0	31459	0	31459	15959	1506	0	0	379293	925	5407	10534	5008	905	3864	102750	555	579	377	2502	995	0	52070	50186	105002	73156	83619	2386	0	0	0	0	0	0	0	0	1996	0		0	0	630	69025	117535	118244	0	5407	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37273	306944	87	
2850722																																																										0	0	0	0	0	0	0	0	0	0	0	0	6540664	0	0	6314636	632270	0	0	0	0	0	463130	0	0	0	0	0	0	401179	61951	871398	5494164	98109	0	0	0	0	0	0	0	0	406242	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4429885		
2850768																																																										0	497	7200		85		0	0			70278	10382	1098	0	0	238424	221	0	0	38470	3989	334	40023	5420	1418	1007	5808	3631	20015	84925	14821	13716	46005	24134	9599								0	7			0	0	0	20968	57154	28517			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		6353		
2851185																																																										0	1126	311		0		3358	0			19627	4015	7284	0	401	147526	0	0	0	39518	3606	3365	65795	3948	10091	13464	9036	2936	0	23296	28625	22124	17019	15561	888								644	266			0	0	9015	15862	35953	6540			0			3342	51																									0	0	0	0	0	0	0	0	0	0	0	0	0	82011	0	
2853358																																																										0	6359	0	0	10	10	0	7843	39568	0	39568	4936	7017	0	6858	335179	300	0	0	13893	1680	340	118988	331	2753	8021	2091	258	0	79057	61204	99955	17850	600	705	0	0	0	0	0	0	0	0	356	0		0	0	19730	80530	91812	62730	0	0	0			1656	1539																									0	0	0	0	0	0	0	0	0	0	0	0	6813	7500	70	
2854113																																																										0	0	142	0	0	0	0	10786	38681	0	38681	0	0	0	0	585303	0	540805	0	0	0	0	66885	0	0	0	0	0	0	29794	37091	175141	259414	73627	140	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	5675	0	540805	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2854494																																																										0	353	660		84		0	0			57462	7888	1916	0	0	120565	777	0	0	2148	211	0	26745	0	259	1066	297	454	72	23946	26099	27822	11644	22232	2819								0	111			0	0	6649	3007	35439	5414			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		12489		
2855071																																																										0	1559	2141		0		0	0			12988	2757	2924	0	0	86983	0	0	0	13331	1738	3111	47817	698	3501	8872	70	0	0	19503	25516	26534	716	293	0								0	356			0	0	0	5305	25638	18246			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	12764	0	
2855156																																																										6037	192	3498		4967		47	550			19358	23257	972	0	0	140655	0	0	2326	7126	4098	1412	90601	406	1320	1684	2472	466	779	83294	7307	7016	23521	8437	3954								34	653			0	0	8667	6320	33325	22104			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	3219	48408	0	
2855307																																																										0	0	158		0		0	0			4478	2755	303	0	994	25438	0	0	0	1502	515	0	12889	160	451	570	191	67	0	7215	5127	8012	597	2082	0								0	4			0	0	0	668	10845	3216			0			0	63																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2855866																																																										0	579	5534		55		0	0			19577	1995	2752	0	0	129589	203	0	0	17843	4054	389	25382	526	1436	4499	10711	538	106	9576	18182	33639	42556	4849	269								0	27			0	0	273	11576	29997	35530			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		56913		
2855884																																																										0	35	1556		2		0	420			9970	591	94	0	0	61025	0	0	1281	5687	943	2393	21017	1526	1155	1601	281	435	68	10800	9949	14628	3814	11788	1595								0	3			0	0	1990	10871	16871	12412			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	4722	12466	9	
2855914																																																										0	0	8229	145	145	0	319	14249	10956	0	10956	21259	2448	0	0	339665	0	0	0	129651	3851	46032	60698	10469	10035	13206	22695	8264	61910	80222	21280	49352	29099	16145	3234	0	0	0	0	0	0	0	0	845	0		0	0	47837	22799	32759	58567	0	0	0			1793	2529	0	0	0	49114	0	0	0	0	0	0	0	0	0	0	0	48718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165463	0	
2855978																																																										0	0	51751	381	19770	19389	0	4988	145299	0	145299	42799	1467	0	0	575197	0	0	3970	18187	2804	5858	205485	3235	1921	7582	4409	0	940	151154	75487	124417	126202	62278	0	0	0	0	0	0	0	0	0	103	0		0	0	3686	46577	98615	144139	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	29088	51685	135	
2856032																																																										0	2148	4779		21		0	2344			9882	4587	498	0	0	139987	0	0	279	6266	177	1516	49033	1166	2110	959	425	179	392	30276	22506	30049	20235	13546	0								0	53			0	0	318	23328	35581	52349			0			0	835																									0	0	0	0	0	0	0	0	0	0	0	0	7244	14900	122	
2856500																																																										0	2811	60369	2463	2463	0	53	0	128751	0	128751	45491	24815	0	5918	1025445	0	0	0	235765	38260	66801	212782	11655	11244	24511	5361	32061	148792	220322	75180	173271	84903	78522	152426	0	0	0	0	0	0	0	0	1247	0		0	0	17772	152359	126373	182998	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2856685																																																										0	926	1691		18		476	0			19392	3679	2204	0	0	81536	0	0	0	21446	2128	930	20554	12892	691	4025	568	2174	336	11490	13024	14743	15542	2983	1127								0	201			0	0	1095	3184	16521	8575			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2856939																																																										0	1366	0		34		1555	0			2145	660	62	0	0	16370	0	0	0	754	595	0	6073	1	218	422	113	0	0	2460	3401	6752	1734	774	0								0	55			0	0	906	1077	968	6193			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2857600																																																										2374	0	4952		0		0	395			38061	16521	831	0	0	168557	0	0	767	25547	5520	0	84010	925	6753	14507	2276	798	288	36803	48373	28677	18002	7271	75								520	42			0	0	1602	5965	30280	36342			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		41567		
2857794																																																										0	0	24299	0	0	0	0	0	12299	0	12299	21323	424	0	0	516315	1514	0	0	30573	0	0	115325	0	0	0	553	24312	4535	172704	15782	73566	28938	167241	0	0	0	0	0	0	0	0	255	125	0		0	0	1581	142418	56149	228383	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	19666	112000	788	
2858205																																																										0	0	11187	300	3467	3167	0	496	62335	0	62335	21156	8616	0	0	490417	565	6172	6033	159571	15882	31954	52005	29999	7138	11987	9368	25254	72810	82710	22833	55296	96215	49008	17458	0	0	0	0	0	0	0	0	0	0		0	0	5099	18478	96571	82448	0	6172	0			181	986																									48310	47977	0	11908	11826	0	808	803	0	0	0	0		0		
2858492																																																										0	15690	16446		1094		8004	0			16445	14044	18925	0	656	234352	0	0	0	93001	4576	82139	29574	3250	7028	21916	46323	4141	9680	20765	22610	28753	48622	18112	1129								0	99			0	0	4242	4594	17091	19445			0			0	137																									0	0	0	0	0	0	0	0	0	0	0	0		0		
2858960																																																										0	0	12859	0	764	764	0	0	259329	0	259329	46164	599	0	0	1523722	0	78802	0	207557	41300	0	769306	47358	27142	33180	5450	86683	6219	682921	203759	241447	93241	72333	11720	0	0	0	0	0	0	0	0	116121	0		0	0	106110	101074	103485	449558	0	78802	0			0	1525																									0	0	0	0	0	0	0	0	0	0	0	0	170398	117459	724	
2859574																																																										0	517	8962	0	0	0	0	2679	31564	0	31564	63747	5488	0	0	537160	464	0	7187	92998	3590	42133	158217	26994	9427	16007	11275	3446	1492	154361	31248	85826	64888	4608	32	0	0	0	0	0	0	0	0	871	0		0	0	16090	101704	64903	147190	0	0	0			248	15064																									0	0	0	0	0	0	0	0	0	0	0	0	52695	55573	53	
2859903																																																										0	1583	1798	0	6	6	0	0	72788	0	72788	24407	1329	0	0	562796	1601	204	0	179579	19766	83053	119657	88903	32451	20139	26055	8454	2502	83996	69027	114055	84274	27510	0	0	0	0	0	0	0	0	0	0	0		0	0	21144	20811	129224	91758	0	204	0			0	0	0	0	0	76232	0	0	0	0	0	0	0	0	0	0	0	74606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		
2860039																																																										0	0	0		0		0	0			6275	3101	433	0	0	62302	0	0	0	3712	241	1897	11291	96	1296	1352	246	91	631	12075	10519	13618	7398	5484	8471								0	339			0	0	0	847	46473	881			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		8769		
2860271																																																										0	0	5209		148		0	2348			154435	3953	4787	0	326	241572	0	0	13504	7287	3160	3203	160584	1181	3358	1166	1182	0	400	191037	6404	18932	9126	1320	20								0	60			0	0	7097	7289	6018	41803			0			0	100																									0	0	0	0	0	0	0	0	0	0	0	0		30747		
2860440																																																										0	0	20710	0	4777	4777	0	1742	86471	26483	112954	51718	4065	0	0	675983	0	0	255	155559	1842	130027	253890	22296	49966	48275	7259	1233	23179	197282	61454	93879	66380	83656	6979	0	0	0	0	0	0	0	0	7868	44396		41702	21334	20310	35588	131532	129060	0	0	0			248	254																									0	0	0	0	0	0	0	0	0	0	0	0	26692	205559	862	
2861317																																																										0	2140	1223		48		1520	563			8415	3195	5829	0	160	131802	0	0	0	33934	1907	15279	59993	3638	13885	14256	1103	119	933	18824	34592	34429	8066	322	1635								0	0			0	0	5040	18241	22950	27200			0			370	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	98781	0	
