"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
183668																																	0	5465	0	2164	332073	0	745	745	0	0	17377	0	17377	31	390	0	0	360059	615	0	0	2281	44	1556	32596	1244	509	6	0	116	405	87753	68631	81840	107366	12640	0	0	0	0	0	0	0	0	0	104	0		0	0	0	5465	19234	312839	0	0	0			
183770																																	0	12459	406	8419	22659		0		0	0			2892	6166	17911	0	0	99808	0	0	0	27313	1579	6786	6896	467	2701	1591	1830	14487	6237	7596	7248	11388	13736	24547	7858								0	4			0	0	5138	7321	12535	10124			0			
183846																																	0	12820	7996	806	24520		0		1056	0			15722	1814	8231	0	0	112015	10	0	266	37221	1839	19198	25707	2983	9401	5999	12948	864	4883	16670	18484	11127	27590	479	439								0	0			0	0	8487	4333	16949	7571			0			
183958																																	0	1394	14987	1402	8735		318		26761	0			9270	998	6698	0	0	82346	0	251	0	10258	377	459	30248	454	1398	4714	3277	322	96	15759	27045	17685	8937	1832	64								732	165			0	0							0			
184142																																	0	26409	1861	1422	68638		0		114	0			15363	15499	8566	0	3193	184081	0	0	0	37801	5215	4749	57968	3206	3512	4938	5075	9807	10561	55521	17612	35290	22617	9915	75								0	0			0	0	19362	7047	43713	24925			0			
184245																																	0	10677	250	10257	42419		711		0	0			21245	2259	6629	0	2324	142631	0	1000	0	37973	6740	30367	35335	580	5181	5140	12105	12268	2443	15902	35994	30969	17106	4594	66								0	147			0	0	6776	3901	19008	23411			0			
184656																																	0	911	130	157	10530		20		1554	0			5117	0	4219	0	98	27219	0	0	0	4483	0	0	5143	0	171	473	961	2878	0	1654	3318	4784	8148	4730	0								0	0			0	0							0			
184759																																	0	29	1338	0	603		66		5532	0			985	0	2617	0	28	11702	0	0	0	422	82	0	5724	0	26	11	36	349	0	5602	520	1342	1210	1944	327								0	0			0	0							0			
184937																																	0	150888	16000	11210	287219	0	0	0	0	58	65294	0	65294	20219	55582	0	3884	806138	140	0	0	184317	11665	15810	528038	35269	85858	48664	1609	5015	6790	140417	266494	135048	28383	19655	24097	0	0	0	0	0	0	0	0	0	0		0	0	121055	29833	109843	177376	0	0	0			
185037																																	0	311592	1686	20473	77067	0	0	0	0	0	12767	0	12767	15	11995	0	3975	475648	0	0	0	28609	5993	3292	350474	11281	5770	8710	509	37	2075	302515	54113	54201	7122	9332	966	0	0	0	0	0	0	0	1476	0	0		0	0	49570	262022	27562	49505	0	0	0			
185251																																	0	88	387	0	194		0		452	0			1451	0	963	0	0	4907	0	0	0	1372	0	0	1054	169	155	97	905	47	0	506	224	375	2019	410	0								0	0			0	0							0			
185448																																	0	11076	3909	453	12428		284		5213	0			9121	783	2197	0	0	54277	0	0	0	7571	1242	0	27433	1135	912	4589	391	222	240	14697	10689	16239	3498	359	0								0	0			0	0							0			
185457																																	0	2392	1722	840	2874		0		261	0			633	102	290	0	0	10891	0	0	0	1601	166	0	3924	18	306	823	454	0	0	2176	1723	1238	2464	833	856								0	10			0	0	2392	0	0	2874			0			
185859																																	0	26049	0	9254	60377		963		0	0			34330	9569	1710	0	0	195835	85	0	0	50401	3267	0	123463	26177	9531	14352	301	0	0	91812	10964	39077	3003	660	3								0	0			0	0	20425	5624	35478	24899			0			
186221																																	0	63681	47	7075	235837	0	3992	3992	0	1323	66229	0	66229	32037	52314	0	3114	588004	0	0	0	99869	21891	9759	150510	3310	4843	15981	24257	14120	37336	132618	43290	111304	140687	53650	6326	0	0	0	0	0	0	0	0	1918	0		0	0	16704	46977	177381	58456	0	0	0			
186548																																	0	3689	4453	36	13922		7		1134	0			5550	2467	4358	0	326	51628	0	0	167	14212	1414	0	25358	684	3217	9733	258	0	0	13413	9877	9939	3761	167	0								60	0			0	0	1750	1939	6021	7901			0			
186557																																	0	1212	2032	9	1133		40		1895	0			1920	0	4364	0	0	18434	0	0	0	5691	138	0	5999	678	718	4127	168	0	0	2514	2089	5760	2198	0	0								0	0			0	0							0			
186650																																	0	1383	3646	0	11655		55		2407	188			6116	2425	3324	0	0	39638	0	0	0	6768	1483	5574	27562	976	1052	3055	256	13	232	19245	6288	5670	1168	61	0								181	195			0	0	1383	0	8238	3417			0			
186717																																	0	28852	21	2983	76986	0	35	35	0	0	24831	0	24831	10146	5267	0	1687	311002	0	0	0	133737	26424	9458	47875	2290	4317	3701	6035	46525	70869	34865	40526	32468	21986	33487	13491	0	0	0	0	0	0	0	0	33	0		0	0	4865	23987	50465	26521	0	0	0			
186744																																	0	10967	57087	1569	63568	0	214	214	96046	0	138546	0	138546	1244	15869	0	14549	504088	0	2010	25182	73059	28942	49443	150213	4094	12553	20852	20484	6937	7678	125855	52913	89404	111544	50317	655	0	0	0	0	0	0	0	0	418	0		0	0	8641	2326	38704	24864	0	2010	0			
186838																																	0	46330	1176	3946	86754		136		26	0			30755	14202	8448	0	5301	234749	0	0	0	33981	2914	1238	73834	2953	4835	11290	12692	1850	324	78428	20863	37660	50593	12877	336								510	270			0	0	10512	35818	39334	47420			0			
186856																																	0	2838	1060	497	7984		0		1099	0			3565	14	9064	0	0	32759	0	0	0	6450	188	945	7603	979	1337	2219	1449	323	0	6744	3595	6423	5963	3565	0								0	0			0	0	173	2665	4354	3630			0			
187358																																	0	0	187	0	672		0		2176	0			1129	0	1903	0	0	7277	0	54	0	1156	0	260	3369	102	242	71	93	308	340	1866	1394	837	696	1206	70								0	0			0	0							0			
187451																																	0	227	4584	0	4514		49		14582	0			6312	0	869	0	0	32187	0	0	0	1037	13	476	13769	49	0	529	328	131	0	5938	9750	9587	3668	1230	80								0	0			0	0							0			
187648																																	0	0	501	0	0		0		341	0			287	0	3448	0	0	8568	0	0	0	3991	0	0	3638	0	314	745	2896	36	0	542	2037	950	889	150	0								0	0			0	0							0			
187947																																	0	4867	14348	788	4603		0		14021	0			5503	682	2589	0	0	55678	0	0	0	8226	0	7313	16600	480	488	523	4009	861	1865	20807	4278	5711	9269	3787	3221								0	51			0	0							0			
188056																																	0	0	11474	0	14649		1207		13473	120			23602	434	14373	0	0	111201	0	102	0	27863	3551	5179	32961	2234	5090	9175	9734	1035	587	14779	18675	21191	21365	4085	1208								0	473			0	0							0			
188430																																	0	261111	826	8191	176955	0	11836	11836	0	0	77333	0	77333	34203	1961	0	0	654582	1004	718	0	59281	17065	7861	220718	5654	3060	3301	3871	3518	37668	364223	21160	29764	71720	90351	7252	0	0	0	0	0	0	0	0	6106	0		0	0	61706	199405	123005	53950	718	0	1005			
188449																																	0	14	2331	0	3448		19		5736	0			5465	390	2934	0	0	24347	0	0	0	3949	1	197	12043	424	639	826	605	1304	151	2904	7381	4088	4172	1515	338								0	60			0	0							0			
188720																																	0	4648	1780	327	11400		0		992	0			10948	4341	28992	0	0	91936	0	0	0	28213	295	27698	22024	2263	6181	16626	3079	63	0	12516	9466	22944	15975	2711	0								0	0			0	0							0			
188739																																	0	298	222	0	61		35		4444	0			10783	0	5086	0	0	31887	0	0	0	10906	52	0	10950	995	467	752	2880	5328	484	6752	2736	2653	3475	5365	0								0	0			0	0							0			
188757																																	0	405	1687	0	1291		10		775	0			970	6	675	0	0	7820	0	0	0	1806	195	0	1458	0	163	736	378	529	0	887	1044	1817	1001	952	180								0	0			0	0							0			
188917																																	0	788	143	654	7746		17		0	0			1289	2140	452	0	54	57869	0	0	0	34549	9969	0	2083	123	340	1000	1877	16241	14968	3407	935	1287	5230	9128	3333								0	68			0	0							0			
188926																																	0	1016	838	1149	13653		42		331	0			7438	1025	5939	0	924	51621	0	0	0	17525	1286	1180	2410	476	175	557	2280	13252	729	4968	2702	7593	10236	7966	60								264	191			0	0	375	641	10054	3599			0			
189044																																	0	97211	8276	10165	91631	749	983	234	51	0	28351	0	28351	78953	10298	0	11892	462606	0	40	0	106749	10455	37326	109666	21000	13306	30850	26807	10167	4489	206297	19486	46195	35263	43774	4464	0	0	0	0	0	0	0	2410	5141	0		0	0	58084	39127	47948	43683	0	40	0			
189129																																	0	9775	6711	4978	79726	0	1092	1092	1586	0	19599	0	19599	21817	6193	0	388	245626	196	0	0	85256	6334	77616	38106	7996	6058	20599	26053	22626	1377	82287	6165	18462	43599	9047	460	0	0	0	0	0	0	0	2233	134	0		0	0	3200	6575	66039	13687	0	0	0			
189352																																	0	279631	0	186	358326	0	4637	4637	69	0	172923	0	172923	0	6332	0	0	825363	2697	0	0	5528	361	2583	211434	2903	149	443	1664	257	112	603489	22684	45054	98939	42903	3385	0	0	0	0	0	0	0	0	67	0		0	0	40567	239064	124870	233456	0	0	0			
189419																																	0	295655	2455	35609	520939	0	1518	1518	394	0	408269	0	408269	43354	105979	0	27741	2047979	0	286029	14633	237180	82165	55273	488414	21076	21416	38730	23711	55261	75299	540530	113114	475952	408002	230261	26004	0	0	0	0	0	0	0	1	691	0		0	0	123171	172484	298675	222264	66110	219919	0			
189530																																	0	623	154	0	7843		5		73	168			598	548	5099	0	1574	39785	0	0	0	22523	745	22523	5429	6591	5194	228	511	6090	3554	5262	4123	3159	1497	2127	773								0	0			0	0							0			
189549																																	0	7183	8521	3011	27911		0		3114	0			12600	3627	4082	0	1116	90311	0	0	0	15938	3109	0	37506	1644	1899	7045	3160	1786	245	13952	22446	30549	6757	591	14								85	14			0	0	4773	2410	7769	20142			0			
189745																																	0	35311	847	8044	103999		2794		0	0			30777	12316	848	0	0	216079	197	0	0	19740	1530	7974	81818	3348	4818	4909	4324	1985	355	94258	4417	39973	47950	4741	70								0	70			0	0	11957	23354	57848	46151			0	0	0	
189820																																	0	1868	496	284	20834		14		0	0			3305	0	4609	0	5362	61802	0	0	0	20889	3987	0	1220	3	252	334	1201	13753	5346	2566	480	7777	2799	19061	6584								154	0			0	0							0			
189950																																	0	0	4434	0	0		0		35491	0			14151	0	1052	0	0	55128	0	0	0	0	0	0	29996	0	0	0	0	0	0	44223	4554	1381	1094	3469	216								0	0			0	0							0			
190246																																	0	888	1327	214	1407		3		779	254			1075	53	798	0	9	11495	0	0	0	4056	878	343	3126	75	297	2127	1393	0	164	956	2133	1626	2474	229	0								0	8			0	0							0			
190451																																	0	12157	1653	722	32165		33		654	225			10988	0	23347	0	0	112115	0	0	0	27899	2497	23338	19133	1574	4185	18112	2355	1673	0	7117	21750	33130	16313	5906	0								0	0			0	0	4387	7770	15828	16337			0			
190554																																	0	22821	5300	497	42180		210		1285	0			13900	5029	1460	0	0	108752	0	5434	0	8137	2355	1159	35777	1854	2352	2217	974	266	474	31474	12305	26718	19958	5348	3015								0	144			0	0	8095	14726	26083	16097			0			
190563																																	0	211	525	0	6213		43		3233	0			5309	0	6751	0	0	28754	0	0	0	6312	157	4810	10425	709	2101	1032	1414	923	133	4720	5981	5493	4596	1592	19								0	0			0	0							0			
190639																																	0	62180	1001	12204	73243	59093	71434	12341	0	0	1613	0	1613	402	0	0	0	226467	8	0	0	3979	419	3912	67292	2193	268	1451	0	0	67	135660	8937	29846	32539	7966	0	0	0	0	0	0	0	0	0	0	0		0	0	20153	42027	20167	53076	0	0	0			
190648																																	0	2123	17334	244	16815		1164		32343	0			25185	900	3980	0	3794	114603	0	483	0	8184	1470	873	52179	472	1659	2969	2371	554	152	54954	5973	23062	15590	5667	835								520	64			0	0	223	1900	13463	3352			0			
190947																																	0	2119	13737	596	3226		35		8619	0			10196	0	2797	0	0	52695	0	0	0	11168	191	9649	18816	265	1555	4011	4997	265	75	10958	6038	11799	10691	1717	324								0	11		0	0	0							0			
190956																																	0	0	12293	0	831		1		25605	0			2608	0	1034	0	0	47265	0	0	0	4893	0	0	30458	312	596	3021	965	0	0	21900	7650	10728	1547	203	0								0	0		0	0	0							0			
191355																																	0	17540	17235	360	29101		0		22233	0			12657	628	4068	0	52	123643	254	444	0	18459	1058	11819	42831	1601	5561	1915	686	4433	4198	48689	34681	12430	5174	3936	67								0	62			0	0	6018	11522	13853	15248			0			
191449																																	0	35	404	0	1487		20		1016	0			1456	0	2229	0	0	18244	0	0	0	10282	1315	0	5037	1159	1615	3132	3355	910	0	535	1728	2408	3058	222	0								0	0		0	0	0							0			
191663																																	0	280984	68672	56665	406556	0	43437	43437	62150	0	287059	0	287059	23752	83592	0	494	1364972	1883	30541	30653	11388	1113	11388	780164	160	1181	3071	1315	3477	2184	663884	114939	189048	186849	128203	69388	0	0	0	0	0	0	0	0	10452	0		0	0	38564	242420	243328	163228	30541	0	0			
191935																																	0	35967	0	9861	220181	0	335	334	0	0	6011	4	6015	35744	5556	0	2026	463801	179	0	0	144293	4002	141082	65227	7608	39759	83253	10161	1669	1843	52805	72918	110908	50773	23948	5519	0	0	0	0	0	0	0	0	0	1794		0	0	6649	29318	104446	115735	0	0	0			
192147																																	0	30370	2505	4947	55695		515		1129	0			14713	340	25559	0	1845	200793	0	0	0	57860	3660	1870	73230	8147	15152	31766	968	62	1728	45929	33919	36827	19706	3090	0								1655	0			0	0	7192	23178	0	55695			0			
192156																																	0	93228	196	5065	53426		98		0	0			58598	5360	4621	0	0	229039	0	250	0	4892	3046	196	72973	665	1175	430	1471	1151	0	81871	11565	51231	61370	18110	0								0	259			0	0	24135	69093	22555	30871			0			
192558																																	0	4987	12834	0	11269		173		9619	0			12620	2498	8905	0	0	94358	0	436	0	26377	4517	19426	28118	3080	6922	8793	4929	1339	1314	16360	17789	13838	14234	5422	331								0	123			0	0							0			
192651																																	0	0	4894	0	1169		4		3951	0			825	54	1246	0	0	14741	0	0	0	2481	108	0	4656	0	430	972	853	0	226	3458	986	4562	2999	255	0								0	9		0	0	0							0			
192857																																	0	0	5114	0	13467		548		7548	0			7449	0	4339	0	24	43907	0	0	0	4896	252	2089	9237	547	1673	554	1097	406	619	17223	7042	4533	5048	3841	995								270	0			0	0							0			
193162																																	0	0	1088	120	2183		57		1963	0			4904	0	3412	0	0	18177	0	0	0	4450	0	2408	8454	678	2670	60	314	548	180	5158	4022	2406	1622	519	0								0	0			0	0							0			
193247																																	0	6148	1617	3541	11997		0		1021	0			4558	762	0	0	0	38416	0	0	0	7094	546	1743	13534	1118	1013	2815	797	476	875	12135	4147	6578	6582	375	1488								0	1132			0	0	2494	3654	0	11997			0			
193461																																	0	266172	0	32206	137932	0	4309	4309	0	0	68889	0	68889	1636	2189	0	0	523602	0	0	4309	6974	3136	6974	283186	3837	0	1673	364	0	1100	252512	110484	58942	36210	46111	2969	0	0	0	0	0	0	0	0	159	0		0	0	61565	204607	38115	99817	0	0	0			
193537																																	0	74	15579	0	9857		135		6585	11			1780	1218	10516	0	0	64102	0	0	0	17663	695	0	36371	3390	6214	6815	743	105	0	15661	18445	8536	2671	60	82								0	0			0	0							0			
193649																																	0	999	16792	1520	10363		28		19817	46			21628	1053	7890	0	139	103220	108	505	0	21359	1235	0	38972	508	1787	1918	5924	11070	121	26837	19267	10071	16095	9297	0								0	0			0	0							0			
193809																																	0	17988	0	6640	64535	3	3	0	0	0	11371	0	11371	16154	5090	0	0	660773	0	0	0	514394	23978	231179	13885	16517	40391	117721	41742	44818	252011	20736	9850	25829	20994	54932	13076	0	0	0	0	0	0	0	0	620	0		0	0	10890	7098	26573	37962	0	0	0			
194253																																	0	0	7070	0	1074		125		23230	0			9921	237	1068	0	0	44237	0	0	0	1217	241	185	27997	195	107	436	479	0	0	24253	3442	5788	9009	195	17								0	54			0	0							0			
194440																																	0	1956	7639	0	17518		0		6239	0			15536	1601	3093	0	993	71224	0	0	475	15236	1413	1154	31090	756	3823	9975	571	111	0	21764	11474	17322	3404	2024	0								0	0			0	0	1956	0	17518	0			0			
194936																																	0	5609	488	0	78225		0		216	0			15504	10611	4837	0	1116	203954	512	0	0	87305	435	50273	69235	16282	16498	21945	18626	13954	0	90005	5450	5408	15033	1265	0								0	120			0	0	4768	841	66491	11734			0			
195072																																	0	26443	2179	23273	75058	0	324	324	68	0	18752	0	18752	28811	101512	0	161	522189	0	223	0	230075	13261	217028	37531	16954	84916	106939	10664	4476	3454	83425	43919	81735	54875	24983	562	0	0	0	0	0	0	0	2049	0	0		0	0	11644	14799	58362	16696	223	0	0			
195111																																	0	17904	0	3979	135931	0	0	0	688	0	27636	0	27636	17923	107109	0	0	376539	0	0	0	52258	12656	40287	33323	1581	9104	12902	16122	10038	2511	56815	19492	57949	99549	87981	0	0	0	0	0	0	0	0	0	455	0		0	0	6377	11527	77842	58089	0	0	0			
195157																																	0	0	8080	0	1528		41		990	0			2448	0	1234	0	0	17285	0	0	0	2946	18	0	4935	21	238	2233	409	30	0	2946	2603	6790	1728	200	35								0	0			0	0							0			
195456																																	0	3536	35677	321	4366		154		4262	0			4449	128	5215	0	0	75407	0	80	3536	15740	1479	8677	14072	2305	7220	4420	529	1050	76	9536	16333	14736	4760	11956	1660								0	0			0	0							0			
196257																																	0	1059	391	0	3284		6		114	0			914	0	1145	0	0	12125	3	0	0	5167	48	1448	2582	40	1222	2050	659	548	648	1766	1802	2028	789	429	147								0	0			0	0	330	729	1915	1369			0			
196743																																	0	12459	0	2792	39596		207		0	314			36666	879	2555	0	1446	131958	0	1998	0	24888	8262	4967	75655	4019	11032	8877	411	0	384	43058	22328	23342	14439	2346	1506								191	19			0	0	12014	445	30526	9070			0			
196752																																	0	0	34	0	270		61		600	0			323	0	244	0	0	1730	0	0	0	198	0	0	625	0	8	23	49	49	69	363	254	163	290	290	150								0	0			0	0							0			
196800																																	0	7887	0	0	26511		34		0	0			11042	13519	1626	0	0	194668	0	0	0	127666	6286	78927	16356	4504	18702	39579	11572	14295	38819	22612	6592	17867	8949	6483	4496								0	97			0	0							0			
197142																																	0	2457	15870	5411	24054		0		4204	0			4451	0	6094	0	2501	114777	0	0	0	49043	627	16827	18932	3851	9755	1682	752	9848	22930	14691	26211	13227	1997	2113	7333								0	65			0	0							0			
197254																																	0	0	1189	0	847		19		9053	0			1266	0	772	0	0	13146	0	0	0	0	0	0	6167	0	0	0	0	0	0	2954	8179	988	732	0	119								0	0			0	0							0			
197302																																	0	26313	0	15254	40043	0	0	0	0	0	11618	0	11618	11138	496	0	0	187758	0	0	0	80871	1959	65882	20878	2866	10070	29597	19025	18986	327	31760	9448	15494	12580	30443	7159	0	0	0	0	0	0	0	0	66	0		0	0	1404	24909	13354	26689	0	0	0			
