"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	
680130																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	98	0	0	0	0	0	0	100	0	0	0	0	0	0	833	0	1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2015	0	0	859	0	0	0	14	0	3	116	0	131	0	0	0	0	1207	222	1149	0	188	0	0	0	377	0	0	0	0	
680149																																																																	0	0	0									5	115	0	174	0	33	0	0	0		0	0	0	0	0	0	0	0	0	316	0	0	0	0	0						0	0	0	0	0	0	118	0	5	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2	0	0	0	0	0	0	354	33	0	0	0	0	0	0	0	0	0	
680354																																																																	0	0	0	0	0	0	0	0	0	0	0	0	139	0	123	516	0	0	0	0	0	184	0	0	9	0	32	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	139	0	0	0	0	0	0	0	0	0	0	0	4	0	0	73	0	0	0	0	0	0	12	0	196	0	0	0	0	0	1	0	0	0	0	
680457																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	304	12	0	0	0	0	546	0	0	13	0	0	0	0	0	316	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	75	0	260	53	0	0	0	0	0	0	0	62	31	0	0	0	0	0	0	0	999	82	56	0	0	0	0	0	0	0	0	
680747																																																																	0	0	0									0	0	0	162	0	0	0	0	0		0	0	0	233	0	0	0	0	0	152	0	0	0	0	0						0	0	0	0	0	0	154	0	38	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	95	0	184	0	0	0	0	0	0	0	0	0	0	
680813																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	59	400	24	38	0	0	0	0	0	0	0	0	0	0	0	0	0	422	0	170	0	0	0	0	0	0	0	0	0	0	0	91	37	80	0	59	0	0	0	0	0	0	0	0	0	0	3	1	0	2340	243	101	0	0	0	0	847	48	886	73	0	0	0	0	383	495	0	0	0	
680952																																																																	0	0	0									0	0	0	133	18	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	7	0	0	0	0	0	0	0	29	35	0	0	0	0	0	0	0	0	0	
681043																																																																	0	0	0												373	77	0	0	0	0		40	0	433	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	137	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	
681249																																																																	0	0	0												0	0	160	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	56	0	0	0	0	
682143																																																																	0	0	0												316	100	12	0	0	0		0	0	159	0	0	0	0	0	0	0	0	266	0	0	0						0	0	0	56	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	8	1	0	0	0	0	43	60	599	0	4	37	0	0	0	0	0	0	0	
682545																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	250	0	77	0	0	0						0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	413	0	99	0	0	0	0	0	226	0	0	0	0	
682563																																																																	2442	0	839	0	0	0	497	893	0	0	0	0	128	8	20440	5788	20813	0	0	0	0	13031	2969	26594	1029	0	0	202	0	193	6376	527	2664	0	0	0	0	0	0	0	0	0	0	0	285	0	33	1564	668	138	3204	165	4883	2269	105	3504	0	0	0	0	0	0	3640	218	90	0	0	0	0	795	44	8251	1625	886	237	0	0	27987	0	0	0	0	
682611																																																																	0	0	0	0	0	0	0	0	0	0	0	0	70	0	4264	392	83	0	0	0	0	6730	17	236	311	0	0	141	0	0	4738	584	2197	0	0	0	0	0	0	0	0	0	0	0	184	116	62	79	0	0	0	20	336	0	16	255	0	0	0	0	0	0	1879	154	0	0	0	0	0	2195	128	5415	735	291	190	0	0	444	0	0	0	0	
682648																																																																	0	0	0									0	0	0	1360	429	266	0	0	0		0	0	0	0	0	0	0	0	0	212	0	0	0	0	0						0	0	0	0	0	0	211	32	0	0	119	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	
683449																																																																	0	0	0									0	0	0	191	0	0	0	0	0		0	0	0	209	73	0	0	0	0	227	106	0	0	0	0						0	0	0	0	0	0	7	290	0	228	367	0	201	331	0	0	0	0	0	0	0	182	42	16	0	0	0	0	0	0	555	67	0	0	0	0	16	0	0	0	0	
683814																																																																	0	0	0												0	0	0	0	0	0		15	0	0	0	0	0	0	0	0	17	0	20	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	99	0	0	0	0	0	153	0	558	86	0	0	0	0	0	0	0	0	0	
684325																																																																	0	0	0												23	0	0	0	0	0		1521	497	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	87	125	0	0	0	0	0	0	0	0	0	
684455																																																																	0	0	0												45	34	4	0	0	0		59	0	0	0	0	0	0	0	0	145	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	100	46	0	0	0	0	22	0	324	129	0	21	0	0	0	0	0	0	0	
685023																																																																	0	0	0												0	0	0	0	0	0		0	0	0	93	539	0	0	60	0	1287	152	0	0	0	0						0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	320	28	0	0	0	0	215	0	902	218	19	0	0	0	0	0	0	0	0	
685368																																																																	0	0	0									0	0	0	0	0	616	0	0	0		355	0	0	0	0	61	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
685407																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	31	0	24	31	0	24	0	0	0	0	0	0	38	0	24	0	0	0	0	113	0	707	0	40	0	0	0	135	0	0	0	0	
685555																																																																	0	0	0									0	0	0	258	71	61	0	0	0		252	0	0	28	0	0	0	0	0	594	0	312	0	0	0						0	0	0	0	0	0	0	0	0	62	0	0	56	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	
685649																																																																	0	0	0												239	2	0	0	0	0		0	0	0	0	0	0	0	0	0	733	60	112	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	35	0	26	0	0	0	0	157	0	44	240	14	0	0	0	145	72	0	0	0	
685658																																																																	0	0	0												136	0	285	0	0	0		668	0	0	0	0	0	0	0	0	110	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	13	343	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	
685733																																																																	0	0	0									0	0	0	54	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	529	0	0	0						0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	
686271																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1069	0	0	0	0	319	0	1328	0	0	0	3910	0	479	578	0	0	0	0	0	0	0	0	0	0	0	0	0	1938	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	489	0	132	0	0	0	0	0	2002	0	0	0	0	
686440																																																																	0	0	0									0	0	0	0	0	152	0	0	0		0	0	0	0	0	0	0	0	0	0	0	225	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	20	0	0	0	0	73	18	107	0	0	0	0	0	53	0	0	0	0	
686459																																																																	0	0	0									0	52	0	28	7	0	0	0	0		0	0	0	134	0	0	0	0	0	0	0	0	0	0	0						0	0	0	33	53	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	13	8	0	0	0	0	208	0	520	237	0	0	0	0	18	0	0	0	0	
686655																																																																	0	0	0												113	4	311	0	0	0		891	0	0	0	0	0	0	0	0	541	0	447	0	0	0						0	0	0	0	0	0	5	0	0	233	0	0	157	0	0	0	0	0	0	0	0	22	0	44	0	0	0	0	339	0	121	0	0	0	0	0	117	0	0	0	0	
686758																																																																	0	0	0									0	854	36	286	0	316	0	0	0		0	0	0	0	0	0	0	0	0	7	11	0	0	0	0						0	0	0	0	0	0	854	36	0	0	0	0	0	0	0	0	0	0	4	0	0	50	0	15	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	
686963																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1451	0	0	0	0	48						0	0	0	0	0	0	10	65	237	0	65	237	0	59	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	
687009																																																																	4376	143	630	0	0	0	0	0	0	0	0	0	0	0	266	35	168	0	0	203	0	211	0	818	0	0	0	0	0	0	1265	0	1862	0	0	0	0	0	0	0	0	0	0	0	128	0	249	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1404	164	150	0	0	0	0	462	98	3256	534	770	0	0	0	994	20	0	0	0	
687054																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
687250																																																																	0	0	0									0	33	0	74	16	0	0	0	0		0	0	0	0	0	0	0	153	0	60	0	104	0	0	0						0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	20	10	0	0	0	0	144	0	0	65	0	0	0	0	27	0	0	0	0	
687269																																																																	0	0	0												427	187	0	0	0	0		72	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	0	0	396	114	0	379	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	
687474																																																																	0	0	0									0	0	0	8	0	704	0	0	0		0	0	0	0	0	100	0	0	0	983	0	0	0	0	0						0	0	0	232	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	24	2	9	0	0	0	0	435	0	767	0	0	0	0	0	1212	0	0	0	0	
687830																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	293	0	0	0	0	0	0	0	0	
687858																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	210	0	0	0	0	297	0	660	0	0	0	0	0	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	73	0	0	0	0	453	0	308	0	67	0	0	0	674	0	0	0	0	
687951																																																																	213	79	78	0	0	0	0	0	0	0	0	22	426	0	317	0	230	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	426	0	22	0	0	0	0	0	0	0	0	0	18	15	2	313	9	142	0	0	0	0	11	0	0	0	0	0	0	0	145	0	0	0	0	
688079	0	0	0	21000	2000	19000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111000	148000	0	111000	148000	0	0	0	0	24000	23000	0	143000	156000	1000	11000	6000	12000	81000	76000	0	0	0	0	0	0																						0	0	0	0	0	0	0	0	0	0	0	0												0	0	0																							43000	0	33000	22000	0	0								
688257																																																																	0	0	0												0	0	0	0	0	0		218	0	0	0	0	0	168	0	0	200	0	74	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	
688453																																																																	0	0	0									0	0	0	262	0	0	0	0	0		0	0	0	0	0	22	0	0	0	0	0	283	0	0	0						0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	1	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
688556																																																																	0	0	0									0	0	0	61	1	0	0	0	0		0	0	0	451	0	0	0	0	0	367	19	0	0	0	0						0	0	0	0	0	0	7	101	0	0	0	0	0	0	0	0	0	0	0	0	0	154	85	0	0	0	0	0	0	0	348	217	0	0	0	0	0	0	0	0	0	
689209																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	142	0	30	865	0	0	0	0	0	0	0	0	0	0	0	0	0	543	106	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	29	0	0	0	0	1028	0	839	0	98	31	0	0	0	0	0	0	0	
689302																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	86	0	1569	234	0	0	0	0	0	0	0	0	0	
689357																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2278	1367	3678	0	0	0	0	0	0	0	0	0	0	0	0	0	402	695	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
689740																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	203	0	54	0	0	0	0	0	0	0	0	0	0	0	199	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	12	0	0	0	0	1063	0	669	0	52	0	0	0	476	0	0	0	0	
689759																																																																	0	0	0												15	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
690773																																																																	0	0	0												86	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	23	54	0	0	0	0	0	0	0	0	0	0	0	0	57	83	0	0	0	
691042																																																																	0	0	0									0	0	0	134	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	15	0	11	0	0	0	0	0	0	0	0	0	0	
691079																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	122	0	0	0	0	28	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	104	0	0	0	25	45	0	44	7	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	
691145																																																																	0	0	0									0	0	0	343	116	568	0	0	0		113	0	0	226	0	0	0	0	1069	479	0	0	0	0	0						0	0	0	0	0	0	200	5	368	0	0	0	0	0	0	0	0	0	0	0	0	136	52	0	0	0	0	0	98	0	1506	622	104	14	0	0	1167	0	0	0	0	
691556																																																																	348	0	69												59	0	40	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	3	12	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	
691743																																																																	0	0	0												81	0	0	0	0	0		0	0	0	0	0	0	0	0	0	44	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	14	17	0	0	0	0	0	0	364	23	0	0	0	0	448	1	0	0	0	
691958																																																																	0	0	0												63	0	96	0	0	0		0	0	66	0	0	0	0	0	0	19	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	12	0	0	0	0	0	74	0	44	25	0	0	0	0	0	0	0	0	0	
692450																																																																	0	0	0									0	76	34	495	10	0	0	0	0		461	124	0	407	0	0	0	0	0	241	27	0	0	0	0						0	0	0	0	0	0	76	34	25	311	0	0	234	0	0	0	0	0	0	0	0	247	25	0	0	0	0	0	0	0	2498	664	22	95	0	0	0	0	0	0	0	
692478																																																																	0	0	0												494	0	61	0	0	0		0	0	0	0	0	0	0	0	0	514	0	812	0	0	0						0	0	0	0	0	0	0	0	0	444	0	76	345	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	693	0	288	0	503	0	0	0	0	0	0	0	0	
692704																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	149	1	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
692946																																																																	0	0	0												126	0	0	0	0	0		5	0	29	69	0	0	0	0	0	403	0	108	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	2	0	0	0	0	288	86	1147	0	76	0	0	0	0	0	0	0	0	
693224																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	97	0	0	0	0	962	0	2355	0	0	271	0	0	0	284	0	7643	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	1	0	808	31	106	0	0	0	0	381	0	1119	0	10	20	0	0	172	0	0	0	0	
693345																																																																	0	0	0	0	0	0	0	0	0	0	0	55	350	202	2646	1619	3270	0	0	0	0	456	50	50	174	327	54	432	0	0	4246	488	3080	0	0	259	0	0	0	0	0	0	0	0	196	24	0	450	297	90	0	0	0	0	0	0	144	91	0	222	0	13	3919	133	1147	0	0	0	0	1030	84	6033	1068	271	66	0	0	0	0	0	0	0	
693662																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	526	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	89	0	21	0	0	0	0	0	0	0	0	
693952																																																																	0	0	0									0	0	0	246	0	0	0	0	13		0	0	0	0	0	0	0	0	0	441	2	0	0	0	0						0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	56	9	13	0	0	0	0	0	0	73	0	14	0	0	0	0	0	0	0	0	
694146																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	
694771																																																																	0	0	0									0	0	0	22	22	32	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
694847																																																																	0	0	0												135	0	91	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0						0	0	0	84	0	20	0	0	0	0	0	0	0	0	0	0	0	0	35	8	0	168	0	89	0	0	0	0	196	0	2061	44	38	0	0	0	0	0	0	0	0	
694904																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2805	0	1486	0	0	0	0	791	0	11375	0	0	0	15545	0	0	3019	0	2544	0	0	0	0	0	0	0	0	0	0	0	26	0	139	0	0	0	546	0	1340	546	0	1340	0	0	0	0	0	0	216	0	5	0	0	0	0	4115	0	4300	0	0	0	0	0	13916	0	0	0	0	
695134																																																																	0	0	0												277	0	47	0	0	0		1793	0	0	0	0	0	0	0	0	168	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	583	0	0	0	0	0	0	0	0	0	0	
695228																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1615	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	662	0	1100	0	0	0	0	0	0	0	0	0	0	0	90	42	0	0	0	0	387	0	141	295	0	130	0	0	0	101	0	0	500	0	0	0	0	0	0	903	913	3004	0	10	0	0	0	1315	0	0	0	0	
695349																																																																	0	0	0												52	0	0	0	0	0		0	131	0	0	0	0	0	0	0	96	0	748	0	0	0						0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	306	289	16	0	0	0	116	119	0	0	0	
695545																																																																	0	0	0												0	2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	118	9	0	0	0	0	0	18	0	419	14	0	0	0	0	0	0	0	0	0	
695648																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
695705																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	202	0	0	0	0	0	0	46	0	0	0	0	0	0	1267	0	222	0	0	0	0	0	0	0	0	0	0	0	104	0	129	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	405	0	277	0	0	0	0	629	0	1303	0	0	0	0	0	869	0	0	0	0	
695732																																																																	0	0	0												7	0	0	0	0	0		128	0	0	0	0	0	0	0	0	698	0	0	0	0	0						0	0	0	0	0	0	1	188	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	2	0	0	0	0	129	0	195	29	0	0	0	0	2	0	0	0	0	
695947																																																																	0	0	0									0	15	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	7	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	22	51	0	0	0	0	28	0	172	111	0	0	0	0	24	0	0	0	0	
696047																																																																	0	0	0												0	0	2	0	0	0		368	0	0	72	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	16	0	0	0	0	350	0	727	0	15	0	0	0	0	0	0	0	0	
696168																																																																	0	0	0												0	0	0	0	0	417		0	0	0	0	0	0	0	0	0	0	0	417	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3905	1	971	0	0	0	0	0	0	0	0	24	0	0	0	654	0	0	0	0	
696430																																																																	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1761	2	1152	0	0	0	0	419	0	814	0	0	0	0	0	0	789	0	1108	0	0	0	0	0	0	0	0	0	0	0	59	78	156	0	0	0	107	0	655	53	0	330	0	0	0	0	0	0	25	0	66	0	0	0	0	7	0	427	85	0	0	0	0	2605	0	0	0	0	
696551																																																																	0	0	0									0	0	0	2	0	160	0	0	0		0	0	0	0	0	0	0	0	0	0	6	588	0	0	0						0	0	0	0	0	0	0	0	0	0	6	87	0	5	71	0	0	0	11	4	0	19	18	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	
696645																																																																	0	0	0									0	0	0	20	0	10	0	0	0		0	0	0	0	0	0	0	0	0	85	0	0	0	0	0						0	0	0	25	28	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	53	30	0	0	0	0	73	0	280	120	0	0	0	0	0	0	0	0	0	
697035																																																																	0	0	0									0	0	0	155	15	0	0	0	0		33	73	0	59	0	0	0	0	0	98	0	0	0	0	0						0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	394	53	19	0	0	0	0	0	0	126	10	0	0	0	0	0	0	0	0	0	
697147																																																																	0	0	0												23	0	78	0	0	0		0	0	31	0	0	0	0	0	0	43	0	0	0	0	0						0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	2	0	0	0	0	0	120	1	1663	564	0	0	0	0	74	0	0	0	0	
697156																																																																	0	0	0									0	0	0	395	27	0	0	0	0		0	0	0	106	0	0	0	0	0	414	0	1116	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	2	0	0	0	0	0	0	25	5	0	11	0	0	0	861	0	0	0	0	
697231																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	511	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	102	0	6	0	0	0	0	0	0	641	0	5	0	0	0	0	0	0	0	0	
697455																																																																	0	0	0												636	0	286	0	0	0		0	0	581	0	0	0	0	0	0	800	0	0	0	0	0						0	0	0	0	0	75	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	20	0	0	0	0	99	56	0	0	0	0	0	0	933	0	0	0	0	
