"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
134156																																	0	0	17297	1587	3685		20		10309	0			8241	0	2318	0	862	46921	0	0	0	2586	16	0	14823	308	440	757	958	123	0	18518	3598	8593	5190	6100	1818								0	0			0	0							0			
134437																																	0	15789	59839	10670	65694	0	287	287	5484	0	58796	0	58796	4574	24956	0	2454	309193	0	0	0	55826	2272	33753	65818	2745	11295	3159	31605	5193	1710	93038	41439	44815	0	35130	38695	0	0	0	0	0	0	0	1795	757	0		0	0	3948	11841	43358	22336	0	0	0			
134455																																	0	358	5425	0	5845		33		4521	0			21008	0	4454	0	0	52140	0	0	0	10349	147	204	21334	687	1328	4236	3746	352	0	17558	5275	5810	11650	1350	0								0	0			0	0							0			
134848																																	0	971	11998	0	12022		18		3627	0			6311	965	5797	0	1922	67490	0	0	0	23855	0	2961	19290	638	1268	5895	7834	8166	54	7703	10337	18048	5932	1476	139								0	4			0	0							0			
135359																																	0	0	0	0	0		0		153	0			679	0	1286	0	0	2138	0	0	0	20	0	0	786	0	2	10	8	0	0	498	286	634	655	45	0								0	0		0	0	0							0			
135751																																	0	100	713	0	111		33		6775	0			2903	0	826	0	0	12879	0	0	2903	1418	0	101	6662	2	201	407	360	161	287	5607	1935	1440	1201	1228	0								0	0		0	0	0							0			
135836																																	0	8087	1190	1293	11917		32		1876	0			13384	106	10293	0	0	90841	0	0	0	42437	226	0	37817	5173	12289	21448	3184	0	0	5599	14756	18502	6103	2091	557								0	0			0	0	5472	2615	11202	715			0			
135854																																	0	38	2060	0	549		0		21152	0			4763	0	3275	0	0	33127	0	0	0	1032	60	0	16264	19	97	405	170	190	151	3336	19011	3309	5105	466	550								188	10			0	0							0			
136048																																	0	144	10241	0	1187		5		10683	0			2389	0	920	0	707	31253	0	0	0	4128	827	0	15635	194	611	2629	267	108	319	11447	3384	7509	3591	1020	0								0	22			0	0							0			
136338																																	0	7726	95	195	43249		150		122	0			11612	0	8461	0	1025	93959	0	0	0	21099	225	1174	18655	1900	2226	6966	5626	1714	2585	16602	9560	13553	20339	10721	2070								0	0			0	0							0			
136459																																	0	429	3938	0	294		2		1743	158			3588	60	967	0	0	14018	0	0	0	2997	0	1599	5216	355	1418	675	404	52	0	4811	2658	1483	1018	19	998								0	0			0	0							0			
136655																																	0	2036	3989	3705	8877		0		4685	0			7136	0	5860	0	251	59689	0	327	0	21711	1005	20800	8721	1267	2791	13742	3406	256	0	3652	9553	10198	6675	3096	4413								0	107			0	0	477	1559	4852	4025			0			
137120																																	0	10358	0	0	1235		0		10	0			5843	0	1217	0	17	89065	0	0	0	61834	8551	25775	11780	25038	4212	21027	85	423	1874	4242	12920	996	0	219	8014								0	0			0	0	10340	18	1235	0			0			
137205																																	0	68716	13383	0	299107	0	703	703	29724	0	108114	0	108114	27235	12427	0	1175	697583	1169	0	0	126613	10678	77310	169194	2396	4332	33930	40513	30661	13225	114881	126443	116709	127478	62392	17169	0	0	0	0	0	0	0	0	877	0		0	0	10144	58572	0	299107	0	0	0			
137447																																	0	2646	17644	0	20661		540		10661	0			13343	306	6028	0	526	100899	1	0	302	25532	2499	9275	35555	1320	5277	12706	5890	83	226	14310	21742	26239	12481	596	0								392	122			0	0							0			
137456																																	0	659	3991	0	17583		47		12305	0			7219	0	5737	0	205	53806	0	0	0	5863	197	5601	17095	1882	658	2742	488	93	0	21374	5351	9640	6110	4370	1002								0	0			0	0	659	0	0	17583			0			
137559																																	0	0	12536	0	3077		68		13778	620			9589	0	3446	0	0	49494	0	120	0	6880	0	0	17458	500	1189	5065	98	28	0	15871	7823	14743	3084	29	0								0	0			0	0							0			
137643																																	0	247	10671	23	1974		133		19991	59			6334	0	1420	0	202	45906	0	0	10	4878	4	0	22741	63	192	871	2999	651	0	15681	6805	7255	7879	3369	0								0	29			0	0							0			
137652																																	0	1249	0	10	5167		27		0	0			8133	2886	3436	0	0	57468	0	0	0	34321	1938	23148	10720	1763	1975	12913	14655	2542	237	8697	5058	3395	2501	2578	59								301	0			0	0	0	1249	0	5167			0			
137821																																	0	1104	440	906	6728		25		163	0			7562	0	13015	0	904	63669	0	0	0	31887	774	0	17059	1612	5570	19895	775	3987	0	2717	7160	12091	7345	2456	0								161	0			0	0	810	294	5609	1119			0			
137915																																	0	355176	0	765870	684755	0	365859	365859	0	0	1148154	0	1148154	3695	1089	0	0	6864371	0	152431	0	3387305	5	2628463	66979	21773	683638	1007309	593802	604131	346636	2249004	30722	141048	164880	777448	110776	0	0	0	0	0	0	0	0	32	0		0	0	0	355176	0	684755	0	152431	0			
138051																																	0	390	15339	0	2280		75		6954	0			2880	0	3198	0	0	40105	0	0	0	8989	0	0	27451	916	1405	6627	41	0	0	8907	16827	4571	758	53	0								0	0			0	0							0			
138163																																	0	14449	1739	5891	90591		28		1002	0			13539	1718	1233	0	1419	140857	550	0	0	7941	633	1427	46249	1427	633	687	813	4381	0	35598	8591	19124	23619	40554	3370								0	1224			0	0	6851	7598	27074	63517			0			
138211																																	0	209017	79499	44787	819717	0	1246	1246	8820	665	389059	0	389059	122635	120762	0	79500	2567639	2312	0	0	509432	174679	128086	181223	41887	20999	35024	60496	218710	128308	636125	134922	355419	448806	267296	202926	0	0	0	0	0	0	0	0	10798	0		5194	4469	7400	201617	221287	598430	0	0	0			
138257																																	0	0	11	0	905		0		716	0			571	0	1584	0	0	3992	0	0	0	205	0	0	2152	14	12	180	0	0	0	674	1452	1562	0	99	0								0	0			0	0							0			
138350																																	0	0	4697	0	113		0		9413	0			1255	0	967	0	0	16547	0	0	0	102	0	0	7328	0	0	10	0	92	0	1757	5571	943	1473	4082	2619								0	0			0	0							0			
138556																																	0	1608	2436	282	6632		63		52	0			1366	407	7943	0	833	36840	19	0	0	14602	635	0	17546	1849	3761	5394	3507	58	0	5333	7693	5126	2962	632	356								0	0			0	0							0			
138725																																	0	0	0	0	1130		0		23	0			693	0	2191	0	99	7328	0	0	0	2986	206	0	1325	0	23	586	548	1579	250	385	917	1156	1010	875	0								0	0		0	0	0							0			
138752																																	0	279	3139	0	629		0		3590	0			117	0	686	0	0	10502	0	0	0	2062	0	0	4492	114	226	1710	0	0	0	3233	1403	3125	679	0	0								0	0			0	0							0			
139133																																	0	6553	6228	1389	58091		558		1448	0			19202	3616	0	0	195	120401	0	0	0	11166	1921	1203	53908	1560	1523	4441	3467	123	31	47946	18186	20440	21891	610	0								768	9266			0	0	3089	3464	14320	43771			0			
139432																																	0	27389	0	13709	66836		0		0	0			7137	3170	7127	0	0	134139	347	0	0	8262	856	997	51547	1355	1309	2879	2325	394	0	48153	16569	31880	18159	6499	4953								0	0			0	0	14742	12647	27911	38925			0			
139478																																	0	7709	0	3571	8545	0	636	636	0	0	1112	0	1112	21509	1176	0	0	415698	0	0	0	295353	75998	23243	6465	953	3310	10012	10188	66175	204715	28897	1610	6185	10983	66218	6452	0	0	0	0	0	0	0	0	89	0		0	0	3282	4427	2281	6264	0	0	0			
139544																																	0	3227	10312	6220	5911		76		3780	0			4210	157	2619	0	108	46592	0	32	0	9778	162	0	13773	511	1371	3798	2187	1903	0	6981	6926	15870	4923	1932	151								0	0			0	0	1457	1770	48	5863			0			
139553																																	0	60771	11296	11452	92067	672	1538	866	5575	0	76417	0	76417	2191	23736	0	160	366515	0	330	0	73155	6638	21840	86704	6443	7721	19975	24621	12336	1905	94396	39669	68983	60825	24294	4410	0	0	0	0	0	0	0	1189	0	0		0	0	9022	51749	0	92067	0	330	0			
139656																																	0	16262	1542	6153	39469		1053		2268	0			61281	586	938	0	0	175642	0	0	0	43646	2433	15735	50750	28190	728	2994	8243	1747	1668	67012	10724	26117	22767	5376	0								0	11			0	0	4876	11386	21540	17929			0			
139740																																	0	139844	5955	41546	268105	7632	10939	3307	516	0	344941	0	344941	15708	12112	0	22321	937257	0	0	0	59541	15729	4565	390998	6704	4396	24279	22044	1777	272	403851	75243	221124	131534	45428	0	0	0	0	0	0	0	0	0	0	0		0	0	40029	99815	60392	207713	0	0	0			
139834																																	0	0	21	0	1047		0		20	0			1501	0	7310	0	336	12782	2	0	0	1635	914	0	5029	223	27	10	380	995	0	2038	2741	3613	1388	1335	0								0	0			0	0							0			
139843																																	0	21184	126412	5190	76893	325	931	607	60784	813	47834	0	47834	20020	8177	0	1009	449593	0	33964	0	41038	5049	37054	150897	4834	23381	3611	6042	1817	1257	82378	128601	56815	92196	40806	5857	0	0	0	0	0	0	0	939	169	0		0	0	7282	13902	70283	6610	0	33964	0			
139955																																	0	736	20094	1612	8236		0		5305	0			4985	0	3932	0	47	62537	0	0	0	17174	416	332	22390	1329	2188	6591	6239	827	0	6811	12062	11190	10577	3625	1098								0	0			0	0	736	0	5124	3112			0			
140018																																	0	93609	3371	40377	408173	0	2853	2853	329	0	104295	0	104295	31798	38524	0	38943	1020534	0	4984	1450	171443	66724	33756	190219	8835	13559	24205	34835	76965	11996	240545	68923	191365	254838	85679	7394	0	0	0	0	0	0	0	5115	9996	0		0	0	70640	22969	168482	239691	1304	3680	0			
140157																																	0	35	20637	0	4567		42		28804	0			8676	200	2710	0	2101	72547	0	0	0	4704	33	3524	23483	534	2546	734	464	426	0	23156	17693	8517	11813	6221	0								0	38			0	0							0			
140362																																	0	21715	0	6762	53144	0	70	70	0	0	52502	0	52502	374	232	0	0	138700	86	0	0	0	2300	0	48486	0	0	0	0	0	0	63566	14693	15410	27606	17386	0	0	0	0	0	0	0	0	0	1687	0		0	0	17060	4655	26590	26554	0	0	0	0	0	
140634																																	0	518	7733	128	5116		211		4485	0			11006	0	4238	0	115	36041	0	20	0	2466	5	2466	23885	13	849	70	319	1212	0	4099	18985	2998	2307	4470	539								0	0			0	0							0	0	0	
141211																																	0	3490	491	1999	14132		0		37	0			12671	5511	6935	0	3370	146080	0	0	0	57895	37860	17193	18805	2112	8189	1546	141	10924	34535	19592	4062	6563	6775	32299	18706								0	1689			0	0							0			
141341																																	0	11591	1331	6354	43396		144		351	0			19061	358	5924	0	0	113896	0	0	0	24025	1361	15758	28958	1997	4720	4748	5237	2416	4906	20271	17908	20291	17999	5836	7312								0	0			0	0	4183	7408	21920	21476			0			
141350																																	0	0	7344	0	608		105		14964	0			1134	0	2910	0	496	29292	0	0	0	1731	0	0	16033	539	1	32	129	324	706	16719	1992	2626	2524	2479	964								0	0			0	0							0			
141453																																	0	196	2515	0	1686		0		5612	0			3241	0	1293	0	0	17134	0	0	0	2591	0	0	5734	59	248	740	754	790	0	5555	4315	1560	1298	696	0								0	0			0	0							0			
141556																																	0	531212	3087	57105	229027	34975	34975	0	4133	562	257131	0	257131	10288	2320	0	0	1226303	0	87313	0	7690	1610	2860	895111	2507	1715	2690	0	151	627	760738	130152	131721	166694	18858	306	0	0	0	0	0	0	0	0	412	0		0	0	1214	529998	127419	101608	0	87313	0			
141734																																	0	233403	0	325323	301029	0	803	803	0	5983	232918	0	232918	8288	2715	0	0	1299089	917	0	0	188104	7311	293	240989	5250	1530	4185	581	11944	162169	190821	197209	421405	129189	71399	80570	0	0	0	0	0	0	0	0	112	0		0	0	59944	173459	155453	145576	0	0	0			
141958																																	0	1044	7131	0	5637		231		4553	41			5059	426	9967	0	527	47702	0	0	0	12198	929	11187	28724	2043	4371	4617	303	864	0	8163	14260	7695	3042	1198	0								0	0		0	0	0							0			
142049																																	0	856	11834	698	10132		57		10257	0			3245	501	2747	0	450	56507	0	0	0	15312	123	880	17891	456	3595	5087	3787	2387	0	8711	5267	12496	7563	5789	1355								255	40			0	0							0			
142656																																	0	805	9205	74	7418		163		25381	0			9737	540	3513	0	0	63223	0	0	0	6190	197	5190	32342	470	850	1377	314	1413	1419	30012	10007	7816	5566	2277	399								0	0			0	0							0			
142955																																	0	160576	14507	35498	94594	172	13196	13024	6848	0	285604	0	285604	1388	35817	0	723	877053	0	0	51921	222365	5853	16573	517527	164514	8466	26888	10946	3144	7107	406906	64302	119568	43189	18662	631	0	0	0	0	0	0	0	0	84	0		0	0	28159	132417	65835	28759	0	0	410			
143158																																	0	420	6286	0	2550		16		1383	0			5020	0	2670	0	0	21608	0	0	0	3249	14	2951	5675	623	783	1575	13	255	0	3528	5770	5388	2088	1585	0								0	0		0	0	0							0			
143653																																	0	7278	0	2032	9037		7		52	0			1108	0	950	0	182	26113	0	0	0	5196	239	0	8374	27	1095	1389	2250	264	0	7284	3252	5050	2713	1910	483								0	32			0	0	0	7278	9037	0			0			
143662																																	118	1122108	104053	156525	2954875	1534	9515	7981	61046	2316	1054319	13465	1067784	194162	21359	0	14909	5998703	11265	35477	30626	218380	27284	123376	1780874	22549	13643	44333	59380	40194	38084	2139899	414537	974735	1045203	1112453	58315	0	0	0	118	0	0	0	0	22373	0		0	0	98261	1023847	787554	2167321	0	35477	0	0	0	
143859																																	0	629	7958	161	2252		11		9432	0			5721	1295	845	0	0	30971	0	0	0	2598	69	0	12356	5	216	477	667	856	376	10121	5827	4170	3828	4378	49								0	0			0	0							0			
143952																																	0	8225	2011	613	23607		25		7472	0			26952	5367	3445	0	948	94956	0	0	0	14176	1821	112	55503	3827	5777	3436	458	99	317	25534	27269	19503	5789	1122	1065								111	183			0	0	2358	5867	21527	2080			0			
144034																																	0	55575	1835	6568	81358		157		6	0			18528	6661	4729	0	0	226324	446	0	0	46006	5347	11886	117488	12914	11698	16443	3082	1439	313	98411	35580	31117	11931	3221	414								0	0			0	0	21738	33837	39353	42005			0			
144043																																	0	58199	2496	8823	216874	4	907	903	2689	0	67619	0	67619	34939	31380	0	1725	558013	625	0	0	119399	13302	78796	146923	13484	17599	39147	33231	11529	2287	201906	29180	73298	99051	24525	2081	0	0	0	0	0	0	0	0	286	0		0	0	3523	54676	87851	129023	0	0	0			
144052																																	0	2721	11982	56	14231		169		10799	0			9658	2047	39088	0	0	122803	0	130	2050	29962	1220	27723	18116	2780	6825	18301	1831	99	126	8499	19984	31420	26288	6551	99								640	100			0	0							0			
144155																																	0	32436	1083	2079	87476	0	690	690	118	0	37910	0	37910	13568	2585	0	644	198242	201	0	0	16840	2761	1832	49287	1019	4629	3637	2007	2429	2897	50921	15527	43581	64546	3284	917	0	0	0	0	0	0	0	0	253	0		0	0	138	32298	28132	59344	0	0	0			
144436																																	0	44161	2356	8325	59709		636		2585	0			2488	520	23119	0	803	179044	0	0	0	34207	61	1635	86971	3137	11251	10390	5214	4111	0	23174	50119	37114	23726	6433	3687								0	74		0	0	0	34358	9803	59709	0			0			
144856																																	0	7112	0	0	12945		73		0	0			14749	8915	12704	0	11480	122826	0	0	0	48761	5035	0	37350	1254	8625	16086	20405	2194	0	21949	8500	12716	15939	10062	4349								239	813			0	0							0			
144913																																	0	1143	30	10	20402		0		0	0			2149	3179	7382	0	2636	92202	0	0	0	37932	17339	0	24046	11712	2034	2525	11320	10341	0	9099	4380	6567	12101	18862	3261								0	0			0	0							0			
145059																																	0	1996	4035	0	4057		48		4264	0			4418	83	1592	0	0	29181	0	708	0	7744	236	2669	10607	714	3144	211	687	2659	161	5494	8411	3942	1171	1860	495								0	0			0	0							0			
145545																																	0	22708	8910	6982	30489		29		1486	3809			8050	14299	3343	0	1459	148675	0	93	0	46112	4685	37386	25535	2833	10399	21237	7872	1810	1711	27019	19673	30784	20680	2321	2076								10	20			0	0	10483	12225	12607	17882			0			
145554																																	0	18675	75	7079	35683		751		35	0			15418	4138	7390	0	0	123972	0	0	0	30846	3738	12229	19754	3185	3076	7929	2353	3752	10277	19811	12481	31960	6240	11609	4709								0	144			0	0	11468	7207	19078	16605			0			
145741																																	0	6086	23619	1245	9620		536		18099	0			5602	1511	3298	0	358	89724	0	468	39	17404	1554	0	31269	538	2190	4954	7468	1715	539	26289	9444	13051	15794	7647	95								324	0			0	0							0			
145750																																	0	5477	4411	776	8952		29		4851	0			3572	2465	1355	0	94	38526	0	0	0	4779	1682	0	11671	180	403	2795	1401	0	0	9654	3039	12350	4471	4026	0								0	83			0	0	497	4980	6529	2423			0			
145844																																	0	1434	17638	161	9940		35		17816	0			8253	1595	11787	0	0	100739	0	82	0	31712	286	18370	23846	2312	5779	11023	5949	6623	0	17265	12189	13641	15183	10747	0								0	0			0	0							0			
145956																																	0	0	3461	0	600		476		18122	0			1892	0	5808	0	0	31405	0	0	0	1046	0	67	18384	87	114	576	92	177	0	24065	5028	753	310	23	0								0	0			0	0							0			
146056																																	0	0	1218	0	85		0		2630	0			122	0	488	0	0	4859	0	0	0	316	0	276	1427	150	125	15	25	0	0	2392	1764	355	0	33	0								0	0			0	0							0			
146458																																	0	0	2751	0	145		1071		8889	0			2341	0	803	0	0	17416	0	0	0	1377	0	570	7164	162	498	15	425	277	0	6087	2410	1603	2651	3279	0								18	21			0	0							0			
146533																																	0	0	20	0	160		0		329	0			231	0	557	0	0	2803	2	0	0	1508	0	0	1817	106	1025	65	302	0	0	259	464	229	220	68	0								0	0			0	0							0			
146618																																	0	1432	300	549	8362		0		0	0			14708	3338	10456	0	0	81824	0	0	0	41044	1635	14062	17847	13903	281	1518	2457	12257	10352	36502	1111	935	595	1487	54								0	0			0	0							0	0	0	
146654																																	0	80683	4668	2541	61760	0	140	140	3062	99	65137	0	65137	2926	37484	0	322	306161	0	0	25583	45448	1507	6061	90620	3586	3992	14822	12409	6475	3823	137786	20146	43609	38343	10594	7122	0	0	0	0	0	0	0	205	278	0		741	674	0	80683	0	61760	0	0	0			
146663																																	0	33386	40478	4830	141679	0	815	815	3896	0	30154	0	30154	25072	26453	0	13675	390837	946	0	0	49212	22015	1153	95707	4102	1583	9732	12508	10717	10570	77061	39860	95878	72157	45927	11523	0	0	0	0	0	0	0	0	118	0		0	0	7973	25413	102529	39150	0	0	0			
146850																																	0	1108	15882	394	7019		57		20793	0			9671	0	2476	0	0	59652	0	751	0	1501	0	0	28609	30	660	624	187	0	0	42303	9353	3980	1109	1384	0								0	0			0	0							0			
147053																																	0	8500	3060	691	7366		23		1442	0			4409	1522	2887	0	406	54113	0	0	0	22250	1466	0	19764	2781	3308	13669	458	1812	0	12639	8027	8263	1890	522	0								0	91			0	0	4918	3582	25	7341			0			
147174																																	0	146191	0	10870	91523	0	301	301	0	0	11559	0	11559	2131	2143	0	0	310621	563	0	1725	42826	3106	16501	132611	16359	4791	10830	3630	556	4400	163269	14376	43332	32388	6149	8035	0	0	0	0	0	0	0	0	534	0		0	0	53737	92454	10840	80683	0	0	383	46	10	
