"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
11145																																																										0	0	0		88	1066			1947	2052	3718	0	2044	125040	0	0	0	68949	1794	3107	15703	3393	9683	15540	23154	15583	415	8433	8412	15555	16052	5668	0								0	0			0	0	1165	1371	38520	3312			0			1190	802																									0	0	0	0	0	0	0	0	0	0	0	0		8506		0	80	0	0	0	0	0	0		
11640																																																										0	24953	2438	0	34802	164	45742	0	45742	232	13284	0	0	197995	0	0	0	25123	763	13166	85129	3026	6533	6017	4335	3116	2096	44044	49827	36277	24895	14307	3491	0	0	0	0	0	0	0	0	0	0		0	0	4355	12389	16909	16796	0	0	0			71	0																									0	0	0	0	0	0	0	0	0	0	0	0		56257	209	0	209	0	0	0	0	0	0		
11837																																																										0	2154	222		356	0			1650	201	547	0	994	39688	13	0	0	5181	199	927	11455	1490	470	2495	110	574	0	5195	4849	13263	1792	3332	0								120	0			0	0	0	7876	11681	8247			0			0	42																									0	0	0	0	0	0	0	0	0	0	0	0		6619		0	273	0	0	0	0	0	0		
12030																																																										750	46508	1123	0	3976	974	33920	0	33920	0	19267	0	9140	281555	0	0	0	56450	1800	1001	120675	6746	12043	23783	2757	8969	1647	105780	47592	45930	10368	3476	5912	750	0	750	0	0	0	0	0	72	0		0	0	895	17118	74027	16509	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
12142																																																										0	3300	221		2598	0			16492	736	12036	0	0	105629	0	86	0	26233	904	12553	32723	2666	5184	14033	3799	218	333	11569	20051	28065	18343	1329	31								366	0			0	0	1042	6373	18093	17149			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
12245																																																										0	1006	1482		116	1741			3386	280	2371	0	2560	80597	0	0	0	33935	643	1481	19139	980	2566	7292	2535	20098	0	6264	12155	18398	6901	2880	0								53	78			0	0	148	3354	25665	5106			0			0	351																									0	0	0	0	0	0	0	0	0	0	0	0		28806		0	414	0	0	0	0	0	0		
12311	22796124	439473	70903	171830	8225254	553	5997749	0	125110	38726303	0	307543	12909859	18760843	2032061	2912649	4301030	2873288	259818	0	212	0	0	0	0	270373	0		253	49	67081	733471	0	0	0	522717	0	0	0	0	513064	0	754117	749982	0	0	0	0	0	0	0	0	0	0	0	0	19461144	212	88184	956748	19046	70903		8225254	553	8225807	5302521	5997749	0	125110	38726303	0	800552		6955704	1029554	2985197		415413	709031	777186	1080440	1483576	2358779							212			0	0			0	270373					165091	1229078	3287138	3782106			0			254419	119870	0	0	0	754117	0	0	0	0	0	0	522717	0	0	0	0	749982	0	0	0	0	0	0	513064	0															420427	0	439473	0	0	0	0	0	0		
12647																																																										0	7696	0		4573	0			13215	2288	591	0	329	74183	0	0	0	17368	1143	0	35916	3545	4371	8904	275	15	0	10622	18158	19345	6002	474	0								0	73			0	0	6040	1655	4425	14777			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		10779		0	10	0	0	0	0	0	0		
12656																																																										0	1689	0		714	0			1214	0	1560	0	0	13322	0	0	0	7384	0	2661	1409	305	846	1583	742	3373	378	309	1128	1556	628	2284	0								0	0			0	0	0	4	579	178			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
12937																																																										0	390	30605		0	0			11287	23391	547	0	0	167321	29	0	0	30241	2127	0	66014	3017	4508	12257	10007	452	0	45768	12721	54489	21055	3069	0								0	0			0	0	500	3816	11658	51859			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		93300		0	929	0	0	0	0	0	0		
12946																																																										0	13290	8217	0	4419	23793	44425	0	44425	91	25478	0	193	525883	0	0	0	158968	5847	19049	166485	5097	17436	58308	64900	4461	5853	72297	84186	132872	58980	12437	1137	0	0	0	0	0	0	0	0	0	0		0	0	4022	25933	20771	213401	0	0	0			233	474																									0	0	0	0	0	0	0	0	0	0	0	0		243589	828	0	828	0	0	0	0	0	0		
12955																																																										0	316	4180		37	0			15031	1552	1247	0	460	98642	0	0	0	13030	4033	3473	23086	290	353	5484	4084	271	2548	17124	9617	33316	20171	2248	0								0	33			0	0	3704	10239	28598	16182			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2500		0	0	0	0	0	0	0	0		
13037																																																										0	626	3092		0	2301			13372	2669	7392	0	467	98457	0	0	0	38292	951	37246	14385	2616	8963	25049	765	501	133	19703	8717	20999	6398	1517	609								251	179			0	0	291	8976	12786	9113			0			509	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
13103																																																										0	0	18011	0	0	3008	80802	0	80802	12637	187211	0	0	894076	0	0	0	249184	10035	69603	56058	4366	14145	18037	26338	38807	134809	94369	87063	125581	195110	83669	49663	0	0	0	0	0	0	0	0	126	0		0	0	20859	18483	191848	102958	0	0	0			6550	1180																									0	0	0	0	0	0	0	0	0	0	0	0		464271	1922	0	1922	0	0	0	0	0	0		
13251																																																										0	1843	0		2111	0			4102	0	3191	0	0	19919	0	0	0	4029	0	0	10253	327	916	2489	0	0	0	3938	5147	5590	418	0	0								0	0			0	0	0	0	0	4643			0			0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
13457																																																										0	4499	0		5859	0			1069	0	562	0	0	13369	0	0	0	355	0	4	4924	8	12	165	170	0	0	10540	351	668	521	925	0								0	0			0	0	0	0	1025	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
14052																																																										0	908	0		425	750			3420	789	1022	0	3026	40855	0	0	0	11488	532	3857	17018	869	4428	3763	2010	152	0	4448	7273	9954	1339	2392	2195								0	0		0	0	0	130	741	921	17421			0			0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8668		0	32	0	0	0	0	0	0		
14155																																																										0	19017	1022		15349	438			6113	0	4827	0	517	97320	0	0	6221	34497	1467	17516	23448	2576	7471	14651	2816	2042	4691	9834	15597	14009	8733	9731	4456								0	0			0	0	2227	2580	0	9596			0			635	259																									0	0	0	0	0	0	0	0	0	0	0	0		3515		0	108	0	0	0	0	0	0		
14454																																																										0	1451	0		1306	0			1318	132	238	0	0	8830	0	331	0	1404	0	244	2796	0	285	510	230	379	0	978	1994	2161	1532	503	258								0	24			0	0	518	0	0	2089			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		19	0	0	0	0	0	0	0		
14650																																																										0	359	0		471	5			2869	99	5023	0	0	15966	46	7	0	4103	88	2996	2628	55	151	114	173	2552	743	2694	1177	3199	1842	2734	254								0	5			0	0	0	476	2201	297			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	14	0	0	0	0	0	0		
14753																																																										0	2371	0		9002	0			1425	29	740	0	0	15786	0	0	0	1462	0	195	8717	96	262	958	42	104	0	2565	6825	722	2656	1277	265								0	7			0	0	85	0	541	120			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	4	0	0	0	0	0	0		
14865																																																										0	53230	2571		40715	1551			18166	522	2043	0	8206	194788	540	0	0	13311	1545	1610	54474	665	1219	2215	2082	5085	2045	28288	39479	20454	15987	38129	37178								590	789			0	0	3515	7426	26360	15187			0			343	0																									0	0	0	0	0	0	0	0	0	0	0	0		49784		0	1152	0	0	0	0	0	0		
14977																																																										0	3557	1447		5363	0			657	0	2774	0	0	22541	1	0	0	7123	1154	218	3941	7	576	174	92	6145	129	2350	1121	2321	2936	5158	1532								0	0			0	0	0	0	23	444			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		10469		0	0	0	0	0	0	0	0		
16458																																																										0	1314	13627		659	0			22878	2110	2686	0	0	145176	9	204	2110	19033	1755	5745	30724	666	3203	2784	3713	905	7762	8620	21946	39080	35027	21289	0								0	107			0	0	1804	11285	31958	35734			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	31	0	0	0	0	0	0		
16551																																																										0	4663	319		2061	574			11080	4059	5511	0	1048	127760	0	0	0	40124	1191	1349	32749	957	8625	16660	6505	6627	297	9574	17395	28923	12475	16762	1538								0	103			0	0	3920	36413	11123	6056			0			313	639																									0	0	0	0	0	0	0	0	0	0	0	0	0	37183		0	89	0	0	0	0	0	0	0	
16748																																																										0	4810	455		2997	0			2116	2691	1720	0	0	26563	0	0	0	6703	601	1780	4048	891	912	1466	814	1643	951	3827	4374	3111	3238	5112	47								0	0			0	0	442	384	3558	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		4108		0	86	0	0	0	0	0	0		
16944																																																										0	1510	0		145	0			1388	127	742	0	362	15049	0	0	0	8845	29	0	2951	394	841	2182	806	4439	0	558	1192	1958	1170	653	448								0	0			0	0	0	0	0	1882			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	19	0	0	0	0	0	0		
16953																																																										0	1251	0		4241	0			2761	0	2332	0	0	14077	0	0	0	1480	0	0	7553	240	294	169	414	363	0	4498	2521	2263	3031	284	0								0	0			0	0	0	0	1973	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	39	0	0	0	0	0	0		
17110																																																										0	0	0		0	0			10727	261	60611	0	0	75443	0	0	0	1687	0	1687	58905	1687	0	0	0	0	0	73756	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2157	0	0	0	0	0	0		
17147																																																										0	146578	170234	9389	95516	4707	530322	0	530322	147936	107045	0	3063	2857152	0	5157	0	543520	54033	298636	790592	55977	129976	143049	60372	64909	74123	706770	357716	499797	347207	274967	51698	0	0	0	0	0	0	0	0	8250	86		0	0	31222	75393	481648	430577	4859	298	0			2279	6873																									0	0	0	0	0	0	0	0	0	0	0	0		423502	17269	0	26658	0	0	0	0	0	0		
17259																																																										0	7442	0		955	0			3666	80	5238	0	0	32457	40	52	1564	8675	227	6516	24276	1313	5240	1500	569	0	0	12707	5016	5071	855	174	0								0	0			0	0	1564	0	0	4559			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		8238		0	39	0	0	0	0	0	0		
17464																																																										0	4681	19014	362	3156	43283	167620	0	167620	57281	6013	0	25045	1223711	2646	0	7508	34600	10605	14044	193214	2850	5862	8636	4748	2495	8734	220228	147984	273958	199732	190137	79995	0	0	0	0	0	0	0	3934	37739	0		0	0	7523	150940	315723	377295	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	314543	4393	433	4755	0	0	0	0	0	0	0	
17950																																																										0	23535	166		14886	952			17098	2111	10846	0	5452	146952	0	4301	0	23414	2218	354	38150	1194	4070	10750	4398	2095	907	32806	24355	35490	13755	11315	2121								0	98			0	0	4763	6678	18758	12613			0			41	0																									0	0	0	0	0	0	0	0	0	0	0	0		54785		0	15	0	0	0	0	0	0		
18050																																																										0	21087	1399		4765	0			13419	70	11673	0	4047	202558	0	0	1092	62707	4356	60471	31424	2365	4957	3232	3388	14184	33433	14003	30647	18368	12695	25055	32413								0	0			0	0	1861	17326	39187	20336			0			0	36																									0	0	0	0	0	0	0	0	0	0	0	0		186512		0	325	0	0	0	0	0	0		
18135																																																										0	0	4253		0	2224			45619	16128	10768	0	0	147093	0	0	0	19137	45821	8489	16564	1061	1395	3065	1384	1212	8477	20513	8986	26875	16345	38574	14262								0	0			0	0	0	1761	3606	0			0			2290	2247																									0	0	0	0	0	0	0	0	0	0	0	0		60857		0	0	0	0	0	0	0	0		
18377																																																										0	1110	0		0	0			0	782	110	0	0	19644	42	0	0	14495	830	0	788	0	6	41	201	2772	10862	782	0	105	106	959	3182								0	0			0	0	0	458	0	1901			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
18827																																																										0	157	17219	0	52	0	27570	0	27570	6454	13730	0	12588	286525	0	0	0	113303	3699	43604	9074	247	709	1823	5315	51378	52415	32814	2787	20998	34632	57383	16118	0	0	0	0	0	0	0	0	976	0		0	0	6200	9824	31916	42737	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	100	0	100	0	0	0	0	0	0		
18836																																																										0	9201	82		944	1663			1918	7278	16026	0	825	122262	0	0	0	49087	2827	36656	13340	1517	7146	19998	6781	6368	5810	6534	10011	20177	11470	16053	8030								0	159			0	0	1941	7795	18327	5737			0			0	198																									0	0	0	0	0	0	0	0	0	0	0	0		122262		0	115	0	0	0	0	0	0		
18854																																																										0	10725	1797		10315	1760			46159	627	2495	0	0	111243	0	0	0	11088	219	1492	60767	1616	3071	4305	1670	332	94	27702	31567	27058	7766	3293	1942								0	0			0	0	5258	5837	16172	551			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	54818		0	0	0	0	0	0	0	0	0	
18957																																																										0	3124	784		359	674			4669	0	1203	0	185	21223	0	0	0	6536	0	2188	5333	671	1416	1647	1198	1108	387	2414	3123	5355	1650	1860	57								0	0			0	0	828	0	3110	348			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2163		0	77	0	0	0	0	0	0		
19356																																																										0	230	607		667	0			12334	0	3013	0	0	41666	7	16	0	10233	50	74	13772	827	1953	4992	38	2030	0	11491	6194	4947	3572	5222	0								0	0			0	0	83	1115	4544	8756			0			0	393																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	25	0	0	0	0	0	0		
19730																																																										0	23306	103046	2531	5034	42589	151516	0	151516	136279	17538	0	6122	1684501	1210	216	19416	118912	18610	45350	626447	5707	20808	28431	25003	14041	19257	463053	286141	452059	212998	72986	6349	0	0	0	0	0	0	0	0	405	0		0	0	87815	145890	410941	453134	0	216	0			1966	2561																									0	0	0	0	0	0	0	0	0	0	0	0	6336	261631	2047	2369	4578	0	0	0	0	2167	0	43	
19936																																																										0	25440	4793		6417	6944			15740	5624	5177	0	1000	149251	0	0	0	29986	3382	10726	57743	4644	5385	11024	5160	2610	195	25915	29040	42981	15150	4396	0								0	348			0	0	551	9181	24821	13254			0			263	0																									0	0	0	0	0	0	0	0	0	0	0	0		9574		0	3537	0	0	0	0	0	0		
19972																																																										0	0	0		0	0			146	0	150	0	0	35799	0	0	0	31994	2700	0	0	0	0	104	272	5229	26389	150	3	164	262	2033	1193								0	0		0	0	0	714	95	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
20053																																																										0	10426	0		4678	0			3561	2396	1234	0	669	48001	0	0	0	13163	105	4707	20290	1513	1838	1703	2296	834	4570	8909	10426	5364	4088	2264	2271								86	46			0	0	2006	0	9599	0			0			275	515																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	32	0	0	0	0	0	0		
20370																																																										0	814	6789		809	4198			5898	1112	1033	0	0	131037	356	0	2539	28669	6529	10175	37856	6767	3774	13376	678	0	684	28708	13557	38541	6953	23	739								0	0			0	0	4099	18059	36981	20601			0			5272	2775																									0	0	0	0	0	0	0	0	0	0	0	0	1397	12200		0	0	0	0	0	0	0	0	10	
20512																																																										0	0	119		0	0			1241	161	3017	0	736	50910	316	0	0	32542	590	12452	765	632	2544	3527	3553	19344	2520	149	926	3232	2833	10760	34								0	0			0	0	248	15	7900	503			0			0	46																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	4154	0	0	0	0	0	0		
20633																																																										0	1116	15400	0	3355	3793	10347	0	10347	1942	7825	0	3902	211101	0	0	0	43597	1120	25721	45131	1634	7904	15943	10257	6081	1285	21740	13853	48060	64898	15559	2871	0	0	0	0	0	0	0	0	0	0		0	0	5979	10917	42898	62703	0	0	0			2166	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
20857																																																										0	9205	0		27879	623			7824	0	2153	0	1317	58554	0	0	0	1933	448	0	33946	234	438	676	320	263	1	21174	13948	7068	8381	5413	628								0	71			0	0	0	0	6910	439			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		7871		0	375	0	0	0	0	0	0		
21256																																																										0	207	442		121	0			268	0	228	0	0	5607	0	0	0	2187	8	26	1483	110	454	735	794	26	0	578	662	1432	300	260	180								0	0			0	0	0	262	0	1884			0			278	28																									0	0	0	0	0	0	0	0	0	0	0	0		2143		0	0	0	0	0	0	0	0		
21359																																																										0	3358	0		3437	0			2697	0	1737	0	373	16225	0	0	0	3546	50	0	4734	465	1073	1813	86	56	53	6129	1169	2486	1845	409	404								0	0			0	0	0	31	753	236			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	7	0	0	0	0	0	0		
21630																																																										0	485	38		660	0			4555	0	3305	0	0	30901	0	0	0	10819	26	322	8997	1164	282	2412	3700	3197	0	3335	4216	6589	5370	97	0								0	0			0	0	709	930	8018	1343			0			0	64																									0	0	0	0	0	0	0	0	0	0	0	0		6074		0	13	0	0	0	0	0	0		
21658																																																										0	21493	302		10002	898			8376	584	7000	0	337	96690	0	0	0	27333	2534	0	40309	1034	5200	17391	3528	0	0	14698	21620	24530	6867	861	0								163	115			0	0	95	8	512	17788			0			64	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	48	0	0	0	0	0	0		
22048																																																										0	5428	6433		4081	5819			18956	1295	5841	0	0	125491	7	1996	1500	23866	4218	9478	54730	2184	7753	11239	1476	468	413	26781	18012	32574	12856	10574	0								0	63			0	0	1549	7038	30890	13844			0			64	268																									0	0	0	0	0	0	0	0	0	0	0	0		45838		0	0	0	0	0	0	0	0		
22356																																																										0	18367	2774		14301	1485			24382	14948	5764	0	2750	143224	0	253	0	10678	3270	721	37521	1640	1781	2549	654	1062	2655	36913	32446	22754	9517	15443	6908								0	3505			0	0	1958	12341	21967	5642			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		70956		0	324	0	0	0	0	0	0		
22459																																																										0	2035	593		2487	0			4059	1754	30012	0	0	72865	0	871	1600	19933	1706	18643	5973	2716	5787	9787	1346	36	0	2520	5794	16709	20314	6226	1369								0	64			0	0	968	806	6575	960			0			0	261																									0	0	0	0	0	0	0	0	0	0	0	0		19421		0	42	0	0	0	0	0	0		
22543																																																										0	631	1631		0	0			1415	8914	1604	0	22	54496	0	0	0	17407	1039	3142	17966	2977	2383	8088	355	285	2891	2769	10070	20683	2810	455	0								0	85			0	0	631	736	15773	4602			0			287	428																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	6	0	0	0	0	0	0		
22552																																																										0	15730	0		11661	182			7261	0	2353	0	0	48223	0	0	0	5158	250	0	17450	234	1154	930	605	1429	806	12112	5561	7688	8429	6455	2379								0	0			0	0	469	587	474	4280			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
22730																																																										0	61	1964		0	0			9795	4250	11578	0	1623	72857	0	0	0	23417	510	16672	7083	1770	7193	2937	2373	6993	1829	12186	3539	6183	9239	15111	3182								0	0			0	0	79	429	734	18417			0			123	0																									0	0	0	0	0	0	0	0	0	0	0	0		49861		0	0	0	0	0	0	0	0		
22936																																																										0	20993	10236	0	4995	1341	18835	0	18835	6005	7673	0	909	206618	36	0	0	40384	3808	4073	146772	10317	22905	3925	22	0	0	52247	68165	15898	1553	5587	0	0	0	0	0	0	0	0	0	110	0		0	0	2698	29635	32639	27607	0	0	0			55	1201																									0	0	0	0	0	0	0	0	0	0	0	0	0	42326	127	0	127	0	0	0	0	0	0	0	
22954																																																										0	11486	331		8989	0			8605	2201	4365	0	959	56254	0	0	0	7230	1572	142	17849	152	2243	3668	356	487	0	7327	9477	20174	7022	4158	0								0	142		0	0	0	686	1279	5820	2378			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		26174		0	211	0	0	0	0	0	0		
23045																																																										0	1056	0		255	0			546	0	172	0	204	7331	0	0	0	2958	131	0	572	259	313	2018	332	0	0	456	1941	1225	504	105	0								0	0			0	0	0	0	1510	499			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
23241																																																										0	36613	93233	3459	39563	5349	177780	0	177780	120507	59654	0	8993	1351403	0	424	0	179137	30566	75147	563595	19948	39535	30910	6580	23050	19669	487670	111051	230458	124677	54772	6141	0	0	0	0	0	0	0	0	3783	0		0	0	48922	121038	122423	297481	0	424	0			900	17641																									0	0	0	0	0	0	0	0	0	0	0	0	105832	584557	7827	0	11286	0	0	0	0	0	0	383	
23456																																																										0	8035	740		6858	0			11449	3076	4280	0	59	64085	4	0	0	14971	2074	1068	17400	436	3025	8800	334	700	1622	6534	12592	18033	5116	3278	2945								0	0			0	0	1882	988	9442	93			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		14065		0	142	0	0	0	0	0	0		
