"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4815	RIADB522	RIADC079	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	CHG IN ALLOW FOR LN&LS LOSS/ADJUSTMT	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	
112855	23750	14976	2055	-2954	26497	16824	
112976	317	0	0	0	317	0	
113003	2157	0	0	0	2157	0	
113030	1068	150	57	0	903	42	
113151	2195	90	60	0	2080	35	
113441	3003	150	28	0	3319	494	
113601	1469	169	0	0	1301	1	
113740	4335	95	88	0	4302	150	
113759	485	80	2	0	449	46	
113937	1146	315	19	0	955	143	
114149	816	90	8	0	788	70	
114158	2004	0	182	0	1971	149	
114251	325	-5	5	0	325	0	
114260	8500	873	272	0	7700	345	
114457	575	54	131	0	525	135	
114644	308	0	1	0	308	1	
114756	335	56	0	0	279	0	
114774	79	2	0	0	81	4	
114840	1980	0	187	0	2057	264	
114859	340	0	0	0	340	0	
115100	1091	15	7	0	1074	5	
115146	686	0	84	0	608	6	
115155	421	60	15	0	364	18	
115221	1626	290	81	0	1451	196	
115342	1349	210	8	0	1267	136	
115575	876	60	0	0	819	3	
115641	8027	1300	285	0	9675	3233	
116077	824	45	5	0	775	1	
116358	287	12	5	0	275	5	
116554	52	42	1	0	68	59	
116639	441	10	17	0	440	26	
116732	388	85	9	0	405	111	
116741	328	30	2	0	381	85	
117038	400	0	76	0	331	7	
117216	2224	125	116	0	2324	341	
117458	1100	180	19	0	935	34	
117672	281	0	0	0	288	7	
117841	935	39	5	0	907	16	
118156	674	138	21	0	757	242	
118174	1202	22	6	0	1176	2	
118352	161	0	22	0	139	0	
118660	1405	223	0	0	1182	0	
118736	1179	25	369	0	1205	420	
119153	986	60	11	0	925	10	
119274	820	255	2	0	861	298	
119331	1407	0	172	0	1293	58	
119528	1464	82	17	0	1460	95	
119779	2079	355	0	0	1731	0	
120542	1162	0	3	211	961	13	
120609	1737	90	0	0	1652	5	
120654	79	20	0	13	57	11	
120953	1957	0	11	0	1991	45	
121576	1183	150	41	0	1038	46	
121642	9033	2183	168	0	9000	2318	
121651	738	0	408	0	388	58	
121709	1416617	716989	65753	0	1375662	741787	
121857	281	0	4	0	278	1	
121914	847	120	26	0	812	111	
122153	577	0	91	0	550	64	
122546	183	30	6	0	156	9	
122630	154	39	8	0	180	73	
122658	1391	48	26	0	1372	55	
122751	199	1	8	0	192	2	
122854	924	210	8	0	768	62	
123178	1250	571	0	0	1000	321	
123440	323	55	5	0	317	54	
123646	6157	450	301	0	5663	257	
124344	1783	29	162	0	1858	266	
124353	165	2	0	0	163	0	
124513	4079	210	7	0	3922	60	
124773	146	6	0	0	147	7	
124830	563	0	12	0	625	74	
125154	1000	378	45	0	986	409	
125453	1042	151	82	0	988	179	
125538	1221	30	1	0	1192	2	
125855	1300	200	151	52	1143	246	
125958	125	0	2	0	124	1	
126012	1192	60	23	0	1169	60	
126049	706	107	19	0	594	14	
126254	552	10	21	0	547	26	
126553	785	200	6	0	952	373	
126740	1284	100	43	0	1306	165	
126834	2242	435	137	0	2416	746	
126955	688	24	29	0	699	64	
127055	531	25	4	0	536	34	
127224	860	30	3	0	877	50	
127260	18217	2000	149	0	16081	13	
127701	395	0	11	0	384	0	
128164	793	160	3	0	631	1	
128258	249	0	4	0	246	1	
128511	1473	0	0	0	4100	2627	
128904	53158	3420	901	0	51071	2234	
128959	732	39	18	0	736	61	
129349	780	300	10	0	866	396	
129358	102	0	0	0	102	0	
129394	3763	2125	86	0	2969	1417	
129479	1351	125	4	0	1310	88	
129732	2720	300	2	0	2437	19	
129853	1600	52	67	0	1600	119	
129910	1097	111	63	0	1034	111	
130345	2470	210	9	0	2267	16	
130541	5233	705	201	0	4778	451	
130635	3194	1470	41	0	2923	1240	
130813	950	65	88	0	962	165	
130943	14272	3951	689	96	12528	2992	
131034	877	57	1	0	820	1	
131155	763	90	39	0	749	115	
131351	2031	300	0	0	1733	2	
131360	22649	500	187	0	22167	205	
131418	2284	180	126	0	2264	286	
131436	1679	20	12	0	1720	73	
131520	2238	90	4	0	2174	30	
131650	3539	250	16	304	3300	331	
131717	249	30	6	0	225	12	
131753	374	48	11	0	356	41	
131940	165	10	0	0	157	2	
132107	2896	500	79	0	2843	526	
132152	314	105	1	0	282	74	
132219	439	42	6	0	394	3	
132376	129	35	0	0	95	1	
132415	30808	2584	51	0	28173	0	
132442	658	60	15	0	633	50	
132451	589	24	1	0	564	0	
132554	9397	1075	641	0	9454	1773	
132741	3552	3531	191	0	1542	1712	
132778	154	12	26	0	144	28	
132853	1361	162	5	0	1197	3	
132938	779	60	37	0	828	146	
133243	17	0	0	0	17	0	
133270	5950	950	122	0	5839	961	
133850	3886	806	297	0	3763	980	
133971	1800	25	25	0	1775	25	
134156	510	30	3	0	489	12	
134400	2966	175	10	0	2889	108	
134437	2579	360	25	0	2314	120	
134455	459	28	22	0	444	35	
134848	797	0	11	0	787	1	
135359	53	0	1	0	53	1	
135751	274	0	6	0	279	11	
135836	668	65	3	0	676	76	
135854	208	0	1	0	209	2	
136048	327	3	6	0	326	8	
136338	691	34	12	0	676	31	
136459	272	0	0	0	272	0	
136655	417	0	5	0	441	29	
137120	365	570	12	0	281	498	
137205	5000	492	120	0	4850	462	
137447	1416	0	16	0	1429	29	
137456	352	3	15	0	343	9	
137559	631	124	28	0	556	77	
137643	498	92	14	0	472	80	
137652	602	45	12	0	563	18	
137821	560	0	24	0	589	53	
137915	33360	2500	36	0	30970	146	
138051	204	55	24	0	125	0	
138136	1623	120	40	0	1567	104	
138163	1023	134	3	0	901	15	
138211	5760	405	110	1857	3694	306	
138257	664	0	104	0	643	83	
138350	292	0	15	0	277	0	
138510	10123	1035	353	0	9826	1091	
138556	337	48	3	0	330	44	
138725	97	0	7	0	106	16	
138752	138	0	0	0	149	11	
138930	666	15	25	0	646	20	
139133	714	10	17	0	764	77	
139432	261	0	1	0	267	7	
139478	2039	0	1	0	2038	0	
139544	403	12	1	0	403	13	
139553	1100	56	46	-12	1133	123	
139656	267	80	18	0	253	84	
139740	3937	463	21	0	4194	741	
139834	334	8	80	0	310	64	
139843	2871	400	7	0	2693	229	
139852	467	765	43	0	513	854	
139900	13967	3846	438	0	11518	1835	
139955	290	24	0	0	267	1	
140018	8016	998	287	0	7408	677	
140157	910	60	31	0	864	45	
140362	2574	100	43	-104	2554	19	
140513	2948	824	0	-9	2133	0	
140634	284	0	7	0	280	3	
141211	819	101	0	0	723	5	
141341	968	90	15	0	877	14	
141350	133	0	1	0	138	6	
141453	140	0	4	0	142	6	
141556	10435	2575	329	0	9457	1926	
141734	7180	900	257	579	6740	1296	
141958	450	318	24	0	444	336	
142049	748	65	16	0	787	120	
142656	903	75	21	0	882	75	
142955	1871	702	57	0	1717	605	
143000	11873	1362	578	0	12419	2486	
143158	252	30	10	0	219	7	
143653	276	22	5	0	260	11	
143662	7656	680	62	0	7096	182	
143859	583	8	141	0	556	122	
143952	807	20	8	0	805	26	
144034	1300	200	14	0	1150	64	
144043	2611	400	64	0	2361	214	
144052	1277	67	24	0	1262	76	
144155	1624	140	39	0	1467	22	
144436	409	0	44	0	393	28	
144856	1231	81	5	0	1166	21	
144913	421	0	3	0	440	22	
144959	405	20	3	0	397	15	
144968	3028	13	1	0	3040	26	
145059	346	12	0	0	334	0	
145255	348	0	6	0	342	0	
145545	619	60	22	0	582	45	
145554	789	215	28	0	666	120	
145657	888	222	467	0	777	578	
145741	832	3	6	0	845	22	
145750	700	278	5	0	618	201	
145835	750	0	0	0	750	0	
145844	575	-6	20	0	575	14	
145956	351	65	10	0	607	331	
146056	154	0	2	0	155	3	
146243	408	26	0	0	382	0	
146458	326	15	21	0	293	3	
146533	97	32	37	0	100	72	
146618	490	70	109	0	736	425	
146654	750	282	74	0	750	356	
146663	7072	300	64	0	6793	85	
146850	274	0	99	0	177	2	
147053	336	55	0	0	313	32	
147633	303	90	14	0	232	33	
147651	576	105	24	0	641	194	
147679	595	30	0	0	565	0	
147839	3345	450	21	-8	2907	25	
147857	790	100	4	0	691	5	
147914	935	60	36	0	948	109	
147923	623	20	0	0	605	2	
148144	276	0	0	0	276	0	
148238	1059	265	40	0	1089	335	
148340	474	60	0	0	414	0	
148528	10263	960	178	0	10150	1025	
148555	343	0	0	0	352	9	
148715	2638	733	156	0	2285	536	
148809	970	45	0	0	925	0	
148920	178	0	1	0	179	2	
149150	547	30	3	0	515	1	
149235	1932	360	30	0	1858	316	
149253	1376	600	57	0	1283	564	
149271	775	15	0	0	760	0	
149945	295	0	0	0	295	0	
150035	6446	555	94	1097	5322	622	
150044	2406	385	68	0	2204	251	
150071	22687	500	584	630	21907	934	
150156	123	0	0	0	135	12	
150334	133	38	4	0	138	47	
150352	223	12	1	0	210	0	
150576	4714	269	11	0	4521	87	
150727	578	0	13	0	607	42	
150754	608	50	15	0	566	23	
151331	3174	300	12	0	2884	22	
151546	713	15	13	0	686	1	
151555	411	60	4	0	364	17	
151751	1918	215	5	0	1839	141	
151818	3402	360	64	0	3285	307	
151957	843	280	2	0	567	6	
152048	359	6	17	0	349	13	
152057	754	95	4	0	701	46	
152235	1390	60	10	0	1382	62	
152253	738	42	4	0	705	13	
152431	211	15	0	0	226	30	
152440	533	140	53	0	522	182	
152673	521	36	1	0	664	180	
152712	3660	60	186	872	2787	245	
152851	219	140	0	0	210	131	
153054	2206	90	44	0	2161	89	
153353	1628	260	235	0	1618	485	
153652	150	10	3	0	150	13	
154154	726	0	68	0	743	85	
154220	1000	36	0	0	986	22	
154257	98	50	4	0	63	19	
154770	3399	70	445	0	2902	18	
155049	114	0	1	0	117	4	
155245	1190	100	41	0	1140	91	
155263	2907	655	64	0	2684	496	
155441	568	48	12	0	533	25	
155517	423	19	0	0	404	0	
155759	154	0	0	0	155	1	
156055	267	39	2	0	245	19	
156457	130	12	0	0	118	0	
156635	191	135	32	0	185	161	
156877	648	25	0	0	623	0	
156916	11449	1575	310	0	10934	1370	
156952	611	196	41	0	603	229	
157155	394	91	5	0	397	99	
157379	376	12	0	0	366	2	
157605	13394	500	315	0	12776	197	
157650	185	25	4	0	157	0	
157744	584	120	22	0	543	101	
157838	4426	614	309	0	4472	969	
157856	29	3	0	0	47	21	
157904	2924	200	14	0	2764	54	
158554	111	6	0	0	110	5	
158741	526	-1	13	0	526	12	
158750	341	0	42	0	374	75	
158947	801	90	0	0	718	7	
158974	490	3	0	0	489	2	
159243	201	45	24	0	170	38	
159476	501	24	0	0	477	0	
159627	350	50	21	0	360	81	
159636	4083	638	103	0	3690	348	
159645	317	6	0	0	316	5	
159953	1035	0	17	0	1087	69	
160360	983	3	2	0	1018	40	
160454	234	19	1	0	222	8	
160557	223	0	0	0	223	0	
160614	0	0	0	0	0	0	
160650	1326	155	2	0	1176	7	
160959	3429	480	30	0	2993	74	
161022	7696	824	286	0	7766	1180	
161031	125	0	6	0	133	14	
161107	1887	45	8	0	1913	79	
161273	2232	0	44	0	2195	7	
161415	234000	77000	1000	13000	219000	76000	
161433	956	60	27	0	983	114	
161527	5149	-173	154	0	5559	391	
161602	5075	797	177	0	4712	611	
162337	1988	417	121	0	1857	407	
162878	179	0	0	0	179	0	
163343	607	30	70	0	559	52	
163370	741	9	3	0	729	0	
163549	2748	330	3	0	2465	50	
163745	2085	860	31	0	1458	264	
163857	684	271	62	0	623	272	
163923	5151	373	120	0	5606	948	
164032	1446	65	3	0	1426	48	
164153	507	50	2	0	590	135	
164331	848	140	6	0	702	0	
164377	511	52	2	6	510	59	
164742	112	9	0	0	106	3	
164854	1178	45	20	0	1154	41	
164957	441	266	0	0	621	446	
164975	236	0	0	0	236	0	
165039	1068	24	58	0	1057	71	
165356	169	0	0	0	169	0	
165628	13669	1719	453	0	14488	2991	
165758	335	25	0	0	310	0	
165806	3150	281	15	0	3019	165	
166072	810	119	42	0	787	138	
166111	901	60	67	0	882	108	
166531	798	50	38	0	784	74	
166652	2827	180	5	0	2659	17	
166737	1492	30	0	0	1501	39	
166803	10006	-299	299	0	10494	488	
166849	338	0	3	0	337	2	
167060	3423	150	4	0	3332	63	
167453	526	49	8	0	493	24	
167556	361	90	7	0	307	43	
167565	0	0	0	0	0	0	
167752	133	6	1	0	126	0	
167855	673	0	17	0	663	7	
167864	1385	0	6	0	1403	24	
168320	1709	30	4	0	1709	34	
168366	266	30	16	0	257	37	
168441	984	0	132	0	916	64	
168571	349	13	4	46	301	15	
168731	1778	140	35	0	1629	26	
168759	584	40	18	0	543	17	
169073	2090	34	3	0	2090	37	
169233	572	60	46	0	640	174	
169251	120	0	1	-31	150	0	
169327	959	25	9	0	927	2	
169354	2335	0	237	0	2106	8	
169569	1064	140	31	0	893	0	
169653	42555	6200	2231	0	43662	9538	
169756	1473	420	152	0	1550	649	
169859	106	0	20	0	86	0	
169952	704	61	30	0	749	136	
170051	6182	0	358	0	5906	82	
170257	211	0	1	0	216	6	
170332	599	57	6	0	552	16	
170640	155	10	16	0	133	4	
170716	45402	10496	4284	0	49215	18593	
170912	664	43	2	0	645	26	
170976	189	0	0	0	189	0	
171133	4245	615	65	0	3710	145	
171227	3633	450	51	0	3365	233	
171348	1471	90	12	0	1389	20	
171656	403	90	41	0	431	159	
171759	257	20	1	0	244	8	
171768	386	36	16	0	365	31	
171852	276	15	6	0	274	19	
172000	2324	191	6	0	2184	57	
172158	284	7	0	0	277	0	
172251	191	10	1	0	186	6	
172354	393	114	57	0	379	157	
172363	5401	229	12	0	5245	85	
172457	1195	450	15	0	1232	502	
172747	1997	150	60	0	2441	654	
172804	2912	360	20	0	2874	342	
172840	901	252	18	0	700	69	
172859	240	64	1	0	239	64	
173306	1106	60	3	0	1050	7	
173333	1931234	443068	76942	703889	1218923	511588	
173342	511	60	5	0	485	39	
173548	349	16	8	0	362	37	
173557	1718	100	70	0	1653	105	
173575	1143	150	0	0	998	5	
173641	1110	30	2	0	1096	18	
173717	2010	292	41	0	1851	174	
173801	8463	400	26	0	8059	22	
173838	1650	120	42	0	1598	110	
173959	183	0	4	0	182	3	
174321	125	0	0	0	125	0	
174367	619	30	42	0	578	31	
174406	495	66	13	28	414	26	
174451	718	90	65	0	847	284	
174648	379	30	0	0	350	1	
175056	503	0	12	0	533	42	
175140	1349	45	8	0	1318	22	
175458	113	6	2	0	106	1	
175560	2230	94	7	0	2226	97	
175609	1248	60	8	0	1228	48	
175672	1100	-75	120	0	1055	0	
176053	362	0	1	0	381	20	
176101	1536	125	31	0	1433	53	
176240	768	120	46	0	697	95	
176325	379	50	31	0	305	7	
176437	547	120	13	0	497	83	
176464	2154	300	104	0	1940	190	
176642	574	24	4	0	551	5	
177078	1920	137	23	376	1628	244	
177135	162	6	0	0	156	0	
177443	706	45	115	0	547	1	
177500	260	20	10	0	236	6	
177546	309	20	0	0	289	0	
177555	171	0	67	0	114	10	
177742	370	21	2	0	376	29	
177751	2827	0	51	0	2776	0	
177920	2017	80	94	0	2037	194	
177957	498	0	4	0	661	167	
178020	128505	8610	7256	0	128505	15866	
178057	93	0	0	0	94	1	
178150	970	105	108	0	830	73	
178244	391	30	3	0	363	5	
178271	256	0	0	0	256	0	
178356	292	6	2	0	304	20	
178561	807	60	83	0	973	309	
178851	848	30	12	0	808	2	
179148	526	30	6	0	490	0	
179335	1375	75	42	0	1375	117	
179559	1185	606	91	0	751	263	
179700	1842	120	12	0	1720	10	
179755	582	100	6	0	621	145	
180041	531	133	16	0	491	109	
180078	1525	159	0	0	1375	9	
180144	344	72	60	0	401	189	
180153	859	84	4	0	817	46	
180201	353	14	0	0	350	11	
180416	1377	150	0	0	1377	150	
180443	492	0	0	0	495	3	
180537	526	77	67	0	481	99	
180649	2873	107	0	0	2792	26	
180845	457	30	6	-10	436	5	
181169	3939	225	60	0	3692	38	
181347	949	125	1	0	854	31	
181404	2606	202	63	0	2960	619	
181459	6762	5225	89	0	6459	5011	
181758	338	45	27	0	339	73	
181851	3117	638	168	583	2496	768	
181963	750	0	25	0	803	78	
182054	869	0	36	0	843	0	
182157	212	0	4	0	221	13	
182175	320	6	2	0	313	1	
182353	195	0	5	0	190	0	
182401	512	0	0	0	512	0	
182456	0	0	0	0	0	0	
182540	2247	270	21	0	2091	135	
182652	44	0	0	0	48	4	
182951	487	94	14	0	385	6	
183042	427	5	0	0	422	0	
183051	233	0	14	0	239	20	
183154	523	160	66	0	539	242	
183668	2572	0	109	0	2467	4	
183770	563	1087	0	0	451	975	
183846	1348	60	14	0	1345	71	
183958	1407	75	74	0	1364	106	
184142	2083	120	51	0	1951	39	
184245	1923	-8	86	0	1948	103	
184263	1228	120	0	0	1108	0	
184375	3351	250	30	0	3151	80	
184656	318	0	1	0	326	9	
184759	238	25	19	0	318	124	
184937	5283	732	74	0	5114	637	
185037	1854	250	178	0	1529	103	
185251	320	0	32	0	348	60	
185448	340	25	0	0	315	0	
185457	152	-50	5	0	199	2	
185514	3247	0	7	0	3323	83	
185859	3149	120	28	0	3001	0	
186221	3540	400	300	0	3649	809	
186548	389	23	2	0	383	19	
186557	111	67	18	0	102	76	
186650	356	7	8	0	348	7	
186717	2278	0	0	0	2293	15	
186744	3546	210	78	0	3371	113	
186838	1394	380	50	0	1182	218	
186856	200	12	40	0	188	40	
187358	147	0	10	0	140	3	
187451	230	30	10	0	209	19	
187648	34	0	1	0	35	2	
187947	449	12	11	0	455	29	
188056	2914	300	121	0	2721	228	
188261	560	30	7	0	526	3	
188364	814	40	39	0	786	51	
188430	233	30	1	0	202	0	
188449	249	0	2	0	278	31	
188720	855	60	32	0	861	98	
188739	283	0	2	0	301	20	
188757	210	3	9	0	200	2	
188917	367	0	0	0	371	4	
188926	485	0	7	0	504	26	
189044	1653	0	21	1	1749	118	
189129	7976	2709	139	-1609	7460	723	
189352	9327	783	65	0	9271	792	
189419	3585	300	40	0	3282	37	
189530	834	50	62	0	777	55	
189549	804	54	0	-48	814	16	
189745	857	120	16	0	800	79	
189820	652	0	2	0	655	5	
189950	343	50	1	0	292	0	
190246	188	55	8	0	146	21	
190451	1196	160	39	0	1102	105	
190554	583	38	9	0	558	22	
190563	504	131	22	0	388	37	
190639	1371	149	0	0	1224	2	
190648	1184	60	11	0	1166	53	
190732	1611	500	66	0	1629	584	
190947	579	0	61	0	561	43	
190956	881	125	1	0	755	0	
191177	2501	277	64	0	2549	389	
191355	2811	0	96	0	2781	66	
191449	182	0	3	0	179	0	
191458	158	8	1	0	157	8	
191663	8802	1539	332	0	8207	1276	
191805	150	23	0	0	173	46	
191832	429	8	5	158	290	32	
191935	3064	402	5	0	2661	4	
191944	914	120	80	0	913	199	
192147	1662	120	34	0	1580	72	
192156	861	0	0	0	861	0	
192352	3490	300	48	0	3291	149	
192558	850	48	14	0	797	9	
192606	787	30	4	0	771	18	
192651	148	0	0	0	150	2	
192857	498	80	40	0	487	109	
193162	310	160	2	0	210	62	
193247	295	0	2	0	303	10	
193452	1475	240	145	0	1187	97	
193461	956	189	0	0	868	101	
193470	33132	23033	811	0	28132	18844	
193537	1172	150	10	0	1049	37	
193649	802	30	4	0	1217	449	
193809	2887	175	10	0	2843	141	
194253	4464	-1800	308	0	6702	746	
194440	629	30	0	0	601	2	
194936	3325	0	28	0	3300	3	
195072	6528	330	206	0	6295	303	
195111	1894	346	25	0	1852	329	
195157	458	0	46	0	417	5	
195353	2942	450	61	0	2501	70	
195456	707	100	159	568	215	335	
195634	1323	135	16	0	1242	70	
195867	12455	501	194	0	12197	437	
196257	87	5	0	0	82	0	
196350	264	25	1	0	268	30	
196426	1573	108	24	0	1501	60	
196743	1358	151	1	-72	1348	70	
196752	25	1	0	0	24	0	
196800	1000	0	0	0	1000	0	
197142	1357	60	71	0	1275	49	
197254	168	125	5	0	175	137	
197302	3993	-22	197	0	3819	1	
197357	119	0	1	0	136	18	
197478	25827	2217	350	1550	23848	2138	
197740	277	0	16	0	289	28	
197759	834	255	6	0	760	187	
198046	579	0	19	0	561	1	
198103	388	6	0	0	382	0	
198149	2078	60	6	0	2293	281	
198251	193	20	6	0	174	7	
198448	1146	120	8	0	1047	29	
198671	22932	1000	638	3874	22154	4734	
198831	1458	130	9	0	1377	58	
198859	572	31	1	0	595	55	
198934	704	103	2	0	652	53	
198961	650	111	11	0	700	172	
199052	465	0	1	0	474	10	
199137	143	6	0	0	137	0	
199351	41	6	1	0	44	10	
199436	776	115	3	0	885	227	
199454	298	0	0	0	298	0	
199463	152	69	6	0	195	118	
199940	1059	60	9	0	993	3	
200042	85	6	0	0	114	35	
200435	4686	220	76	0	4438	48	
200547	431	68	18	0	374	29	
200640	6460	480	38	0	6000	58	
201049	745	45	8	0	696	4	
201124	87	12	2	0	90	17	
201254	662	71	29	0	817	255	
201441	267	0	12	120	183	48	
201638	1487	300	0	0	1190	3	
201647	683	12	111	0	575	15	
201834	5097	240	5	0	4857	5	
202251	201	30	6	0	182	17	
202514	1033	147	130	0	962	206	
202541	804	10	79	0	724	9	
202550	1263	172	10	0	1093	12	
202907	20860	2741	972	6272	14614	3739	
202970	353	42	1	0	335	25	
203052	425	96	76	0	310	57	
203333	6647	504	226	-20	6592	655	
203418	2219	110	48	0	2330	269	
203575	401	12	1	0	391	3	
203753	586	19	0	0	572	5	
203847	828	0	3	0	834	9	
204004	21045	1200	418	0	20198	771	
204237	1689	389	295	0	1584	579	
204808	155	-53	12	0	263	67	
204826	1063	129	79	0	1018	163	
205159	284	40	12	0	291	59	
205243	1267	90	54	0	1165	42	
205337	10176	0	1084	-89	9622	441	
205346	964	60	2	0	951	49	
205430	638	0	47	0	630	39	
205458	485	40	10	0	477	42	
205542	599	0	0	0	600	1	
205654	4937	1200	268	0	4621	1152	
206156	821	0	205	0	655	39	
206567	0	0	0	0	0	0	
206772	1224	0	3	0	1251	30	
206950	231	28	5	0	206	8	
207041	303	8	13	0	295	13	
207050	1299	218	5	0	1076	0	
207452	956	0	20	0	988	52	
207555	868	158	25	0	756	71	
207564	263	40	11	0	223	11	
207845	3092	250	31	1077	2170	436	
207872	613	99	4	0	541	31	
207957	90	0	4	0	86	0	
208057	2622	75	28	0	2542	23	
208169	4353	153	4	0	4196	0	
208244	73341	10047	2886	1338	71159	12089	
208329	9876	458	422	0	10319	1323	
208347	156	9	1	0	146	0	
208440	300	0	14	0	309	23	
208459	514	45	1	0	483	15	
208655	1042	45	33	0	970	6	
208927	55625	3513	227	0	52690	805	
208972	181	24	1	0	158	2	
209139	1154	209	52	0	1012	119	
209148	1127	85	345	0	1133	436	
209335	473	310	27	0	457	321	
209362	349	0	4	0	503	158	
209447	325	20	38	0	388	121	
209559	1019	0	10	0	1009	0	
209652	1685	904	5	0	1646	870	
209830	401	105	30	0	345	79	
209858	981	61	12	0	920	12	
210238	2884	600	182	0	3160	1058	
210256	280	100	10	0	289	119	
210434	116911	15644	782	0	120215	19730	
210443	294	0	4	0	294	4	
210452	125	11	0	0	114	0	
210555	793	90	18	0	765	80	
211114	1416	54	34	0	1428	100	
211338	586	5	79	0	673	171	
211543	219	0	2	0	219	2	
211628	2270	210	10	0	2142	92	
211851	293	100	0	0	307	114	
211954	511	0	35	0	790	314	
212018	999	36	11	0	966	14	
212120	561	100	20	0	625	184	
212335	488	5	1	41	441	0	
212344	459	0	31	0	483	55	
212456	454	1	9	0	445	1	
212465	619876	163291	20619	-16307	608949	156676	
212522	3216	125	66	0	3214	189	
213538	660	60	14	0	594	8	
213912	530	35	2	0	516	23	
213921	354	8	6	0	350	10	
213958	237	25	0	0	214	2	
214106	886	30	28	0	892	64	
214414	7308	697	293	0	7160	842	
214571	294	20	2	0	279	7	
214722	2886	443	1	0	2455	13	
214807	431000	104000	0	-8000	405000	70000	
214843	996	30	5	0	984	23	
215130	2787	340	223	0	2240	16	
215251	306	15	9	0	292	10	
215345	1779	150	22	0	1665	58	
215354	897	0	12	0	921	36	
215363	2173	0	131	0	2295	253	
215523	423	42	22	0	413	54	
215653	216	15	0	0	201	0	
215662	2886	659	151	0	2871	795	
215710	2528	120	2	0	2497	91	
215756	1746	0	5	0	1742	1	
215952	300	15	0	0	310	25	
216100	9086	427	187	0	8488	16	
216164	242	26	5	0	233	22	
216230	773	0	3	0	806	36	
216258	353	0	3	0	350	0	
216445	593	30	1	0	573	11	
216632	729	87	5	0	663	26	
216922	8504	525	64	335	7893	313	
217059	440	0	4	0	436	0	
217479	1165	225	17	0	1067	144	
217620	1345	30	12	0	1343	40	
218131	2360	175	38	0	2332	185	
218261	268	0	10	0	269	11	
218757	48	0	0	0	48	0	
218775	85	5	0	0	80	0	
218832	213	0	0	0	213	0	
218850	192	30	26	0	213	77	
218878	340	0	0	0	360	20	
219044	133	12	0	0	128	7	
219259	764	243	48	0	781	308	
219343	6968	825	149	0	6237	243	
219651	1115	50	212	0	968	115	
219857	176	0	2	0	198	24	
220040	731	20	7	0	736	32	
220059	1477	510	130	0	952	115	
220527	5484	882	132	0	4713	243	
220545	3890	320	66	0	3873	369	
220554	316	23	2	0	300	9	
220844	182	9	0	0	173	0	
221476	1888	272	101	0	1834	319	
221533	2151	0	49	0	2262	160	
221654	1163	41	31	0	1111	20	
222053	749	0	105	0	652	8	
222147	52601	4162	3049	0	51885	6495	
222156	618	30	2	0	600	14	
222446	3154	214	23	0	3151	234	
222558	1048	0	18	0	1047	17	
222754	2225	150	775	0	1301	1	
223005	1185	30	19	0	1155	19	
223238	669	20	8	0	650	9	
223322	2459	226	16	0	2273	56	
223331	2344	1150	37	0	2194	1037	
223452	406	30	2	0	376	2	
223658	340	15	9	0	324	8	
223751	716	0	14	0	706	4	
223845	470	15	20	0	447	12	
224552	306	10	3	0	296	3	
224637	1073	225	32	0	850	34	
224655	1728	105	14	0	1714	105	
224749	225	28	3	0	210	16	
224954	391	89	5	0	329	32	
225054	308	12	2	0	297	3	
225157	450	0	0	0	450	0	
225166	10211	1925	45	0	9150	909	
225241	148	19	9	0	148	28	
225250	648	130	94	0	472	48	
225335	5042	600	6	0	4437	1	
225559	3287	28	116	-40	4640	1457	
225773	166	93	0	0	73	0	
225942	141	9	4	0	131	3	
226051	1572	997	77	0	932	434	
226659	36	0	0	0	41	5	
226734	337	60	8	0	336	67	
226752	520	16	30	0	475	1	
226949	73	7	3	0	76	13	
227151	571	21	5	0	576	31	
227179	3409	423	119	0	3440	573	
227357	1283	90	30	0	1173	10	
227405	1940	0	0	0	1940	0	
227656	579	175	12	0	439	47	
228000	1975	43	46	0	1975	89	
228055	514	0	3	0	539	28	
228158	1234	311	20	0	1115	212	
228345	500	8	2	0	490	0	
228952	124	46	15	0	142	79	
229146	1181	270	19	0	1059	167	
229342	903	52	6	0	900	55	
229427	9627	245	73	0	9397	88	
229454	578	0	55	0	552	29	
229641	3964	680	112	0	3606	434	
229650	606	0	212	0	1444	1050	
229801	61996	4935	1907	8258	53735	6839	
229913	12434	-4685	43	0	20900	3824	
229940	299	21	0	0	279	1	
229959	88	0	3	0	85	0	
230254	488	36	30	0	431	9	
230357	272	114	11	0	559	412	
230423	1403	0	26	0	1457	80	
230508	755	0	3	0	758	6	
230535	1121	17	17	0	1166	79	
230553	2994	200	5	0	2881	92	
230610	1981	70	10	0	2011	110	
230740	444	194	34	0	262	46	
230759	2809	435	52	0	2405	83	
231149	772	0	10	191	602	31	
231242	6061	1295	97	0	5415	746	
231279	474	0	2	0	477	5	
231336	485	30	2	0	457	4	
231961	6194	-42	82	0	6302	148	
232258	330	0	0	0	330	0	
232548	2110	68	59	0	2110	127	
232744	573	432	5	0	441	305	
232847	578	0	1	0	583	6	
232856	1026	25	19	0	982	0	
233022	2216	219	66	0	1975	44	
233031	384324	62720	24014	0	376508	78918	
233246	348	0	18	0	331	1	
233358	775	35	22	0	778	60	
233442	147	18	2	0	128	1	
