RCONJJ04,RCONJJ05,RCONJJ06,RCONJJ07,RCONJJ08,RCONJJ09,RCONJJ11,RCONJJ12,RCONJJ13,RCONJJ14,RCONJJ15,RCONJJ16,RCONJJ17,RCONJJ18,RCONJJ19,RCONJJ20,RCONJJ21,RCONJJ23,RCONJJ24,RCONJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,737548,2001-03-31
,,,,,,,,,,,,,,,,,,,,737632,2001-03-31
,,,,,,,,,,,,,,,,,,,,737753,2001-03-31
,,,,,,,,,,,,,,,,,,,,737959,2001-03-31
,,,,,,,,,,,,,,,,,,,,738013,2001-03-31
,,,,,,,,,,,,,,,,,,,,738040,2001-03-31
,,,,,,,,,,,,,,,,,,,,738143,2001-03-31
,,,,,,,,,,,,,,,,,,,,738255,2001-03-31
,,,,,,,,,,,,,,,,,,,,738303,2001-03-31
,,,,,,,,,,,,,,,,,,,,738367,2001-03-31
,,,,,,,,,,,,,,,,,,,,738545,2001-03-31
,,,,,,,,,,,,,,,,,,,,738611,2001-03-31
,,,,,,,,,,,,,,,,,,,,738657,2001-03-31
,,,,,,,,,,,,,,,,,,,,738769,2001-03-31
,,,,,,,,,,,,,,,,,,,,739159,2001-03-31
,,,,,,,,,,,,,,,,,,,,739346,2001-03-31
,,,,,,,,,,,,,,,,,,,,739355,2001-03-31
,,,,,,,,,,,,,,,,,,,,739430,2001-03-31
,,,,,,,,,,,,,,,,,,,,739560,2001-03-31
,,,,,,,,,,,,,,,,,,,,739832,2001-03-31
,,,,,,,,,,,,,,,,,,,,739850,2001-03-31
,,,,,,,,,,,,,,,,,,,,740043,2001-03-31
,,,,,,,,,,,,,,,,,,,,740249,2001-03-31
,,,,,,,,,,,,,,,,,,,,740258,2001-03-31
,,,,,,,,,,,,,,,,,,,,740931,2001-03-31
,,,,,,,,,,,,,,,,,,,,741068,2001-03-31
,,,,,,,,,,,,,,,,,,,,741152,2001-03-31
,,,,,,,,,,,,,,,,,,,,741330,2001-03-31
,,,,,,,,,,,,,,,,,,,,741358,2001-03-31
,,,,,,,,,,,,,,,,,,,,741545,2001-03-31
,,,,,,,,,,,,,,,,,,,,741639,2001-03-31
,,,,,,,,,,,,,,,,,,,,741648,2001-03-31
,,,,,,,,,,,,,,,,,,,,741657,2001-03-31
,,,,,,,,,,,,,,,,,,,,741844,2001-03-31
,,,,,,,,,,,,,,,,,,,,741956,2001-03-31
,,,,,,,,,,,,,,,,,,,,742056,2001-03-31
,,,,,,,,,,,,,,,,,,,,742225,2001-03-31
,,,,,,,,,,,,,,,,,,,,742355,2001-03-31
,,,,,,,,,,,,,,,,,,,,742542,2001-03-31
,,,,,,,,,,,,,,,,,,,,742560,2001-03-31
,,,,,,,,,,,,,,,,,,,,742636,2001-03-31
,,,,,,,,,,,,,,,,,,,,742944,2001-03-31
,,,,,,,,,,,,,,,,,,,,743053,2001-03-31
,,,,,,,,,,,,,,,,,,,,743455,2001-03-31
,,,,,,,,,,,,,,,,,,,,743651,2001-03-31
,,,,,,,,,,,,,,,,,,,,743679,2001-03-31
,,,,,,,,,,,,,,,,,,,,743857,2001-03-31
,,,,,,,,,,,,,,,,,,,,743950,2001-03-31
,,,,,,,,,,,,,,,,,,,,744144,2001-03-31
,,,,,,,,,,,,,,,,,,,,744238,2001-03-31
,,,,,,,,,,,,,,,,,,,,744256,2001-03-31
,,,,,,,,,,,,,,,,,,,,744854,2001-03-31
,,,,,,,,,,,,,,,,,,,,745150,2001-03-31
,,,,,,,,,,,,,,,,,,,,745347,2001-03-31
,,,,,,,,,,,,,,,,,,,,745570,2001-03-31
,,,,,,,,,,,,,,,,,,,,745646,2001-03-31
,,,,,,,,,,,,,,,,,,,,745954,2001-03-31
,,,,,,,,,,,,,,,,,,,,746054,2001-03-31
,,,,,,,,,,,,,,,,,,,,746157,2001-03-31
,,,,,,,,,,,,,,,,,,,,746223,2001-03-31
,,,,,,,,,,,,,,,,,,,,746344,2001-03-31
,,,,,,,,,,,,,,,,,,,,746429,2001-03-31
,,,,,,,,,,,,,,,,,,,,746513,2001-03-31
,,,,,,,,,,,,,,,,,,,,746755,2001-03-31
,,,,,,,,,,,,,,,,,,,,746942,2001-03-31
,,,,,,,,,,,,,,,,,,,,747051,2001-03-31
,,,,,,,,,,,,,,,,,,,,747257,2001-03-31
,,,,,,,,,,,,,,,,,,,,747435,2001-03-31
,,,,,,,,,,,,,,,,,,,,747743,2001-03-31
,,,,,,,,,,,,,,,,,,,,747846,2001-03-31
,,,,,,,,,,,,,,,,,,,,748254,2001-03-31
,,,,,,,,,,,,,,,,,,,,748357,2001-03-31
,,,,,,,,,,,,,,,,,,,,748441,2001-03-31
,,,,,,,,,,,,,,,,,,,,748647,2001-03-31
,,,,,,,,,,,,,,,,,,,,748964,2001-03-31
,,,,,,,,,,,,,,,,,,,,749046,2001-03-31
,,,,,,,,,,,,,,,,,,,,749121,2001-03-31
,,,,,,,,,,,,,,,,,,,,749242,2001-03-31
,,,,,,,,,,,,,,,,,,,,749550,2001-03-31
,,,,,,,,,,,,,,,,,,,,749569,2001-03-31
,,,,,,,,,,,,,,,,,,,,749635,2001-03-31
,,,,,,,,,,,,,,,,,,,,749756,2001-03-31
,,,,,,,,,,,,,,,,,,,,749840,2001-03-31
,,,,,,,,,,,,,,,,,,,,749943,2001-03-31
,,,,,,,,,,,,,,,,,,,,749952,2001-03-31
,,,,,,,,,,,,,,,,,,,,750051,2001-03-31
,,,,,,,,,,,,,,,,,,,,750127,2001-03-31
,,,,,,,,,,,,,,,,,,,,750154,2001-03-31
,,,,,,,,,,,,,,,,,,,,750239,2001-03-31
,,,,,,,,,,,,,,,,,,,,750305,2001-03-31
,,,,,,,,,,,,,,,,,,,,750341,2001-03-31
,,,,,,,,,,,,,,,,,,,,750444,2001-03-31
,,,,,,,,,,,,,,,,,,,,750501,2001-03-31
,,,,,,,,,,,,,,,,,,,,750846,2001-03-31
,,,,,,,,,,,,,,,,,,,,750864,2001-03-31
,,,,,,,,,,,,,,,,,,,,751151,2001-03-31
,,,,,,,,,,,,,,,,,,,,751254,2001-03-31
,,,,,,,,,,,,,,,,,,,,751302,2001-03-31
,,,,,,,,,,,,,,,,,,,,751656,2001-03-31
,,,,,,,,,,,,,,,,,,,,751740,2001-03-31
,,,,,,,,,,,,,,,,,,,,751759,2001-03-31
,,,,,,,,,,,,,,,,,,,,751852,2001-03-31
,,,,,,,,,,,,,,,,,,,,751955,2001-03-31
,,,,,,,,,,,,,,,,,,,,752644,2001-03-31
,,,,,,,,,,,,,,,,,,,,752653,2001-03-31
,,,,,,,,,,,,,,,,,,,,752831,2001-03-31
,,,,,,,,,,,,,,,,,,,,752970,2001-03-31
,,,,,,,,,,,,,,,,,,,,753052,2001-03-31
,,,,,,,,,,,,,,,,,,,,753324,2001-03-31
,,,,,,,,,,,,,,,,,,,,753351,2001-03-31
,,,,,,,,,,,,,,,,,,,,753548,2001-03-31
,,,,,,,,,,,,,,,,,,,,753641,2001-03-31
,,,,,,,,,,,,,,,,,,,,753856,2001-03-31
,,,,,,,,,,,,,,,,,,,,754031,2001-03-31
,,,,,,,,,,,,,,,,,,,,754068,2001-03-31
,,,,,,,,,,,,,,,,,,,,754246,2001-03-31
,,,,,,,,,,,,,,,,,,,,754358,2001-03-31
,,,,,,,,,,,,,,,,,,,,754433,2001-03-31
,,,,,,,,,,,,,,,,,,,,754536,2001-03-31
,,,,,,,,,,,,,,,,,,,,754657,2001-03-31
,,,,,,,,,,,,,,,,,,,,754826,2001-03-31
,,,,,,,,,,,,,,,,,,,,754853,2001-03-31
,,,,,,,,,,,,,,,,,,,,754929,2001-03-31
,,,,,,,,,,,,,,,,,,,,755047,2001-03-31
,,,,,,,,,,,,,,,,,,,,755056,2001-03-31
,,,,,,,,,,,,,,,,,,,,755252,2001-03-31
,,,,,,,,,,,,,,,,,,,,755328,2001-03-31
,,,,,,,,,,,,,,,,,,,,755346,2001-03-31
,,,,,,,,,,,,,,,,,,,,755421,2001-03-31
,,,,,,,,,,,,,,,,,,,,755458,2001-03-31
,,,,,,,,,,,,,,,,,,,,755551,2001-03-31
,,,,,,,,,,,,,,,,,,,,755609,2001-03-31
,,,,,,,,,,,,,,,,,,,,755850,2001-03-31
,,,,,,,,,,,,,,,,,,,,756316,2001-03-31
,,,,,,,,,,,,,,,,,,,,756343,2001-03-31
,,,,,,,,,,,,,,,,,,,,756848,2001-03-31
,,,,,,,,,,,,,,,,,,,,756950,2001-03-31
,,,,,,,,,,,,,,,,,,,,757377,2001-03-31
,,,,,,,,,,,,,,,,,,,,757452,2001-03-31
,,,,,,,,,,,,,,,,,,,,757612,2001-03-31
,,,,,,,,,,,,,,,,,,,,757779,2001-03-31
,,,,,,,,,,,,,,,,,,,,758440,2001-03-31
,,,,,,,,,,,,,,,,,,,,758703,2001-03-31
,,,,,,,,,,,,,,,,,,,,758721,2001-03-31
,,,,,,,,,,,,,,,,,,,,758842,2001-03-31
,,,,,,,,,,,,,,,,,,,,758851,2001-03-31
,,,,,,,,,,,,,,,,,,,,759045,2001-03-31
,,,,,,,,,,,,,,,,,,,,759250,2001-03-31
,,,,,,,,,,,,,,,,,,,,759540,2001-03-31
,,,,,,,,,,,,,,,,,,,,759625,2001-03-31
,,,,,,,,,,,,,,,,,,,,760041,2001-03-31
,,,,,,,,,,,,,,,,,,,,760108,2001-03-31
,,,,,,,,,,,,,,,,,,,,760210,2001-03-31
,,,,,,,,,,,,,,,,,,,,760331,2001-03-31
,,,,,,,,,,,,,,,,,,,,760340,2001-03-31
,,,,,,,,,,,,,,,,,,,,760434,2001-03-31
,,,,,,,,,,,,,,,,,,,,760555,2001-03-31
,,,,,,,,,,,,,,,,,,,,760649,2001-03-31
,,,,,,,,,,,,,,,,,,,,760742,2001-03-31
,,,,,,,,,,,,,,,,,,,,760854,2001-03-31
,,,,,,,,,,,,,,,,,,,,760939,2001-03-31
,,,,,,,,,,,,,,,,,,,,760957,2001-03-31
,,,,,,,,,,,,,,,,,,,,761244,2001-03-31
,,,,,,,,,,,,,,,,,,,,761347,2001-03-31
,,,,,,,,,,,,,,,,,,,,761459,2001-03-31
,,,,,,,,,,,,,,,,,,,,761543,2001-03-31
,,,,,,,,,,,,,,,,,,,,761833,2001-03-31
,,,,,,,,,,,,,,,,,,,,761851,2001-03-31
,,,,,,,,,,,,,,,,,,,,761954,2001-03-31
,,,,,,,,,,,,,,,,,,,,762045,2001-03-31
,,,,,,,,,,,,,,,,,,,,762054,2001-03-31
,,,,,,,,,,,,,,,,,,,,762353,2001-03-31
,,,,,,,,,,,,,,,,,,,,762429,2001-03-31
,,,,,,,,,,,,,,,,,,,,762447,2001-03-31
,,,,,,,,,,,,,,,,,,,,762607,2001-03-31
,,,,,,,,,,,,,,,,,,,,762625,2001-03-31
,,,,,,,,,,,,,,,,,,,,762661,2001-03-31
,,,,,,,,,,,,,,,,,,,,763211,2001-03-31
,,,,,,,,,,,,,,,,,,,,763556,2001-03-31
,,,,,,,,,,,,,,,,,,,,763752,2001-03-31
,,,,,,,,,,,,,,,,,,,,763930,2001-03-31
,,,,,,,,,,,,,,,,,,,,763958,2001-03-31
,,,,,,,,,,,,,,,,,,,,764030,2001-03-31
,,,,,,,,,,,,,,,,,,,,764058,2001-03-31
,,,,,,,,,,,,,,,,,,,,764067,2001-03-31
,,,,,,,,,,,,,,,,,,,,764142,2001-03-31
,,,,,,,,,,,,,,,,,,,,764151,2001-03-31
,,,,,,,,,,,,,,,,,,,,764414,2001-03-31
,,,,,,,,,,,,,,,,,,,,764441,2001-03-31
,,,,,,,,,,,,,,,,,,,,764647,2001-03-31
,,,,,,,,,,,,,,,,,,,,764816,2001-03-31
,,,,,,,,,,,,,,,,,,,,764843,2001-03-31
,,,,,,,,,,,,,,,,,,,,765019,2001-03-31
,,,,,,,,,,,,,,,,,,,,765046,2001-03-31
,,,,,,,,,,,,,,,,,,,,765130,2001-03-31
,,,,,,,,,,,,,,,,,,,,765318,2001-03-31
,,,,,,,,,,,,,,,,,,,,765354,2001-03-31
,,,,,,,,,,,,,,,,,,,,765505,2001-03-31
,,,,,,,,,,,,,,,,,,,,765662,2001-03-31
,,,,,,,,,,,,,,,,,,,,765756,2001-03-31
,,,,,,,,,,,,,,,,,,,,766052,2001-03-31
,,,,,,,,,,,,,,,,,,,,766164,2001-03-31
,,,,,,,,,,,,,,,,,,,,766258,2001-03-31
,,,,,,,,,,,,,,,,,,,,766735,2001-03-31
,,,,,,,,,,,,,,,,,,,,767004,2001-03-31
,,,,,,,,,,,,,,,,,,,,767040,2001-03-31
,,,,,,,,,,,,,,,,,,,,767059,2001-03-31
,,,,,,,,,,,,,,,,,,,,767152,2001-03-31
,,,,,,,,,,,,,,,,,,,,767161,2001-03-31
,,,,,,,,,,,,,,,,,,,,767246,2001-03-31
,,,,,,,,,,,,,,,,,,,,767255,2001-03-31
,,,,,,,,,,,,,,,,,,,,767554,2001-03-31
,,,,,,,,,,,,,,,,,,,,767611,2001-03-31
,,,,,,,,,,,,,,,,,,,,767705,2001-03-31
,,,,,,,,,,,,,,,,,,,,767732,2001-03-31
,,,,,,,,,,,,,,,,,,,,767769,2001-03-31
,,,,,,,,,,,,,,,,,,,,767817,2001-03-31
,,,,,,,,,,,,,,,,,,,,767947,2001-03-31
,,,,,,,,,,,,,,,,,,,,768074,2001-03-31
,,,,,,,,,,,,,,,,,,,,768252,2001-03-31
,,,,,,,,,,,,,,,,,,,,768458,2001-03-31
,,,,,,,,,,,,,,,,,,,,768953,2001-03-31
,,,,,,,,,,,,,,,,,,,,769156,2001-03-31
,,,,,,,,,,,,,,,,,,,,769334,2001-03-31
,,,,,,,,,,,,,,,,,,,,769455,2001-03-31
,,,,,,,,,,,,,,,,,,,,769857,2001-03-31
,,,,,,,,,,,,,,,,,,,,770068,2001-03-31
,,,,,,,,,,,,,,,,,,,,770330,2001-03-31
,,,,,,,,,,,,,,,,,,,,770367,2001-03-31
,,,,,,,,,,,,,,,,,,,,770433,2001-03-31
,,,,,,,,,,,,,,,,,,,,770451,2001-03-31
,,,,,,,,,,,,,,,,,,,,770545,2001-03-31
,,,,,,,,,,,,,,,,,,,,770639,2001-03-31
,,,,,,,,,,,,,,,,,,,,770657,2001-03-31
,,,,,,,,,,,,,,,,,,,,770853,2001-03-31
,,,,,,,,,,,,,,,,,,,,771047,2001-03-31
,,,,,,,,,,,,,,,,,,,,771140,2001-03-31
,,,,,,,,,,,,,,,,,,,,771159,2001-03-31
,,,,,,,,,,,,,,,,,,,,771346,2001-03-31
,,,,,,,,,,,,,,,,,,,,771458,2001-03-31
,,,,,,,,,,,,,,,,,,,,771551,2001-03-31
,,,,,,,,,,,,,,,,,,,,771609,2001-03-31
,,,,,,,,,,,,,,,,,,,,771636,2001-03-31
,,,,,,,,,,,,,,,,,,,,771663,2001-03-31
,,,,,,,,,,,,,,,,,,,,771748,2001-03-31
,,,,,,,,,,,,,,,,,,,,771832,2001-03-31
,,,,,,,,,,,,,,,,,,,,771841,2001-03-31
,,,,,,,,,,,,,,,,,,,,772008,2001-03-31
,,,,,,,,,,,,,,,,,,,,772240,2001-03-31
,,,,,,,,,,,,,,,,,,,,772446,2001-03-31
,,,,,,,,,,,,,,,,,,,,772558,2001-03-31
,,,,,,,,,,,,,,,,,,,,772745,2001-03-31
,,,,,,,,,,,,,,,,,,,,772754,2001-03-31
,,,,,,,,,,,,,,,,,,,,773032,2001-03-31
,,,,,,,,,,,,,,,,,,,,773126,2001-03-31
,,,,,,,,,,,,,,,,,,,,773247,2001-03-31
,,,,,,,,,,,,,,,,,,,,773359,2001-03-31
,,,,,,,,,,,,,,,,,,,,773443,2001-03-31
,,,,,,,,,,,,,,,,,,,,773546,2001-03-31
,,,,,,,,,,,,,,,,,,,,773742,2001-03-31
,,,,,,,,,,,,,,,,,,,,773751,2001-03-31
,,,,,,,,,,,,,,,,,,,,774105,2001-03-31
,,,,,,,,,,,,,,,,,,,,774132,2001-03-31
,,,,,,,,,,,,,,,,,,,,774235,2001-03-31
,,,,,,,,,,,,,,,,,,,,774253,2001-03-31
,,,,,,,,,,,,,,,,,,,,774262,2001-03-31
,,,,,,,,,,,,,,,,,,,,774347,2001-03-31
,,,,,,,,,,,,,,,,,,,,774655,2001-03-31
,,,,,,,,,,,,,,,,,,,,774730,2001-03-31
,,,,,,,,,,,,,,,,,,,,774833,2001-03-31
,,,,,,,,,,,,,,,,,,,,774851,2001-03-31
,,,,,,,,,,,,,,,,,,,,774954,2001-03-31
,,,,,,,,,,,,,,,,,,,,775054,2001-03-31
,,,,,,,,,,,,,,,,,,,,775214,2001-03-31
,,,,,,,,,,,,,,,,,,,,775241,2001-03-31
,,,,,,,,,,,,,,,,,,,,775456,2001-03-31
,,,,,,,,,,,,,,,,,,,,775540,2001-03-31
,,,,,,,,,,,,,,,,,,,,775755,2001-03-31
,,,,,,,,,,,,,,,,,,,,776060,2001-03-31
,,,,,,,,,,,,,,,,,,,,776248,2001-03-31
,,,,,,,,,,,,,,,,,,,,776275,2001-03-31
,,,,,,,,,,,,,,,,,,,,776350,2001-03-31
,,,,,,,,,,,,,,,,,,,,776369,2001-03-31
,,,,,,,,,,,,,,,,,,,,776547,2001-03-31
,,,,,,,,,,,,,,,,,,,,776659,2001-03-31
,,,,,,,,,,,,,,,,,,,,776734,2001-03-31
,,,,,,,,,,,,,,,,,,,,776752,2001-03-31
,,,,,,,,,,,,,,,,,,,,777012,2001-03-31
,,,,,,,,,,,,,,,,,,,,777160,2001-03-31
,,,,,,,,,,,,,,,,,,,,777254,2001-03-31
,,,,,,,,,,,,,,,,,,,,777366,2001-03-31
,,,,,,,,,,,,,,,,,,,,777441,2001-03-31
,,,,,,,,,,,,,,,,,,,,777553,2001-03-31
,,,,,,,,,,,,,,,,,,,,777870,2001-03-31
,,,,,,,,,,,,,,,,,,,,777964,2001-03-31
,,,,,,,,,,,,,,,,,,,,778466,2001-03-31
,,,,,,,,,,,,,,,,,,,,778532,2001-03-31
,,,,,,,,,,,,,,,,,,,,778738,2001-03-31
,,,,,,,,,,,,,,,,,,,,779016,2001-03-31
,,,,,,,,,,,,,,,,,,,,779351,2001-03-31
,,,,,,,,,,,,,,,,,,,,779360,2001-03-31
,,,,,,,,,,,,,,,,,,,,779539,2001-03-31
,,,,,,,,,,,,,,,,,,,,779641,2001-03-31
,,,,,,,,,,,,,,,,,,,,779650,2001-03-31
,,,,,,,,,,,,,,,,,,,,779968,2001-03-31
,,,,,,,,,,,,,,,,,,,,780049,2001-03-31
,,,,,,,,,,,,,,,,,,,,780218,2001-03-31
,,,,,,,,,,,,,,,,,,,,780263,2001-03-31
,,,,,,,,,,,,,,,,,,,,780562,2001-03-31
,,,,,,,,,,,,,,,,,,,,780722,2001-03-31
,,,,,,,,,,,,,,,,,,,,780955,2001-03-31
,,,,,,,,,,,,,,,,,,,,781028,2001-03-31
,,,,,,,,,,,,,,,,,,,,781130,2001-03-31
,,,,,,,,,,,,,,,,,,,,781158,2001-03-31
,,,,,,,,,,,,,,,,,,,,781466,2001-03-31
,,,,,,,,,,,,,,,,,,,,782016,2001-03-31
,,,,,,,,,,,,,,,,,,,,782306,2001-03-31
,,,,,,,,,,,,,,,,,,,,782351,2001-03-31
,,,,,,,,,,,,,,,,,,,,782548,2001-03-31
,,,,,,,,,,,,,,,,,,,,782650,2001-03-31
,,,,,,,,,,,,,,,,,,,,782904,2001-03-31
,,,,,,,,,,,,,,,,,,,,782940,2001-03-31
,,,,,,,,,,,,,,,,,,,,783059,2001-03-31
,,,,,,,,,,,,,,,,,,,,783161,2001-03-31
,,,,,,,,,,,,,,,,,,,,783246,2001-03-31
,,,,,,,,,,,,,,,,,,,,783349,2001-03-31
,,,,,,,,,,,,,,,,,,,,783376,2001-03-31
,,,,,,,,,,,,,,,,,,,,783648,2001-03-31
,,,,,,,,,,,,,,,,,,,,783844,2001-03-31
,,,,,,,,,,,,,,,,,,,,783910,2001-03-31
,,,,,,,,,,,,,,,,,,,,783956,2001-03-31
,,,,,,,,,,,,,,,,,,,,783965,2001-03-31
,,,,,,,,,,,,,,,,,,,,784159,2001-03-31
,,,,,,,,,,,,,,,,,,,,784430,2001-03-31
,,,,,,,,,,,,,,,,,,,,784944,2001-03-31
,,,,,,,,,,,,,,,,,,,,785062,2001-03-31
,,,,,,,,,,,,,,,,,,,,785147,2001-03-31
,,,,,,,,,,,,,,,,,,,,785259,2001-03-31
,,,,,,,,,,,,,,,,,,,,785325,2001-03-31
,,,,,,,,,,,,,,,,,,,,785718,2001-03-31
,,,,,,,,,,,,,,,,,,,,785857,2001-03-31
,,,,,,,,,,,,,,,,,,,,785923,2001-03-31
,,,,,,,,,,,,,,,,,,,,785932,2001-03-31
,,,,,,,,,,,,,,,,,,,,785941,2001-03-31
,,,,,,,,,,,,,,,,,,,,785950,2001-03-31
,,,,,,,,,,,,,,,,,,,,786041,2001-03-31
,,,,,,,,,,,,,,,,,,,,786210,2001-03-31
,,,,,,,,,,,,,,,,,,,,786256,2001-03-31
,,,,,,,,,,,,,,,,,,,,786340,2001-03-31
,,,,,,,,,,,,,,,,,,,,786443,2001-03-31
,,,,,,,,,,,,,,,,,,,,786555,2001-03-31
,,,,,,,,,,,,,,,,,,,,786612,2001-03-31
,,,,,,,,,,,,,,,,,,,,786733,2001-03-31
,,,,,,,,,,,,,,,,,,,,786742,2001-03-31
,,,,,,,,,,,,,,,,,,,,786948,2001-03-31
,,,,,,,,,,,,,,,,,,,,787141,2001-03-31
,,,,,,,,,,,,,,,,,,,,787150,2001-03-31
,,,,,,,,,,,,,,,,,,,,787253,2001-03-31
,,,,,,,,,,,,,,,,,,,,787440,2001-03-31
,,,,,,,,,,,,,,,,,,,,787459,2001-03-31
,,,,,,,,,,,,,,,,,,,,787842,2001-03-31
,,,,,,,,,,,,,,,,,,,,787860,2001-03-31
,,,,,,,,,,,,,,,,,,,,788559,2001-03-31
,,,,,,,,,,,,,,,,,,,,788652,2001-03-31
,,,,,,,,,,,,,,,,,,,,788924,2001-03-31
,,,,,,,,,,,,,,,,,,,,789051,2001-03-31
,,,,,,,,,,,,,,,,,,,,789136,2001-03-31
,,,,,,,,,,,,,,,,,,,,789257,2001-03-31
,,,,,,,,,,,,,,,,,,,,790150,2001-03-31
,,,,,,,,,,,,,,,,,,,,790235,2001-03-31
,,,,,,,,,,,,,,,,,,,,790271,2001-03-31
,,,,,,,,,,,,,,,,,,,,790534,2001-03-31
,,,,,,,,,,,,,,,,,,,,790543,2001-03-31
,,,,,,,,,,,,,,,,,,,,790673,2001-03-31
,,,,,,,,,,,,,,,,,,,,790703,2001-03-31
,,,,,,,,,,,,,,,,,,,,790721,2001-03-31
,,,,,,,,,,,,,,,,,,,,790851,2001-03-31
,,,,,,,,,,,,,,,,,,,,790918,2001-03-31
,,,,,,,,,,,,,,,,,,,,791072,2001-03-31
,,,,,,,,,,,,,,,,,,,,791205,2001-03-31
,,,,,,,,,,,,,,,,,,,,791353,2001-03-31
,,,,,,,,,,,,,,,,,,,,791474,2001-03-31
,,,,,,,,,,,,,,,,,,,,791513,2001-03-31
,,,,,,,,,,,,,,,,,,,,791531,2001-03-31
,,,,,,,,,,,,,,,,,,,,791746,2001-03-31
,,,,,,,,,,,,,,,,,,,,791821,2001-03-31
,,,,,,,,,,,,,,,,,,,,791942,2001-03-31
,,,,,,,,,,,,,,,,,,,,792248,2001-03-31
,,,,,,,,,,,,,,,,,,,,792453,2001-03-31
,,,,,,,,,,,,,,,,,,,,792640,2001-03-31
,,,,,,,,,,,,,,,,,,,,792659,2001-03-31
,,,,,,,,,,,,,,,,,,,,792716,2001-03-31
,,,,,,,,,,,,,,,,,,,,792743,2001-03-31
,,,,,,,,,,,,,,,,,,,,792958,2001-03-31
,,,,,,,,,,,,,,,,,,,,793151,2001-03-31
,,,,,,,,,,,,,,,,,,,,793245,2001-03-31
,,,,,,,,,,,,,,,,,,,,793302,2001-03-31
,,,,,,,,,,,,,,,,,,,,793571,2001-03-31
,,,,,,,,,,,,,,,,,,,,794073,2001-03-31
,,,,,,,,,,,,,,,,,,,,794149,2001-03-31
,,,,,,,,,,,,,,,,,,,,794251,2001-03-31
,,,,,,,,,,,,,,,,,,,,794336,2001-03-31
,,,,,,,,,,,,,,,,,,,,794345,2001-03-31
,,,,,,,,,,,,,,,,,,,,794541,2001-03-31
,,,,,,,,,,,,,,,,,,,,794608,2001-03-31
,,,,,,,,,,,,,,,,,,,,794653,2001-03-31
,,,,,,,,,,,,,,,,,,,,794747,2001-03-31
,,,,,,,,,,,,,,,,,,,,795249,2001-03-31
,,,,,,,,,,,,,,,,,,,,795454,2001-03-31
,,,,,,,,,,,,,,,,,,,,795548,2001-03-31
,,,,,,,,,,,,,,,,,,,,795650,2001-03-31
,,,,,,,,,,,,,,,,,,,,795735,2001-03-31
,,,,,,,,,,,,,,,,,,,,795959,2001-03-31
,,,,,,,,,,,,,,,,,,,,795968,2001-03-31
,,,,,,,,,,,,,,,,,,,,796125,2001-03-31
,,,,,,,,,,,,,,,,,,,,796152,2001-03-31
,,,,,,,,,,,,,,,,,,,,796415,2001-03-31
,,,,,,,,,,,,,,,,,,,,796451,2001-03-31
,,,,,,,,,,,,,,,,,,,,796657,2001-03-31
,,,,,,,,,,,,,,,,,,,,796769,2001-03-31
,,,,,,,,,,,,,,,,,,,,796965,2001-03-31
,,,,,,,,,,,,,,,,,,,,797140,2001-03-31
,,,,,,,,,,,,,,,,,,,,797159,2001-03-31
,,,,,,,,,,,,,,,,,,,,797234,2001-03-31
,,,,,,,,,,,,,,,,,,,,797319,2001-03-31
,,,,,,,,,,,,,,,,,,,,797467,2001-03-31
,,,,,,,,,,,,,,,,,,,,797775,2001-03-31
,,,,,,,,,,,,,,,,,,,,797832,2001-03-31
,,,,,,,,,,,,,,,,,,,,798156,2001-03-31
,,,,,,,,,,,,,,,,,,,,798512,2001-03-31
,,,,,,,,,,,,,,,,,,,,798857,2001-03-31
,,,,,,,,,,,,,,,,,,,,799256,2001-03-31
,,,,,,,,,,,,,,,,,,,,799359,2001-03-31
,,,,,,,,,,,,,,,,,,,,799612,2001-03-31
,,,,,,,,,,,,,,,,,,,,799751,2001-03-31
,,,,,,,,,,,,,,,,,,,,799854,2001-03-31
,,,,,,,,,,,,,,,,,,,,799939,2001-03-31
,,,,,,,,,,,,,,,,,,,,799948,2001-03-31
,,,,,,,,,,,,,,,,,,,,800134,2001-03-31
,,,,,,,,,,,,,,,,,,,,800442,2001-03-31
,,,,,,,,,,,,,,,,,,,,800479,2001-03-31
,,,,,,,,,,,,,,,,,,,,800657,2001-03-31
,,,,,,,,,,,,,,,,,,,,800750,2001-03-31
,,,,,,,,,,,,,,,,,,,,800853,2001-03-31
,,,,,,,,,,,,,,,,,,,,801047,2001-03-31
,,,,,,,,,,,,,,,,,,,,801056,2001-03-31
,,,,,,,,,,,,,,,,,,,,801159,2001-03-31
,,,,,,,,,,,,,,,,,,,,801654,2001-03-31
,,,,,,,,,,,,,,,,,,,,802110,2001-03-31
,,,,,,,,,,,,,,,,,,,,802129,2001-03-31
,,,,,,,,,,,,,,,,,,,,802174,2001-03-31
,,,,,,,,,,,,,,,,,,,,802231,2001-03-31
,,,,,,,,,,,,,,,,,,,,802352,2001-03-31
,,,,,,,,,,,,,,,,,,,,802736,2001-03-31
,,,,,,,,,,,,,,,,,,,,802839,2001-03-31
,,,,,,,,,,,,,,,,,,,,802848,2001-03-31
,,,,,,,,,,,,,,,,,,,,802866,2001-03-31
,,,,,,,,,,,,,,,,,,,,803078,2001-03-31
,,,,,,,,,,,,,,,,,,,,803144,2001-03-31
,,,,,,,,,,,,,,,,,,,,803162,2001-03-31
