"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
9807																																																										0	0	60350	0	0	0	99389	0	99389	89774	661	0	0	1724591	2227	0	0	415007	32322	63477	578721	53603	22083	33208	16850	104425	168327	497299	156648	177374	205631	121103	33332	0	0	0	0	0	0	0	0	165	0		0	0	213123	450418	148940	216229	0	0	0			0	11492																									0	0	0	0	0	0	0	0	0	0	0	0	104472	356263	440	0	440							243	
9955																																																										0	10451	0		9069	0			7892	862	2503	0	0	51597	0	1095	0	8457	0	6093	23111	867	1197	3480	924	690	1250	10833	10214	11288	5524	4333	428								0	13			0	0	0	2024	0	9192			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		23915		0	39								
10157																																																										0	2808	769		3421	0			2396	327	1470	0	42	19719	0	18	439	1607	0	1219	3353	357	715	134	167	234	0	4903	2078	3695	1672	1176	1121								0	0			0	0	442	68	6338	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		1948		0	13								
10250																																																										0	452	12123	0	0	6999	75070	0	75070	15530	20721	0	2170	364898	0	450	0	41595	23316	14033	105628	2779	5550	12248	16643	2294	561	53253	54366	85008	103263	14649	398	0	0	0	0	0	0	0	322	1386	0		0	0	2696	36835	86972	45152	0	450	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	158052	108	0	108							0	
10849																																																										0	10346	34039	4628	4274	8060	13541	0	13541	1246	2127	0	522	230755	95	0	0	41458	3537	30264	70116	7116	5394	17551	7117	4273	6	67545	26565	56880	24538	9884	139	0	0	0	0	0	0	0	0	0	0		0	0	3412	34492	30429	46369	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	5058							0	
10858																																																										48750	25814	6736	0	35676	0	53946	0	53946	4099	16315	0	3438	314152	0	0	0	26949	7585	6893	117800	6321	1628	1808	11189	3641	2000	148678	26685	40051	56714	12497	111	48750	0	48750	0	0	0	0	0	670	0	0	0	0	3837	8713	34011	35991	0	0	0			0	171																									0	0	0	0	0	0	0	0	0	0	0	0		13124	744	878	744								
11145																																																										0	0	0		88	412			2887	1969	4303	0	2085	128098	0	0	0	70781	2201	3169	14144	3336	9880	12162	25557	17823	429	7481	6905	19176	14466	6893	223								0	0			0	0	651	1287	39171	2611			0			857	644																									0	0	0	0	0	0	0	0	0	0	0	0		9916		0	64								
11640																																																										0	31001	2402	0	32071	225	41599	0	41599	748	13524	0	0	194131	0	0	0	22164	863	12728	73188	2277	6572	3801	4544	2937	2017	31896	65035	28881	25861	16283	3611	0	0	0	0	0	0	0	0	0	0		0	0	4469	7648	17997	19438	0	0	0			51	0																									0	0	0	0	0	0	0	0	0	0	0	0		85676	207	0	207								
11837																																																										0	2471	2476		370	0			2391	272	604	0	871	45252	13	0	0	6421	193	879	11785	93	2601	2992	245	489	0	8146	7907	13795	4172	3371	0								97	0			0	0	0	10472	10607	7703			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9608		0	317								
12030																																																										950	47728	1250	0	4805	1160	30583	0	30583	0	19359	0	8836	287633	0	0	0	54820	1998	2658	135983	7319	12398	22476	2603	7930	1732	103615	68374	39923	10416	3443	5645	950	0	950	0	0	0	0	0	74	0		0	0	1224	26817	73407	15782	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0								
12142																																																										0	4019	2399		2576	0			15352	653	13121	0	0	104937	0	116	0	25931	870	13777	31765	2009	4887	12455	6315	116	149	9103	23225	25477	19990	1177	32								340	0			0	0	1538	7080	19846	11096			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
12245																																																										0	746	2346		131	3141			3594	331	2597	0	773	82676	0	0	0	34938	657	1625	16576	625	2403	6045	5209	19887	0	6703	10145	17877	8163	2980	0								63	97			0	0	398	4529	25788	5266			0			0	193																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	422								
12311	23872184	445301	58998	117667	6880896	0	4774620	0	75981	37053895	0	370482	12400286	18417666	1760270	2978504	3405371	2362335	325171	0	124	0	0	0	0	74820	0		1437080	409048	20442	850529	0	0	0	730508	0	0	0	0	711012	0	319166	311206	0	0	0	0	0	0	0	0	0	0	0	0	16286361	124	109979	1027367	76561	58998		6880896	0	6880896	5224172	4774620	0	75981	37053895	0	870971		6577135	1204878	3006623		648414	760425	1060953	1046188	1050084	1508471							124			0	0			0	74820					366093	1959430	3362029	4041101			0			198699	137611	0	0	0	319166	0	0	0	0	0	0	730508	0	0	0	0	311206	0	0	0	0	0	0	711012	0															368740	0	445301								
12647																																																										0	8018	0		4463	0			14626	2244	949	0	167	69496	0	0	0	16411	1073	0	36614	2219	6253	7379	347	185	0	11449	17757	19019	3254	213	0								0	94			0	0	4997	1715	4675	10056			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	8								
12656																																																										0	1389	0		745	0			910	0	1423	0	0	12418	0	0	0	7082	0	3254	1631	154	820	1579	1676	2390	463	506	1246	1164	576	1790	0								0	0			0	0	87	16	583	183			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
12937																																																										0	393	30387		0	0			10680	22437	665	0	0	164248	37	0	0	29483	2075	0	61316	2555	5043	7106	14300	244	235	43822	9933	36262	41794	2990	1								0	0			0	0	500	3962	18902	44456			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	345								
12946																																																										0	16537	8682	0	1878	26914	42012	0	42012	124	24658	0	401	523614	0	0	0	152265	6398	17846	196399	4583	14602	37772	80961	5943	5152	82281	132291	76593	58646	8069	2734	0	0	0	0	0	0	0	0	0	0		0	0	6250	48082	23908	188730	0	0	0			511	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		217234	689	3000	689								
12955																																																										0	2420	4172		37	0			15005	2284	1494	0	555	105991	0	0	0	11668	4661	3524	24488	712	876	1465	5899	1423	1079	19397	12268	30438	24362	5649	0								1	32			0	0	2862	9685	34149	16966			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
13037																																																										0	679	3122		257	2269			11971	2097	7850	0	548	93776	0	0	0	40446	1194	40446	10214	2845	11090	23251	2556	450	180	15761	9167	18775	3789	2075	631								305	114			0	0	67	5410	15895	3821			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
13103																																																										0	0	17898	0	0	448	68165	0	68165	13091	187036	0	0	895068	0	0	0	260433	12641	76465	52423	3120	13168	20373	24374	47408	139584	85609	85238	135847	203416	76550	36424	0	0	0	0	0	0	0	0	121	0		0	0	19058	19742	182938	111920	0	0	0			2108	1316																									0	0	0	0	0	0	0	0	0	0	0	0		0	2025	0	2025								
13251																																																										0	2115	0		1823	0			4996	0	3052	0	5	20610	0	0	0	4039	67	0	9536	0	1034	2784	82	0	0	2885	6056	6487	228	0	0								0	0			0	0	125	0	0	4388			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
13457																																																										0	4404	0		3922	0			1066	0	428	0	0	10827	0	0	0	570	0	9	2852	28	105	267	170	0	0	7746	606	356	601	932	0								0	0			0	0	0	0	435	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
14052																																																										0	983	0		418	0			3773	670	1244	0	3425	47147	0	0	0	12954	645	6059	17830	1413	4705	3244	1777	1042	359	9057	2655	11450	3749	3091	2320								0	10		0	0	0	0	0	968	22053			0			0	139																									0	0	0	0	0	0	0	0	0	0	0	0		9648		0	4								
14155																																																										0	17799	718		15860	0			6103	0	5073	0	138	93794	0	0	5719	33702	1493	20362	29539	1813	6308	17195	5402	1136	1640	8740	12678	16911	10020	6521	4538								0	0			0	0	1258	2756	0	8894			0			522	20																									0	0	0	0	0	0	0	0	0	0	0	0		4835		0	0								
14454																																																										0	1471	0		1377	0			1761	168	257	0	0	10206	0	820	0	1295	0	253	2745	304	47	574	370	0	0	1928	1660	2240	1566	534	269								0	15			0	0	0	1032	0	2010			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
14650																																																										0	398	0		401	6			2836	79	4466	0	0	15125	45	42	0	4467	145	3443	3591	64	198	164	233	2713	882	2531	1507	2979	1602	1691	391								0	5			0	0	0	653	1585	2			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	91								
14753																																																										0	2246	0		6313	0			1097	36	584	0	0	12578	0	0	0	1284	0	191	7328	122	370	651	34	63	44	1881	6403	783	1048	907	272								0	6			0	0	309	0	654	44			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	5								
14865																																																										0	47441	2428		35486	0			16425	452	1925	0	5629	178846	463	0	0	11693	1471	674	44713	549	782	1969	2402	3712	2279	24966	29883	28661	12670	37009	29594								608	937			0	0	4875	9290	21911	8780			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		45772		0	9958								
14977																																																										0	3770	0		5539	0			363	0	2890	0	0	20099	4	0	0	6071	888	318	3345	105	135	216	229	4871	504	574	2712	2085	2780	5881	0								0	0			0	0	0	0	0	582			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
16337																																																										0	7490	1256	401	59	17925	42909	0	42909	3375	24057	0	1236	318756	0	0	0	75856	4991	63865	73966	2086	6031	6813	11029	17726	20119	32566	45734	35982	33084	32510	26348	0	0	0	0	0	0	0	0	1681	0		0	0	6241	62922	54869	31164	0	0	0			10088	8312																									0	0	0	0	0	0	0	0	0	0	0	0	0	162228	249	0	650							0	
16458																																																										0	1486	13640		337	0			22115	2242	2699	0	0	144880	11	196	1994	18406	1903	6307	33720	844	1556	4853	3168	982	6806	10497	25292	33112	40787	15970	259								0	100			0	0	1051	8645	34179	37803			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	89								
16551																																																										0	3713	777		1815	0			11283	4153	5265	0	713	126659	0	0	0	41794	1137	1751	27401	2598	5297	19966	5501	6705	376	9215	14428	28518	15572	13834	1272								0	92			0	0	3613	36913	11522	3700			0			322	960																									0	0	0	0	0	0	0	0	0	0	0	0	0	41794		0	169							0	
16748																																																										0	4960	473		1707	0			2190	2896	2338	0	0	26346	0	0	0	7226	802	2135	3332	233	1104	1386	1294	2048	1133	3961	3601	3536	2971	4707	339								0	0			0	0	516	424	2730	0			0			0	28																									0	0	0	0	0	0	0	0	0	0	0	0		6075		0	84								
16944																																																										0	1702	0		82	0			836	171	1173	0	461	15173	0	0	0	8610	103	0	2882	592	752	2377	1641	3079	0	846	731	1863	1988	470	454								0	0			0	0	0	0	0	2030			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	5								
16953																																																										0	934	0		3192	0			2710	0	2385	0	0	12396	0	0	0	1541	0	0	6546	509	91	372	569	0	0	2330	3616	2042	2625	181	0								0	0			0	0	0	0	1611	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	23								
17110																																																										0	0	0		0	0			10402	1022	66460	0	0	81531	0	0	0	1187	0	1187	57645	1187	0	0	0	0	0	79744	0	0	600	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2460								
17147																																																										0	150579	180501	6679	109457	5	621536	55	621591	156799	134861	0	4077	3138186	0	6396	18791	604646	63215	328919	696453	60663	126345	133923	91186	86901	82283	770083	311873	485253	419107	357496	90185	0	0	0	0	0	0	0	20	7227	63		0	0	36886	94662	522931	428624	5502	894	0			854	544																									0	0	0	0	0	0	0	0	0	0	0	0		475698	9036	0	15714								
17259																																																										0	7894	0		959	0			4243	94	5330	0	0	33880	40	57	1586	9444	351	4168	24997	2550	4308	944	869	21	0	8428	9711	5195	847	290	0								0	0			0	0	1586	0	3945	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	17								
17464																																																										0	7509	14551	0	3550	17944	247223	0	247223	63665	8537	0	26723	1465629	3202	0	19719	36964	12643	14039	257245	3242	4242	8523	6255	3417	9061	301257	152379	311078	252984	188532	97036	0	0	0	0	0	0	0	4005	41738	0		0	0	6975	240329	348709	400473	0	0	0			8761	0																									0	0	0	0	0	0	0	0	0	0	0	0	76529	310692	2723	2514	2723							0	
17950																																																										0	24511	332		14175	2308			16896	2635	10422	0	9864	148832	0	295	0	24054	2296	393	38499	2359	3787	9251	5738	2221	491	31650	24230	37309	17879	7788	2945								0	105			0	0	6966	5370	18272	12589			0			271	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	50								
18050																																																										0	20730	1180		3813	0			12731	68	11940	0	5226	192080	0	0	1092	59583	4769	57473	31180	2546	5220	2077	4679	13413	30302	18224	23122	21900	16541	25582	24816								0	0			0	0	2148	18107	30695	20698			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		174522		0	392								
18135																																																										0	0	4423		0	2514			40390	18647	12195	0	0	146820	0	0	0	16869	44452	8881	16588	803	1893	4418	1474	1638	4407	18021	8783	24210	21456	40315	14966								0	0			0	0	0	6050	3794	0			0			546	2562																									0	0	0	0	0	0	0	0	0	0	0	0		49640		0	0								
18377																																																										0	1161	0		0	0			0	492	30	0	0	18178	47	0	0	15250	1003	0	7	1	0	62	294	2838	12055	492	5	25	108	890	1455								0	0			0	0	162	0	0	127			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
18827																																																										0	186	7823	0	60	0	36182	0	36182	6189	14810	0	7168	264460	0	0	0	110634	3652	36267	9972	700	65	5383	6984	55299	40369	39071	7433	17367	22843	48299	15281	0	0	0	0	0	0	0	0	854	0		0	0	4586	8144	39048	25077	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	47	0	47								
18836																																																										0	5200	0		0	0			5091	6254	22440	0	941	124923	0	0	0	56261	3388	41035	15151	1925	7024	20175	12660	7166	5541	7024	10180	17285	11064	15927	6204								0	297			0	0	3838	708	16810	3605			0			184	253																									0	0	0	0	0	0	0	0	0	0	0	0		124923		0	90								
18854																																																										0	11621	1750		9941	533			23213	621	2685	0	0	89373	0	0	0	9620	274	5311	53775	2559	2257	3045	929	287	59	30633	23028	17047	6672	1307	454								0	0			0	0	2941	5585	20113	885			0			0	331																									0	0	0	0	0	0	0	0	0	0	0	0	0	68879		0	124							0	
18957																																																										0	3191	789		319	455			5691	0	1475	0	79	23326	0	0	0	7234	0	2160	5355	529	1098	2373	1406	1392	394	1705	3647	4553	2805	2775	0								0	0			0	0	722	5	3425	381			0			0	48																									0	0	0	0	0	0	0	0	0	0	0	0		2399		0	15								
19356																																																										0	242	648		592	0			10635	0	3168	0	0	41168	7	38	0	10085	60	67	13029	1198	1787	4733	144	2167	0	10819	6431	5400	2482	5562	0								0	0			0	0	89	1230	944	13405			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	39								
19730																																																										0	15088	67683	5775	3813	23029	150890	0	150890	140402	19300	0	6097	1851127	1480	0	17994	117222	24514	48236	742996	6780	16432	27538	31075	22972	10565	668317	230074	267883	384585	90913	5686	0	0	0	0	0	0	0	0	411	0		0	0	139279	234343	415600	491352	0	0	0			1191	3414																									0	0	0	0	0	0	0	0	0	0	0	0	44061	266345	2946	17892	8721							376	
19936																																																										0	26916	5454		3250	3545			13794	5967	5838	0	334	152003	0	0	0	31728	3447	10849	61595	2635	7885	11483	8016	1409	210	24156	34633	42382	11168	2958	1237								0	326			0	0	421	11056	24595	15576			0			123	0																									0	0	0	0	0	0	0	0	0	0	0	0		40383		0	3301								
19972																																																										0	0	0		0	0			159	0	193	0	0	33685	0	0	0	29908	2948	0	0	0	5	111	288	4673	24831	193	11	180	265	2229	908								0	0		0	0	0	380	97	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
20053																																																										0	8738	0		6248	0			4167	1858	1462	0	802	50190	0	0	0	14277	118	4680	31615	2823	5427	994	245	634	3793	12239	13738	3523	4520	1111	18								67	46			0	0	1078	1042	9512	752			0			50	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	23								
20370																																																										0	58	6845		777	0			7216	152	1554	0	0	156300	274	0	4124	33926	9979	14476	62719	3751	7251	16943	0	0	714	33546	18172	46664	13982	25	1240								0	0			0	0	12720	23366	40644	19337			0			0	2153																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	
20512																																																										0	0	81		0	0			1217	146	3139	0	770	52005	355	0	0	33269	502	12888	613	1188	2480	3552	3813	19571	1806	219	526	2398	4242	10591	35								0	0			0	0	119	0	8339	532			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	4246								
20633																																																										0	1594	15493		3656	133			11136	2065	8094	0	4121	222283	0	0	0	44143	1206	24967	50508	1764	4647	16836	12760	6984	1106	28184	15913	27651	79415	22828	2760								0	0			0	0	11436	8917	47541	62881			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
20857																																																										0	7519	0		22576	0			8074	0	2104	0	1910	52143	0	0	0	2075	445	0	28479	22	176	1277	355	245	0	12073	16234	9368	7802	3999	580								0	64			0	0	0	0	6694	422			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9014		0	260								
20866																																																										0	1031	2479		0	9298			22274	5029	1895	0	0	203812	0	0	3766	59535	3841	7433	27395	688	7419	5488	8057	5585	23186	15395	21973	27214	19439	23825	17781								0	62			0	0	19232	11961	44449	31993			0			4133	645																									0	0	0	0	0	0	0	0	0	0	0	0	7422	78704		0	31							84	
21256																																																										0	217	486		108	0			342	87	288	0	0	5985	0	0	0	2212	10	28	1371	87	223	1086	740	28	0	951	477	1024	846	274	189								0	0			0	0	0	175	0	2060			0			245	10																									0	0	0	0	0	0	0	0	0	0	0	0		2104		0	0								
21359																																																										0	2675	0		3910	124			2773	0	1623	0	381	15894	0	0	0	3324	54	0	3806	191	805	2097	150	27	54	6539	492	2333	2058	490	413								0	0			0	0	0	32	776	340			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	6								
21630																																																										0	471	46		765	0			3478	0	3185	0	0	27909	0	0	0	10770	26	253	9405	802	991	1654	2400	4861	0	4590	3022	5098	3718	243	0								0	0			0	0	506	190	7554	896			0			0	77																									0	0	0	0	0	0	0	0	0	0	0	0		4608		0	22								
21658																																																										0	23111	79		10021	891			10271	477	6335	0	1580	102400	0	0	0	29174	2800	0	43401	1542	3365	17894	5171	0	0	17277	24693	20746	7535	2416	0								172	114			0	0	0	253	650	17304			0			66	1102																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	59								
22048																																																										0	4633	4454		4237	2713			20358	1265	6455	0	0	124837	8	2294	0	22802	4314	11870	53303	2793	7079	9686	2152	391	96	19410	24021	26482	19694	10976	261								0	61			0	0	1089	5888	33454	13541			0			0	238																									0	0	0	0	0	0	0	0	0	0	0	0		48826		0	0								
22356																																																										0	15138	3034		17288	0			28758	15839	6520	0	2401	148931	0	0	1131	14420	3159	5959	75017	4768	2334	4977	869	434	1038	70004	13880	33559	6650	2401	677								0	3412			0	0	2582	10637	17220	8483			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		42477		0	40								
22459																																																										0	2195	654		1677	0			5400	1721	29988	0	0	74949	0	464	0	21310	1470	19890	8546	2385	7249	8241	3251	40	144	5284	5362	14495	21128	6309	1061								161	63			0	0	2629	648	5487	1034			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		20572		0	48								
22543																																																										0	732	1788		0	0			1601	10003	2158	28	0	59265	0	0	0	18378	1069	3726	18250	2379	4041	7351	935	244	3077	4270	8237	20639	7389	352	0								0	77			0	0	899	773	16656	5098			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		5	0								
22552																																																										0	12959	0		12392	185			6472	0	2083	0	0	45090	0	0	0	4798	0	0	15164	51	656	1672	1125	1160	134	11292	4439	8821	8069	4961	1904								0	0			0	0	430	270	631	5013			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	42								
22730																																																										0	70	1983		0	0			8878	3772	12440	0	1114	71048	0	0	0	24173	491	17327	7099	2789	5368	4237	2849	7221	1617	13272	3912	4831	6717	14881	2720								0	0			0	0	83	417	866	16761			0			124	0																									0	0	0	0	0	0	0	0	0	0	0	0		48616		0	0								
22936																																																										0	21619	11455	0	9040	0	18774	0	18774	7155	9487	0	954	240953	64	0	200	47398	5843	5739	144547	6908	19815	17304	61	0	0	49214	77195	40296	3020	6363	0	0	0	0	0	0	0	0	0	111	0		0	0	5199	37127	37738	28956	0	0	0			55	202																									0	0	0	0	0	0	0	0	0	0	0	0	0	51261	161	0	161							0	
