"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	
2717012	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	5															0	0	0	0			0	0	0	0	0	0	0	0	
2717151	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	58	4	0	0						0						0			0	0	0	0			0	0	29	3	0	0	25	0	
2718297	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2718345	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
2718596	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	5	0	0	0	0	
2718738	0	0	0	0	0	0	198	0	0	0	0	0	93	0		0	0	0	3416	2139	0	0		0	0		0	0		0	0		0	0		0	0	0	325	3			74	0	344	79	10	1	327	9	
2719427	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2719810	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2720946	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2721103	1	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2721475	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2721747	0	0	0	0	0	0	0	0	0	0	0	0	19	5			0	0	641	536	0	0						0						0			0	0	0	0			4	1	86	9	4	0	15	0	
2721765	0	0	0	0	0	0	0	0	0	0	0	0	120	120			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2721877	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	59	0	0	0						0						0			0	0	0	0			59	8	0	0	0	0	0	0	
2722173	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
2722182	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	2	0	0	0	0	
2722922	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	26	5	0	0						0						0			0	0	0	0			0	0	21	0	0	0	0	0	
2722959	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	7	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2723068	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2723581	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2723666	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	62	49	0	0						0						0			0	0	0	0			0	0	13	0	0	0	0	0	
2724757	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	87	87	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
2724766	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0	
2726050	0	0	5	0	0	0	0	0	0	0	0	0	5	0			0	5	34	10	0	19						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2726416	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	11	0	0	0						0						0			0	0	0	0			0	0	11	3	0	0	0	0	
2726443	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2727431	63	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	93	0	0	0						0						0			0	0	9	0			0	0	0	0	0	0	21	0	
2727619	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	2	0	0	0	0	
2727673	0	0	0	0	0	0	0	0	0	0	0	0	143	72		0	0	0	923	713	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	202	69	0	2	0	8	
2727990	0	0	0	0	0	0	0	0	0	0	0	0	93	91			0	0	132	117	0	0															0	0	0	0			5	0	10	2	0	0	0	0	
2728111	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	48	41	0	0						0						0			0	0	0	0			0	0	7	1	0	0	0	0	
2728661	0	0	0	0	0	0	440	6	0	0	0	0	19	0			0	0	539	25	0	0						0						0			0	0	28	0			0	0	26	13	0	0	20	0	
2729314	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	0	0	0	0	0	
2729604	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	349	49	0	0						0						0			0	0	0	0			0	0	300	1	0	0	0	0	
2729770	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2729846	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	2	0	0	0	0	
2730356	54	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	67	0	0	0						0						0			0	0	0	0			13	5	0	0	0	0	0	0	
2730431	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2730477	0	0	0	0	0	0	0	0	0	0	0	0	39	35			0	0	5	0	0	0						0						0			0	0	0	0			5	0	0	4	0	0	0	0	
2731287	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	323	323	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
2731876	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	1	28	0	0	1						0						0			0	0	0	0			0	0	27	6	0	0	0	0	
2732565	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
2733263	0	0	0	0	0	0	0	0	0	0	0	0	7	5			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	2	0	0	0	0	
2733348	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	101	38	0	0						0						0			0	0	0	0			0	0	63	0	0	0	0	0	
2734729	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2735137	0	0	0	0	0	0	0	0	0	0	0	0	6	6			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2735173	0	0	0	0	0	0	0	0	0	0	0	0	47	47			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2735182	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2735191	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	22	0	0	0						0						0			0	0	0	0			0	0	22	0	0	0	0	0	
2735324	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	79	10	0	0						0						0			0	0	0	0			1	6	64	21	0	0	4	0	
2735913	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	0	0	0	0	0	
2735959	0	0	0	0	0	0	0	0	0	0	0	0	8	8			0	0	37	0	0	0						0						0			0	0	0	0			0	0	11	0	0	0	26	0	
2736219	0	0	0	0	0	0	0	0	0	0	0	0	22	21			0	0	328	150	0	0						0						0			0	0	0	0			178	1	0	0	0	0	0	0	
2736291	170	23	0	0	0	0	399	3	3073	221	0	0	2078	1143	1143	0	0	2	18020	10687	0	75	10687	0	0	0	0	0	3073	0	0	0	0	0	221	0	0	0	68	1	0	0	0	0	2324	606	1	78	1092	132	
2736349	0	0	0	0	0	0	0	0	0	0	0	0	12	11			0	0	154	121	0	0						0						0			0	0	0	0			0	0	33	1	0	0	0	0	
2736442	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
2736451	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	72	0	0	0															0	0	0	0			0	0	72	27	0	0	0	0	
2736714	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2736732	0	0	0	0	0	0	0	0	0	0	0	0	5	5			0	0	2	2	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2736929	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2737029	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
2737038	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1118	1118	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2737551	0	0	0	0	0	0	0	0	0	0	0	0	966	966			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2737775	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2737841	0	0	0	0	0	0	0	0	0	0	0	0	100	100			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2737980	0	0	0	0	0	0	346	0	0	0	0	0	1	0			0	0	394	0	0	0						0						0			0	0	0	0			0	0	5	0	1	0	32	11	
2738857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0															0	0	0	0			0	0	4	0	0	0	0	0	
2742153	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	242	240	0	0															0	0	0	0			0	0	2	0	0	0	0	0	
2742180	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2742210	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2742238	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	40	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	40	0	
2742667	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2743244	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	26	12	0	0															0	0	0	0			0	0	11	9	0	0	3	0	
2744063	0	1	0	0	0	0	1	0	0	0	0	0	3	0			0	0	173	150	0	0						0						0			0	0	0	0			0	0	0	0	0	2	0	22	
2744782	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	8	0	0	0	0	
2745426	0	0	0	0	0	0	0	0	180	0	0	0	48	45			0	0	222	0	0	0						0						0			0	0	0	0			0	0	42	3	0	0	0	0	
2745565	0	0	0	0	0	0	0	0	0	0	0	0	18	4			0	0	274	223	0	0						0						0			0	0	0	0			0	0	51	14	0	0	0	0	
2745743	0	0	0	0	0	0	0	0	0	0	0	0	28	27			0	0	63	50	0	0						0						0			0	0	0	0			0	0	13	1	0	0	0	0	
2746227	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	32	0	0	0						0						0			0	0	0	0			0	0	32	0	0	0	0	0	
2746245	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	18	0	0	0						0						0			0	0	0	0			0	0	18	7	0	0	0	0	
2746263	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	18	13	0	0						0						0			13	0	0	0			0	0	5	0	0	0	0	0	
2746348	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	4	4	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
2747242	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2747279	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
2747420	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	34	0	0	0						0						0			0	0	22	0			9	9	3	3	0	0	0	0	
2747466	0	0	0	0	0	0	0	0	0	0	0	0	7	7			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2747587	17	0	0	0	0	0	0	0	0	0	0	0	110	110			0	0	26	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	9	0	
2747952	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	55	0	0	2						0						0			0	0	0	0			0	0	53	21	0	0	0	0	
2748436	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	80	55	0	0						0						0			0	0	0	0			0	0	25	0	0	0	0	0	
2748502	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
2748650	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	34	0	0	0															0	0	0	0			0	0	34	0	0	0	0	0	
2749059	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	29	21	0	0						0						0			0	0	0	0			0	0	8	2	0	0	0	0	
2750448	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	40	40	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2750699	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	49	49	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
2751007	0	0	0	0	0	0	3	0	0	0	0	0	12	3			0	0	19	13	0	0						0						0			0	0	0	0			0	0	3	0	9	0	0	0	
2751388	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	31	0	0	0						0						0			0	0	0	0			0	0	31	1	0	0	0	0	
2751593	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	209	209	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2751977	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	0	309	0	0	0															0	0	0	0			0	0	184	35	0	0	0	125	
2753542	0	0	0	0	0	0	0	1	0	0	0	0	2	1			0	0	114	67	0	0						0						0			0	0	0	0			0	0	47	0	0	0	0	0	
2753588	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	2	0	0	0	0	
2753917	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2754389	0	0	0	0	0	0	0	0	186	30	0	0	34	0			0	0	192	0	0	0						0						0			0	0	0	0			0	0	6	4	0	0	0	0	
2755733	0	0	0	0	0	0	0	0	0	0	0	0	6	4			0	0	98	94	0	0						0						0			0	0	0	0			0	0	4	2	0	0	0	0	
2756730	14	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	15	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
2756749	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	179	79	0	0						0						0			0	0	0	0			0	0	54	17	0	0	0	46	
2756767	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
2756785	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	66	6	0	0						0						0			0	0	0	0			0	0	60	0	0	0	0	0	
2756909	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2757205	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	4	0	0	0	0	
2757586	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2757906	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	20	0	0	0						0						0			0	0	0	0			0	0	20	0	0	0	0	0	
2757951	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2758024	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2758613	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	1	189	0	0	12						0						0			0	0	0	0			104	7	53	1	0	0	20	0	
2759629	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	232	209	0	3						3						0			0	0	0	0			0	0	20	2	0	0	0	0	
2760102	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
2760232	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	0	0	0						0						0			0	0	0	0			0	0	11	0	0	0	0	0	
2761275	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2761912	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2761930	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2761967	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	152	152	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2762638	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	21	0	0	0	0	
2764212	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2764258	0	0	0	0	0	0	150	0	0	0	0	0	107	107		0	0	0	150	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
2765602	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
2765611	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	217	206	0	0						0						0			0	0	0	0			4	0	7	0	0	0	0	0	
2766092	43	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	60	0	0	0						0						0			0	0	0	0			0	0	17	0	0	0	0	0	
2767763	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	1	0	0	
2769150	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2769383	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	13	13	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2769570	0	0	0	0	0	0	0	0	0	0	0	0	107	10			0	10	614	95	0	0						0						0			0	0	0	0			0	0	436	82	0	5	83	0	
2769589	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2769954	6	0	0	0	0	0	0	0	0	0	0	0	25	16			0	0	18	6	0	0						0						0			0	0	0	0			0	0	6	9	0	0	0	0	
2769972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
2771694	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	11	0	0	0						0						0			0	0	0	0			0	0	11	7	0	0	0	0	
2771797	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2772888	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	0	0	0	0															0	0	0	0			0	1	0	0	0	0	0	0	
2773867	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2774707	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2775151	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	197	177	0	0						0						0			0	0	0	0			0	0	20	1	0	0	0	0	
2775179	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
2775692	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2776103	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2777070	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	14	11	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
2777472	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	23	0	0	0						0						0			0	0	0	0			0	0	23	0	0	0	0	0	
2777548	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	162	162	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2777650	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
2781152	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	52	0	0	0						0						0			0	0	0	0			0	0	0	0	7	0	37	15	
2782337	0	0	0	0	0	0	97	0	0	0	0	0	4	4			0	0	147	50	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2783660	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	13	13	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2783736	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2783772	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2785477	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
2785637	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
2785646	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2787770	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	115	10	0	0															10	0	0	0			0	0	74	1	0	0	31	0	
2788656	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	32	21	0	0						0						0			0	0	0	0			0	0	11	0	0	0	0	0	
2789457	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	73	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	73	0	
2791003	0	0	0	0	0	0	0	0	0	0	0	0	7	1			0	0	76	71	0	0						0						0			0	0	0	0			2	6	3	0	0	0	0	0	
2791076	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2791085	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2791281	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
2791508	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2791517	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	216	209	0	0						0						0			0	0	0	0			0	0	6	0	0	0	1	0	
2791795	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2792064	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	35	5	0	0															0	0	0	0			0	0	30	0	0	0	0	0	
2792466	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	390	390	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2793155	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	2	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
2793593	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	2	0	0	0	0	
2793883	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	0	0	0	0	0	
2794732	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2796017	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	11	11	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2796277	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2796295	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2796615	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	57	57	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2797014	0	0	0	0	0	0	0	0	0	0	0	0	511	451			0	0	624	389	0	0						0						0			0	0	0	0			0	0	27	4	56	0	206	2	
2797153	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2797162	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	3	0	0	0	0	
2797171	0	0	0	0	0	0	109	0	0	0	0	0	1	0			0	0	258	76	0	0						0						0			0	0	0	0			6	0	15	1	0	0	52	0	
2797210	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2797359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2797724	46	0	0	0	0	0	0	0	0	0	0	0	22	0		0	0	0	311	117	0	0		0	0		0	0		0	0		0	0		0	0	0	1	5			0	0	9	16	1	0	3	135	
2798897	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	21	8	0	0						0						0			0	0	0	0			0	0	13	3	0	0	0	0	
2799250	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	93	58	0	0						0						0			0	0	0	0			0	0	35	6	0	0	0	0	
2799399	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
2799803	197	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	197	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
