"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
2748650																														0	10050	0	1	15400		0		0	0			61364	5659	5339	0	0	107240	0	0			0	7074	0	1485	42801	607	119	1151	1633	3117	447	64902	7480	7228	15468	4306	782								0	2353		
2749059																														0	4198	0	0	7038		0		0	0			12253	2460	0	0	59	34333	0	0			0	7003	0	703	13106	138	2694	3435	108	107	521	9969	8144	4634	3377	520	632								112	1210		
2750448																														0	1368	726	0	7471		0		0	0			4403	0	1218	0	0	15398	0	0			0	160	0	160	4348	0	0	0	160	0	0	8324	2518	1981	1830	585	0								0	52		
2750699																														977	17065	904	2089	25889		915		0	0			30243	12376	4382	0	0	126844	105	0			859	28201	3642	15060	47712	954	4279	5007	5303	9349	3309	63318	3569	8683	17603	5171	404								0	266		
2751007																														0	4909	789	4011	14748		0		20	0			37693	1889	6886	0	0	86298	16	131			1580	12151	2800	6790	31401	2125	1659	3490	2096	2701	0	42459	6586	11954	11874	365	671								0	287		
2751388																														0	2052	0	1915	12081		95		0	0			22944	7679	14968	0	0	85527	147	0			0	22426	1462	5044	36508	18103	0	1039	3001	283	0	29053	319	11085	20031	2026	727								0	52		
2751593																														1000	6005	0	2765	17123		44		0	0			27523	76	2924	0	0	60555	324	0			0	2141	1205	0	23760	25	567	1372	0	176	0	22192	12207	8927	9586	4068	655								0	73		
2751977																														0	10181	131	4423	7907		0		0	0			18760	8571	5818	0	0	72571	0	0			200	8819	7961	6968	26310	2770	3316	1559	274	99	801	38564	9167	6701	6579	1086	1476								0	0		
2753542																														0	93132	0	2578	82045		7		0	0			49745	4179	7914	0	0	247065	1908	0			0	8334	802	4658	95660	3299	691	1665	546	239	0	144527	19853	24937	19716	30876	36								0	237		
2753588																														0	4966	141	419	5707		38		101	0			8001	4610	5595	0	0	34647	0	0			0	4057	303	352	12678	487	0	818	1363	144	1245	16094	2000	2823	8059	1614	0								0	709		
2753672																														0	13820	0	3220	41102		15		0	0			12423	417	47	0	0	70948	596	500			0	0	0	0	26226	0	0	0	0	0	0	32446	5013	25631	7212	1137	0								0	0		
2753917																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2754389																														0	4988	170	1326	6083		0		0	0			37897	971	568	0	0	104525	0	14626			0	22720	14181	20706	10398	13044	4240	3660	264	985	527	28557	1413	19787	14252	17694	102								40	955		
2755733																														0	4279	0	21073	3897		0		0	0			16657	6347	3343	0	249	61078	0	0			0	4921	312	0	14865	596	0	166	432	584	3143	22524	778	2246	13092	15695	1154								0	0		
2756730																														0	1426	1406	40	809		0		3515	0			2238	0	715	0	0	11361	0	0			0	1013	199	0	3279	292	120	219	382	0	0	5745	773	2355	1349	126	0								0	0		
2756749																														0	6985	32	187	9831		0		2373	0			13188	1083	12189	0	0	63852	0	0			78	11544	6103	8737	14340	369	775	3608	5441	458	893	15983	3340	11090	19441	1909	385								201	136		
2756767																														0	4135	140	3918	7326		0		0	0			9129	4976	1041	0	0	54568	0	0			0	19486	4413	11284	15307	888	2613	9074	184	603	6124	14485	3298	8131	5512	1858	1798								0	4		
2756785																														0	24898	0	940	22063		0		0	0			17310	8004	2465	0	0	80574	194	0			0	3671	1089	896	28632	1096	240	1476	742	117	0	43933	2140	10981	18132	1265	150								0	328		
2756909																														0	4417	515	178	17826		61		0	0			24211	5184	1409	0	0	57361	0	0			0	2606	900	2160	16700	1732	815	0	0	59	0	27989	1387	15626	8347	1269	0								0	54		
2757205																														0	170	30	20	8133		40		4	0			5945	1418	8606	0	0	35075	0	0			0	10707	0	10707	5182	66	225	8857	1559	0	0	6816	2788	8452	5070	1242	0								0	2		
2757586																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2757906																														0	8647	270	638	3744		1472		38	0			3877	1599	1035	0	0	26101	0	0			0	3906	502	2244	11539	57	259	2327	1246	17	0	8559	3207	4139	2921	3352	0								0	373		
2757951																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2758024																														0	0	0	181	3621		77		0	0			6889	288	1240	0	0	14940	47	0			0	2456	140	713	5872	94	0	298	369	1610	0	6487	72	1889	2119	1064	896								69	26		
2758613																														0	0	0	0	1176		3		0	0			1953	48	17387	0	0	106480	0	3291			0	43378	35270	24192	4710	4869	11899	6968	606	9663	9171	4771	540	2885	8149	44187	1436								3519	455		
2759629																														0	553	1202	0	1568		33		15103	0			5298	0	2184	0	0	26586	0	0			0	645	0	0	18365	43	0	0	261	341	0	18458	1340	1683	4048	405	0								0	0		
2760102																														0	5665	401	936	11413		0		0	0			25735	358	3211	0	0	60731	0	0			0	12155	397	470	22303	1864	1050	2852	6199	190	0	21538	5038	7921	12487	1362	111								0	460		
2760232																														0	6122	0	0	473		0		0	0			16423	1370	3629	0	0	30536	142	0			0	2320	341	2269	9622	54	598	532	939	0	197	11379	1528	5750	7589	2112	0								0	0		
2761275																														0	6778	0	0	25687		253		0	246			12671	6703	3883	0	0	61086	35	0			1567	2134	2993	95	13955	95	278	754	789	218	0	23498	1423	7716	21009	4794	547								0	19		
2761912																														0	8624	0	325	42727		170		0	0			17987	5637	2026	0	0	88087	0	0			1184	9157	1389	5228	21665	4628	1146	1162	1541	680	0	42084	3393	13770	19425	258	0								0	45		
2761930																														0	2750	0	3237	15538		0		0	0			2299	3001	1519	0	0	35601	0	0			0	6650	607	0	7970	1027	276	2508	1388	1651	0	9982	895	3048	13856	1170	0								0	0		
2761967																														0	0	0	1517	1545		58		0	0			13171	1616	311	0	0	50917	3	0			0	32609	93	6193	5314	0	149	526	2684	10179	19071	5270	1844	1438	9332	427	0								0	0		
2762638																														0	1116	1936	0	21785		98		4105	0			17472	1621	2725	0	118	55378	0	0			0	2501	1812	2501	26177	223	575	89	1614	0	0	21258	4121	7394	16246	3420	438								0	89		
2764212																														0	10124	0	3535	25062		0		0	0			8613	1158	131	0	0	63237	43	0			0	14324	295	2440	5965	1904	124	1537	2013	1872	6414	13837	1948	10314	14439	8133	0								0	38		
2764258																														0	0	0	133847	161038	0	0	0	0	0	1363	0	1363	16	273	0	0	296255	2686	0	0	0	0	2404	0	1215	65470	16	114	921	0	1099	254	8106	69959	94092	78670	44457	10	0	0	0	0	0	0	0	0	0	0	
2765602																														0	5928	0	173	17173		22		0	0			10535	1902	2299	0	0	43408	0	0			1167	3276	1234	1315	16959	1185	415	1341	335	0	0	18061	3294	7787	10617	363	10								0	866		
2765611																														0	4802	642	3941	22166		128		40	0			27983	1735	111	0	0	72807	30	0			0	7493	261	4899	19359	3621	1485	699	1294	324	70	27628	10795	18141	5720	3060	0								227	3308		
2766092																														0	11121	0	2500	15959		0		0	0			27149	4338	2196	0	0	64749	74	0			0	788	772	155	40414	0	633	47	68	37	0	28154	11627	5645	12955	5563	0								0	0		
2767763																														0	0	0	1445	17903		45		0	0			6743	10505	0	0	0	176157	0	0			0	118022	20493	76844	17500	48022	15000	25000	10000	10000	10000	18135	10000	10000	10000	5000	5000								0	1001		
2769039																														0	3972	461	1291	10631		447		919	0			15582	2149	678	0	0	40510	0	0			5046	3467	893	1141	14885	1449	75	916	714	139	91	16639	3543	11289	3891	1681	0								0	20		
2769150																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2769383																														0	10969	496	1937	36142		18		0	0			27059	1462	404	0	0	82007	432	0			0	3392	137	1219	26781	1219	309	1059	378	289	138	29347	2362	5556	32831	8951	0								105	318		
2769570																														0	5448	537	5	15189		28		1599	0			9389	0	25143	0	0	89154	0	0			0	29317	2499	0	13990	604	1127	26009	1354	71	0	5095	7164	28576	16662	1738	0								0	0		
2769589																														0	4903	0	1969	21208		16		0	0			27469	2913	1211	0	0	71528	0	0			0	11696	119	0	24404	3919	2947	2974	1856	0	0	22517	3704	24119	9206	286	0								0	24		
2769954																														0	506	1310	0	13056		17		38	0			10636	4019	4665	0	0	40614	1	0			0	6243	9	315	11783	588	1100	3313	912	235	95	16254	2992	10189	4865	72	0								0	116		
2769972																														0	233	119	1079	2395		243		0	0			4910	81	6294	0	366	26989	0	0			0	10616	641	0	6754	224	481	1227	3434	4854	396	3944	2140	3423	5119	1712	0								0	12		
2771694																														0	2609	0	3794	15625		69		0	0			3820	1845	3908	0	0	40375	0	0			0	7288	1417	5352	2864	335	59	1681	3666	1223	324	6477	960	5838	13131	6432	249								0	0		
2771797																														0	5869	0	502	9208		0		0	0			2948	2656	1365	0	0	61461	0	0			0	36939	1938	2084	9152	2100	379	5	1126	3562	29767	13331	1571	3782	3649	2174	15								0	36		
2772888																														0	4286	0	925	11473		0		271	0			6009	498	207	0	0	27226	0	0			0	2406	1151	1345	4833	200	0	479	1088	603	36	9360	2493	887	10550	1530	0								0	0		
2773867																														0	8299	0	0	24243		0		0	0			3389	3342	897	0	0	53308	0	0			0	9632	3473	7140	12107	2126	3315	612	2951	628	0	17778	349	3771	20275	1503	0								0	33		
2774707																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2775151																														0	9679	1817	1592	10829		1250		0	0			6554	1908	9614	0	0	61746	0	0			0	13486	4772	1919	20957	835	2742	7665	2078	166	0	16494	8396	13011	9690	510	0								0	245		
2775179																														0	563	0	303	4538		19		300	0			6017	5	11156	0	0	33344	0	0			0	9027	1362	0	6593	433	756	2637	5160	41	0	2022	3382	6310	12483	105	0								0	54		
2775692																														0	567	47	0	2105		18		45	0			3138	0	4389	0	0	11807	0	0			0	1472	0	869	3013	307	22	926	131	85	0	1737	2507	2212	1455	2424	0								0	26		
2776103																														500	4635	0	2182	13854		0		0	0			3018	621	1134	0	0	34882	67	0			0	8219	152	5002	6401	1723	208	3272	1810	39	1167	9865	3106	5374	6062	2243	80								0	634		
2777070																														0	3375	6	1721	9259		695		0	0			12621	48	4091	0	0	38537	2	0			0	5692	1031	133	21005	1293	563	2524	554	758	0	11810	7533	9263	3142	906	0								0	0		
2777472																														0	0	258	910	33315		0		0	0			3245	527	1373	0	674	58225	150	0			0	17460	613	9269	9202	1530	1579	3906	5570	1580	3295	3463	6635	10792	8519	8130	3376								0	0		
2777548																														0	0	0	1176	15891		37		0	0			5056	0	238	0	0	26006	132	0			0	600	3140	600	3269	600	0	0	0	0	0	15307	705	233	1494	7799	0								0	0		
2777650																														2956	17330	0	1493	42681		59		0	0			17611	2538	2145	0	0	96294	0	0			7116	7361	2120	2383	14466	2001	291	1929	1838	944	358	28704	6491	14586	28446	8416	2290								0	0		
2781152																														0	13052	251	3380	4961		0		0	0			886	9261	551	0	0	87554	499	0			0	53126	2163	46526	9826	1021	11693	32118	1791	1729	3684	11670	7818	14002	721	441	225								409	13		
2782337																														0	5982	673	706	13439		69		0	0			4371	323	542	0	0	33584	0	0			0	6748	712	258	6933	258	93	235	0	20	6141	11006	306	1601	8079	4931	482								0	19		
2783660																														0	18375	0	120	19021		4115		33	0			12065	870	1807	0	0	74289	117	0			0	16856	1144	15587	23411	3358	1827	9469	2163	39	0	19857	17799	13926	5254	674	0								0	0		
2783736																														0	2717	0	564	12747		0		0	0			2772	2192	1036	0	0	28938	0	0			0	5514	240	4755	3918	1828	0	469	3000	50	167	6065	1855	1517	12397	357	1233								0	1156		
2783772																														0	2456	103	0	3331		3		76	0			1204	0	626	0	0	15286	0	0			0	7487	0	1730	4689	403	1151	4331	351	1251	0	1286	1849	1741	1861	249	737								0	0		
2785477																														0	1351	0	473	8976		0		0	0			3731	0	0	0	0	15831	0	0			0	80	1220	0	5139	0	0	0	80	0	0	5139	0	1570	6917	2125	0								0	0		
2785637																														0	8792	126	0	7822		0		762	0			6887	268	1376	0	0	31709	96	0			305	5166	593	0	12392	0	0	0	875	3514	777	15215	2659	3036	2192	2158	1379								0	13		
2785646																														0	6029	2023	134	2085		82		3190	0			7757	816	3241	0	0	35299	0	0			123	8860	1076	4789	17606	2229	3216	1028	2369	0	0	11820	4431	3700	6306	200	0								0	6		
2787770																														0	3463	0	287	5106		10		57	0			35277	3247	9563	0	0	64595	0	0			0	7585	0	674	19637	932	414	2494	3678	36	0	23407	2916	8143	21923	493	0								0	0		
2788656																														0	1582	705	950	7957		7		0	0			10272	0	2991	0	0	26424	0	0			0	1637	323	845	8643	723	350	216	263	85	0	10022	3901	4516	5185	1121	0								0	0		
2789457																														0	41004	0	4209	30562		67		307	0			34173	4059	4705	0	0	133198	84	0			0	12897	564	2112	64014	2095	1501	876	4748	488	3189	55460	12625	16355	33408	2537	0								0	735		
2791003																														0	6919	0	2441	8820		3		0	0			2845	0	603	0	0	25549	0	0			0	2172	1272	1116	4532	137	511	930	564	30	0	7298	6662	3369	2700	2900	374								474	0		
2791076																														0	8002	0	428	23467		800		0	0			1361	6014	1382	0	0	54778	99	0			0	12571	852	9192	8339	1441	680	3841	4234	1220	1155	15774	1781	6054	11592	6774	331								0	0		
2791085																														0	1044	0	1046	8614		0		0	0			4820	1402	0	0	0	18678	40	0			0	506	767	0	11597	421	85	0	0	0	0	6641	4586	3336	3226	423	0								0	519		
2791281																														0	2516	0	242	4837		2430		0	0			0	31	498	0	0	24961	9	0			0	12928	1488	130	4192	3985	0	2422	5782	739	0	6451	379	1678	2251	1212	0								0	0		
2791508																														0	3111	0	68	11603		4		0	0			7545	2004	1909	0	0	28947	0	0			0	2657	0	698	7832	997	308	297	963	92	0	17368	924	1857	4761	1380	0								0	46		
2791517																														0	4715	3144	422	11641		46		7472	0			13954	573	1747	0	0	48409	5	0			0	4169	412	1276	16004	898	87	1034	2022	128	0	22532	1475	11079	7867	738	0								0	119		
2791795																														0	60	0	0	7333		144		0	0			2542	1534	1128	0	0	21830	42	0			0	7028	2080	1088	4159	0	0	521	464	2602	3441	5256	1046	2181	4971	1138	252								0	23		
2791889																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2792064																														0	3197	2911	600	17933		2		1048	0			9655	865	4321	0	0	65053	39	0			0	18187	6252	15046	11364	178	1327	7545	4698	3186	1253	8312	4220	12081	14323	7842	102								118	3		
2792466																														0	3192	0	2309	35342		478		0	0			42533	1481	50	0	0	90969	0	0			1036	5306	278	3145	41014	3469	500	727	199	17	394	57776	6840	8224	8022	3649	0								0	0		
2793155																														0	3005	1923	3873	15738		0		0	0			9084	1028	3156	0	0	47585	0	0			0	8471	1007	1812	19316	685	1527	628	3010	2278	343	11429	5676	7266	10948	3739	0								0	300		
2793593																														0	1034	902	197	5589		0		57	0			6944	1300	5448	0	291	27890	0	0			0	5957	147	0	4946	166	21	1480	4290	0	0	5048	2993	3828	8568	1407	89								0	24		
2793883																														0	2067	0	2982	13298		0		0	0			19015	4502	6534	0	0	59177	0	0			695	10355	267	589	11558	121	978	1040	4916	2044	1256	29469	1310	3950	7701	5697	695								0	157		
2794732																														0	725	0	31	5310		94		0	0			6524	523	138	0	0	17785	0	0			0	1944	383	287	5026	325	679	312	304	324	0	3818	1410	3858	5190	1304	0								0	2113		
2796017																														0	8475	0	685	8628		7		0	0			6714	46	227	0	0	28227	0	0			0	2510	506	952	13017	368	492	99	849	60	642	14473	1212	3619	5270	748	200								16	413		
2796277																														0	0	0	0	0		809		0	0			1625	0	5029	0	0	10177	0	0			0	2248	466	0	3551	0	651	90	193	789	525	811	2089	90	2059	2880	0								0	0		
2796295																														0	6156	1760	6084	20715		258		330	0			32205	298	3150	0	0	74790	0	0			0	3173	657	0	24953	396	153	1973	651	0	0	39925	8462	13347	9580	303	0								0	4		
2796615																														0	9219	0	918	21233		3320		874	0			4505	3378	5182	0	0	68342	0	0			603	19301	412	15834	16497	4549	885	4792	7583	424	1068	20425	4859	10736	10935	1212	648								0	0		
2797014																														0	5013	0	0	1048		45		0	0			17607	0	4807	0	0	32471	0	167			0	3666	93	0	17209	135	680	959	406	188	1149	6439	9955	5274	5891	307	106								0	25		
2797153																														0	1704	0	0	3472		27		419	0			3913	1072	4592	0	0	20553	0	957			0	4252	145	2724	8590	184	291	2376	367	479	494	6038	2392	2140	4797	925	0								0	0		
2797162																														0	2142	3579	805	9323		0		19824	0			24558	593	2600	0	0	75064	0	0			0	8693	2814	429	30799	889	1061	2737	4006	0	0	31162	3579	10518	19944	948	203								0	133		
2797171																														0	10610	1361	1516	22252		0		75	1132			7176	938	990	0	0	68557	0	0			0	22437	968	842	28852	4822	5119	11714	67	197	63	23192	6556	9242	4052	1000	0								185	49		
2797210																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2797359																														0	596	0	17929	22914		42		0	0			1718	0	157	0	0	44232	99	0			0	975	0	0	1141	0	0	0	0	0	975	1987	743	4944	20588	15079	15								0	0		
2797724																														0	69457	64	5499	91697	0	88	88	810	0	90824	0	90824	31442	23208	0	0	417143	0	37	37	0	0	73022	16986	6093	120618	34128	2824	5817	2036	10617	17600	127768	42547	29793	24451	72661	46751	0	0	0	0	0	0	0	852	13157	0	
2798897																														0	6552	247	0	16518		768		0	0			16046	3364	1670	0	0	54227	0	0			226	6580	569	272	19299	557	500	1685	2265	296	1277	23405	3715	7680	11755	1092	0								0	1913		
2799250																														0	9669	1119	3044	38024		102		0	0			27438	0	13172	0	0	104385	486	0			0	10946	1312	1753	40249	2108	2504	2666	2819	849	0	48433	7964	19561	15993	1823	0								0	45		
2799399																														3	749	0	183	352		9		0	0			11743	130	463	0	0	15011	0	0			0	188	1191	167	2265	54	0	0	21	113	0	3898	142	2298	5467	2881	0								0	0		
2799803																														0	26810	0	0	7215		41		0	0			286	0	92	0	0	36828	40	0			0	2424	0	2424	28633	1572	547	39	0	0	0	21223	6663	1324	607	0	0								0	0		
2800026																														0	0	0	0	10509		0		0	0			12122	7868	1168	0	0	48492	0	362			0	12974	3480	4337	4337	85	0	2761	4559	4556	1013	15134	418	6004	10638	1438	1886								0	9		
2800491																														0	2219	2197	349	8571		15		773	0			7246	1589	4068	0	0	36552	0	0			0	6734	1381	3593	7412	896	2696	83	2652	206	201	11949	1767	3097	12910	95	0								0	1410		
2802664																														0	15147	53	692	12396		0		0	0			8344	503	298	0	0	38242	270	0			0	292	787	0	18204	260	0	32	0	0	0	24454	1721	2522	5481	3699	0								0	0		
2802945																														616	1581	0	1650	5487		2031		0	0			8363	946	414	0	0	24621	0	2403			0	635	225	635	11663	635	0	0	0	0	0	20367	72	1280	2128	0	0								0	270		
2803223																														0	954	0	868	11166		0		0	0			9474	231	6119	0	0	32573	0	0			0	2364	1397	478	4955	0	0	183	1928	253	0	10611	3870	4737	8673	2318	0								0	0		
2803830																														0	3050	0	0	10112		10		0	0			5162	1556	1828	0	0	22572	0	0			0	265	589	0	4691	0	0	0	265	0	0	7746	308	3418	10492	343	0								0	0		
2804284																														0	0	0	0	136		0		0	0			71	0	77	0	0	312	0	0			0	28	0	0	53	0	0	28	0	0	0	47	6	149	82	0	0								0	0		
2804864																														0	1722	5194	72	6599		0		285	0			6926	140	12850	0	105	48629	0	0			0	14432	304	201	13384	486	576	1543	8970	1731	1126	4074	8303	5341	11761	3403	1303								0	0		
2804882																														0	1683	0	0	450		135		0	0			87	234	536	0	0	11006	43	0			0	4637	2963	2198	934	42	173	423	1489	2510	0	2226	822	1190	762	1392	0								0	324		
2804891																														0	908	0	0	550		30		0	0			384	270	351	0	0	10851	59	0			0	6708	1568	3248	1013	128	217	693	1693	3977	0	1652	596	589	558	807	0								0	141		
2804903																														0	0	5441	0	827		0		290	0			2801	0	1229	0	0	13979	0	0			0	3370	21	757	3011	41	1372	1930	27	0	0	1661	4012	3293	1425	79	0								0	0		
2805441																														0	9740	0	1864	18161		15		0	0			13017	809	1760	0	0	45705	171	0			0	508	0	0	9817	0	450	0	58	0	0	17433	1024	4886	13330	7695	1000								0	2		
2805535																														0	1802	300	4133	4794		2		0	0			4898	2095	393	0	0	24276	0	0			0	5416	443	1408	2351	1408	273	700	1452	466	1117	6986	1412	524	8084	792	1062								0	0		
2805928																														0	0	1483	0	3282		4		747	0			3163	1435	2679	0	0	14631	0	0			0	1622	109	339	3311	466	149	278	729	0	0	8336	675	1249	2626	101	0								0	107		
2806091																														0	4214	0	963	13376		0		0	0			2919	1263	4020	0	0	31027	15	0			0	4120	89	0	11690	328	614	1429	1119	630	0	6691	4070	5861	6438	3858	0								77	1		
2806112																														0	3810	0	1871	9412		0		0	0			13301	2911	5209	0	0	44064	72	0			0	7174	448	427	9738	535	150	0	351	6138	0	26443	3112	3660	3466	281	0								0	0		
2806626																														0	24554	1096	10749	68951		5265		35	0			25085	601	390	0	0	144534	454	0			13418	7210	818	1986	58926	860	1510	1459	3093	288	0	53089	14347	14787	48338	6373	844								139	95		
2806635																														0	3265	0	0	8364		15		56	0			3614	112	1088	0	0	17928	0	0			0	663	675	298	5984	131	261	258	13	0	0	5888	2740	3668	4742	227	0								0	76		
2806840																														0	1444	1313	0	7388		7		4746	0			4645	19	2001	0	0	25097	15	404			3270	2488	612	0	9772	80	699	1413	282	14	0	8688	3557	4973	3979	486	937								0	45		
2807173																														0	17	1944	0	1763		0		595	0			1183	0	1046	0	0	7703	0	0			0	1155	0	0	3609	7	143	402	518	85	0	1607	1852	1104	1535	446	0								0	0		
2808358																														0	14801	0	1073	14781		0		0	0			8439	913	340	0	0	47818	0	0			0	7037	429	3616	18830	580	256	2017	2077	558	1549	13473	10063	9210	4788	896	2351								5	0		
2808602																														0	0	0	0	3943		0		0	0			4458	1689	299	0	0	13713	21	0			0	731	1937	0	6570	0	53	0	678	0	0	5827	743	1385	5030	18	0								0	677		
2808723																														0	0	0	0	0		0		0	0			0	0	0	0	0	3631	0	0			0	0	0	0	3631	0	0	0	0	0	0	3631	0	0	0	0	0								3631	0		
2808787																														0	7943	882	1537	25430		35		0	0			9384	0	2402	0	0	50361	0	0			0	1647	1068	1243	18591	1243	0	0	254	150	0	23255	521	5804	11215	6930	0								0	33		
2808808																														0	5523	300	621	11764		22		0	0			5307	1134	2443	0	0	31492	0	0			0	4019	335	1024	13527	1024	571	1362	1035	27	0	13674	3011	3817	6462	287	0								0	24		
2809355																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
2809935																														0	2324	175	1812	8978		43		550	0			6877	1500	3879	0	0	42183	0	0			0	14005	1557	13108	7927	2070	613	1533	4565	5224	0	12622	912	1261	10714	2669	0								0	483		
2810007																														0	18710	2198	0	24179		288		1040	0			14539	2036	9203	0	0	99155	0	0			288	25014	1722	12184	31427	4030	3570	11252	5469	141	552	33518	6254	10364	20864	3083	0								0	226		
2811086																														0	168	647	0	2623		0		495	0			4608	48	7426	0	26	25435	0	0			0	9294	43	112	5953	439	331	1707	6497	63	75	1827	3584	3277	7052	366	0								0	57		
2813491																														0	2681	0	0	13454		25		0	0			9512	5854	1496	0	0	35945	5	0			0	2188	168	0	13010	0	464	62	1662	0	0	17819	1973	987	11197	1786	0								0	572		
2813790																														0	10758	71	1962	26091		539		0	495			16368	3039	3795	0	0	78104	75	0			0	13843	1701	6628	24311	3260	1231	769	5245	2509	829	25269	3980	3520	25318	5210	1039								0	12		
2814210																														0	4120	208	248	40958		101		132	0			20975	2848	6425	0	0	82775	22	0			0	4537	1077	4341	13513	120	843	2437	1113	24	0	23018	2556	20684	29063	2939	0								98	1070		
2815123																														0	0	0	0	0	0	0	0	0	0	482	0	482	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	422	0	0	0	0	0	0	0	0	0	0	
2815262																														0	8072	0	0	22363		0		0	0			8771	1324	1330	0	0	56805	23	0			0	14105	0	11432	8136	16	0	2840	9825	1041	291	14806	2665	4545	15119	4543	826								0	863		
2815879																														0	1959	2	324	4803		1088		11	0			6318	35	3387	0	0	21439	34	0			55	3487	58	300	7639	381	514	1812	780	0	0	6837	3475	3095	4267	311	0								0	1		
2816474																														0	5678	0	773	19485		6		0	0			14055	4040	260	0	0	44914	0	0			0	278	314	278	5996	92	0	186	0	0	0	17408	6057	11212	9187	661	89								0	25		
2817583																														0	4121	0	447	20636		80		0	0			12146	3162	3160	0	0	48837	0	0			0	4547	460	4009	6046	0	0	2752	723	294	778	8401	2058	8049	10048	12174	3560								0	78		
2817677																														0	0	0	0	64		0		0	0			5316	115	1657	0	0	15753	0	0			0	8464	137	3146	3113	699	1768	149	2522	3173	81	4012	621	819	1012	751	0								0	0		
2817837																														0	283	2087	0	8218		0		36	0			1835	0	869	0	0	14526	0	0			0	1198	0	0	3407	0	0	929	269	0	0	3878	1422	6395	1633	0	0								0	0		
2818731																														0	2231	0	0	7356		2		0	0			3634	1561	4839	0	0	26874	0	0			0	6529	563	0	3461	0	239	1000	4067	921	302	7437	1671	4272	6510	356	90								0	159		
2819103																														0	3413	0	537	1239		0		0	0			0	562	2770	0	0	40355	66	0			0	31843	57	4647	930	0	638	4000	0	8393	18812	562	930	2131	2660	1133	1162								0	0		
2819158																														0	21271	0	248	17122		1280		0	0			6993	1884	41	0	0	50817	212	0			794	1964	0	1964	23301	0	0	1964	0	0	0	34242	9546	2597	1479	1201	0								0	226		
2820604																														0	1838	417	41	10543		45		0	0			3287	611	2580	0	0	28229	0	98			0	7776	940	2061	8155	2999	89	3481	1207	0	0	10164	1846	4560	3719	164	0								0	53		
2821825																														0	1245	372	0	22211		10		290	0			18978	311	1332	0	12	56240	0	0			0	8509	2696	0	15095	103	154	493	5011	1091	1657	20374	2054	6073	13498	4561	1121								0	274		
2821852																														0	3889	33758	758	4679		7		4089	0			5165	1917	1045	0	0	72215	0	0			574	14765	2049	707	11879	705	302	4412	8406	940	0	17589	1447	15216	17700	5498	0								0	94		
2822363																														0	2095	1721	660	3663		0		1865	0			5224	0	8928	0	32	41013	0	0			0	13776	3049	0	22822	3036	4038	6293	173	0	0	9466	6282	9163	1636	59	0								0	0		
2823221																														0	28	6901	0	25379		61		5531	0			8821	0	4292	0	154	60266	0	130			0	8097	872	0	36042	2308	1663	2351	1711	54	5	18030	14563	11522	4486	563	2669								0	0		
2823230																														0	863	669	0	2443		105		2821	0			10937	0	9349	0	319	36621	2	0			0	8938	179	4911	16479	1527	2529	2052	2164	578	88	7422	5237	7187	6389	909	446								0	0		
2824657																														0	6165	500	423	7201		1177		0	0			28610	20	2086	0	0	48096	53	0			172	1714	224	1377	14805	1504	0	210	0	0	0	22951	2553	7029	7750	5506	0								29	0		
