"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	
988845																																													0	14745	3949		544		57999	0			21486	0	6413	0	0	171336	95	25	0	20260	2178	0	96576	2437	4793	5217	6091	1355	299	55289	34057	21939	25712	9951	73								856	0			0	0	1141	4439	0	37396			0			0	0	5580	14745	0	20260	2178	3949	37396	21486	856	0	6413	544	5580	14745	0	20260	2178	3949	37396	21486	856	0	6413	544	
989141																																													0	7698	527		481		7373	0			7995	1140	3598	0	0	60875	0	16368	0	10910	236	5159	20398	948	2611	2305	1933	2330	783	6691	10148	7077	7301	15052	3414								0	19			0	0	130	0	0	4400			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989347																																													0	7359	9891		3262		24914	0			10660	1127	2954	0	53	149936	0	0	0	24642	1564	9299	96995	5736	4863	5533	5091	3373	0	52124	34272	17544	13422	6490	0								0	0			0	0	5561	8189	16956	32804			0			0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989356																																													0	5828	128		2		14163	0			3885	0	1756	0	0	28124	0	0	0	2019	0	2019	7835	59	394	1365	155	18	0	8511	7452	7562	679	425	457								0	0			0	0	0	0	69	274			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989534																																													0	13049	1302		99		80	242			17164	0	14922	0	0	77562	0	0	0	20604	724	815	27481	1546	3740	9281	4768	776	0	8519	13676	21220	12183	1018	0								188	0			0	0	351	1873	0	7206			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989655																																													0	14	0		39		0	0			1778	0	1844	0	0	10722	0	0	0	4486	0	0	3521	179	482	1102	1779	944	0	986	1876	1441	989	944	0								0	0			0	0	0	0	1978	583			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989730																																													0	1289	0		1165		315	0			6872	2247	7637	0	0	45870	1	0	0	17130	755	472	17296	2069	4690	6664	3261	428	0	5068	5469	11610	4380	2163	0								256	0			0	0	409	687	3372	3737			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989758																																													0	18770	262		2		25313	0			4196	174	3892	0	0	61155	0	931	0	2513	162	474	20485	167	141	625	445	285	838	17737	10022	8632	14925	4196	2980								0	124			0	0	135	8	0	4673			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989851																																													0	1011	0		43		67	0			4077	0	1539	0	0	33078	0	4043	0	8914	745	2769	11020	1010	3362	2226	2267	49	0	7931	5892	3678	3065	2499	866								0	70			0	0	3838	2864	3052	2815			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
990053																																													0	750	1826		0		96	0			4303	6054	2486	0	0	73274	0	0	0	36127	3640	0	12444	830	3383	14088	12511	4941	0	13366	4543	10323	6711	1951	0								0	307		0	0	0	5920	2285	8582	898			0			0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
990352																																													0	55433	13547	0	102	102	44623	0	40787	0	40787	216	9606	0	6686	298700	0	0	0	40975	652	31518	88760	5331	3326	9942	13441	3584	5351	62587	48161	43817	52961	22972	19612	0	0	0	0	0	0	0	0	94	0		0	0	22293	16310	19043	28333	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
990642																																													0	13517	167		0		8976	0			13398	66	11411	0	306	82257	0	807	0	25377	2069	1734	20872	1623	3492	6471	9035	3735	662	15627	12020	12251	12754	3917	29								418	8			0	0	248	569	2701	2219			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991041																																													0	15191	0		16		12027	0			4329	796	7174	0	69	73953	0	0	0	27749	2287	1502	20906	1529	3919	9586	5608	7067	0	17246	7774	12467	6521	1730	421								421	74			0	0	532	401	2597	290			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991135																																													0	4257	302		11		0	0			1940	2689	1009	0	50	42525	0	404	0	8893	689	0	18555	1118	1595	3605	2575	0	0	8473	7369	7520	9719	551	0								171	40			0	0	1730	203	14220	5917			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991340																																													0	68117	20021	0	2078	2078	53664	7376	1890856	19257	1910113	136971	69040	0	0	3353314	0	163035	24739	296432	39083	54520	692946	64213	45980	72225	45932	25864	39572	1384040	528738	853033	237735	7475	26400	0	0	0	0	0	0	0	0	3802	0		0	0	13663	88613	353043	135639	0	163035	0			0	1047	0	0	0	38700	0	0	0	0	0	0	0	0	0	0	0	37953	0	0	0	0	0	0	0	0	
991359																																													0	7961	0		0		21406	191			9657	1252	5317	0	300	97986	0	1656	0	34582	1975	11584	30723	3231	7952	3355	1264	16631	2090	15785	25415	9468	6102	5141	1029								0	78			0	0	1901	1701	8094	2106			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991555																																													0	7452	70		62		7460	616			3670	273	8603	0	0	57058	0	0	0	20286	386	9823	12569	651	1529	3472	5796	4980	3858	2382	10405	8716	8399	6475	395								327	1			0	0	1235	1979	2981	2273			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991621																																													0	8363	5910		25		375	0			18866	10923	16827	0	1656	213961	0	0	0	85315	5408	38644	46644	5884	11411	18152	30027	17882	1593	32970	14806	30731	40051	8225	899								0	47			0	0	3204	12677	19036	25329			0			0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991854																																													0	494	66		1562		1297	0			3025	0	2301	0	0	10777	0	0	0	1137	0	538	3516	268	281	37	19	330	203	3036	2151	1880	1501	1071	1								0	0			0	0	270	507	0	118			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
992057																																													0	0	243		0		5	0			852	0	42	0	0	3810	0	0	0	735	0	243	749	0	122	122	243	248	0	258	611	877	897	432	0								0	0			0	0	0	0	0	1933			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
992851																																													0	5321	0		44		14946	0			3654	0	2007	0	13175	43733	0	0	0	1135	0	28	18148	68	47	497	458	65	0	14687	4701	4655	5878	11228	1449								0	0			0	0	0	308	0	3143			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993250																																													0	11116	0		141		40358	510			7022	0	2602	0	1030	67232	0	0	0	2692	131	2044	36551	293	410	1467	252	54	96	37401	10650	4752	3192	6012	1876								0	137			0	0	118	0	1385	500			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993335																																													0	234	0		118		3272	0			10174	0	964	0	0	22262	0	0	0	7250	0	0	8904	246	1504	1452	3241	656	145	5526	1991	2954	3891	629	0								0	0			0	0	250	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993353																																													0	11082	0		2		15461	0			1871	0	490	0	0	31199	0	0	0	383	0	0	7466	35	47	252	49	0	0	8513	18563	1558	1922	260	0								0	0			0	0	200	300	0	1410			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993652																																													0	1825	110		4		1834	294			2550	83	856	0	0	12969	14	256	0	1785	40	1113	3771	56	358	739	575	61	0	3029	2693	2929	1623	510	405								0	0			0	0	114	815	0	2711			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
994435																																													0	38791	3201	0	902	902	22483	402	55166	0	55166	12278	13098	0	2357	294177	0	0	0	35977	3486	4719	123028	6511	3748	11804	11543	1178	590	122212	36140	37947	49956	5975	86	0	0	0	0	0	0	0	1545	371	0		0	0	8146	49668	18951	27757	0	0	0			1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
994565																																													0	1439	67088	0	0	0	0	0	226573	0	226573	12784	4623	0	0	783496	0	3361	49852	45295	9805	20711	304857	609	8689	22421	2257	0	10889	223963	137695	123260	148687	92920	3470	0	0	0	0	0	0	0	0	1699	0		0	0	5241	132127	39961	233500	0	3361	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995076																																													0	12444	3521		213		8131	0			31089	0	3674	0	1044	138503	116	0	2306	10806	4528	891	62326	4245	1222	1486	2539	374	941	47030	9948	19529	39015	8690	2472								442	217			0	0	7236	18638	28221	8415			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995450																																													0	73777	8164	0	1204	1204	159379	0	132222	0	132222	14836	102046	0	28261	664578	0	198	53	16862	27389	2734	490075	5858	8513	2339	58	0	0	366016	167577	83437	22334	6064	241	0	0	0	0	0	0	0	480	6070	0		0	0	5511	23214	41223	23742	0	198	0			0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995517																																													0	21664	224		91		13118	0			18093	336	13147	0	0	144089	0	0	0	48769	934	7762	42082	3093	9559	12262	18955	2607	33	17053	42637	16380	14558	2471	121								674	0			0	0	1781	325	6145	18788			0			0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995571																																													0	1336	0		4831		752	0			25703	12	12337	0	936	103369	0	0	0	12193	1682	548	40189	310	498	1507	486	6971	2180	26851	22412	15684	4409	16454	1876								0	0			0	0	3308	16561	13903	9815			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995674																																													0	447	225		10		0	0			0	2323	1243	0	0	36116	46	0	0	28109	0	24062	2043	1528	4647	10596	6646	2714	1680	1432	2666	2744	841	273	0								0	0			0	0	1265	913	0	1627			167			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995955																																													0	758	0		178		15820	0			2550	0	1228	0	31	20912	0	0	0	224	0	0	19903	1	15	37	90	29	52	18063	1824	618	162	22	0								0	0			0	0	0	0	0	123			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
996251																																													0	151	0		5		3291	0			128	0	142	0	0	5058	0	0	0	494	0	0	3948	64	193	174	63	0	0	3209	483	627	191	55	0								0	0			0	0	0	0	0	847			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
996260																																													0	346	168584	0	419	419	0	0	381784	1700	383484	15348	1332	0	0	1934664	1735	0	2403	11943	1335	1226	1066270	4418	156	5183	546	795	845	1009175	54999	131425	323484	236836	0	0	0	0	0	0	0	0	0	0	0		0	0	10698	524716	205185	613009	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
996457																																													0	9084	1715		22		559	0			10823	0	5572	0	0	86263	0	0	0	18019	264	318	24593	1710	2068	3877	4966	5247	151	19477	12339	13146	19948	3289	45								0	0			0	0	4637	10347	19461	5760			0			0	0	14984	9084	0	18019	264	1715	25221	10823	0	0	5572	22	14984	9084	0	18019	264	1715	25221	10823	0	0	5572	22	
997052																																													0	0	0		168		1081	0			4870	138	1225	0	0	12620	0	0	0	1805	674	805	8707	805	190	107	570	133	0	6979	733	1032	1742	0	0								0	0			0	0	1250	479	0	930			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
997155																																													0	1369	73		0		2414	0			8967	0	10281	0	0	36277	14	515	0	8057	387	2811	7417	178	2129	646	1476	3497	85	9852	6713	4947	2663	3395	0								0	0			0	0	632	202	2499	895			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
997333																																													0	835	694		246		983	1552			5243	1116	563	0	4426	88322	0	0	0	12665	483	5598	42870	542	764	7019	872	1332	1364	27589	19148	6168	7097	12451	2501								0	15			0	0	2714	32804	1570	23965			0			201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
997557																																													0	3909	0		36		10251	0			7195	0	1312	0	0	25912	0	0	0	2304	0	0	12232	5	6	99	316	1395	483	5319	7677	3134	3437	2815	170								152	0			0	0	236	0	517	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
997650																																													33	5970	4502		4		2841	0			5658	842	16954	0	68	69527	7	0	0	7174	1077	6042	19926	1424	3274	1699	307	187	218	22680	11722	17176	9871	900	0								530	268			0	0	1161	5332	8750	8370			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
997847																																													0	18383	2504		31		14128	0			23023	5674	5592	0	971	152361	0	0	0	16066	6335	4679	77090	2282	4108	6162	336	769	2093	35322	35378	37670	24693	1884	90								707	48			0	0	1975	12051	25859	19014			0			0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
997856																																													0	3979	0		51		3991	0			3069	892	8679	0	0	26605	0	0	0	3383	911	2942	7376	913	2159	129	151	0	0	3260	9316	4128	5738	708	0								183	20			0	0	54	28	0	1365			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998358																																													0	8688	0		80		4513	0			1570	0	2904	0	0	23840	0	31	0	4222	0	50	10767	606	646	1748	1008	184	20	11316	4036	2204	1795	258	0								0	0			0	0	60	136	1636	0			0			0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998554																																													0	4257	6393	0	322	322	531	0	89833	0	89833	1089	24865	0	935	551653	53	0	0	45923	5218	5347	184235	4958	11476	5904	3543	8326	10452	98526	96832	89688	64337	86426	64826	0	0	0	0	0	0	0	0	0	0		0	0	49308	148588	101961	72483	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998648																																													0	5283	0		136		5925	0			5621	0	6495	0	0	50826	0	0	0	19523	158	2631	12165	1561	6495	3788	4891	2231	557	10058	10856	4205	4597	1135	376								238	49			0	0	110	0	7288	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998657																																													0	12467	10		102		11338	0			5578	0	5363	0	0	38530	0	0	0	1492	0	234	7206	179	5	28	56	1070	155	33907	794	1191	155	534	0								0	0			0	0	0	0	0	2180			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998750																																													0	2476	0		34		5092	0			3077	52	1431	0	0	18539	0	0	0	4358	0	0	3316	71	292	1490	2433	72	0	3245	3770	2384	3805	817	157								0	0			0	0	0	1611	408	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998844																																													0	45060	1453	0	513	513	102305	0	36068	0	36068	2477	8550	0	6700	254411	0	0	0	17784	3247	11824	109929	747	1457	2271	2827	5099	5156	77412	48819	31856	44212	24478	9119	0	0	0	0	0	0	0	236	0	0		0	0	7245	0	22773	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998974																																													0	399	27651	0	151	151	0	0	36619	0	36619	11292	2591	0	0	290457	359	0	0	16063	43291	8969	68317	3824	123	2558	2594	4696	2268	97305	19490	37619	57359	18540	29043	0	0	0	0	0	0	0	0	40	0		0	0	10068	60365	22210	60076	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
999355																																													0	1688	17		0		2914	0			610	0	469	0	0	6698	0	0	0	439	0	0	2084	0	25	414	0	0	0	654	3664	1173	455	313	0								0	0			0	0	0	0	450	111			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
999430																																													0	62104	18053	0	4238	4238	8391	5667	22268	0	22268	24322	5383	0	0	418193	1518	0	0	29913	591	18310	50609	10930	6649	8105	2322	1021	759	146680	61120	113373	40006	8334	17688	0	0	0	0	0	0	0	1465	1536	0		0	0	24483	54500	72023	90441	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
999935																																													0	4705	1246	0	90	90	590	0	7125	0	7125	8038	9048	0	5518	182004	10	0	0	53056	515	11958	63857	5101	9460	12689	22384	2456	252	44199	30027	21951	24949	3324	2074	0	0	0	0	0	0	0	0	40	0		0	0	10588	34270	19210	27975	0	0	0			0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000052																																													0	16934	0		145		95089	0			40160	6725	4270	0	3201	234165	1	0	345	10333	2852	9	81647	218	2465	1054	4216	2307	56	21681	78600	37871	60125	22501	2888								16350	438			0	0	1651	25	19504	16489			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000100																																													0	0	31407	0	0	0	0	6400	14355	0	14355	27019	1230	0	0	667727	1021	0	0	270516	1063	135304	63581	2902	12066	59013	56977	51586	84904	56025	50781	111624	126593	39317	10779	0	0	0	0	0	0	0	0	163	0		0	0	99128	0	0	223867	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000276																																													0	0	3206		47		0	0			9504	8360	2026	0	0	151030	0	0	0	101477	886	30668	9885	3890	7142	11242	11416	26178	40897	14651	4505	11344	15422	3226	383								0	63			0	0	474	505	23324	1158			0			0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000511																																													0	474	654		0		0	0			20915	1454	16809	0	2743	65390	0	0	0	18222	120	6900	17466	1215	3814	4926	2181	5508	394	13599	5955	11725	10570	1752	754								0	156			0	0	0	264	3579	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000557																																													0	10983	0		6		1329	0			611	0	344	0	0	15623	0	0	0	1252	0	0	5618	58	138	1056	0	0	0	1535	3887	8949	0	0	0								0	0			0	0	0	0	1098	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000641																																													0	2295	3577		138		2771	0			12324	1258	16668	0	2626	121002	0	3200	0	37675	521	16941	17773	1583	3432	2983	2498	11146	15988	17814	7791	11768	19293	19076	7585								1789	54			0	0	1863	14567	15177	4499			0			0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000856																																													0	132	778		2		103	0			4850	0	3644	0	100	17499	0	0	0	3215	0	0	5184	83	980	1418	677	57	0	6789	2544	2914	1828	115	0								0	0			0	0	154	110	3657	754			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000959																																													0	10758	63		63		11313	456			9988	1231	6370	0	509	87542	0	0	0	25183	2048	0	37287	3034	8485	11366	1908	345	0	26358	8572	17215	8172	1277	471								0	0			0	0	812	0	12002	7202			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001059																																													0	18403	830		1022		14070	0			25306	3556	3421	0	0	157493	0	12544	0	10109	3110	0	55849	646	1169	3699	3993	602	0	40071	25412	29958	33059	8554	9420								0	69			0	0	21377	11019	20953	11704			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001152																																													0	36091	97414	0	17169	17169	8622	0	894388	115666	1010054	11362	158576	0	13046	5077028	0	13121	0	503952	272573	99469	1065802	60393	27837	34508	54736	177770	147064	1778483	1005400	681139	638769	344560	40403	0	0	0	0	0	0	0	7087	0	57515		0	0	131151	1662763	456520	677527	0	13121	0			0	1917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001451																																													0	1893	51		16		3838	0			877	0	2598	0	0	14697	0	0	0	3805	0	0	6752	471	1277	773	467	817	0	1630	3374	3623	1457	808	0								0	0			0	0	0	0	1432	187			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001639																																													0	0	172365	0	608	608	0	0	40001	0	40001	21415	3500	0	46880	2024473	0	0	0	53380	529	13295	925228	14419	5047	5801	16387	5411	5730	748416	157346	266197	759829	0	0	0	0	0	0	0	0	0	0	0	0		0	0	20313	512307	114615	1038560	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001648																																													0	18649	25165	0	0	0	22990	0	107557	0	107557	23038	14266	0	347	573952	88	912	0	101820	22017	4755	231297	15656	9561	36584	34128	2393	2733	143852	62228	145512	99969	19290	212	0	0	0	0	0	0	0	0	0	0		0	0	7510	16735	62593	150441	0	912	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001705																																													0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001817																																													0	0	0		53		0	0			1344	235	7337	0	144	52156	144	0	0	36578	362	4594	2631	837	1305	1403	1471	14539	16974	3588	996	2600	3881	2520	2087								291	0			0	0	1289	532	2759	1376			0			0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001853																																													0	5628	1798		2101		1338	0			14332	6088	3611	0	611	143859	0	0	0	36440	2803	10414	95214	7966	21233	4447	416	778	498	40364	45125	11407	4683	2563	216								0	32			0	0	9154	15363	38318	6242			0			0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002355																																													0	2444	48		0		2690	0			6829	0	2105	0	23	37984	0	0	0	7512	169	7512	8254	662	1208	4019	1005	15	508	7595	8002	6743	1871	1243	677								0	33			0	0	130	3336	12665	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002373																																													0	0	3923	0	198	198	0	0	6453	0	6453	15917	30723	0	0	286606	0	0	0	176406	22555	12815	2846	1509	5777	5169	2349	40698	120904	24450	4488	14668	18258	26326	21674	0	0	0	0	0	0	0	0	0	0		0	0	2405	575	0	27451	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002430																																													0	334	19576	0	1192	1192	0	2356	13666	1076	14742	12972	1813	0	0	182451	431	0	14742	17496	624	12585	17853	512	2544	3406	5384	2824	2743	35401	5010	21646	19463	79375	1955	0	0	0	0	0	0	0	0	22	0		0	0	5343	10759	59077	38932	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002458																																													0	2285	0		0		1301	147			5823	0	4737	0	0	23387	0	0	0	5966	17	0	7843	594	942	2399	1681	336	0	2295	4012	4252	6312	531	0								0	0			0	0	546	159	56	2497			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002618																																													0	7744	9385		11897		8547	0			13850	8573	8797	0	0	153376	184	0	0	18808	1662	11302	29920	409	1480	4965	6385	2867	2317	29823	21398	18992	37523	15913	8075								1872	10			0	0	982	10320	30074	21039			0			0	0	11302	7744	8573	18808	1662	9385	51113	13850	1872	10	8797	11897	11302	7744	8573	18808	1662	9385	51113	13850	1872	10	8797	11897	
1002850																																													0	13005	472		101		11273	0			8966	0	3409	0	316	57012	0	224	0	10991	138	10	19104	593	2205	3236	2470	1548	294	8636	11174	8252	7574	7157	557								0	0			0	0	392	0	7605	120			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002878																																													0	669	82	0	13650	13650	0	0	294797	0	294797	154965	244863	0	1076	5141226	0	0	89662	2878074	482736	70191	297005	67567	190541	314015	297754	1130896	858491	443509	292522	468006	574202	373817	34957	0	0	0	0	0	0	0	9397	6983	0		0	0	2992	19654	555803	475485	0	0	0			0	10451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002953																																													0	3499	2644		58		383	0			17899	84	2127	0	0	86955	0	1759	2162	10805	264	9769	16252	1088	2761	5615	1341	0	0	22109	21203	8686	16854	1909	1969								0	48			0	0	18	6400	33170	7797			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1003455																																													0	12525	1490		15		20071	0			10590	155	3668	0	0	76019	0	1003	430	15029	531	9355	25665	646	3487	5605	3884	1154	91	18926	13307	10131	12254	4607	1421								446	0			0	0	2557	3755	2771	1413			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1003549																																													0	10410	0		0		11525	0			10338	571	3379	0	1155	63696	0	0	0	9355	1961	7124	19256	560	2679	5122	230	273	491	20223	7024	19146	5909	1516	87								1085	18			0	0	0	3	13896	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
